rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
600,Amedeo Avogadro University of Eastern Piedmont,13747,36.3,7%,42.51,13,19.4,63.0,33.7,42.3,2021
601,University of Antofagasta,9152,20.1,1%,42.49,15,8.8,69.5,33.4,49.9,2021
602,Aristotle University of Thessaloniki,47827,28.6,5%,42.47,19,18.1,67.9,40.2,41.8,2021
603,University of Arkansas,25238,19.9,5%,42.45,28,26.9,43.8,36.0,29.8,2021
604,Athens University of Economics and Business,9698,47.5,5%,42.43,16,23.4,47.3,38.9,47.2,2021
605,Auburn University,26838,19.0,9%,42.42,31,21.4,45.4,40.0,45.7,2021
606,University of Aveiro,9931,16.5,13%,42.4,25,26.2,42.1,41.3,54.7,2021
607,University of the Balearic Islands,11133,11.8,7%,42.38,18,14.5,62.5,33.4,49.2,2021
608,Banaras Hindu University,15121,11.4,3%,42.36,31,15.0,53.2,33.5,18.2,2021
609,University of Beira Interior,7180,16.1,18%,42.34,18,17.6,50.8,34.6,56.5,2021
610,University of Belgrade,95099,19.0,5%,42.32,20,26.9,45.2,39.3,40.1,2021
611,University of Bergamo,20565,60.0,7%,42.3,18,21.4,59.6,39.8,36.5,2021
612,Bilkent University,10093,14.2,9%,42.29,25,21.6,50.3,53.6,63.9,2021
613,Birmingham City University,20815,18.0,24%,42.27,17,10.6,62.4,33.7,63.9,2021
614,Boğaziçi University,13772,24.5,3%,42.25,24,21.8,44.7,56.1,40.7,2021
615,Université Bourgogne Franche-Comté (UBFC),61908,34.1,12%,42.23,21,14.3,51.0,37.2,57.0,2021
616,University of Bradford,8455,17.8,28%,42.21,20,17.8,45.1,36.0,79.9,2021
617,University of Brighton,17070,18.8,21%,42.19,18,14.2,48.1,33.9,76.6,2021
618,Bucharest University of Economic Studies,21340,15.8,4%,42.18,16,10.8,69.6,34.5,22.1,2021
619,Ca’ Foscari University of Venice,16187,26.3,10%,42.16,34,27.3,30.3,36.5,54.7,2021
620,Cairo University,222102,41.6,2%,42.14,23,15.5,55.7,34.3,35.7,2021
621,University of Calabria,26745,33.0,3%,42.12,16,17.7,62.9,89.0,38.8,2021
622,University of Central Florida,58425,35.7,4%,42.1,25,28.9,51.6,43.6,33.2,2021
623,Chapman University,8792,12.8,7%,42.08,38,12.8,38.6,36.8,35.9,2021
624,Institute of Chemical Technology,2278,19.1,0%,42.07,38,26.0,39.7,67.0,14.4,2021
625,China Agricultural University,20609,12.0,1%,42.05,33,27.8,46.4,50.8,22.6,2021
626,"China University of Petroleum, Beijing",15445,17.6,5%,42.03,24,23.2,42.5,96.7,23.5,2021
627,Chongqing University,42095,20.6,5%,42.01,25,29.1,43.5,80.6,24.4,2021
628,Chulalongkorn University,33643,12.2,3%,41.99,34,22.0,29.3,60.2,40.3,2021
629,Chung-Ang University,17599,22.3,20%,41.98,36,37.1,28.0,71.5,51.2,2021
630,Clemson University,22236,16.1,7%,41.96,25,21.0,41.3,38.3,39.5,2021
631,University of Clermont Auvergne,35625,20.9,14%,41.94,26,14.7,56.0,35.1,59.8,2021
632,University of Coimbra,21332,16.6,18%,41.92,27,28.3,46.7,40.4,58.0,2021
633,COMSATS University Islamabad,33324,13.3,1%,41.9,16,11.0,65.1,33.6,46.0,2021
634,Concordia University,34710,33.1,31%,41.89,21,26.8,46.5,35.8,83.6,2021
635,Coventry University,29610,14.6,45%,41.87,19,12.5,47.8,33.6,89.7,2021
636,Creighton University,8430,11.2,5%,41.85,41,12.2,38.8,34.6,25.8,2021
637,Dalian University of Technology,39705,15.2,3%,41.83,26,25.1,45.0,77.7,31.6,2021
638,University of Delhi,24725,25.5,1%,41.81,37,21.9,34.5,33.4,17.5,2021
639,De Montfort University,21135,19.9,30%,41.8,17,13.8,53.6,33.5,81.0,2021
640,University of Deusto,9553,22.6,11%,41.78,18,18.0,51.2,36.4,46.1,2021
641,École des Mines de Saint-Étienne,1110,9.0,25%,41.76,30,18.5,35.7,56.3,66.8,2021
642,École normale supérieure Paris-Saclay,1850,12.2,16%,41.74,37,30.7,23.5,56.2,59.6,2021
643,Edinburgh Napier University,10385,18.1,31%,41.73,17,14.8,56.7,34.0,82.8,2021
644,Eötvös Loránd University,27199,14.8,10%,41.71,30,17.7,44.9,34.2,52.5,2021
645,European University of Madrid,10307,10.3,31%,41.69,24,9.2,63.7,33.8,60.0,2021
646,Ewha Womans University,14824,17.2,13%,41.67,32,31.2,32.6,73.0,44.9,2021
647,Federal University of Minas Gerais,43833,12.2,2%,41.66,31,18.6,52.8,39.2,31.5,2021
648,Universidade Federal do Rio Grande do Sul,51830,18.7,1%,41.64,29,18.4,56.9,41.5,27.5,2021
649,Universidade Federal de Santa Catarina,38362,16.1,3%,41.62,29,13.6,56.0,42.2,30.6,2021
650,Universidade Federal de São Paulo (UNIFESP),14526,5.3,1%,41.6,30,15.2,47.8,34.6,30.1,2021
651,Universidade Federal de Sergipe,25821,15.0,0%,41.59,17,7.9,82.2,33.3,20.7,2021
652,Gabriele d‘Annunzio University,24710,37.4,2%,41.57,15,16.4,71.3,34.5,37.6,2021
653,University of Girona,13920,21.1,14%,41.55,19,20.0,57.8,36.6,52.3,2021
654,Glasgow Caledonian University,13235,21.2,18%,41.53,19,13.1,59.7,34.0,64.3,2021
655,University of Granada,56173,15.7,12%,41.52,20,22.8,53.4,34.5,51.0,2021
656,University of Graz,19845,21.8,15%,41.5,24,19.8,51.4,34.8,77.9,2021
657,University of Greenwich,14210,17.5,38%,41.48,18,16.2,51.4,34.3,91.9,2021
658,Guangdong University of Technology,43332,19.3,0%,41.47,15,14.2,64.4,67.7,26.8,2021
659,University of Haifa,16228,9.5,6%,41.45,25,21.6,57.4,34.2,39.5,2021
660,Hamburg University of Technology,5127,34.2,24%,41.43,35,19.7,43.4,94.0,56.7,2021
661,Huazhong Agricultural University,26498,16.8,2%,41.41,23,15.6,54.7,45.1,24.4,2021
662,University of Huddersfield,14970,21.9,26%,41.4,24,22.6,49.9,35.4,77.1,2021
663,University of Idaho,9779,17.3,8%,41.38,33,21.8,50.0,35.3,48.1,2021
664,Reichman University,6773,45.8,25%,41.36,14,9.8,60.0,33.3,65.4,2021
665,"Indian Institute of Science Education and Research, Pune",1418,10.4,0%,41.35,32,15.2,44.7,34.4,23.0,2021
666,Indian Institute of Science Education and Research Kolkata,1442,13.7,0%,41.33,29,14.8,64.2,36.7,18.8,2021
667,Indian Institute of Technology Gandhinagar,1419,13.1,0%,41.31,27,13.4,66.6,40.8,25.8,2021
668,Indian Institute of Technology Hyderabad,2350,13.1,0%,41.3,29,18.6,53.9,55.1,19.1,2021
669,Indraprastha Institute of Information Technology Delhi,1332,17.1,1%,41.28,22,13.8,60.2,68.9,30.6,2021
670,Universitat Internacional de Catalunya,4121,11.6,26%,41.26,18,13.0,57.7,36.8,60.7,2021
671,University of International Business and Economics,15707,16.8,17%,41.24,26,16.4,47.7,35.5,59.7,2021
672,University of Ioannina,22956,47.4,4%,41.23,16,16.3,64.2,36.4,44.5,2021
673,ISCTE-University Institute of Lisbon,8868,23.3,12%,41.21,25,27.1,38.0,36.1,50.8,2021
674,Isfahan University of Technology,9373,21.8,1%,41.19,30,25.9,41.4,91.1,25.2,2021
675,Jamia Millia Islamia,10717,9.6,3%,41.18,33,9.5,52.8,34.5,24.6,2021
676,Jaume I University,11763,15.1,9%,41.16,20,17.4,53.0,37.2,44.5,2021
677,Jawaharlal Nehru University,7821,13.8,4%,41.14,44,19.7,33.1,34.8,19.3,2021
678,Jiangsu Normal University,22372,14.1,3%,41.13,16,11.8,65.8,38.3,24.5,2021
679,The Jikei University School of Medicine,1090,0.9,0%,41.11,28,8.7,58.4,37.4,15.9,2021
680,Jinan University,35812,14.1,29%,41.09,23,16.8,46.9,40.0,55.7,2021
681,University of Johannesburg,27660,25.0,15%,41.08,23,30.2,33.7,42.2,71.9,2021
682,Johannes Kepler University of Linz,6193,10.3,12%,41.06,29,20.2,44.5,51.7,67.8,2021
683,Kafrelsheikh University,88281,36.2,1%,41.04,13,7.8,80.0,36.5,47.0,2021
684,University of Kaiserslautern,14833,51.5,20%,41.03,34,25.0,35.1,67.8,54.5,2021
685,Kansai Medical University,841,1.1,3%,41.01,28,8.8,72.8,34.6,18.5,2021
686,Kansas State University,21036,14.1,8%,40.99,24,19.9,45.9,42.4,45.7,2021
687,Universiti Kebangsaan Malaysia,17601,10.3,16%,40.98,35,21.4,42.5,37.0,49.3,2021
688,Keio University,34498,10.0,9%,40.96,32,25.2,38.4,43.6,33.4,2021
689,King George’s Medical University,2934,6.9,0%,40.95,27,10.0,73.5,35.0,14.7,2021
690,Kobe University,15676,9.9,8%,40.93,32,23.4,36.1,40.0,32.3,2021
691,Konkuk University,12047,22.8,17%,40.91,33,38.5,32.1,47.8,50.1,2021
692,University of Kurdistan,10555,31.0,3%,40.9,16,14.0,77.7,42.2,22.1,2021
693,University of Lagos,34514,19.9,0%,40.88,16,9.6,81.1,34.5,30.4,2021
694,Lakehead University,8060,24.6,16%,40.86,17,22.4,47.5,35.1,52.8,2021
695,University of La Laguna,18300,12.7,4%,40.85,19,11.7,61.5,34.0,47.7,2021
696,University of Latvia,12007,31.7,7%,40.83,18,24.8,47.9,42.3,51.6,2021
697,Lehigh University,6545,11.0,19%,40.81,28,20.7,52.4,38.1,63.4,2021
698,University of Lille,68393,28.5,14%,40.8,26,19.1,54.8,38.7,63.0,2021
699,Lincoln University,2511,13.8,42%,40.78,25,21.3,44.7,50.3,95.3,2021
700,University of Lleida,8702,14.2,9%,40.77,19,15.2,54.8,36.9,43.9,2021
701,University of Lorraine,59690,19.5,16%,40.75,21,13.3,63.3,36.3,63.5,2021
702,Mae Fah Luang University,14218,22.9,5%,40.73,17,9.9,60.4,33.4,52.7,2021
703,Mahatma Gandhi University,1653,17.6,1%,40.72,41,24.0,36.8,34.9,18.9,2021
704,Mahidol University,29296,9.7,4%,40.7,34,22.3,42.8,71.4,45.5,2021
705,University of Malta,10122,14.4,10%,40.69,17,14.8,54.5,33.7,60.6,2021
706,Manchester Metropolitan University,28375,15.1,17%,40.67,19,14.9,54.8,33.8,67.5,2021
707,Marche Polytechnic University,10550,19.8,5%,40.65,20,19.3,66.4,42.4,32.4,2021
708,"University of Maryland, Baltimore County",11808,18.6,8%,40.64,22,22.9,59.4,34.6,36.4,2021
709,Masaryk University,31107,19.6,22%,40.62,23,25.7,33.9,34.7,63.0,2021
710,Massey University,18664,16.5,32%,40.61,21,22.4,50.1,41.2,93.6,2021
711,Metropolitan Autonomous University,58623,20.2,0%,40.59,17,16.0,72.8,35.2,25.5,2021
712,Miguel Hernández University of Elche,11695,17.0,6%,40.57,29,14.0,49.2,37.0,36.9,2021
713,University of Missouri-St Louis,6777,15.5,5%,40.56,28,18.4,57.9,42.8,39.0,2021
714,University of Mohaghegh Ardabili,10427,27.2,0%,40.54,20,11.7,79.0,34.6,18.9,2021
715,Montana State University,14153,17.6,3%,40.53,20,18.3,61.5,42.7,28.1,2021
716,Monterrey Institute of Technology,14683,15.1,10%,40.51,20,17.6,45.4,66.0,57.3,2021
717,University of Nairobi,84000,37.6,0%,40.49,13,8.3,68.7,33.4,46.6,2021
718,Nanjing Agricultural University,26368,16.3,3%,40.48,24,16.9,50.9,44.8,22.7,2021
719,Nanjing University of Information Science and Technology,25567,16.7,4%,40.46,18,15.8,65.3,40.6,32.3,2021
720,Nanjing Medical University,19949,11.0,5%,40.45,37,27.0,40.9,35.4,21.0,2021
721,Nanjing Tech University,34424,13.8,2%,40.43,19,12.7,59.9,68.2,26.9,2021
722,Nantes Université,36559,24.2,11%,40.42,25,20.0,46.7,38.9,52.6,2021
723,National Institute of Applied Sciences of Lyon (INSA Lyon),6292,19.6,28%,40.4,29,22.5,31.8,88.6,71.5,2021
724,National Taiwan Normal University,9854,10.9,26%,40.38,33,36.8,30.8,80.6,55.2,2021
725,National Technical University of Athens,14419,20.4,7%,40.37,22,17.7,43.3,94.0,39.0,2021
726,"University of Nevada, Las Vegas",25690,22.4,5%,40.35,27,22.6,45.0,34.1,31.4,2021
727,New Mexico State University (Main campus),12400,16.3,7%,40.34,23,19.7,49.7,37.0,37.4,2021
728,Nippon Medical School,850,0.9,0%,40.32,26,9.4,66.8,33.8,17.5,2021
729,University of North Carolina at Greensboro,19105,21.5,4%,40.31,22,19.7,50.7,33.6,22.4,2021
730,Norwegian University of Life Sciences,5860,6.8,20%,40.29,26,10.2,61.1,39.2,78.6,2021
731,Nottingham Trent University,25860,14.7,20%,40.28,19,12.7,59.9,33.9,74.3,2021
732,Ohio University (Main campus),24729,23.0,5%,40.26,29,17.8,45.5,34.9,29.6,2021
733,The Open University,59910,31.0,8%,40.25,18,16.2,63.1,33.8,57.7,2021
734,Open University of Catalonia,24756,86.2,5%,40.23,19,16.0,70.9,34.7,46.3,2021
735,Oxford Brookes University,13590,15.3,26%,40.21,26,22.5,49.0,33.8,79.2,2021
736,Ozyegin University,6280,19.1,4%,40.2,17,11.4,57.8,34.2,49.0,2021
737,Palacký University Olomouc,17337,13.8,13%,40.18,20,22.4,49.5,34.7,59.4,2021
738,University of Palermo,29820,20.7,1%,40.17,18,19.3,61.3,34.0,30.5,2021
739,Panjab University,19006,20.3,1%,40.15,29,15.2,52.9,34.7,16.0,2021
740,Panthéon-Sorbonne University – Paris 1,33714,27.2,21%,40.14,43,34.9,10.3,33.8,60.1,2021
741,University of Parma,26046,29.8,6%,40.12,18,19.3,61.1,38.9,39.2,2021
742,Parthenope University of Naples,12106,35.9,2%,40.11,19,15.8,74.9,34.7,27.7,2021
743,University of Pécs,16798,11.7,24%,40.09,36,11.0,40.1,35.2,56.5,2021
744,Universitat Politècnica de Catalunya,22824,10.0,13%,40.08,24,17.3,51.8,41.5,57.5,2021
745,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),14999,19.5,4%,40.06,29,25.5,29.2,99.8,41.4,2021
746,University of Pretoria,35387,23.1,7%,40.05,27,30.9,36.3,41.2,53.7,2021
747,Universiti Putra Malaysia,19937,12.1,25%,40.03,33,29.7,24.4,67.3,73.5,2021
748,Université du Québec,53354,19.7,12%,40.02,26,27.2,36.2,40.3,70.2,2021
749,University of Rennes 1,28137,18.5,11%,40.0,27,17.0,46.1,38.0,55.9,2021
750,University of Rhode Island,16254,15.0,3%,39.99,23,16.9,68.4,33.4,38.0,2021
751,University of Rome III,32361,49.9,5%,39.97,25,21.8,53.9,39.9,41.6,2021
752,Roskilde University,6305,17.4,13%,39.96,19,33.3,48.8,38.0,54.3,2021
753,Rovira i Virgili University,12562,12.3,12%,39.94,21,20.5,62.9,36.0,54.0,2021
754,Toronto Metropolitan University,34510,42.8,5%,39.93,20,26.1,39.9,36.3,53.9,2021
755,Universiti Sains Malaysia,21039,10.7,14%,39.91,35,23.3,32.2,45.0,53.7,2021
756,University of Salento,12462,20.9,1%,39.9,22,17.9,55.7,35.8,27.5,2021
757,San Diego State University,31109,29.9,8%,39.88,24,11.4,65.1,34.3,33.6,2021
758,Savitribai Phule Pune University,6182,12.9,3%,39.87,37,18.6,42.7,34.9,18.5,2021
759,Shahid Beheshti University,18438,21.2,2%,39.85,26,31.8,36.2,69.1,20.7,2021
760,Shahid Beheshti University of Medical Sciences,12361,8.6,3%,39.84,42,15.3,37.0,71.0,18.4,2021
761,Shandong University,43643,13.3,7%,39.82,34,30.3,39.4,85.6,30.2,2021
762,University of Sharjah,12688,18.6,58%,39.81,20,14.6,51.8,37.9,98.9,2021
763,Shiraz University of Technology,1453,14.4,0%,39.79,25,27.0,59.5,41.0,20.6,2021
764,Sichuan University,67257,14.0,4%,39.78,30,26.6,43.0,71.7,30.6,2021
765,University of Siegen,19291,40.6,12%,39.76,22,24.9,44.9,39.7,55.7,2021
766,Southern Cross University,10197,32.5,32%,39.75,19,24.0,47.7,43.3,71.8,2021
767,Southern Medical University,19802,11.0,6%,39.73,35,28.0,33.5,42.0,24.1,2021
768,University of the Sunshine Coast,10242,28.5,18%,39.72,19,24.5,47.9,38.7,70.1,2021
769,University of Tabriz,12444,16.0,6%,39.7,33,19.7,55.9,43.5,27.9,2021
770,Tabriz University of Medical Sciences,8075,9.4,0%,39.69,45,12.6,43.6,33.7,17.7,2021
771,Universiti Teknologi Malaysia,19988,11.8,17%,39.67,30,24.3,38.8,46.2,58.1,2021
772,Universiti Teknologi Petronas,5907,15.3,19%,39.66,30,30.3,32.0,74.3,72.5,2021
773,University of Texas at Arlington,29817,27.7,14%,39.64,22,19.3,53.8,40.2,46.6,2021
774,Texas Tech University,33464,20.9,9%,39.63,29,20.3,45.2,35.3,49.2,2021
775,Thapar Institute of Engineering and Technology,7996,14.9,1%,39.62,19,10.6,78.4,33.8,19.5,2021
776,University of Thessaly,17886,40.7,2%,39.6,13,18.6,55.1,50.9,39.7,2021
777,University of Toledo,18587,15.5,10%,39.59,32,13.7,48.9,42.7,46.4,2021
778,TU Braunschweig,20103,10.3,15%,39.57,24,16.7,53.8,42.7,54.7,2021
779,University of Udine,11776,18.0,7%,39.56,22,16.3,68.7,38.0,41.9,2021
780,University of Ulsan,12830,11.5,5%,39.54,21,25.0,61.7,65.1,23.4,2021
781,Ulster University,17195,17.3,8%,39.53,20,18.0,41.8,33.6,76.5,2021
782,Universiti Utara Malaysia,12951,11.6,29%,39.51,31,25.2,34.8,36.7,61.3,2021
783,University of the Western Cape,22660,30.1,6%,39.5,19,21.4,57.6,33.4,60.9,2021
784,Western Washington University,15050,18.4,1%,39.48,16,10.2,71.4,33.5,26.4,2021
785,University of Windsor,13771,30.4,26%,39.47,34,27.4,35.0,39.2,82.6,2021
786,University of Wisconsin-Milwaukee,20490,18.7,6%,39.46,22,22.7,62.4,35.2,33.4,2021
787,Worcester Polytechnic Institute,5761,12.5,22%,39.44,25,17.7,56.8,35.3,54.3,2021
788,University of Wuppertal,23117,59.0,11%,39.43,24,20.2,55.9,45.6,50.2,2021
789,Xi’an Jiaotong-Liverpool University,11388,23.3,7%,39.41,17,15.0,66.4,36.0,76.5,2021
790,Yasouj University,6023,25.7,0%,39.4,19,14.8,78.8,35.4,16.4,2021
791,Yokohama City University,4976,4.4,2%,39.38,28,8.5,68.7,39.2,20.9,2021
792,University of the Aegean,14297,43.5,1%,39.37,18,13.1,48.4,34.8,37.5,2021
793,"University of Agriculture, Faisalabad",26756,39.8,0%,39.36,23,15.8,34.2,45.2,38.9,2021
794,University of Alcalá,19400,14.6,19%,39.34,18,13.8,45.2,38.9,59.9,2021
795,University of Algarve,8008,12.9,19%,39.33,17,13.6,43.5,33.7,66.6,2021
796,Aligarh Muslim University,19396,12.2,2%,39.31,31,11.0,41.6,38.1,24.0,2021
797,American University in Cairo,5832,13.1,5%,39.3,26,20.7,22.6,34.4,63.5,2021
798,American University of Sharjah,4784,12.1,81%,39.28,21,16.6,28.0,35.6,93.3,2021
799,Amrita Vishwa Vidyapeetham,15130,12.1,10%,39.27,26,18.6,38.5,74.1,41.5,2021
800,"University of the Andes, Colombia",15280,12.6,2%,39.26,22,16.3,43.2,38.1,55.4,2021
801,"Asia University, Taiwan",11627,31.9,7%,39.24,18,35.6,28.5,100.0,42.0,2021
802,Azarbaijan Shahid Madani University,6470,24.0,0%,39.23,19,14.0,46.0,38.3,17.5,2021
803,University of the Basque Country,42724,15.2,5%,39.21,19,17.9,48.0,35.7,43.9,2021
804,Baylor University,17274,15.3,6%,39.2,30,14.5,38.0,34.1,35.6,2021
805,University of Bedfordshire,9735,18.7,38%,39.19,17,14.2,31.8,33.9,78.3,2021
806,Beijing Jiaotong University,30200,14.1,8%,39.17,23,24.2,23.2,67.1,37.7,2021
807,Benha University,110000,32.4,4%,39.16,15,7.5,57.8,34.4,42.7,2021
808,Beni-Suef University,73693,26.7,1%,39.14,15,7.4,61.7,33.4,44.7,2021
809,Bharathiar University,3674,15.1,0%,39.13,36,15.0,28.7,33.5,20.2,2021
810,Bowling Green State University,15333,16.3,4%,39.12,20,13.1,43.6,33.4,26.0,2021
811,University of Brasília,45594,14.9,2%,39.1,27,14.8,39.4,41.3,32.1,2021
812,Capital Medical University,13374,4.8,5%,39.09,31,18.0,31.8,33.9,24.2,2021
813,Cardiff Metropolitan University,8940,18.8,18%,39.07,19,12.3,39.5,34.2,64.5,2021
814,Carlos III University of Madrid,17652,11.0,16%,39.06,23,16.6,29.3,38.6,61.5,2021
815,University of Central Lancashire,17520,14.2,18%,39.05,17,13.1,37.8,33.6,65.9,2021
816,Central Queensland University,15905,20.6,35%,39.03,16,13.2,47.8,35.8,59.8,2021
817,University of Cergy-Pontoise,15380,19.3,16%,39.02,17,15.8,39.4,34.5,67.5,2021
818,Chang Gung University,7358,12.4,5%,39.0,24,29.9,32.3,82.8,25.6,2021
819,Charles Sturt University,20280,20.9,33%,38.99,17,16.4,43.3,34.4,72.2,2021
820,Chiba University,13764,9.8,5%,38.98,26,18.5,30.9,46.1,26.7,2021
821,University of Chile,36433,15.4,6%,38.96,24,17.0,35.1,38.3,51.9,2021
822,"China University of Geosciences, Beijing",16920,14.1,1%,38.95,26,16.3,40.0,45.4,28.8,2021
823,"China University of Geosciences, Wuhan",29124,16.2,4%,38.94,21,17.1,51.1,47.2,27.5,2021
824,China University of Mining and Technology,46973,18.3,2%,38.92,20,14.3,52.7,56.3,19.2,2021
825,Chonnam National University,22835,17.5,8%,38.91,22,20.9,30.9,39.2,29.4,2021
826,University of Córdoba,17834,14.8,9%,38.89,19,15.7,42.2,36.8,44.4,2021
827,Covenant University,8601,16.0,0%,38.88,18,18.4,51.0,45.7,30.1,2021
828,University of Debrecen,26938,14.1,21%,38.87,34,10.8,29.5,37.7,60.1,2021
829,Delhi Technological University,9000,22.6,1%,38.85,17,13.4,53.7,34.5,14.0,2021
830,University of Derby,14110,14.7,15%,38.84,17,10.8,39.5,34.4,63.0,2021
831,East China University of Science and Technology,25985,15.9,2%,38.83,22,19.7,40.0,60.5,19.0,2021
832,Eastern Mediterranean University,18205,24.5,81%,38.81,18,11.5,31.9,33.3,85.9,2021
833,University of East London,10700,18.9,32%,38.8,22,14.8,33.5,33.4,80.3,2021
834,École Centrale de Lyon,2053,14.9,25%,38.79,27,20.3,20.1,64.0,72.7,2021
835,Universidade Estadual Paulista (Unesp),38877,13.8,3%,38.77,35,24.1,17.8,39.2,28.2,2021
836,Federal University of Pelotas,22618,16.7,0%,38.76,19,11.5,45.4,33.4,20.6,2021
837,Federal University of Rio de Janeiro,59963,14.6,1%,38.74,32,19.3,23.8,65.0,29.0,2021
838,Federation University Australia,11888,20.7,47%,38.73,17,13.9,48.5,37.7,66.7,2021
839,Florida Agricultural and Mechanical University,9433,15.3,1%,38.72,35,11.6,30.2,33.9,28.3,2021
840,Florida Atlantic University,24678,18.5,10%,38.7,20,17.7,40.5,38.9,44.8,2021
841,Florida Institute of Technology,5477,14.3,33%,38.69,23,14.4,32.9,37.6,57.1,2021
842,University of Foggia,10355,32.0,1%,38.68,15,20.8,46.8,36.3,25.9,2021
843,Fu Jen Catholic University,19606,27.7,8%,38.66,23,23.7,35.6,85.1,31.2,2021
844,Fuzhou University,35717,15.7,2%,38.65,17,13.1,56.1,57.6,27.6,2021
845,Government College University Faisalabad,19898,34.7,0%,38.64,14,10.7,47.0,33.4,39.1,2021
846,Guru Jambheshwar University of Science and Technology,5017,19.1,0%,38.62,30,8.9,41.7,33.4,14.4,2021
847,University of Hertfordshire,17890,15.8,29%,38.61,18,12.2,45.2,34.2,81.3,2021
848,Hiroshima University,15080,8.9,11%,38.6,29,23.5,32.0,55.1,37.0,2021
849,Hyogo College of Medicine,912,2.2,1%,38.58,29,13.1,45.3,33.4,16.7,2021
850,Ilmenau University of Technology,5807,17.8,22%,38.57,26,16.4,26.7,49.8,56.9,2021
851,Imam Abdulrahman Bin Faisal University,24643,8.2,4%,38.56,22,8.1,37.2,33.7,72.1,2021
852,Indian Institute of Technology Bhubaneswar,1469,10.8,0%,38.54,23,10.8,45.8,34.0,18.4,2021
853,Indian Institute of Technology (Indian School of Mines) Dhanbad,7322,22.0,1%,38.53,26,19.8,36.2,55.2,14.8,2021
854,Indian Institute of Science Education and Research Bhopal,1351,13.0,0%,38.52,31,14.6,37.3,34.8,17.5,2021
855,University of Indonesia,41561,10.2,10%,38.5,38,20.7,15.2,84.5,51.3,2021
856,Inha University,19467,23.6,7%,38.49,25,21.9,27.9,71.9,33.6,2021
857,Isfahan University of Medical Sciences,11400,12.3,1%,38.48,41,12.3,26.1,36.5,17.1,2021
858,Istanbul University,87146,38.2,7%,38.46,25,23.7,32.5,45.2,29.3,2021
859,Istanbul Technical University,37861,23.0,4%,38.45,25,28.2,28.1,100.0,26.8,2021
860,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,7635,7.8,33%,38.44,20,8.6,41.5,33.5,50.3,2021
861,Jadavpur University,12641,21.2,1%,38.43,34,23.3,24.8,41.4,15.8,2021
862,University of Jaén,14364,17.2,8%,38.41,17,14.3,40.4,34.2,40.2,2021
863,Jamia Hamdard University,6827,13.9,6%,38.4,26,12.9,41.6,37.1,26.7,2021
864,Jiangsu University,36125,9.6,6%,38.39,20,11.0,49.6,56.2,40.2,2021
865,Jilin University,71593,10.8,3%,38.37,28,16.3,30.2,42.6,21.5,2021
866,The University of Jordan,31495,17.0,16%,38.36,26,12.2,40.4,38.4,67.0,2021
867,Juntendo University,4953,4.1,2%,38.35,34,13.9,31.4,47.7,21.5,2021
868,Kaohsiung Medical University,6802,12.1,7%,38.33,25,26.9,30.2,50.6,27.2,2021
869,Karabük University,47464,45.9,17%,38.32,19,7.7,45.9,35.1,36.1,2021
870,Karlstad University,8727,13.0,%,38.31,17,13.6,49.0,34.4,38.2,2021
871,Kent State University,23764,17.6,7%,38.29,22,17.6,46.8,33.8,39.5,2021
872,Kerman University of Medical Sciences,5422,3.9,0%,38.28,25,8.1,48.1,34.4,15.3,2021
873,Kharkiv National University of Radio Electronics,8058,11.8,9%,38.27,17,8.5,52.0,33.7,28.4,2021
874,Kindai University,33614,14.1,2%,38.26,20,11.2,56.6,38.4,23.8,2021
875,King Mongkut’s University of Technology Thonburi,16498,21.3,6%,38.24,19,17.5,35.0,72.3,34.5,2021
876,King Saud bin Abdulaziz University for Health Sciences,12238,7.3,0%,38.23,29,8.2,40.2,34.2,67.7,2021
877,Kingston University,14285,18.3,37%,38.22,17,17.7,36.1,33.6,85.3,2021
878,K.N. Toosi University of Technology,6866,22.6,1%,38.2,25,23.9,31.3,53.2,20.8,2021
879,Kurume University,4995,7.5,2%,38.19,22,10.4,59.4,37.8,22.2,2021
880,Kyoto Prefectural University of Medicine,1323,3.3,1%,38.18,30,13.8,39.7,44.3,17.0,2021
881,Kyungpook National University,21323,20.4,9%,38.17,26,31.4,26.7,45.7,34.3,2021
882,Lahore University of Management Sciences,4067,15.1,2%,38.15,22,15.9,33.8,35.9,46.7,2021
883,University of Las Palmas de Gran Canaria,18377,17.1,8%,38.14,17,12.2,46.3,33.4,40.2,2021
884,Lebanese American University,7861,13.1,18%,38.13,29,10.4,32.7,33.7,86.6,2021
885,Leeds Beckett University,19020,19.4,12%,38.11,18,15.0,43.6,34.0,51.3,2021
886,University of Leoben,2635,5.0,14%,38.1,29,11.9,30.1,54.9,70.2,2021
887,University of Ljubljana,38762,13.9,6%,38.09,21,18.7,45.9,38.8,44.1,2021
888,Louisiana Tech University,10602,25.4,4%,38.08,17,11.6,48.3,35.1,33.5,2021
889,"Lumière University, Lyon 2",24414,49.9,17%,38.06,25,17.9,25.0,33.8,59.4,2021
890,Marquette University,10650,11.9,4%,38.05,36,15.5,38.2,35.4,26.2,2021
891,Medical University of Warsaw,9727,6.3,8%,38.04,29,9.8,36.3,39.0,27.4,2021
