rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
572,Sabancı University,3700,20.9,9%,42.79,26.3,37.1,42.8,99.1,57.5,2022
573,Saint Louis University,10742,7.1,7%,42.77,37.8,16.0,61.5,37.3,33.8,2022
574,University of Sannio,2896,15.0,2%,42.75,18.7,17.4,81.1,54.1,29.5,2022
575,University of Saskatchewan,17896,18.2,21%,42.73,35.3,29.9,45.5,75.8,73.7,2022
576,University of Sassari,14500,35.6,2%,42.71,28.4,26.8,65.8,37.9,38.1,2022
577,Southeast University,35213,11.8,5%,42.69,30.2,35.4,46.8,95.8,37.9,2022
578,Southwestern University of Finance and Economics,23302,16.7,3%,42.67,20.5,13.3,87.0,37.8,41.8,2022
579,University of Strasbourg,49511,19.6,20%,42.65,26.7,21.2,60.3,42.0,72.5,2022
580,Suez Canal University,36423,11.0,1%,42.63,19.0,8.2,90.4,37.2,46.8,2022
581,Sumy State University,8472,9.7,20%,42.61,21.0,11.5,79.9,40.7,53.1,2022
582,Universiti Teknologi Petronas,5412,14.4,16%,42.59,29.2,31.6,41.8,73.7,73.8,2022
583,Thapar Institute of Engineering and Technology,8934,16.1,1%,42.57,23.0,11.3,85.0,35.1,21.5,2022
584,Tokyo Medical and Dental University (TMDU),3027,4.3,10%,42.55,45.4,28.4,41.3,70.9,29.3,2022
585,University of Trieste,16432,24.7,8%,42.53,30.1,24.2,66.2,36.9,47.8,2022
586,University of Tsukuba,15853,12.8,17%,42.51,43.6,38.3,37.9,48.1,42.5,2022
587,University of Tuscia,6989,20.3,3%,42.49,18.2,17.8,85.2,38.8,37.2,2022
588,University of Urbino Carlo Bo,14956,41.2,6%,42.47,16.0,16.3,78.7,41.3,50.4,2022
589,Urmia University of Medical Sciences,2706,7.4,2%,42.45,34.4,10.4,77.5,43.4,17.6,2022
590,Victoria University of Wellington,17933,19.0,22%,42.43,25.5,32.1,51.9,52.5,88.8,2022
591,University of the West of Scotland,13015,23.0,24%,42.41,18.4,14.5,74.5,35.4,79.2,2022
592,Zhejiang Normal University,23861,10.4,10%,42.39,17.7,14.2,85.0,62.5,32.8,2022
593,Abdul Wali Khan University Mardan,10669,21.4,0%,42.38,14.6,10.4,80.9,34.8,45.9,2022
594,Åbo Akademi University,5309,17.5,14%,42.36,23.4,30.5,42.5,37.9,66.8,2022
595,Ahvaz Jundishapur University of Medical Sciences (AJUMS),8259,11.5,1%,42.34,33.1,10.1,62.9,35.5,16.1,2022
596,The University of Aizu,1197,11.7,7%,42.32,21.7,13.0,52.3,35.9,72.8,2022
597,Ajou University,9073,17.2,11%,42.3,28.1,36.2,39.3,77.8,38.1,2022
598,The University of Alabama,35800,21.6,4%,42.28,27.0,18.8,59.0,36.3,30.1,2022
599,University of Alabama in Huntsville,8258,18.1,6%,42.26,23.2,20.4,53.9,72.0,42.3,2022
600,University of Alcalá,17995,11.9,23%,42.24,20.6,14.5,53.8,40.5,63.1,2022
601,Aristotle University of Thessaloniki,49057,30.1,5%,42.22,18.6,17.6,63.8,42.7,41.5,2022
602,University of Arkansas,25527,20.0,5%,42.2,28.5,27.6,45.1,38.1,30.1,2022
603,Auburn University,27469,18.8,10%,42.18,31.1,22.7,47.5,41.8,48.1,2022
604,Azarbaijan Shahid Madani University,7121,26.3,0%,42.16,16.7,13.0,76.8,36.7,23.4,2022
605,University of the Balearic Islands,17449,17.9,3%,42.15,16.8,15.4,62.1,34.9,45.4,2022
606,Banaras Hindu University,13900,8.8,3%,42.13,35.4,18.2,58.4,34.9,18.9,2022
607,Bar-Ilan University,16498,16.5,5%,42.11,30.6,33.3,39.4,46.9,51.7,2022
608,Beijing Institute of Technology,33771,13.8,6%,42.09,31.6,32.8,43.2,99.9,25.5,2022
609,University of Beira Interior,7417,16.2,20%,42.07,18.6,19.6,52.6,37.5,57.4,2022
610,University of Bergamo,22957,61.9,7%,42.05,18.8,21.9,55.4,40.3,35.3,2022
611,Bilkent University,9961,14.3,9%,42.03,22.6,20.7,45.2,48.1,63.1,2022
612,Université Bourgogne Franche-Comté (UBFC),65746,36.6,12%,42.01,18.3,16.2,70.4,41.0,56.0,2022
613,University of Bradford,8245,18.5,28%,42.0,21.4,19.6,49.3,37.9,79.8,2022
614,University of Brighton,16095,17.7,22%,41.98,19.8,15.5,54.4,35.2,76.6,2022
615,Ca’ Foscari University of Venice,16804,25.7,11%,41.96,33.7,27.3,33.5,40.9,58.8,2022
616,Cairo University,231150,38.6,3%,41.94,23.2,16.7,55.6,35.6,36.9,2022
617,University of Calabria,26513,31.6,3%,41.92,16.2,17.6,62.3,35.5,38.2,2022
618,Carleton University,28693,29.6,21%,41.9,22.1,29.8,52.3,40.3,71.6,2022
619,University of Catania,25486,20.2,3%,41.88,25.0,19.7,70.4,36.1,31.4,2022
620,University of Central Florida,61044,36.3,4%,41.87,27.2,28.6,56.6,45.5,34.5,2022
621,Institute of Chemical Technology,2470,24.7,0%,41.85,36.5,28.5,36.8,51.0,14.6,2022
622,China Agricultural University,21855,11.8,1%,41.83,31.3,29.0,52.7,54.5,24.2,2022
623,Chongqing University,40613,19.9,6%,41.81,25.3,28.7,46.9,86.6,25.8,2022
624,Chung-Ang University,18066,23.0,21%,41.79,35.5,37.4,27.5,76.9,53.5,2022
625,University of Coimbra,21845,18.4,20%,41.77,24.5,32.0,45.4,47.0,60.0,2022
626,Concordia University,35698,33.6,33%,41.75,23.5,27.7,42.4,37.1,85.0,2022
627,Covenant University,8156,15.2,0%,41.74,19.0,20.5,56.7,44.7,31.0,2022
628,Coventry University,30825,15.6,46%,41.72,20.0,13.9,47.7,35.0,92.7,2022
629,CY Cergy Paris University,14768,19.7,25%,41.7,24.6,24.8,49.2,41.0,88.5,2022
630,Dalian University of Technology,40469,15.3,3%,41.68,25.6,25.7,42.1,73.5,31.1,2022
631,Delhi Technological University,9939,22.2,3%,41.66,17.0,15.0,78.2,42.2,16.3,2022
632,De Montfort University,21890,19.6,33%,41.65,17.5,15.0,51.1,34.9,86.5,2022
633,University of Derby,14940,14.8,16%,41.63,17.2,11.7,59.2,35.2,67.3,2022
634,University of Deusto,9135,20.2,11%,41.61,18.8,19.6,56.9,40.5,45.6,2022
635,Eötvös Loránd University,29639,16.6,12%,41.59,32.0,16.3,50.4,35.3,53.8,2022
636,Ewha Womans University,14876,18.0,15%,41.57,33.3,32.9,29.4,79.1,46.1,2022
637,Federal University of Minas Gerais,43886,12.9,2%,41.55,33.3,18.8,50.0,39.3,29.5,2022
638,Universidade Federal do Rio Grande do Sul,41073,14.7,1%,41.54,31.5,20.0,49.5,46.7,28.1,2022
639,Universidade Federal de Sergipe,26079,15.2,0%,41.52,17.7,9.5,87.0,34.8,22.2,2022
640,Federation University Australia,12946,23.2,56%,41.5,17.6,14.8,51.2,39.5,78.8,2022
641,Gabriele d‘Annunzio University,24189,35.0,2%,41.48,15.0,16.6,72.7,36.1,38.7,2022
642,University of Girona,13903,21.1,14%,41.47,19.5,20.1,56.0,37.9,53.0,2022
643,Glasgow Caledonian University,13510,22.9,18%,41.45,19.2,13.8,61.0,35.3,66.0,2022
644,Government College University Faisalabad,20583,28.6,0%,41.43,14.6,12.1,73.9,34.8,43.0,2022
645,University of Granada,50604,13.6,10%,41.41,21.8,23.2,55.1,35.1,50.1,2022
646,University of Graz,19211,20.8,16%,41.39,22.3,20.0,53.6,36.8,79.2,2022
647,Graz University of Technology,6386,9.4,22%,41.38,29.4,18.0,47.2,71.6,81.2,2022
648,University of Greenwich,14195,17.9,41%,41.36,17.7,15.9,60.3,35.8,93.5,2022
649,Guangdong University of Technology,44296,18.4,0%,41.34,16.0,14.5,67.0,42.4,25.9,2022
650,Guangzhou University,34472,16.9,0%,41.32,16.4,10.1,75.7,38.2,28.8,2022
651,Hacettepe University,49026,21.3,3%,41.31,26.8,13.5,61.1,37.0,24.3,2022
652,University of Haifa,16228,9.5,6%,41.29,24.0,22.7,64.5,35.7,39.7,2022
653,Hamburg University of Technology,4931,32.0,24%,41.27,34.1,21.2,45.1,95.6,57.5,2022
654,Hazara University Mansehra,9830,23.0,0%,41.25,16.3,9.3,74.8,34.8,42.2,2022
655,University of Hertfordshire,17770,14.6,31%,41.24,18.8,12.9,51.1,35.3,84.3,2022
656,University of Houston,47002,26.6,8%,41.22,33.1,25.8,50.0,36.6,43.5,2022
657,Huazhong Agricultural University,27746,17.6,2%,41.2,24.2,16.6,61.7,42.8,25.1,2022
658,University of Huddersfield,14350,19.9,26%,41.18,24.3,23.4,49.9,37.5,81.3,2022
659,University of Hull,13440,17.3,19%,41.17,23.4,23.9,56.6,36.5,77.8,2022
660,University of Idaho,9565,15.8,8%,41.15,29.2,21.8,47.1,36.5,48.4,2022
661,Indian Institute of Technology Gandhinagar,1590,15.5,0%,41.13,29.1,28.4,54.0,55.1,25.0,2022
662,Indraprastha Institute of Information Technology Delhi,2122,26.2,1%,41.11,17.0,12.9,64.2,63.5,31.9,2022
663,"International Institute of Information Technology, Hyderabad",1557,17.5,8%,41.1,20.5,11.4,63.8,58.8,31.6,2022
664,"International Islamic University, Islamabad",23174,25.2,8%,41.08,20.3,10.3,68.9,34.8,51.7,2022
665,Iran University of Science and Technology,15004,33.9,1%,41.06,31.3,31.5,47.6,90.7,19.1,2022
666,ISCTE-University Institute of Lisbon,9118,23.0,15%,41.04,27.8,28.8,39.6,40.8,53.8,2022
667,Istanbul Technical University,25640,21.0,12%,41.03,28.3,34.8,27.6,100.0,36.9,2022
668,Jamia Millia Islamia,10451,9.3,2%,41.01,31.9,11.9,63.5,36.6,25.8,2022
669,Jawaharlal Nehru University,8805,14.2,3%,40.99,45.1,25.0,37.2,36.3,19.2,2022
670,Jinan University,35781,14.4,31%,40.98,23.2,18.6,52.8,41.3,56.8,2022
671,University of Johannesburg,28273,24.7,15%,40.96,24.0,31.0,35.6,42.5,74.3,2022
672,Johannes Kepler University of Linz,6644,10.2,13%,40.94,27.2,20.3,42.8,55.6,71.5,2022
673,University of Kaiserslautern,9131,31.1,22%,40.92,34.9,25.7,33.9,70.8,55.3,2022
674,Kansai Medical University,958,1.2,2%,40.91,25.4,8.9,80.2,36.1,17.6,2022
675,University of Kashan,8556,27.9,3%,40.89,23.5,19.4,74.7,36.7,20.7,2022
676,Kashan University of Medical Sciences and Health Services,3148,13.3,3%,40.87,25.0,13.3,73.4,35.3,22.4,2022
677,Universiti Kebangsaan Malaysia,17165,10.3,16%,40.86,38.1,22.2,44.6,38.3,64.3,2022
678,Keio University,34319,10.1,9%,40.84,32.9,25.0,41.6,45.0,34.7,2022
679,Kerman University of Medical Sciences,5202,3.6,2%,40.82,25.6,10.1,62.8,41.7,18.6,2022
680,Kobe University,15642,10.4,7%,40.81,32.9,23.1,41.8,46.0,30.9,2022
681,Konkuk University,13316,24.5,17%,40.79,32.8,37.8,31.1,47.2,50.8,2022
682,University of Kurdistan,11853,33.7,4%,40.77,15.1,14.8,76.7,38.9,26.8,2022
683,Kyungpook National University,19332,19.9,12%,40.76,28.9,33.8,27.0,86.5,41.7,2022
684,University of La Laguna,18316,12.7,4%,40.74,17.8,13.0,64.7,36.4,48.0,2022
685,University of Latvia,12054,34.2,7%,40.72,19.7,27.1,50.3,45.9,53.7,2022
686,Lehigh University,6400,10.7,19%,40.71,28.8,21.3,53.4,38.0,65.0,2022
687,University of Limerick,14951,24.7,16%,40.69,22.9,26.9,52.8,38.4,80.0,2022
688,Lithuanian University of Health Sciences,6720,9.2,17%,40.67,19.9,9.1,75.0,35.1,53.2,2022
689,University of Lorraine,60673,19.4,17%,40.66,20.6,14.8,57.5,38.1,66.3,2022
690,Louisiana State University,28656,19.9,6%,40.64,32.6,23.3,49.4,36.1,39.0,2022
691,Lviv Polytechnic National University,21334,10.0,1%,40.62,20.0,10.1,69.6,35.8,24.5,2022
692,Mae Fah Luang University,14136,21.7,5%,40.61,15.0,12.0,63.3,36.0,53.0,2022
693,Mahatma Gandhi University,1643,15.4,1%,40.59,42.0,28.9,35.1,57.0,20.8,2022
694,Mahidol University,29160,9.5,5%,40.57,33.5,22.4,42.8,76.1,46.1,2022
695,Makerere University,32113,22.0,3%,40.56,18.4,22.3,48.0,52.3,57.2,2022
696,University of Malakand,7256,24.5,1%,40.54,16.1,10.7,67.0,35.4,40.3,2022
697,Manchester Metropolitan University,28520,14.7,18%,40.52,19.0,16.2,64.1,35.3,70.3,2022
698,Marche Polytechnic University,10398,19.4,5%,40.51,20.8,21.4,67.7,43.8,32.8,2022
699,"University of Maryland, Baltimore County",11663,17.1,9%,40.49,23.5,23.8,61.2,35.7,38.3,2022
700,Mashhad University of Medical Sciences,9013,9.5,4%,40.47,31.0,13.1,60.1,34.8,23.7,2022
701,Massey University,18701,16.9,32%,40.46,23.3,23.9,39.9,41.8,93.1,2022
702,Memorial University of Newfoundland,15698,14.6,22%,40.44,23.0,20.6,46.4,59.6,80.7,2022
703,Middle East Technical University,18346,23.9,9%,40.42,32.9,32.5,32.9,99.8,41.1,2022
704,University of Missouri-St Louis,6639,15.7,5%,40.41,29.6,18.9,53.5,44.9,39.9,2022
705,Montana State University,14153,17.6,3%,40.39,20.5,18.3,66.2,43.9,28.3,2022
706,Monterrey Institute of Technology,15897,15.3,10%,40.38,20.8,19.1,46.8,66.5,59.6,2022
707,Nanjing Medical University,20278,8.7,4%,40.36,38.1,27.8,40.4,36.3,20.6,2022
708,Nantes Université,36227,23.8,11%,40.34,25.5,22.6,55.1,41.0,52.5,2022
709,National Cheng Kung University (NCKU),19932,15.0,13%,40.33,36.5,42.3,25.2,100.0,39.1,2022
710,National Institute of Applied Sciences of Lyon (INSA Lyon),6344,20.2,28%,40.31,29.1,22.5,30.8,84.8,71.0,2022
711,National Taiwan Normal University,10455,12.0,23%,40.29,32.2,36.4,29.3,85.2,54.4,2022
712,National Taiwan University of Science and Technology (Taiwan Tech),8815,18.5,19%,40.28,28.6,38.4,36.9,64.8,50.3,2022
713,University of Neuchâtel,4099,11.1,20%,40.26,26.2,23.9,46.7,37.7,88.1,2022
714,University of New Brunswick UNB,8628,14.3,13%,40.25,21.3,21.0,46.5,50.1,71.6,2022
715,University of Nicosia,4662,11.8,53%,40.23,19.1,15.2,58.5,35.7,94.7,2022
716,Nippon Medical School,869,0.9,1%,40.21,26.8,9.9,64.7,35.1,18.2,2022
717,Northern Illinois University,14266,15.5,6%,40.2,27.0,16.2,50.0,35.6,48.1,2022
718,Norwegian University of Life Sciences,6185,7.0,19%,40.18,25.9,10.9,62.5,40.5,78.8,2022
719,Ohio University (Main campus),23940,21.7,4%,40.17,30.4,18.7,48.8,36.7,31.2,2022
720,Ontario Tech University,8924,29.0,7%,40.15,18.6,25.7,51.4,37.4,60.8,2022
721,The Open University,63445,31.8,8%,40.13,18.0,15.8,62.8,35.1,57.8,2022
722,Open University of Catalonia,27406,87.9,6%,40.12,20.5,16.3,70.9,35.7,46.6,2022
723,Oran 1 University,26452,19.6,1%,40.1,30.2,8.8,56.6,35.3,39.5,2022
724,Oxford Brookes University,13115,14.8,25%,40.09,26.1,23.7,49.3,35.3,81.0,2022
725,University of Palermo,31324,21.6,1%,40.07,17.3,20.1,60.1,35.5,31.4,2022
726,Panjab University,16047,15.0,1%,40.06,32.9,14.8,52.6,35.4,16.5,2022
727,Panthéon-Sorbonne University – Paris 1,34721,28.0,21%,40.04,43.0,37.5,14.6,35.0,62.5,2022
728,University of Parma,27015,31.1,6%,40.02,18.7,21.6,69.8,40.9,37.7,2022
729,Parthenope University of Naples,11140,32.2,2%,40.01,20.6,19.0,69.1,36.7,26.9,2022
730,Universidad Peruana Cayetano Heredia,7638,8.7,1%,39.99,19.4,10.2,78.3,35.7,47.5,2022
731,University of Peshawar,6064,9.3,0%,39.98,28.4,10.9,57.2,34.8,38.8,2022
732,University of the Philippines,44310,9.8,1%,39.96,22.6,17.5,74.3,41.7,33.1,2022
733,Universitat Politècnica de Catalunya,23211,10.5,13%,39.95,24.7,17.4,48.1,42.6,57.7,2022
734,Polytechnic University of Turin,29711,30.7,16%,39.93,24.7,27.2,56.5,52.7,51.2,2022
735,University of Pretoria,36337,22.4,7%,39.91,25.9,29.0,35.8,42.4,54.9,2022
736,Prince Sattam Bin Abdulaziz University,26682,11.9,2%,39.9,17.3,10.5,62.7,35.4,73.2,2022
737,Universiti Putra Malaysia,19674,11.9,25%,39.88,33.8,27.2,29.6,64.9,77.3,2022
738,Université du Québec,52387,18.9,13%,39.87,25.5,26.9,35.5,42.5,72.5,2022
739,University of Regensburg,21376,9.8,8%,39.85,27.8,15.1,65.0,35.1,55.2,2022
740,University of Regina,13324,23.9,24%,39.84,18.5,17.8,61.0,37.1,67.1,2022
741,Renmin University of China,27810,13.7,6%,39.82,34.5,21.9,50.5,40.6,40.3,2022
742,University of Rhode Island,16615,15.2,3%,39.81,23.3,17.4,66.2,34.9,43.0,2022
743,University of Rome III,32067,47.1,5%,39.79,23.6,22.4,48.0,40.8,41.5,2022
744,Roskilde University,6409,16.9,16%,39.77,20.3,31.6,38.9,41.5,59.5,2022
745,Rovira i Virgili University,12744,12.5,13%,39.76,21.1,21.4,62.1,38.3,54.9,2022
746,Sahand University of Technology,5331,28.8,0%,39.74,29.3,15.3,56.0,52.4,16.8,2022
747,Universiti Sains Malaysia,21550,10.6,15%,39.73,33.5,23.9,39.9,45.2,57.3,2022
748,San Diego State University,31221,28.1,8%,39.71,24.4,11.2,69.5,35.4,34.6,2022
749,Saveetha Institute of Medical and Technical Sciences,11080,6.9,1%,39.7,21.0,9.0,86.9,35.7,26.2,2022
750,Shahid Beheshti University of Medical Sciences,12340,8.3,3%,39.68,41.5,15.1,41.5,50.9,20.0,2022
751,Shanghai University,37347,14.3,6%,39.67,24.1,29.1,39.5,73.6,34.0,2022
752,Shiraz University of Technology,1561,15.5,0%,39.65,24.6,22.5,68.7,40.5,25.9,2022
753,University of Siegen,12590,26.9,13%,39.64,23.3,24.0,44.5,39.7,53.6,2022
754,University of Siena,12772,17.5,8%,39.62,21.6,23.5,62.8,39.3,43.6,2022
755,"Soochow University, China",46800,16.2,7%,39.61,23.3,22.3,68.3,61.9,28.3,2022
756,Southern Cross University,11141,32.2,31%,39.59,19.7,23.0,57.0,44.4,71.4,2022
757,Stevens Institute of Technology,6265,16.8,34%,39.58,22.5,18.2,62.3,37.4,72.6,2022
758,University of the Sunshine Coast,10427,30.3,18%,39.56,22.2,27.1,48.3,43.2,71.9,2022
759,SUNY Binghamton University,18442,22.9,12%,39.55,24.6,21.2,59.6,38.5,38.1,2022
760,University of Tabriz,19598,25.4,4%,39.53,28.5,21.3,61.4,40.6,30.3,2022
761,Tabriz University of Medical Sciences,8684,9.9,2%,39.52,43.0,13.3,55.6,34.9,21.5,2022
762,Tallinn University of Technology,9162,13.1,16%,39.5,20.4,19.7,48.2,51.7,72.7,2022
763,Tehran University of Medical Sciences,11543,6.4,8%,39.49,48.5,17.7,48.0,42.1,27.2,2022
764,Universiti Teknologi Malaysia,19192,11.5,18%,39.47,31.3,22.9,39.4,47.5,62.6,2022
765,University of Texas at Arlington,33391,27.6,12%,39.46,21.6,18.9,54.7,41.6,44.5,2022
766,The University of Texas at San Antonio,27066,25.2,3%,39.44,19.8,20.1,70.3,37.1,38.9,2022
767,Texas Tech University,34018,19.2,8%,39.43,27.9,19.1,48.0,36.1,52.8,2022
768,Tokyo Metropolitan University,8911,10.6,5%,39.41,24.4,14.5,59.4,39.3,27.8,2022
769,University of Toledo,18217,14.9,10%,39.4,32.2,14.0,48.2,40.5,47.0,2022
770,TU Braunschweig,19960,10.0,15%,39.38,25.9,17.8,56.2,44.7,56.5,2022
771,University of Udine,11879,17.7,6%,39.37,22.3,17.3,69.0,39.4,39.8,2022
772,University of Ulsan,12872,11.6,5%,39.35,22.5,26.0,64.7,72.9,24.4,2022
773,Ulster University,17415,18.0,9%,39.34,24.5,19.6,47.5,37.1,77.7,2022
774,Umm Al-Qura University,30043,8.3,10%,39.32,32.7,13.4,36.0,59.3,81.6,2022
775,Universiti Utara Malaysia,12463,11.4,30%,39.31,30.6,24.3,42.4,38.2,70.2,2022
776,University of Warsaw,37541,12.1,10%,39.29,29.5,27.3,44.1,35.9,44.1,2022
777,Wenzhou University,16820,14.5,4%,39.28,16.3,10.5,75.7,38.5,24.5,2022
778,Wenzhou Medical University,17300,10.9,6%,39.26,17.7,13.6,76.0,36.7,28.7,2022
779,University of the Western Cape,23498,34.8,5%,39.25,20.6,24.1,63.0,34.8,62.8,2022
780,University of Windsor,13853,31.1,28%,39.23,34.2,28.1,33.2,48.5,87.3,2022
781,University of Wisconsin-Milwaukee,19860,19.1,5%,39.22,22.5,22.0,59.7,36.9,33.7,2022
782,Worcester Polytechnic Institute,5982,12.9,19%,39.2,24.4,19.3,50.1,37.0,52.6,2022
783,University of Wuppertal,15834,40.4,11%,39.19,26.8,23.1,50.8,48.1,47.6,2022
784,University of Wyoming,10787,14.7,6%,39.17,30.4,13.4,54.3,36.9,35.8,2022
785,Xi’an Jiaotong-Liverpool University,12566,19.6,7%,39.16,16.8,14.4,71.8,36.1,75.8,2022
786,Zayed University,7844,14.9,2%,39.14,17.6,16.1,64.9,35.9,74.0,2022
787,University of the Aegean,19954,60.7,1%,39.13,18.1,19.9,49.5,53.4,37.5,2022
788,"University of Agriculture, Faisalabad",26990,38.8,0%,39.12,19.1,16.1,44.9,48.9,42.8,2022
789,Al-Balqa Applied University,29814,30.6,6%,39.1,13.3,11.4,58.2,44.2,48.1,2022
790,University of Algarve,8264,13.7,21%,39.09,17.4,16.1,40.3,36.1,68.1,2022
791,Aligarh Muslim University,22215,13.8,2%,39.07,30.2,12.6,47.4,39.3,25.3,2022
792,Amedeo Avogadro University of Eastern Piedmont,13677,36.9,7%,39.06,13.5,21.1,57.4,34.9,40.8,2022
793,American University in Cairo,5904,14.0,5%,39.04,25.0,29.5,22.5,36.0,63.4,2022
794,American University of Sharjah,4476,11.7,77%,39.03,21.0,18.8,35.9,35.5,93.8,2022
795,Amrita Vishwa Vidyapeetham,14994,11.4,10%,39.01,25.2,17.3,43.5,58.8,40.5,2022
796,"University of the Andes, Colombia",15280,12.6,2%,39.0,21.6,17.1,39.2,39.3,55.5,2022
797,Anna University,14966,17.2,1%,38.99,21.9,27.2,39.5,44.6,15.4,2022
798,Arts et Métiers,6018,16.0,17%,38.97,26.3,16.8,25.7,65.3,66.2,2022
799,Athens University of Economics and Business,9180,47.6,5%,38.96,19.7,23.8,45.2,38.5,47.9,2022
800,University of Aveiro,12068,14.8,10%,38.94,23.3,23.8,42.4,37.5,50.0,2022
801,Bahçeşehir University,17859,46.3,17%,38.93,19.3,18.6,45.0,51.6,47.1,2022
802,University of the Basque Country,42869,15.1,5%,38.91,20.7,20.2,50.2,37.8,44.6,2022
803,Baylor University,18242,15.6,7%,38.9,32.4,18.1,42.4,35.3,34.6,2022
804,University of Bedfordshire,10425,21.9,48%,38.89,18.4,14.9,39.6,35.2,79.2,2022
805,University of Belgrade,94316,19.1,5%,38.87,20.1,27.5,40.8,40.9,41.7,2022
806,Ben-Gurion University of the Negev,16252,20.2,2%,38.86,28.1,32.1,31.9,50.0,37.3,2022
807,Benha University,115000,22.2,4%,38.84,15.5,7.9,54.6,35.4,43.7,2022
808,Beni-Suef University,80402,29.0,1%,38.83,14.9,8.1,68.9,34.8,44.6,2022
809,Bharathiar University,3698,14.6,0%,38.81,37.1,14.3,33.7,34.9,22.5,2022
810,"Birla Institute of Technology and Science, Pilani",14849,17.5,2%,38.8,20.0,11.1,53.6,36.0,18.8,2022
811,Boğaziçi University,13108,23.6,3%,38.79,24.3,24.2,34.7,60.8,39.1,2022
812,Carlos III University of Madrid,17820,11.1,16%,38.77,25.3,18.6,28.4,40.5,62.3,2022
813,University of Central Lancashire,17645,13.4,20%,38.76,18.7,13.6,45.4,35.2,68.1,2022
814,Central Queensland University,16886,21.1,37%,38.74,17.1,15.4,52.0,37.9,63.1,2022
815,Chang Gung University,7232,12.4,6%,38.73,23.0,28.5,30.8,81.4,27.8,2022
816,Chapman University,9060,12.7,7%,38.72,38.1,12.9,38.7,35.1,41.3,2022
817,Charles Sturt University,23264,23.1,27%,38.7,16.9,16.9,41.7,35.5,70.3,2022
818,University of Chile,37264,15.4,5%,38.69,23.8,18.1,36.7,40.3,50.4,2022
819,"China University of Geosciences, Beijing",16408,14.7,1%,38.67,27.0,17.7,37.2,46.7,25.1,2022
820,"China University of Geosciences, Wuhan",29999,16.0,4%,38.66,21.3,17.3,55.3,51.1,29.0,2022
821,China University of Mining and Technology,49032,19.0,2%,38.65,20.5,16.4,48.5,60.6,19.5,2022
822,"China University of Petroleum, Beijing",16139,16.5,6%,38.63,25.1,22.9,36.3,99.2,24.3,2022
823,Chulalongkorn University,34719,11.1,3%,38.62,32.8,20.6,30.9,63.7,37.9,2022
824,Clarkson University,4466,15.7,10%,38.6,27.6,17.3,43.0,39.6,50.8,2022
825,Clemson University,22785,16.0,7%,38.59,26.5,21.5,41.2,39.9,42.2,2022
826,University of Clermont Auvergne,35613,20.5,14%,38.58,21.4,15.2,51.4,36.4,59.8,2022
827,University of Colombo,30227,31.1,0%,38.56,27.6,9.3,52.3,34.9,37.6,2022
828,COMSATS University Islamabad,35851,14.2,1%,38.55,16.8,10.3,61.3,34.9,46.1,2022
829,University of Córdoba,17605,14.6,9%,38.53,20.0,17.5,51.4,37.4,46.3,2022
830,Creighton University,8749,13.5,4%,38.52,40.5,13.6,34.1,36.1,25.5,2022
831,University of Debrecen,28593,16.8,22%,38.51,34.3,14.0,32.3,40.6,61.1,2022
832,University of Delhi,25543,23.4,1%,38.49,37.6,22.4,34.7,34.8,17.8,2022
833,University of Dhaka,207118,16.5,3%,38.48,16.3,8.4,61.8,35.2,42.6,2022
834,Donghua University,22434,14.4,6%,38.47,20.6,18.7,49.6,67.2,32.5,2022
835,East China University of Science and Technology,27720,16.5,2%,38.45,22.7,20.7,38.1,56.9,20.0,2022
836,University of East London,10770,19.4,36%,38.44,23.5,15.1,32.3,35.0,80.9,2022
837,École Centrale de Lyon,2088,15.2,24%,38.42,27.8,23.4,21.2,60.5,69.3,2022
838,Edge Hill University,11150,14.6,6%,38.41,16.6,12.7,60.8,34.8,45.6,2022
839,Estonian University of Life Sciences,2285,6.5,13%,38.4,22.0,9.8,51.3,38.0,66.9,2022
840,European University of Madrid,10576,10.6,32%,38.38,18.7,9.7,56.2,35.0,59.8,2022
841,Universidade Federal de Santa Catarina,38086,15.6,3%,38.37,28.1,13.8,47.1,44.4,30.9,2022
842,Universidade Federal de São Paulo (UNIFESP),18588,9.9,1%,38.36,27.4,17.7,46.5,35.3,29.2,2022
843,Florida Agricultural and Mechanical University,9667,18.1,1%,38.34,34.9,12.6,33.2,35.4,31.6,2022
844,Florida Atlantic University,25416,19.2,9%,38.33,20.1,18.5,43.7,40.4,46.5,2022
845,Florida Institute of Technology,5400,15.6,30%,38.31,28.1,16.6,32.9,39.4,54.9,2022
846,University of Foggia,10702,32.6,1%,38.3,16.9,20.9,53.7,38.0,25.7,2022
847,University of Fortaleza (UNIFOR),20775,17.5,0%,38.29,16.7,8.4,65.2,34.8,35.6,2022
848,Fujita Health University,3112,3.2,1%,38.27,24.6,10.9,59.2,37.1,22.5,2022
849,Fuzhou University,37509,15.8,1%,38.26,17.6,13.1,55.0,58.5,28.8,2022
850,Hiroshima University,15048,8.7,12%,38.25,31.1,21.8,30.4,49.5,40.0,2022
851,Reichman University,7601,14.9,26%,38.23,15.8,9.4,57.0,34.8,65.6,2022
852,Imam Abdulrahman Bin Faisal University,24510,8.2,3%,38.22,21.2,8.9,45.0,35.1,70.2,2022
853,"Indian Institute of Science Education and Research, Pune",1440,10.7,0%,38.21,38.7,15.7,34.0,36.5,24.3,2022
