rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
656,University of Houston,47002,26.6,8%,41.22,,,50.0,36.6,43.5,2022
657,Huazhong Agricultural University,27746,17.6,2%,41.2,,,61.7,42.8,25.1,2022
658,University of Huddersfield,14350,19.9,26%,41.18,,,49.9,37.5,81.3,2022
659,University of Hull,13440,17.3,19%,41.17,,,56.6,36.5,77.8,2022
660,University of Idaho,9565,15.8,8%,41.15,,,47.1,36.5,48.4,2022
661,Indian Institute of Technology Gandhinagar,1590,15.5,0%,41.13,,,54.0,55.1,25.0,2022
662,Indraprastha Institute of Information Technology Delhi,2122,26.2,1%,41.11,,,64.2,63.5,31.9,2022
663,"International Institute of Information Technology, Hyderabad",1557,17.5,8%,41.1,,,63.8,58.8,31.6,2022
664,"International Islamic University, Islamabad",23174,25.2,8%,41.08,,,68.9,34.8,51.7,2022
665,Iran University of Science and Technology,15004,33.9,1%,41.06,,,47.6,90.7,19.1,2022
666,ISCTE-University Institute of Lisbon,9118,23.0,15%,41.04,,,39.6,40.8,53.8,2022
667,Istanbul Technical University,25640,21.0,12%,41.03,,,27.6,100.0,36.9,2022
668,Jamia Millia Islamia,10451,9.3,2%,41.01,,,63.5,36.6,25.8,2022
669,Jawaharlal Nehru University,8805,14.2,3%,40.99,,,37.2,36.3,19.2,2022
670,Jinan University,35781,14.4,31%,40.98,,,52.8,41.3,56.8,2022
671,University of Johannesburg,28273,24.7,15%,40.96,,,35.6,42.5,74.3,2022
672,Johannes Kepler University of Linz,6644,10.2,13%,40.94,,,42.8,55.6,71.5,2022
673,University of Kaiserslautern,9131,31.1,22%,40.92,,,33.9,70.8,55.3,2022
674,Kansai Medical University,958,1.2,2%,40.91,,,80.2,36.1,17.6,2022
675,University of Kashan,8556,27.9,3%,40.89,,,74.7,36.7,20.7,2022
676,Kashan University of Medical Sciences and Health Services,3148,13.3,3%,40.87,,,73.4,35.3,22.4,2022
677,Universiti Kebangsaan Malaysia,17165,10.3,16%,40.86,,,44.6,38.3,64.3,2022
678,Keio University,34319,10.1,9%,40.84,,,41.6,45.0,34.7,2022
679,Kerman University of Medical Sciences,5202,3.6,2%,40.82,,,62.8,41.7,18.6,2022
680,Kobe University,15642,10.4,7%,40.81,,,41.8,46.0,30.9,2022
681,Konkuk University,13316,24.5,17%,40.79,,,31.1,47.2,50.8,2022
682,University of Kurdistan,11853,33.7,4%,40.77,,,76.7,38.9,26.8,2022
683,Kyungpook National University,19332,19.9,12%,40.76,,,27.0,86.5,41.7,2022
684,University of La Laguna,18316,12.7,4%,40.74,,,64.7,36.4,48.0,2022
685,University of Latvia,12054,34.2,7%,40.72,,,50.3,45.9,53.7,2022
686,Lehigh University,6400,10.7,19%,40.71,,,53.4,38.0,65.0,2022
687,University of Limerick,14951,24.7,16%,40.69,,,52.8,38.4,80.0,2022
688,Lithuanian University of Health Sciences,6720,9.2,17%,40.67,,,75.0,35.1,53.2,2022
689,University of Lorraine,60673,19.4,17%,40.66,,,57.5,38.1,66.3,2022
690,Louisiana State University,28656,19.9,6%,40.64,,,49.4,36.1,39.0,2022
691,Lviv Polytechnic National University,21334,10.0,1%,40.62,,,69.6,35.8,24.5,2022
692,Mae Fah Luang University,14136,21.7,5%,40.61,,,63.3,36.0,53.0,2022
693,Mahatma Gandhi University,1643,15.4,1%,40.59,,,35.1,57.0,20.8,2022
694,Mahidol University,29160,9.5,5%,40.57,,,42.8,76.1,46.1,2022
695,Makerere University,32113,22.0,3%,40.56,,,48.0,52.3,57.2,2022
696,University of Malakand,7256,24.5,1%,40.54,,,67.0,35.4,40.3,2022
697,Manchester Metropolitan University,28520,14.7,18%,40.52,,,64.1,35.3,70.3,2022
698,Marche Polytechnic University,10398,19.4,5%,40.51,,,67.7,43.8,32.8,2022
699,"University of Maryland, Baltimore County",11663,17.1,9%,40.49,,,61.2,35.7,38.3,2022
700,Mashhad University of Medical Sciences,9013,9.5,4%,40.47,,,60.1,34.8,23.7,2022
701,Massey University,18701,16.9,32%,40.46,,,39.9,41.8,93.1,2022
702,Memorial University of Newfoundland,15698,14.6,22%,40.44,,,46.4,59.6,80.7,2022
703,Middle East Technical University,18346,23.9,9%,40.42,,,32.9,99.8,41.1,2022
704,University of Missouri-St Louis,6639,15.7,5%,40.41,,,53.5,44.9,39.9,2022
705,Montana State University,14153,17.6,3%,40.39,,,66.2,43.9,28.3,2022
706,Monterrey Institute of Technology,15897,15.3,10%,40.38,,,46.8,66.5,59.6,2022
707,Nanjing Medical University,20278,8.7,4%,40.36,,,40.4,36.3,20.6,2022
708,Nantes Université,36227,23.8,11%,40.34,,,55.1,41.0,52.5,2022
709,National Cheng Kung University (NCKU),19932,15.0,13%,40.33,,,25.2,100.0,39.1,2022
710,National Institute of Applied Sciences of Lyon (INSA Lyon),6344,20.2,28%,40.31,,,30.8,84.8,71.0,2022
711,National Taiwan Normal University,10455,12.0,23%,40.29,,,29.3,85.2,54.4,2022
712,National Taiwan University of Science and Technology (Taiwan Tech),8815,18.5,19%,40.28,,,36.9,64.8,50.3,2022
713,University of Neuchâtel,4099,11.1,20%,40.26,,,46.7,37.7,88.1,2022
714,University of New Brunswick UNB,8628,14.3,13%,40.25,,,46.5,50.1,71.6,2022
715,University of Nicosia,4662,11.8,53%,40.23,,,58.5,35.7,94.7,2022
716,Nippon Medical School,869,0.9,1%,40.21,,,64.7,35.1,18.2,2022
717,Northern Illinois University,14266,15.5,6%,40.2,,,50.0,35.6,48.1,2022
718,Norwegian University of Life Sciences,6185,7.0,19%,40.18,,,62.5,40.5,78.8,2022
719,Ohio University (Main campus),23940,21.7,4%,40.17,,,48.8,36.7,31.2,2022
720,Ontario Tech University,8924,29.0,7%,40.15,,,51.4,37.4,60.8,2022
721,The Open University,63445,31.8,8%,40.13,,,62.8,35.1,57.8,2022
722,Open University of Catalonia,27406,87.9,6%,40.12,,,70.9,35.7,46.6,2022
723,Oran 1 University,26452,19.6,1%,40.1,,,56.6,35.3,39.5,2022
724,Oxford Brookes University,13115,14.8,25%,40.09,,,49.3,35.3,81.0,2022
725,University of Palermo,31324,21.6,1%,40.07,,,60.1,35.5,31.4,2022
726,Panjab University,16047,15.0,1%,40.06,,,52.6,35.4,16.5,2022
727,Panthéon-Sorbonne University – Paris 1,34721,28.0,21%,40.04,,,14.6,35.0,62.5,2022
728,University of Parma,27015,31.1,6%,40.02,,,69.8,40.9,37.7,2022
729,Parthenope University of Naples,11140,32.2,2%,40.01,,,69.1,36.7,26.9,2022
730,Universidad Peruana Cayetano Heredia,7638,8.7,1%,39.99,,,78.3,35.7,47.5,2022
731,University of Peshawar,6064,9.3,0%,39.98,,,57.2,34.8,38.8,2022
732,University of the Philippines,44310,9.8,1%,39.96,,,74.3,41.7,33.1,2022
733,Universitat Politècnica de Catalunya,23211,10.5,13%,39.95,,,48.1,42.6,57.7,2022
734,Polytechnic University of Turin,29711,30.7,16%,39.93,,,56.5,52.7,51.2,2022
735,University of Pretoria,36337,22.4,7%,39.91,,,35.8,42.4,54.9,2022
736,Prince Sattam Bin Abdulaziz University,26682,11.9,2%,39.9,,,62.7,35.4,73.2,2022
737,Universiti Putra Malaysia,19674,11.9,25%,39.88,,,29.6,64.9,77.3,2022
738,Université du Québec,52387,18.9,13%,39.87,,,35.5,42.5,72.5,2022
739,University of Regensburg,21376,9.8,8%,39.85,,,65.0,35.1,55.2,2022
740,University of Regina,13324,23.9,24%,39.84,,,61.0,37.1,67.1,2022
741,Renmin University of China,27810,13.7,6%,39.82,,,50.5,40.6,40.3,2022
742,University of Rhode Island,16615,15.2,3%,39.81,,,66.2,34.9,43.0,2022
743,University of Rome III,32067,47.1,5%,39.79,,,48.0,40.8,41.5,2022
744,Roskilde University,6409,16.9,16%,39.77,,,38.9,41.5,59.5,2022
745,Rovira i Virgili University,12744,12.5,13%,39.76,,,62.1,38.3,54.9,2022
746,Sahand University of Technology,5331,28.8,0%,39.74,,,56.0,52.4,16.8,2022
747,Universiti Sains Malaysia,21550,10.6,15%,39.73,,,39.9,45.2,57.3,2022
748,San Diego State University,31221,28.1,8%,39.71,,,69.5,35.4,34.6,2022
749,Saveetha Institute of Medical and Technical Sciences,11080,6.9,1%,39.7,,,86.9,35.7,26.2,2022
750,Shahid Beheshti University of Medical Sciences,12340,8.3,3%,39.68,,,41.5,50.9,20.0,2022
751,Shanghai University,37347,14.3,6%,39.67,,,39.5,73.6,34.0,2022
752,Shiraz University of Technology,1561,15.5,0%,39.65,,,68.7,40.5,25.9,2022
753,University of Siegen,12590,26.9,13%,39.64,,,44.5,39.7,53.6,2022
754,University of Siena,12772,17.5,8%,39.62,,,62.8,39.3,43.6,2022
755,"Soochow University, China",46800,16.2,7%,39.61,,,68.3,61.9,28.3,2022
756,Southern Cross University,11141,32.2,31%,39.59,,,57.0,44.4,71.4,2022
757,Stevens Institute of Technology,6265,16.8,34%,39.58,,,62.3,37.4,72.6,2022
758,University of the Sunshine Coast,10427,30.3,18%,39.56,,,48.3,43.2,71.9,2022
759,SUNY Binghamton University,18442,22.9,12%,39.55,,,59.6,38.5,38.1,2022
760,University of Tabriz,19598,25.4,4%,39.53,,,61.4,40.6,30.3,2022
761,Tabriz University of Medical Sciences,8684,9.9,2%,39.52,,,55.6,34.9,21.5,2022
762,Tallinn University of Technology,9162,13.1,16%,39.5,,,48.2,51.7,72.7,2022
763,Tehran University of Medical Sciences,11543,6.4,8%,39.49,,,48.0,42.1,27.2,2022
764,Universiti Teknologi Malaysia,19192,11.5,18%,39.47,,,39.4,47.5,62.6,2022
765,University of Texas at Arlington,33391,27.6,12%,39.46,,,54.7,41.6,44.5,2022
766,The University of Texas at San Antonio,27066,25.2,3%,39.44,,,70.3,37.1,38.9,2022
767,Texas Tech University,34018,19.2,8%,39.43,,,48.0,36.1,52.8,2022
768,Tokyo Metropolitan University,8911,10.6,5%,39.41,,,59.4,39.3,27.8,2022
769,University of Toledo,18217,14.9,10%,39.4,,,48.2,40.5,47.0,2022
770,TU Braunschweig,19960,10.0,15%,39.38,,,56.2,44.7,56.5,2022
771,University of Udine,11879,17.7,6%,39.37,,,69.0,39.4,39.8,2022
772,University of Ulsan,12872,11.6,5%,39.35,,,64.7,72.9,24.4,2022
773,Ulster University,17415,18.0,9%,39.34,,,47.5,37.1,77.7,2022
774,Umm Al-Qura University,30043,8.3,10%,39.32,,,36.0,59.3,81.6,2022
775,Universiti Utara Malaysia,12463,11.4,30%,39.31,,,42.4,38.2,70.2,2022
776,University of Warsaw,37541,12.1,10%,39.29,,,44.1,35.9,44.1,2022
777,Wenzhou University,16820,14.5,4%,39.28,,,75.7,38.5,24.5,2022
778,Wenzhou Medical University,17300,10.9,6%,39.26,,,76.0,36.7,28.7,2022
779,University of the Western Cape,23498,34.8,5%,39.25,,,63.0,34.8,62.8,2022
780,University of Windsor,13853,31.1,28%,39.23,,,33.2,48.5,87.3,2022
781,University of Wisconsin-Milwaukee,19860,19.1,5%,39.22,,,59.7,36.9,33.7,2022
782,Worcester Polytechnic Institute,5982,12.9,19%,39.2,,,50.1,37.0,52.6,2022
783,University of Wuppertal,15834,40.4,11%,39.19,,,50.8,48.1,47.6,2022
784,University of Wyoming,10787,14.7,6%,39.17,,,54.3,36.9,35.8,2022
785,Xi’an Jiaotong-Liverpool University,12566,19.6,7%,39.16,,,71.8,36.1,75.8,2022
786,Zayed University,7844,14.9,2%,39.14,,,64.9,35.9,74.0,2022
787,University of the Aegean,19954,60.7,1%,39.13,,,49.5,53.4,37.5,2022
788,"University of Agriculture, Faisalabad",26990,38.8,0%,39.12,,,44.9,48.9,42.8,2022
789,Al-Balqa Applied University,29814,30.6,6%,39.1,,,58.2,44.2,48.1,2022
790,University of Algarve,8264,13.7,21%,39.09,,,40.3,36.1,68.1,2022
791,Aligarh Muslim University,22215,13.8,2%,39.07,,,47.4,39.3,25.3,2022
792,Amedeo Avogadro University of Eastern Piedmont,13677,36.9,7%,39.06,,,57.4,34.9,40.8,2022
793,American University in Cairo,5904,14.0,5%,39.04,,,22.5,36.0,63.4,2022
794,American University of Sharjah,4476,11.7,77%,39.03,,,35.9,35.5,93.8,2022
795,Amrita Vishwa Vidyapeetham,14994,11.4,10%,39.01,,,43.5,58.8,40.5,2022
796,"University of the Andes, Colombia",15280,12.6,2%,39.0,,,39.2,39.3,55.5,2022
797,Anna University,14966,17.2,1%,38.99,,,39.5,44.6,15.4,2022
798,Arts et Métiers,6018,16.0,17%,38.97,,,25.7,65.3,66.2,2022
799,Athens University of Economics and Business,9180,47.6,5%,38.96,,,45.2,38.5,47.9,2022
800,University of Aveiro,12068,14.8,10%,38.94,,,42.4,37.5,50.0,2022
801,Bahçeşehir University,17859,46.3,17%,38.93,,,45.0,51.6,47.1,2022
802,University of the Basque Country,42869,15.1,5%,38.91,,,50.2,37.8,44.6,2022
803,Baylor University,18242,15.6,7%,38.9,,,42.4,35.3,34.6,2022
804,University of Bedfordshire,10425,21.9,48%,38.89,,,39.6,35.2,79.2,2022
805,University of Belgrade,94316,19.1,5%,38.87,,,40.8,40.9,41.7,2022
806,Ben-Gurion University of the Negev,16252,20.2,2%,38.86,,,31.9,50.0,37.3,2022
807,Benha University,115000,22.2,4%,38.84,,,54.6,35.4,43.7,2022
808,Beni-Suef University,80402,29.0,1%,38.83,,,68.9,34.8,44.6,2022
809,Bharathiar University,3698,14.6,0%,38.81,,,33.7,34.9,22.5,2022
810,"Birla Institute of Technology and Science, Pilani",14849,17.5,2%,38.8,,,53.6,36.0,18.8,2022
811,Boğaziçi University,13108,23.6,3%,38.79,,,34.7,60.8,39.1,2022
812,Carlos III University of Madrid,17820,11.1,16%,38.77,,,28.4,40.5,62.3,2022
813,University of Central Lancashire,17645,13.4,20%,38.76,,,45.4,35.2,68.1,2022
814,Central Queensland University,16886,21.1,37%,38.74,,,52.0,37.9,63.1,2022
815,Chang Gung University,7232,12.4,6%,38.73,,,30.8,81.4,27.8,2022
816,Chapman University,9060,12.7,7%,38.72,,,38.7,35.1,41.3,2022
817,Charles Sturt University,23264,23.1,27%,38.7,,,41.7,35.5,70.3,2022
818,University of Chile,37264,15.4,5%,38.69,,,36.7,40.3,50.4,2022
819,"China University of Geosciences, Beijing",16408,14.7,1%,38.67,,,37.2,46.7,25.1,2022
820,"China University of Geosciences, Wuhan",29999,16.0,4%,38.66,,,55.3,51.1,29.0,2022
821,China University of Mining and Technology,49032,19.0,2%,38.65,,,48.5,60.6,19.5,2022
822,"China University of Petroleum, Beijing",16139,16.5,6%,38.63,,,36.3,99.2,24.3,2022
823,Chulalongkorn University,34719,11.1,3%,38.62,,,30.9,63.7,37.9,2022
824,Clarkson University,4466,15.7,10%,38.6,,,43.0,39.6,50.8,2022
825,Clemson University,22785,16.0,7%,38.59,,,41.2,39.9,42.2,2022
826,University of Clermont Auvergne,35613,20.5,14%,38.58,,,51.4,36.4,59.8,2022
827,University of Colombo,30227,31.1,0%,38.56,,,52.3,34.9,37.6,2022
828,COMSATS University Islamabad,35851,14.2,1%,38.55,,,61.3,34.9,46.1,2022
829,University of Córdoba,17605,14.6,9%,38.53,,,51.4,37.4,46.3,2022
830,Creighton University,8749,13.5,4%,38.52,,,34.1,36.1,25.5,2022
831,University of Debrecen,28593,16.8,22%,38.51,,,32.3,40.6,61.1,2022
832,University of Delhi,25543,23.4,1%,38.49,,,34.7,34.8,17.8,2022
833,University of Dhaka,207118,16.5,3%,38.48,,,61.8,35.2,42.6,2022
834,Donghua University,22434,14.4,6%,38.47,,,49.6,67.2,32.5,2022
835,East China University of Science and Technology,27720,16.5,2%,38.45,,,38.1,56.9,20.0,2022
836,University of East London,10770,19.4,36%,38.44,,,32.3,35.0,80.9,2022
837,École Centrale de Lyon,2088,15.2,24%,38.42,,,21.2,60.5,69.3,2022
838,Edge Hill University,11150,14.6,6%,38.41,,,60.8,34.8,45.6,2022
839,Estonian University of Life Sciences,2285,6.5,13%,38.4,,,51.3,38.0,66.9,2022
840,European University of Madrid,10576,10.6,32%,38.38,,,56.2,35.0,59.8,2022
841,Universidade Federal de Santa Catarina,38086,15.6,3%,38.37,,,47.1,44.4,30.9,2022
842,Universidade Federal de São Paulo (UNIFESP),18588,9.9,1%,38.36,,,46.5,35.3,29.2,2022
843,Florida Agricultural and Mechanical University,9667,18.1,1%,38.34,,,33.2,35.4,31.6,2022
844,Florida Atlantic University,25416,19.2,9%,38.33,,,43.7,40.4,46.5,2022
845,Florida Institute of Technology,5400,15.6,30%,38.31,,,32.9,39.4,54.9,2022
846,University of Foggia,10702,32.6,1%,38.3,,,53.7,38.0,25.7,2022
847,University of Fortaleza (UNIFOR),20775,17.5,0%,38.29,,,65.2,34.8,35.6,2022
848,Fujita Health University,3112,3.2,1%,38.27,,,59.2,37.1,22.5,2022
849,Fuzhou University,37509,15.8,1%,38.26,,,55.0,58.5,28.8,2022
850,Hiroshima University,15048,8.7,12%,38.25,,,30.4,49.5,40.0,2022
851,Reichman University,7601,14.9,26%,38.23,,,57.0,34.8,65.6,2022
852,Imam Abdulrahman Bin Faisal University,24510,8.2,3%,38.22,,,45.0,35.1,70.2,2022
853,"Indian Institute of Science Education and Research, Pune",1440,10.7,0%,38.21,,,34.0,36.5,24.3,2022
854,Indian Institute of Science Education and Research Kolkata,1477,12.5,0%,38.19,,,56.3,38.8,19.6,2022
855,Indian Institute of Technology Patna,1810,14.4,0%,38.18,,,47.5,35.1,16.9,2022
856,University of Indonesia,39418,9.6,12%,38.17,,,14.5,80.7,52.9,2022
857,Universitat Internacional de Catalunya,4881,12.6,35%,38.15,,,54.6,39.7,63.6,2022
858,University of Ioannina,23134,35.9,4%,38.14,,,60.0,37.7,44.2,2022
859,Isfahan University of Medical Sciences,10497,10.7,3%,38.13,,,31.0,35.9,20.0,2022
860,Isfahan University of Technology,10400,22.9,1%,38.11,,,38.3,79.9,26.3,2022
861,Istanbul University-Cerrahpaşa,26680,24.1,5%,38.1,,,51.7,51.4,22.3,2022
862,Istanbul Medeniyet University,8661,11.0,2%,38.09,,,66.0,34.8,21.0,2022
863,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,7880,7.7,34%,38.07,,,51.8,35.0,52.0,2022
864,Jadavpur University,12967,21.3,1%,38.06,,,25.0,43.3,16.0,2022
865,University of Jaén,14241,16.9,8%,38.05,,,53.0,35.1,44.0,2022
866,Jaume I University,11745,14.9,10%,38.03,,,49.5,38.1,45.3,2022
867,Jiangsu University,35947,9.5,6%,38.02,,,56.3,57.8,42.5,2022
868,Jiangsu Normal University,23006,14.1,2%,38.01,,,62.7,46.9,24.6,2022
869,The Jikei University School of Medicine,1098,0.9,0%,37.99,,,61.4,38.5,16.5,2022
870,The University of Jordan,30062,13.7,17%,37.98,,,43.8,39.5,66.9,2022
871,Juntendo University,5468,4.3,3%,37.97,,,38.5,50.4,22.2,2022
872,Kalasalingam Academy of Research and Education,7015,8.8,0%,37.95,,,58.3,37.2,23.1,2022
873,Kansas State University,20529,13.2,8%,37.94,,,43.4,41.4,47.3,2022
874,Karlstad University,8985,13.3,%,37.93,,,52.5,35.9,39.5,2022
875,Kent State University,23092,18.3,6%,37.91,,,41.8,35.6,40.2,2022
876,KIIT University,24680,12.6,5%,37.9,,,45.6,66.2,22.1,2022
877,Kindai University,33370,14.6,2%,37.89,,,61.3,40.3,25.1,2022
878,King Khalid University,39668,8.9,9%,37.88,,,46.5,34.8,81.0,2022
879,King Mongkut’s University of Technology Thonburi,15348,19.8,2%,37.86,,,47.4,72.9,35.0,2022
880,King Saud bin Abdulaziz University for Health Sciences,12652,12.1,0%,37.85,,,46.9,37.5,67.7,2022
881,Kingston University,14275,18.4,39%,37.84,,,39.6,35.1,85.7,2022
882,Kurume University,4997,8.4,2%,37.82,,,56.7,38.0,23.0,2022
883,Kuwait University,37104,22.6,14%,37.81,,,45.1,36.1,69.1,2022
884,Lahore University of Management Sciences,4228,14.4,1%,37.8,,,50.9,35.6,46.7,2022
885,Lakehead University,8254,24.9,18%,37.78,,,45.2,37.0,55.4,2022
886,Lebanese American University,7425,10.4,18%,37.77,,,29.2,34.8,86.0,2022
887,Leeds Beckett University,18640,19.3,12%,37.76,,,54.2,35.4,54.0,2022
888,University of Leoben,2643,4.8,14%,37.75,,,29.1,54.4,69.5,2022
889,University of Ljubljana,37874,13.3,7%,37.73,,,50.0,41.0,45.3,2022
890,University of Lleida,9161,15.5,9%,37.72,,,53.9,38.5,41.5,2022
891,London South Bank University,12145,16.4,33%,37.71,,,43.3,35.4,84.2,2022
892,University of Malta,10137,11.3,10%,37.69,,,52.9,35.2,59.1,2022
893,University of Maragheh,3085,20.7,0%,37.68,,,58.7,34.8,23.2,2022
894,Marquette University,10811,12.3,3%,37.67,,,38.3,37.1,27.2,2022
895,Masaryk University,30485,18.6,23%,37.66,,,31.4,36.2,64.9,2022
896,University of Memphis,16109,13.9,3%,37.64,,,45.7,36.3,25.4,2022
897,Menoufia University,79591,25.9,1%,37.63,,,57.2,36.1,39.7,2022
898,Metropolitan Autonomous University,59705,20.8,0%,37.62,,,51.4,37.0,25.2,2022
899,Miguel Hernández University of Elche,12159,17.5,6%,37.6,,,49.3,38.9,38.2,2022
900,University of Minho,19246,19.0,15%,37.59,,,38.6,52.3,57.1,2022
901,University of Namur,6727,20.2,12%,37.58,,,40.3,40.8,67.9,2022
902,Nanjing University of Information Science and Technology,29088,16.9,4%,37.57,,,59.4,43.0,33.2,2022
903,Nanjing Normal University,30317,12.6,4%,37.55,,,55.6,52.1,26.9,2022
904,Nanjing Tech University,36816,13.8,3%,37.54,,,57.0,62.7,28.5,2022
905,National Autonomous University of Mexico,167254,16.8,7%,37.53,,,20.2,63.1,47.3,2022
906,National Institute of Technology Rourkela,6757,17.4,5%,37.52,,,44.9,36.3,18.4,2022
907,National University of Sciences and Technology,11375,8.9,5%,37.5,,,46.2,38.1,45.7,2022
908,National Sun Yat-Sen University,7991,12.6,10%,37.49,,,25.4,62.5,44.5,2022
909,National Technical University of Athens,13309,18.9,6%,37.48,,,41.1,53.5,38.3,2022
910,National Institute of Technology Silchar,3494,12.8,1%,37.47,,,51.7,35.3,14.9,2022
911,Near East University,20147,18.7,86%,37.45,,,44.3,54.2,95.5,2022
912,"University of Nevada, Las Vegas",26176,22.9,4%,37.44,,,40.7,35.4,31.1,2022
913,The New School,10379,10.5,35%,37.43,,,40.4,39.8,50.7,2022
914,New Mexico State University (Main campus),12401,16.0,6%,37.41,,,43.8,38.9,38.1,2022
915,Niigata University,12061,7.8,3%,37.4,,,52.3,41.2,24.5,2022
916,Normandy University,68075,21.8,12%,37.39,,,36.7,35.8,55.8,2022
917,University of North Carolina at Charlotte,27133,19.9,7%,37.38,,,65.2,34.8,33.5,2022
918,University of North Carolina at Greensboro,18077,19.4,4%,37.36,,,50.7,35.6,24.1,2022
919,"Northeastern University, China",38205,14.7,2%,37.35,,,28.7,92.9,37.6,2022
920,Northeast Normal University,30340,18.8,5%,37.34,,,49.1,38.4,24.8,2022
921,University of Northern British Columbia (UNBC),2918,14.8,9%,37.33,,,43.5,35.2,40.8,2022
922,NorthWest A&F University,29511,14.5,1%,37.31,,,51.2,58.6,25.7,2022
923,Old Dominion University,18713,17.9,3%,37.3,,,43.7,34.8,31.1,2022
924,University of Oviedo,20844,12.9,3%,37.29,,,47.0,38.8,34.6,2022
925,Palacký University Olomouc,17818,14.2,13%,37.28,,,41.6,35.9,59.2,2022
926,University of Patras,25870,27.2,5%,37.27,,,47.0,40.3,38.2,2022
927,University of Pécs,17223,11.4,24%,37.25,,,39.1,36.8,56.5,2022
928,Universiti Pendidikan Sultan Idris,6312,10.5,16%,37.24,,,29.0,99.9,51.4,2022
929,Polytechnic University of Valencia,22562,10.8,16%,37.23,,,39.9,47.4,53.2,2022
930,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),14332,20.7,3%,37.22,,,28.0,100.0,37.8,2022
931,Pontifical Catholic University of Rio Grande do Sul (PUCRS),15149,22.1,1%,37.2,,,46.9,61.3,31.2,2022
932,Portland State University,19576,18.3,7%,37.19,,,38.5,36.1,30.3,2022
933,Pusan National University,21447,16.5,5%,37.18,,,24.3,45.6,26.0,2022
934,Qingdao University,44244,17.7,1%,37.17,,,64.0,38.6,20.1,2022
935,University of Rennes 1,29058,18.8,12%,37.15,,,46.0,39.7,57.1,2022
936,Rochester Institute of Technology,14383,15.6,17%,37.14,,,42.4,36.2,41.1,2022
937,University of Roehampton,7670,15.8,31%,37.13,,,38.3,35.0,80.6,2022
938,Toronto Metropolitan University,35543,42.5,7%,37.12,,,36.3,37.7,56.4,2022
939,University of Salamanca,28269,17.3,18%,37.11,,,34.7,37.5,55.1,2022
940,University of Salento,13085,22.4,1%,37.09,,,52.1,36.9,28.5,2022
941,University of Salford,17450,18.7,19%,37.08,,,42.1,36.3,71.6,2022
942,Universidad San Francisco de Quito,8466,10.6,4%,37.07,,,46.6,35.2,64.8,2022
943,University of Santiago de Compostela,24795,14.9,9%,37.06,,,47.6,39.0,46.0,2022
944,Savitribai Phule Pune University,5078,12.0,2%,37.04,,,32.8,36.2,16.4,2022
945,University of Science and Technology Beijing,27845,16.2,4%,37.03,,,35.0,63.7,21.9,2022
946,Shahid Beheshti University,18483,21.6,2%,37.02,,,40.5,50.4,21.6,2022
947,Shanghai University of Finance and Economics (SUFE),16012,15.3,4%,37.01,,,38.9,39.0,42.8,2022
948,Shantou University,12543,12.9,1%,37.0,,,53.9,38.9,39.0,2022
949,Sheffield Hallam University,25535,16.8,11%,36.98,,,46.8,35.2,54.0,2022
950,Shiraz University,13572,19.5,1%,36.97,,,37.1,44.4,22.1,2022
951,Shiraz University of Medical Sciences,10710,10.9,2%,36.96,,,41.0,34.8,18.9,2022
952,Sidi Mohamed Ben Abdellah University,87745,51.7,2%,36.95,,,54.9,34.8,23.0,2022
953,University of South Africa,193543,204.1,5%,36.94,,,28.4,35.6,37.4,2022
954,University of South Bohemia in České Budějovice,8952,14.1,6%,36.92,,,41.4,34.8,49.4,2022
955,South China Normal University,30027,16.6,4%,36.91,,,48.3,52.2,32.3,2022
956,University of South Dakota,7669,17.9,3%,36.9,,,33.9,35.7,25.3,2022
957,South Valley University,47430,58.1,0%,36.89,,,50.1,35.0,44.6,2022
958,St Francis Xavier University,4387,17.3,6%,36.88,,,48.7,35.7,54.5,2022
959,Sultan Qaboos University,6755,7.4,4%,36.86,,,43.4,39.3,74.4,2022
960,Symbiosis International University,17363,12.9,11%,36.85,,,53.0,35.1,30.4,2022
961,University of Szeged,19108,12.1,21%,36.84,,,42.3,37.9,60.1,2022
962,Technical University of Crete,6875,31.3,4%,36.83,,,55.0,39.6,43.6,2022
963,Technical University of Madrid,38794,15.4,15%,36.82,,,40.9,44.2,52.2,2022
964,"University of Technology, Iraq",9309,6.4,0%,36.8,,,53.1,35.3,26.3,2022
965,University of Tehran,43998,21.0,2%,36.79,,,46.5,34.8,26.6,2022
966,Teikyo University,23015,16.1,4%,36.78,,,69.0,35.8,21.6,2022
967,Universiti Tenaga Nasional (UNITEN),5644,13.0,8%,36.77,,,46.9,91.0,48.5,2022
968,University of Texas at El Paso,17877,23.2,8%,36.76,,,38.5,34.8,42.7,2022
969,University of Texas Rio Grande Valley,26512,21.7,3%,36.74,,,53.2,35.2,34.5,2022
970,University of Thessaly,18036,30.1,2%,36.73,,,57.5,38.6,39.8,2022
971,University of Trás-os-Montes and Alto Douro,6687,11.5,6%,36.72,,,33.6,34.8,43.4,2022
972,Tribhuvan University,428485,31.4,0%,36.71,,,67.8,34.8,45.6,2022
973,Veltech University,6804,14.3,2%,36.7,,,59.0,36.2,25.2,2022
974,Vilnius University,16815,10.6,9%,36.69,,,41.4,44.2,56.1,2022
