rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
329,Politecnico di Milano,37532,25.4,18%,49.84,,,56.4,74.6,62.0,2023
330,Reykjavík University,2757,22.9,8%,49.81,,,99.9,38.1,71.4,2023
331,RMIT University,32692,23.6,34%,49.78,,,71.8,47.6,93.6,2023
332,University of St Gallen,8065,12.2,34%,49.74,,,80.0,47.4,95.9,2023
333,Saint Louis University,10798,7.4,7%,49.71,,,89.4,39.8,34.7,2023
334,University of South Australia,23490,32.9,21%,49.67,,,70.4,79.5,87.5,2023
335,University of Southern Queensland,12150,26.0,18%,49.64,,,85.5,41.5,79.8,2023
336,Stony Brook University,25411,10.6,22%,49.61,,,76.1,38.1,69.5,2023
337,University of Stuttgart,16054,26.5,19%,49.57,,,47.5,88.0,53.5,2023
338,Swinburne University of Technology,15327,25.6,25%,49.54,,,81.8,45.2,81.5,2023
339,Taipei Medical University,5946,9.1,10%,49.51,,,63.1,93.1,45.8,2023
340,Tampere University,15855,20.6,6%,49.47,,,76.9,56.1,51.1,2023
341,University of Tasmania,18264,22.9,36%,49.44,,,71.5,48.1,91.1,2023
342,Technical University of Darmstadt,15526,37.1,18%,49.41,,,43.8,80.7,59.6,2023
343,Temple University,35641,12.5,8%,49.37,,,83.5,40.2,38.6,2023
344,The University of Tennessee-Knoxville,27308,16.7,4%,49.34,,,79.0,45.1,46.7,2023
345,Tokyo Institute of Technology,9878,9.5,17%,49.31,,,31.0,80.0,50.0,2023
346,University College Cork,17925,20.8,20%,49.27,,,83.7,47.2,84.3,2023
347,University of Victoria,20936,24.6,21%,49.24,,,75.5,45.7,86.8,2023
348,American University of Beirut,9267,8.7,22%,49.21,,,89.6,43.0,78.7,2023
349,"Asia University, Taiwan",11421,30.3,7%,49.18,,,76.1,97.2,52.5,2023
350,Ateneo de Manila University,13159,10.0,4%,49.15,,,97.0,37.6,31.8,2023
351,"Birkbeck, University of London",8060,16.6,40%,49.11,,,66.8,37.2,90.7,2023
352,University of Bremen,12635,20.1,14%,49.08,,,59.0,48.3,59.7,2023
353,University of Brescia,15133,24.6,7%,49.05,,,95.2,40.2,42.5,2023
354,University of Cape Coast,28451,35.5,0%,49.02,,,99.1,63.4,44.7,2023
355,Catholic University of Portugal,11213,22.2,21%,48.99,,,97.8,38.8,62.8,2023
356,Central South University,56344,20.4,4%,48.95,,,65.7,93.4,26.3,2023
357,Charles Darwin University,7246,34.5,30%,48.92,,,72.4,45.9,79.8,2023
358,"City, University of London",15460,18.2,51%,48.89,,,69.0,38.3,95.0,2023
359,University of Delaware,21808,16.3,12%,48.86,,,64.9,91.4,51.5,2023
360,East China Normal University,28055,14.7,11%,48.83,,,62.0,54.4,54.7,2023
361,Edith Cowan University,18759,30.4,28%,48.8,,,80.4,40.7,87.4,2023
362,Golestan University of Medical Sciences,3721,11.5,11%,48.76,,,100.0,37.0,33.3,2023
363,University of Greifswald,10291,20.6,8%,48.73,,,77.6,42.0,56.7,2023
364,University of Hail,19366,11.2,10%,48.7,,,98.7,42.8,82.3,2023
365,Harbin Institute of Technology,30542,10.5,6%,48.67,,,49.0,99.6,27.6,2023
366,Howard University,8782,8.2,6%,48.64,,,79.2,36.9,34.3,2023
367,Imam Mohammad Ibn Saud Islamic University,43110,10.8,3%,48.61,,,89.6,40.6,65.1,2023
368,IMT Atlantique,1436,7.7,33%,48.58,,,50.1,90.6,77.2,2023
369,James Cook University,12825,20.1,32%,48.55,,,78.0,43.4,93.8,2023
370,JSS Academy of Higher Education and Research,7891,9.5,7%,48.52,,,99.3,38.4,35.2,2023
371,University of Kent,16705,17.0,29%,48.49,,,67.6,37.4,92.0,2023
372,Khalifa University,3029,8.8,22%,48.46,,,56.2,94.2,92.8,2023
373,Kurdistan University of Medical Sciences,3181,10.5,2%,48.43,,,98.4,37.6,23.7,2023
374,Leuphana University of Lüneburg,7839,26.1,7%,48.4,,,90.0,38.9,54.3,2023
375,University of Liège,21910,26.8,21%,48.37,,,62.2,85.7,72.4,2023
376,Loughborough University,15815,13.8,29%,48.34,,,61.0,40.3,88.6,2023
377,University of Malaya,18320,9.8,18%,48.31,,,61.2,42.7,82.7,2023
378,University of Manitoba,29561,29.4,20%,48.28,,,75.0,38.2,56.6,2023
379,Mazandaran University of Medical Sciences,7845,15.1,1%,48.25,,,93.3,42.1,21.4,2023
380,University of Naples Federico II,53319,20.2,2%,48.22,,,77.5,42.6,32.3,2023
381,University of New Mexico (Main campus),18046,16.9,5%,48.19,,,74.5,39.0,37.6,2023
382,North Carolina State University,31540,16.6,14%,48.16,,,59.7,47.5,54.8,2023
383,University of Rome II – Tor Vergata,24038,30.3,20%,48.13,,,63.8,45.8,65.3,2023
384,"Royal Holloway, University of London",10640,15.1,35%,48.1,,,67.6,39.5,91.6,2023
385,Royal Veterinary College,2250,10.5,30%,48.07,,,79.6,46.6,93.4,2023
386,Rush University,2757,2.1,1%,48.04,,,90.1,44.1,22.1,2023
387,Shoolini University of Biotechnology and Management Sciences,2973,14.3,2%,48.01,,,98.3,37.9,49.1,2023
388,University of Stirling,9855,16.0,27%,47.98,,,79.4,37.3,86.1,2023
389,Swedish University of Agricultural Sciences,4216,4.6,7%,47.95,,,71.8,89.2,52.1,2023
390,University of Texas at Dallas,25464,21.6,20%,47.92,,,81.3,42.7,56.4,2023
391,Tulane University,11220,7.5,11%,47.89,,,73.6,38.8,43.8,2023
392,University of Turku,13012,15.3,5%,47.87,,,73.9,38.7,53.5,2023
393,University of Vaasa,3873,20.0,4%,47.84,,,88.0,38.5,66.2,2023
394,Verona University,18621,23.8,4%,47.81,,,80.0,45.5,42.4,2023
395,Wake Forest University,8122,4.0,10%,47.78,,,81.9,45.7,33.0,2023
396,Washington State University,29463,19.5,7%,47.75,,,69.6,50.8,50.1,2023
397,Wroclaw Medical University,6769,9.4,14%,47.72,,,89.0,38.2,37.5,2023
398,Alagappa University,4831,15.7,0%,47.69,,,82.8,37.2,35.1,2023
399,University of Alaska Fairbanks,2910,7.2,6%,47.67,,,70.0,47.7,60.0,2023
400,Arak University of Medical Sciences,3500,7.4,1%,47.64,,,100.0,36.9,17.9,2023
401,Aston University,12015,17.8,25%,47.61,,,76.8,38.8,92.6,2023
402,Aswan University,31877,46.7,2%,47.58,,,98.5,37.0,47.8,2023
403,Babol University of Medical Sciences,4102,11.8,0%,47.55,,,97.3,37.3,18.4,2023
404,Babol Noshirvani University of Technology,6180,28.7,0%,47.53,,,98.4,38.5,22.9,2023
405,Bangor University,8790,15.7,26%,47.5,,,72.6,37.4,84.3,2023
406,University of Bayreuth,9734,26.6,12%,47.47,,,55.0,53.3,58.3,2023
407,Brunel University London,13040,17.0,39%,47.44,,,69.9,37.9,96.9,2023
408,University of Campinas,31199,17.8,3%,47.41,,,38.4,44.4,34.1,2023
409,Cankaya University,7113,25.4,1%,47.39,,,100.0,37.7,46.7,2023
410,University of Catania,26902,21.2,3%,47.36,,,79.7,39.4,31.9,2023
411,Claude Bernard University Lyon 1,28253,13.0,14%,47.33,,,65.5,41.6,59.0,2023
412,Colorado School of Mines,6350,17.6,9%,47.3,,,63.0,46.2,37.1,2023
413,"Colorado State University, Fort Collins",29351,17.7,6%,47.28,,,72.3,43.0,39.1,2023
414,Complutense University of Madrid,61128,20.3,12%,47.25,,,60.5,39.1,44.7,2023
415,University of Connecticut,27752,13.6,12%,47.22,,,59.8,40.0,54.8,2023
416,University of Crete,13808,27.6,4%,47.19,,,82.2,51.0,48.4,2023
417,University of Cyprus,6875,20.1,13%,47.17,,,67.0,55.5,83.4,2023
418,University of Denver,10001,13.0,6%,47.14,,,69.8,37.9,27.5,2023
419,Dublin City University,13956,25.4,17%,47.11,,,63.2,42.6,82.2,2023
420,Duy Tan University,21670,21.9,0%,47.09,,,100.0,37.7,48.6,2023
421,Edinburgh Napier University,11535,20.4,35%,47.06,,,81.3,37.0,87.8,2023
422,University of Electronic Science and Technology of China,35232,15.4,3%,47.03,,,67.1,67.0,32.4,2023
423,Ferhat Abbas Sétif University 1,34637,22.7,1%,47.01,,,94.7,36.9,40.0,2023
424,University of Ferrara,20507,32.6,5%,46.98,,,70.6,43.0,42.4,2023
425,University of Florence,39407,23.0,9%,46.95,,,65.6,45.0,44.7,2023
426,Free University of Bozen-Bolzano,4236,12.6,15%,46.93,,,83.3,38.5,74.2,2023
427,University of Genoa,20447,23.7,8%,46.9,,,66.5,48.3,43.9,2023
428,Georgia State University,34734,17.3,5%,46.87,,,65.2,38.1,43.4,2023
429,Université Grenoble Alpes,50868,18.2,17%,46.85,,,56.1,40.4,65.5,2023
430,Hanyang University,20079,14.6,20%,46.82,,,40.8,89.8,63.7,2023
431,Hunan University,41580,18.6,2%,46.8,,,87.6,59.1,25.6,2023
432,University of Ibadan,26156,17.6,0%,46.77,,,83.7,37.4,34.5,2023
433,Illinois Institute of Technology,6386,11.5,41%,46.74,,,61.0,39.7,67.3,2023
434,University of Innsbruck,13918,22.0,46%,46.72,,,55.9,52.5,96.2,2023
435,Institut Agro,2148,11.5,16%,46.69,,,59.1,46.7,59.4,2023
436,University of International Business and Economics,16061,15.7,15%,46.66,,,84.0,38.1,54.3,2023
437,Iowa State University,28767,16.7,10%,46.64,,,56.5,51.0,39.5,2023
438,Jazan University,26568,13.0,3%,46.61,,,97.0,37.1,74.8,2023
439,Justus Liebig University Giessen,28278,44.6,11%,46.59,,,60.2,43.7,51.8,2023
440,University of Jyväskylä,10444,14.4,3%,46.56,,,68.0,38.2,51.2,2023
441,University of Kansas,24435,9.9,8%,46.54,,,67.2,46.3,49.2,2023
442,University of Klagenfurt,3562,10.0,28%,46.51,,,74.7,38.5,90.9,2023
443,Koç University,5882,19.7,8%,46.49,,,56.1,100.0,49.3,2023
444,University of KwaZulu-Natal,35795,30.1,2%,46.46,,,63.9,38.2,51.5,2023
445,University of Lagos,36237,21.5,0%,46.43,,,97.7,40.9,34.0,2023
446,Leibniz University Hannover,21677,43.7,18%,46.41,,,46.2,48.9,54.7,2023
447,Lincoln University,2492,13.3,44%,46.38,,,59.9,51.7,96.4,2023
448,University of Lincoln,14480,15.7,13%,46.36,,,85.8,37.5,75.4,2023
449,Liverpool John Moores University,21725,17.4,16%,46.33,,,81.2,37.4,77.2,2023
450,Mahatma Gandhi University,1855,14.6,2%,46.31,,,58.1,37.9,21.9,2023
451,University of Marburg,23383,31.2,12%,46.28,,,64.1,36.9,53.9,2023
452,Maynooth University,11454,28.5,15%,46.26,,,71.7,39.5,82.5,2023
453,Middlesex University,15905,18.7,50%,46.23,,,75.3,37.2,91.0,2023
454,University of Modena and Reggio Emilia,21409,26.9,5%,46.21,,,72.1,49.1,37.6,2023
455,Muhimbili University of Health and Allied Sciences,3626,11.3,3%,46.18,,,99.9,39.1,49.2,2023
456,Murdoch University,16641,36.5,40%,46.16,,,70.6,46.7,93.2,2023
457,National and Kapodistrian University of Athens,66649,31.0,11%,46.13,,,82.4,67.9,56.3,2023
458,University of Nebraska-Lincoln,24909,16.8,10%,46.11,,,60.5,39.6,56.1,2023
459,University of Nebraska Medical Center,3181,2.0,9%,46.08,,,83.2,40.2,46.3,2023
460,Norwegian University of Science and Technology,37707,15.8,9%,46.06,,,60.1,42.9,67.5,2023
461,Nova Southeastern University,17952,16.3,4%,46.04,,,87.5,36.9,28.9,2023
462,Örebro University,10005,15.2,5%,46.01,,,87.1,37.7,55.1,2023
463,University of Passau,9703,69.2,12%,45.99,,,54.5,43.0,53.6,2023
464,University of Pisa,33791,21.9,6%,45.96,,,69.2,41.7,40.6,2023
465,University of Plymouth,15605,17.7,16%,45.94,,,79.6,37.2,73.0,2023
466,Pontificia Universidad Católica de Chile,31578,16.0,4%,45.91,,,66.2,70.3,56.2,2023
467,University of Porto,33484,16.2,16%,45.89,,,63.7,41.9,57.9,2023
468,University of Portsmouth,22490,16.4,29%,45.87,,,76.3,37.6,91.4,2023
469,Qazvin University of Medical Sciences,2598,9.2,1%,45.84,,,99.9,37.0,22.6,2023
470,Qom University of Medical Sciences,2272,9.1,4%,45.82,,,100.0,37.0,19.4,2023
471,Quaid-i-Azam University,9250,16.5,1%,45.79,,,78.7,38.2,48.6,2023
472,Sabancı University,3819,20.0,10%,45.77,,,57.0,73.4,59.7,2023
473,Sharif University of Technology,9219,22.5,2%,45.75,,,60.4,89.5,31.6,2023
474,Shenzhen University,38240,14.1,1%,45.72,,,86.0,50.5,34.5,2023
475,University of Siena,12948,18.7,9%,45.7,,,79.9,41.7,43.5,2023
476,South China University of Technology,40082,12.7,5%,45.67,,,70.7,80.7,34.4,2023
477,Southeast University,37484,12.3,4%,45.65,,,47.2,93.7,37.8,2023
478,Southern Medical University,20432,10.7,6%,45.63,,,58.0,43.8,25.0,2023
479,SRUC (Scotland’s Rural College),1325,5.3,8%,45.6,,,92.1,42.5,59.1,2023
480,University of Strathclyde,19840,17.0,29%,45.58,,,56.1,47.8,89.7,2023
481,Sumy State University,8703,11.4,21%,45.56,,,94.5,39.9,57.2,2023
482,Syracuse University,20620,14.9,23%,45.53,,,64.3,37.2,50.7,2023
483,Universiti Teknologi Petronas,5021,13.6,16%,45.51,,,58.9,77.6,76.7,2023
484,Tianjin University,27353,8.7,12%,45.49,,,51.6,89.9,41.5,2023
485,Ton Duc Thang University,27878,25.3,1%,45.46,,,99.2,39.8,58.4,2023
486,University of Trento,14219,19.2,8%,45.44,,,66.5,41.1,56.9,2023
487,The University of Tulsa,4407,12.0,10%,45.42,,,75.6,48.0,36.4,2023
488,University of Turin,58463,28.4,6%,45.39,,,77.5,43.9,41.4,2023
489,TU Wien,10327,17.7,31%,45.37,,,38.1,62.0,87.6,2023
490,Umeå University,18218,12.6,11%,45.35,,,78.4,38.5,64.5,2023
491,Urmia University of Medical Sciences,4644,12.0,2%,45.32,,,90.4,36.9,19.7,2023
492,Universiti Utara Malaysia,12457,11.6,30%,45.3,,,60.2,41.2,74.8,2023
493,Victoria University of Wellington,17883,18.8,20%,45.28,,,53.2,53.7,87.4,2023
494,University of Waikato,10472,17.6,31%,45.26,,,66.4,40.8,95.4,2023
495,University of the West of England,24585,15.9,23%,45.23,,,92.9,37.6,72.9,2023
496,William & Mary,8089,10.9,8%,45.21,,,64.3,37.3,35.7,2023
497,Xiamen University,42760,15.4,2%,45.19,,,78.4,53.1,28.3,2023
498,York University,44036,29.1,28%,45.16,,,67.0,42.1,75.3,2023
499,Aberystwyth University,6180,16.3,24%,45.14,,,64.1,39.8,81.1,2023
500,An-Najah National University,23922,23.9,10%,45.12,,,98.4,38.1,64.1,2023
501,University of L’Aquila,18491,40.2,4%,45.1,,,69.2,54.8,34.6,2023
502,Beihang University,31821,12.9,4%,45.07,,,48.4,90.0,27.1,2023
503,Beijing Institute of Technology,35710,14.2,6%,45.05,,,49.9,99.8,25.8,2023
504,Birmingham City University,22935,16.6,26%,45.03,,,90.3,37.1,72.0,2023
505,University of Bradford,8400,19.1,30%,45.01,,,62.5,39.7,84.2,2023
506,Bucharest University of Economic Studies,22723,16.2,4%,44.98,,,97.7,37.8,24.6,2023
507,Centrale Nantes,1730,15.7,43%,44.96,,,45.3,81.0,86.3,2023
508,Changsha University of Science and Technology,33342,15.3,1%,44.94,,,93.8,54.8,23.5,2023
509,Charles University,49787,13.2,22%,44.92,,,49.7,37.3,64.3,2023
510,University of Côte d’Azur,31723,20.2,20%,44.9,,,69.9,37.6,74.0,2023
511,Damietta University,30084,24.7,1%,44.87,,,99.9,37.5,39.0,2023
512,Durban University of Technology,27063,36.5,1%,44.85,,,90.0,38.5,38.8,2023
513,Eastern Mediterranean University,14375,27.0,76%,44.83,,,76.6,46.1,89.3,2023
514,École des Mines de Saint-Étienne,1115,9.9,25%,44.81,,,51.6,76.1,70.9,2023
515,Federal University of Toulouse Midi-Pyrénées,108889,19.8,14%,44.79,,,61.2,39.9,66.0,2023
516,Florida International University,35590,23.3,9%,44.76,,,62.7,37.9,41.7,2023
517,University of Fribourg,6880,15.6,14%,44.74,,,54.8,49.4,82.5,2023
518,"Goldsmiths, University of London",9215,14.9,39%,44.72,,,63.4,37.0,80.7,2023
519,Government College University Faisalabad,21219,27.3,0%,44.7,,,88.1,37.0,45.3,2023
520,University of Greenwich,15045,20.2,44%,44.68,,,78.2,37.8,94.6,2023
521,University of Guelph,22763,27.4,10%,44.65,,,48.7,49.3,60.6,2023
522,Gwangju Institute of Science and Technology (GIST),1808,10.0,8%,44.63,,,31.4,76.8,39.8,2023
523,Harokopio University of Athens,3125,46.6,3%,44.61,,,76.2,43.9,43.9,2023
524,Heriot-Watt University,9735,17.9,37%,44.59,,,48.3,43.0,94.0,2023
525,Hokkaido University,18263,8.4,11%,44.57,,,32.2,65.4,44.0,2023
526,Hong Kong Baptist University,8358,12.4,62%,44.55,,,57.4,40.1,98.0,2023
527,University of Hull,12565,17.2,19%,44.53,,,62.1,38.2,77.6,2023
528,University of Iceland,10642,17.9,10%,44.5,,,66.3,63.1,61.6,2023
529,Indian Institute of Technology Ropar,2339,13.6,0%,44.48,,,78.4,42.7,19.4,2023
530,University of Insubria,9789,27.0,6%,44.46,,,84.8,38.6,40.3,2023
531,"International Institute of Information Technology, Hyderabad",1862,18.1,7%,44.44,,,79.5,68.8,30.2,2023
532,Iran University of Science and Technology,15436,33.9,1%,44.42,,,54.2,98.4,21.2,2023
533,"Islamic Azad University, Najafabad Branch (IAUN)",21971,17.7,0%,44.4,,,96.4,37.3,23.5,2023
534,Constructor University,1556,21.6,84%,44.38,,,40.5,56.2,90.2,2023
535,Jamia Millia Islamia,10481,11.2,2%,44.35,,,75.8,38.2,27.7,2023
536,Jimma University,30473,16.3,0%,44.33,,,100.0,37.5,39.5,2023
537,Johannes Kepler University of Linz,7133,22.5,13%,44.31,,,42.3,73.1,70.4,2023
538,Jordan University of Science and Technology,25905,14.9,13%,44.29,,,92.2,38.2,50.6,2023
539,Kafrelsheikh University,62533,26.1,2%,44.27,,,96.7,39.2,48.3,2023
540,Kashan University of Medical Sciences and Health Services,3419,12.8,2%,44.25,,,84.0,37.4,22.9,2023
541,Keele University,9170,15.3,16%,44.23,,,68.4,37.5,73.1,2023
542,University of Kentucky,27216,11.2,4%,44.21,,,59.2,40.4,39.0,2023
543,Kermanshah University of Medical Sciences,5759,9.6,12%,44.19,,,95.0,37.3,39.3,2023
544,University of Kragujevac,16679,15.8,1%,44.17,,,96.0,39.3,33.3,2023
545,Kyushu University,18568,7.8,14%,44.15,,,34.8,71.0,43.6,2023
546,Lebanese American University,7057,10.1,19%,44.13,,,69.5,37.0,86.5,2023
547,University of Lille,75291,29.6,14%,44.1,,,59.5,42.2,62.5,2023
548,University of Lisbon,48404,18.1,18%,44.08,,,53.4,43.0,60.4,2023
549,University of Management and Technology,22520,22.2,2%,44.06,,,99.9,39.5,45.4,2023
550,University of Messina,15290,24.2,3%,44.04,,,72.1,38.6,32.1,2023
551,Middle East Technical University,17151,22.5,10%,44.02,,,35.4,99.9,44.6,2023
552,Missouri University of Science and Technology,7617,22.3,9%,44.0,,,61.3,58.7,62.9,2023
553,University of Mons,7450,26.9,17%,43.98,,,60.1,41.3,69.9,2023
554,National Tsing Hua University,13711,16.3,11%,43.96,,,47.2,69.2,43.0,2023
555,National Yang Ming Chiao Tung University,16425,14.2,11%,43.94,,,34.9,79.9,41.3,2023
556,University of Neuchâtel,4148,11.1,21%,43.92,,,58.3,39.5,88.7,2023
557,University of Nicosia,4696,11.3,54%,43.9,,,75.7,37.4,94.8,2023
558,Northumbria University,22500,16.2,22%,43.88,,,71.5,37.5,81.6,2023
559,Northwestern Polytechnical University,34095,13.9,4%,43.86,,,54.8,69.5,40.1,2023
560,Nottingham Trent University,29925,15.3,21%,43.84,,,79.6,37.5,82.2,2023
561,Open University of Catalonia,32319,100.5,6%,43.82,,,81.2,37.7,48.1,2023
562,University of Peradeniya,16123,10.7,1%,43.8,,,99.2,39.1,40.3,2023
563,Universitat Ramon Llull,14900,22.2,19%,43.78,,,83.6,40.0,66.5,2023
564,University of Salerno,26289,27.4,3%,43.76,,,77.4,39.1,35.0,2023
565,University of Saskatchewan,17741,17.6,22%,43.74,,,48.6,69.7,75.0,2023
566,University of Sassari,15065,37.9,2%,43.72,,,62.4,38.4,37.9,2023
567,Saveetha Institute of Medical and Technical Sciences,12394,7.4,1%,43.7,,,97.1,38.1,35.3,2023
568,Sciences Po,12872,45.2,37%,43.68,,,57.9,39.1,82.1,2023
569,Shiraz University of Technology,1437,13.8,0%,43.66,,,78.0,42.1,29.4,2023
570,SOAS University of London,4655,12.8,53%,43.64,,,42.4,37.0,81.4,2023
571,University of South Carolina-Columbia,33025,15.6,5%,43.62,,,65.5,37.6,45.9,2023
572,Southwestern University of Finance and Economics,23330,16.4,2%,43.6,,,93.6,39.8,39.7,2023
573,University of Stavanger,11089,11.4,11%,43.58,,,72.3,41.3,77.0,2023
574,Stevens Institute of Technology,6624,18.6,35%,43.56,,,69.6,37.6,73.5,2023
575,SUNY University at Albany,16090,17.2,8%,43.54,,,71.4,44.6,50.4,2023
576,University of Tabuk,29471,14.4,2%,43.52,,,87.9,41.7,72.9,2023
577,Technion Israel Institute of Technology,15147,21.0,12%,43.5,,,51.2,38.6,72.0,2023
578,Tokyo Medical and Dental University (TMDU),3010,4.4,11%,43.48,,,44.0,74.5,31.7,2023
579,University of Trieste,16677,24.9,7%,43.46,,,63.8,39.0,47.5,2023
580,University of Tsukuba,15725,12.7,16%,43.44,,,38.5,43.7,43.0,2023
581,TU Dortmund University,25046,74.8,10%,43.42,,,43.7,46.1,44.2,2023
582,University of Tuscia,6272,20.0,4%,43.4,,,81.6,47.7,39.5,2023
583,University of Udine,12326,18.5,5%,43.39,,,73.6,39.9,38.2,2023
584,UiT The Arctic University of Norway,14377,10.1,10%,43.37,,,75.3,39.0,68.6,2023
585,University of Valencia,50575,14.3,14%,43.35,,,71.3,39.0,49.9,2023
586,University of Vic – Central University of Catalonia,6472,14.0,20%,43.33,,,91.6,37.9,59.7,2023
587,Victoria University,16106,45.2,25%,43.31,,,63.6,44.5,79.1,2023
588,Virginia Commonwealth University,26472,10.7,4%,43.29,,,86.2,42.5,30.7,2023
589,Wayne State University,22941,11.9,5%,43.27,,,67.2,48.8,35.3,2023
590,The University of the West Indies,24811,17.0,1%,43.25,,,90.3,38.9,58.1,2023
591,Xi’an Jiaotong University,44942,14.1,6%,43.23,,,47.1,75.0,29.4,2023
592,University of Zambia,16903,21.2,1%,43.21,,,96.8,38.4,49.9,2023
593,Zayed University,8593,14.1,2%,43.19,,,79.1,37.6,74.5,2023
594,Zhejiang Normal University,26928,11.7,7%,43.17,,,87.5,65.4,30.5,2023
595,Abdul Wali Khan University Mardan,10314,20.9,0%,43.16,,,88.0,36.9,46.4,2023
596,Åbo Akademi University,5399,17.6,10%,43.14,,,44.4,40.0,65.0,2023
597,Addis Ababa University,46881,14.8,0%,43.12,,,79.5,41.9,46.6,2023
598,Ahvaz Jundishapur University of Medical Sciences (AJUMS),8601,11.6,2%,43.1,,,65.5,37.5,18.2,2023
599,Ajou University,7574,14.2,17%,43.08,,,41.7,74.3,44.4,2023
600,Amedeo Avogadro University of Eastern Piedmont,14292,37.1,7%,43.06,,,64.5,37.5,41.6,2023
601,American University,12495,11.6,11%,43.04,,,55.7,42.5,37.3,2023
602,American University of Sharjah,4468,11.9,76%,43.02,,,45.6,38.9,93.5,2023
603,Amirkabir University of Technology,10673,21.2,2%,43.0,,,54.9,64.9,31.7,2023
604,University of Antofagasta,8083,20.4,2%,42.99,,,81.0,36.9,52.4,2023
605,University of Arkansas,25207,19.4,4%,42.97,,,48.5,39.5,30.6,2023
606,Auburn University,27512,18.2,10%,42.95,,,45.9,43.8,49.3,2023
607,Azarbaijan Shahid Madani University,7350,26.2,0%,42.93,,,83.8,38.4,22.7,2023
608,University of Babylon,26449,12.7,0%,42.91,,,85.0,37.0,21.6,2023
609,Bahçeşehir University,17813,47.2,18%,42.89,,,62.3,51.9,49.5,2023
610,Bahria University,19573,22.2,1%,42.87,,,79.7,37.4,43.7,2023
611,Banaras Hindu University,13900,8.7,3%,42.86,,,66.0,37.0,20.1,2023
612,University of Bari Aldo Moro,29905,21.6,2%,42.84,,,72.5,38.9,33.6,2023
613,Bar-Ilan University,17255,17.3,4%,42.82,,,42.0,49.4,50.3,2023
614,Baylor University,19700,17.7,7%,42.8,,,52.4,37.4,29.3,2023
615,Beirut Arab University,5698,12.0,18%,42.78,,,56.1,37.0,83.9,2023
616,Ben-Gurion University of the Negev,16468,20.4,2%,42.76,,,43.4,42.8,37.0,2023
617,Benha University,110645,32.5,3%,42.75,,,77.0,37.8,45.1,2023
618,Université Bourgogne Franche-Comté (UBFC),67049,37.3,11%,42.73,,,69.7,40.7,55.4,2023
619,Ca’ Foscari University of Venice,18231,38.3,10%,42.71,,,34.3,44.6,60.8,2023
620,University of Camerino (Unicam),8129,27.9,10%,42.69,,,61.4,44.7,49.3,2023
621,University of Canterbury,15245,18.4,22%,42.67,,,45.3,39.7,92.0,2023
622,Capital Medical University,15254,4.9,5%,42.65,,,65.8,37.3,22.8,2023
623,Carleton University,28760,29.7,22%,42.64,,,50.4,43.0,72.2,2023
624,University of Central Florida,62248,36.1,5%,42.62,,,60.1,46.0,34.4,2023
625,Central Queensland University,15453,20.7,26%,42.6,,,66.5,40.3,61.7,2023
626,Chongqing University,40696,19.9,3%,42.58,,,52.8,85.2,24.8,2023
627,Chung-Ang University,18101,22.7,22%,42.56,,,29.2,78.6,56.1,2023
628,Clark University,3273,11.6,25%,42.55,,,64.9,36.9,58.4,2023
629,University of Coimbra,21429,18.0,19%,42.53,,,40.4,49.8,59.5,2023
630,University of Colombo,31792,31.9,0%,42.51,,,74.5,37.0,37.0,2023
631,COMSATS University Islamabad,33465,14.8,2%,42.49,,,78.2,37.0,46.8,2023
632,Concordia University,35592,33.5,34%,42.47,,,46.4,39.2,85.6,2023
633,University of Córdoba,16847,13.5,10%,42.46,,,56.0,39.4,47.5,2023
634,University of Costa Rica,31545,13.4,2%,42.44,,,71.2,36.9,48.1,2023
635,Covenant University,8362,15.5,1%,42.42,,,59.4,44.3,46.0,2023
636,Cyprus University of Technology,3280,16.9,14%,42.4,,,53.9,38.9,78.6,2023
637,Dalian University of Technology,38465,15.0,3%,42.39,,,46.1,73.0,31.9,2023
638,Delhi Technological University,11196,22.3,3%,42.37,,,80.1,42.5,17.3,2023
639,De Montfort University,24490,20.2,38%,42.35,,,59.3,37.0,89.6,2023
640,University of Derby,15525,14.6,18%,42.33,,,66.5,37.4,70.2,2023
641,University of Desarrollo,15933,15.9,3%,42.31,,,73.8,39.6,50.6,2023
642,University of Dhaka,211424,16.1,3%,42.3,,,85.9,37.3,43.1,2023
643,Dow University of Health Sciences,7249,6.8,3%,42.28,,,74.0,37.2,35.8,2023
644,University of Eastern Finland,11898,18.2,5%,42.26,,,58.3,40.0,50.5,2023
645,Universidade Eduardo Mondlane,45256,26.1,0%,42.24,,,89.4,36.9,48.7,2023
646,"University of Engineering and Technology, Taxila",5290,19.3,2%,42.23,,,88.9,37.2,42.7,2023
647,ENSTA Bretagne,830,8.1,5%,42.21,,,48.7,64.7,49.5,2023
648,Eötvös Loránd University,30190,17.5,9%,42.19,,,49.6,37.2,52.1,2023
649,Fayoum University,44786,16.8,0%,42.17,,,79.7,40.2,42.4,2023
650,Universidade Federal do Rio Grande do Sul,39169,14.1,1%,42.16,,,50.8,39.8,28.7,2023
651,Universidade Federal de São Paulo (UNIFESP),18877,10.3,1%,42.14,,,55.4,37.3,30.5,2023
652,Federation University Australia,11684,22.2,52%,42.12,,,70.5,41.1,81.2,2023
653,Gabriele d‘Annunzio University,23416,32.4,2%,42.11,,,72.9,37.8,38.4,2023
