rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
324,University of Milan,46843,0.23,0.06,48.81,33.4,27.0,76.5,44.0,42.1,2019,0.51,0.35,0.27,0.76,0.44,0.42,0.03,0.03,0.07
325,Montpellier University,39837,0.2,0.14,48.77,36.9,20.8,73.0,37.0,60.3,2019,0.51,0.39,0.21,0.73,0.37,0.6,0.03,0.02,0.17
326,Nagoya University,15630,0.09,0.1,48.73,48.1,49.0,42.4,77.9,31.4,2019,0.51,0.51,0.49,0.42,0.78,0.31,0.01,0.01,0.12
327,University of Naples Federico II,49789,0.2,0.01,48.7,36.0,22.6,77.7,38.0,29.9,2019,0.51,0.38,0.23,0.78,0.38,0.3,0.04,0.02,0.01
328,University of Galway,13888,0.27,0.18,48.66,27.5,30.9,71.9,44.9,80.5,2019,0.51,0.29,0.31,0.72,0.45,0.81,0.01,0.03,0.21
329,University of Newcastle,22220,0.21,0.17,48.63,23.8,26.9,74.1,57.0,82.3,2019,0.51,0.25,0.27,0.74,0.57,0.82,0.02,0.02,0.2
330,University of New Mexico (Main campus),21506,0.19,0.05,48.6,27.8,32.0,78.7,37.3,32.0,2019,0.51,0.29,0.32,0.79,0.37,0.32,0.02,0.02,0.06
331,Oregon State University,24280,0.16,0.11,48.56,31.3,30.4,71.2,38.1,51.1,2019,0.51,0.33,0.31,0.71,0.38,0.51,0.02,0.02,0.13
332,University of Pisa,32751,0.22,0.05,48.53,32.2,25.2,79.5,40.8,39.9,2019,0.51,0.34,0.25,0.8,0.41,0.4,0.02,0.03,0.06
333,Politecnico di Milano,33663,0.24,0.15,48.49,33.2,34.7,63.3,68.9,57.4,2019,0.51,0.35,0.35,0.63,0.69,0.58,0.02,0.03,0.18
334,Reykjavík University,3110,0.27,0.07,48.46,13.6,17.6,99.9,36.2,62.7,2019,0.5,0.14,0.18,1.0,0.36,0.63,0.0,0.03,0.08
335,Southern University of Science and Technology (SUSTech),2115,0.06,0.0,48.42,22.1,17.8,89.0,37.5,61.9,2019,0.5,0.23,0.18,0.89,0.38,0.62,0.0,0.01,0.0
336,Stellenbosch University,23750,0.26,0.08,48.39,28.5,34.1,65.8,60.4,54.0,2019,0.5,0.3,0.34,0.66,0.6,0.54,0.02,0.03,0.1
337,Sun Yat-sen University,51061,0.16,0.09,48.35,42.6,33.6,60.8,55.8,34.3,2019,0.5,0.45,0.34,0.61,0.56,0.34,0.04,0.02,0.11
338,University of Tartu,8518,0.11,0.06,48.32,25.1,26.4,81.1,36.8,51.9,2019,0.5,0.27,0.27,0.81,0.37,0.52,0.01,0.01,0.07
339,Technion Israel Institute of Technology,14703,0.22,0.05,48.29,35.7,33.1,59.3,42.6,64.1,2019,0.5,0.38,0.33,0.59,0.43,0.64,0.01,0.03,0.06
340,The University of Tennessee-Knoxville,25720,0.17,0.05,48.25,33.7,23.2,82.2,41.3,44.7,2019,0.5,0.36,0.23,0.82,0.41,0.45,0.02,0.02,0.06
341,TU Dortmund University,33665,1.02,0.1,48.22,36.0,40.2,59.6,44.9,43.7,2019,0.5,0.38,0.4,0.6,0.45,0.44,0.02,0.12,0.12
342,Tulane University,11120,0.1,0.11,48.19,43.2,23.4,73.1,37.0,41.1,2019,0.5,0.46,0.24,0.73,0.37,0.41,0.01,0.01,0.13
343,Umeå University,16762,0.12,0.11,48.15,24.0,29.4,80.9,36.9,62.5,2019,0.5,0.25,0.3,0.81,0.37,0.63,0.01,0.01,0.13
344,University College Cork,16578,0.22,0.18,48.12,25.8,28.4,68.9,49.9,80.1,2019,0.5,0.27,0.29,0.69,0.5,0.8,0.01,0.03,0.21
345,Université de Versailles Saint-Quentin-en-Yvelines,16817,0.24,0.14,48.09,18.3,22.9,94.2,35.7,62.2,2019,0.5,0.19,0.23,0.94,0.36,0.62,0.01,0.03,0.17
346,Victoria University,15153,0.31,0.19,48.05,23.4,25.0,78.0,41.8,74.8,2019,0.5,0.25,0.25,0.78,0.42,0.75,0.01,0.04,0.23
347,University of Victoria,19286,0.23,0.21,48.02,21.9,28.0,71.6,43.0,86.5,2019,0.5,0.23,0.28,0.72,0.43,0.87,0.01,0.03,0.25
348,Washington State University,27689,0.19,0.08,47.99,31.3,28.4,75.2,51.5,48.3,2019,0.5,0.33,0.29,0.75,0.52,0.48,0.02,0.02,0.1
349,Wayne State University,22123,0.11,0.09,47.95,33.7,17.7,82.2,43.9,38.1,2019,0.5,0.36,0.18,0.82,0.44,0.38,0.02,0.01,0.11
350,Wuhan University,50015,0.14,0.08,47.92,48.0,34.1,47.1,87.3,40.4,2019,0.5,0.51,0.34,0.47,0.87,0.4,0.04,0.02,0.1
351,Aberystwyth University,7165,0.16,0.18,47.89,26.2,24.0,67.8,37.9,75.0,2019,0.5,0.28,0.24,0.68,0.38,0.75,0.01,0.02,0.21
352,Aston University,9925,0.22,0.29,47.86,23.0,24.3,65.2,36.0,93.2,2019,0.5,0.24,0.24,0.65,0.36,0.93,0.01,0.03,0.35
353,Autonomous University of Madrid,29532,0.13,0.14,47.82,33.9,28.4,64.8,37.8,51.1,2019,0.5,0.36,0.29,0.65,0.38,0.51,0.02,0.02,0.17
354,Babol Noshirvani University of Technology,5353,0.31,0.0,47.79,13.6,21.3,100.0,47.8,16.0,2019,0.5,0.14,0.21,1.0,0.48,0.16,0.0,0.04,0.0
355,"University of California, Merced",6680,0.19,0.08,47.76,16.2,20.5,96.4,37.8,40.1,2019,0.5,0.17,0.21,0.96,0.38,0.4,0.0,0.02,0.1
356,"City, University of London",14065,0.19,0.53,47.73,23.4,26.1,67.5,35.4,94.5,2019,0.5,0.25,0.26,0.68,0.35,0.95,0.01,0.02,0.63
357,University of Côte d’Azur,35112,0.22,0.23,47.69,27.1,16.5,74.5,38.8,82.4,2019,0.5,0.29,0.17,0.74,0.39,0.83,0.02,0.03,0.27
358,University of Crete,14890,0.28,0.04,47.66,18.0,19.1,87.9,39.8,47.6,2019,0.5,0.19,0.19,0.88,0.4,0.48,0.01,0.03,0.05
359,University of Cyprus,6861,0.23,0.1,47.63,20.7,26.4,68.0,49.0,79.8,2019,0.5,0.22,0.27,0.68,0.49,0.8,0.0,0.03,0.12
360,Deakin University,37330,0.3,0.19,47.6,23.3,28.8,67.9,38.3,81.3,2019,0.5,0.25,0.29,0.68,0.38,0.81,0.03,0.03,0.23
361,Drexel University,19650,0.1,0.18,47.57,36.2,19.3,67.9,40.6,50.7,2019,0.5,0.38,0.19,0.68,0.41,0.51,0.01,0.01,0.21
362,University of Eastern Finland,11572,0.19,0.07,47.53,25.8,28.0,75.4,38.2,50.8,2019,0.5,0.27,0.28,0.75,0.38,0.51,0.01,0.02,0.08
363,Free University of Bozen-Bolzano,3445,0.11,0.11,47.5,19.3,12.6,87.2,34.5,74.5,2019,0.49,0.2,0.13,0.87,0.34,0.75,0.0,0.01,0.13
364,Hanyang University,20010,0.15,0.19,47.47,39.1,40.0,44.1,86.1,59.8,2019,0.49,0.41,0.4,0.44,0.86,0.6,0.01,0.02,0.23
365,Hofstra University,9813,0.14,0.1,47.44,37.9,12.7,84.7,34.0,29.4,2019,0.49,0.4,0.13,0.85,0.34,0.29,0.01,0.02,0.12
366,Huazhong University of Science and Technology,56282,0.17,0.05,47.41,37.9,32.9,57.1,75.2,24.6,2019,0.49,0.4,0.33,0.57,0.75,0.25,0.04,0.02,0.06
367,IMT Atlantique,1664,0.08,0.45,47.38,31.9,22.2,59.8,90.4,75.6,2019,0.49,0.34,0.22,0.6,0.9,0.76,0.0,0.01,0.54
368,Indian Institute of Technology Indore,1118,0.09,0.0,47.35,25.1,20.2,86.5,34.0,18.2,2019,0.49,0.27,0.2,0.86,0.34,0.18,0.0,0.01,0.0
369,University of Innsbruck,14524,0.13,0.39,47.31,26.7,19.9,71.1,43.7,97.4,2019,0.49,0.28,0.2,0.71,0.44,0.98,0.01,0.02,0.46
370,Iowa State University,31931,0.18,0.12,47.28,28.8,32.2,63.7,49.5,55.5,2019,0.49,0.3,0.32,0.64,0.5,0.56,0.02,0.02,0.14
371,Jordan University of Science and Technology,22318,0.12,0.19,47.25,15.2,7.8,98.3,36.9,63.6,2019,0.49,0.16,0.08,0.98,0.37,0.64,0.02,0.01,0.23
372,Justus Liebig University Giessen,28389,0.47,0.09,47.22,34.9,33.0,59.3,40.7,53.3,2019,0.49,0.37,0.33,0.59,0.41,0.53,0.02,0.05,0.11
373,University of Kansas,24450,0.1,0.09,47.19,37.2,24.5,65.6,41.9,33.6,2019,0.49,0.39,0.25,0.66,0.42,0.34,0.02,0.01,0.11
374,University of Kent,17370,0.13,0.3,47.16,23.7,23.4,69.8,34.4,90.8,2019,0.49,0.25,0.24,0.7,0.34,0.91,0.01,0.02,0.36
375,Kyung Hee University,22013,0.17,0.23,47.13,33.9,38.3,50.3,86.9,64.7,2019,0.49,0.36,0.38,0.5,0.87,0.65,0.02,0.02,0.27
376,Linköping University,18221,0.08,0.11,47.1,24.1,19.2,79.1,43.8,64.0,2019,0.49,0.26,0.19,0.79,0.44,0.64,0.01,0.01,0.13
377,University of Macau,9893,0.15,0.36,47.07,26.2,29.8,60.3,45.4,99.3,2019,0.49,0.28,0.3,0.6,0.45,0.99,0.01,0.02,0.43
378,Maynooth University,8768,0.28,0.12,47.04,20.8,27.7,73.1,37.1,78.9,2019,0.49,0.22,0.28,0.73,0.37,0.79,0.01,0.03,0.14
379,University of Modena and Reggio Emilia,16137,0.22,0.06,47.01,31.3,19.3,78.4,41.3,39.2,2019,0.49,0.33,0.19,0.78,0.41,0.39,0.01,0.03,0.07
380,Nankai University,28336,0.14,0.06,46.98,38.2,20.8,75.1,43.1,32.3,2019,0.49,0.4,0.21,0.75,0.43,0.32,0.02,0.02,0.07
381,University of Nebraska-Lincoln,22728,0.17,0.12,46.95,32.2,26.2,66.5,39.5,54.7,2019,0.49,0.34,0.26,0.66,0.4,0.55,0.02,0.02,0.14
382,Norwegian University of Science and Technology,34803,0.16,0.09,46.92,25.2,28.5,67.8,37.9,60.8,2019,0.49,0.27,0.29,0.68,0.38,0.61,0.02,0.02,0.11
383,University of Perugia,23401,0.34,0.05,46.89,17.0,20.6,90.8,45.4,44.3,2019,0.49,0.18,0.21,0.91,0.45,0.44,0.02,0.04,0.06
384,Rensselaer Polytechnic Institute,7459,0.15,0.19,46.86,27.9,30.1,67.1,68.3,49.9,2019,0.49,0.3,0.3,0.67,0.68,0.5,0.01,0.02,0.23
385,Rush University,2426,0.01,0.01,46.83,34.6,10.6,90.4,39.5,20.0,2019,0.49,0.37,0.11,0.9,0.4,0.2,0.0,0.0,0.01
386,Sabancı University,3632,0.22,0.1,46.8,27.3,35.6,56.3,95.5,48.4,2019,0.49,0.29,0.36,0.56,0.96,0.48,0.0,0.03,0.12
387,University of Salerno,23171,0.24,0.02,46.77,17.5,17.4,93.9,37.7,33.1,2019,0.49,0.19,0.17,0.94,0.38,0.33,0.02,0.03,0.02
388,University of Siena,12143,0.14,0.07,46.74,36.9,20.3,69.7,36.6,42.5,2019,0.49,0.39,0.2,0.7,0.37,0.43,0.01,0.02,0.08
389,University of Stirling,9185,0.16,0.22,46.71,21.4,25.0,75.9,35.6,78.7,2019,0.49,0.23,0.25,0.76,0.36,0.79,0.01,0.02,0.26
390,University of Tasmania,11920,0.15,0.26,46.68,24.6,31.3,60.2,50.6,86.2,2019,0.49,0.26,0.31,0.6,0.51,0.86,0.01,0.02,0.31
391,Temple University,34450,0.09,0.09,46.65,34.0,16.3,83.2,37.1,37.5,2019,0.49,0.36,0.16,0.83,0.37,0.38,0.02,0.01,0.11
392,University of Turku,12604,0.16,0.06,46.62,25.3,29.3,73.8,36.5,52.0,2019,0.49,0.27,0.29,0.74,0.36,0.52,0.01,0.02,0.07
393,United Arab Emirates University,7494,0.09,0.24,46.59,23.2,18.9,69.5,47.4,94.3,2019,0.49,0.25,0.19,0.7,0.47,0.94,0.01,0.01,0.29
394,University of Vermont,11126,0.09,0.05,46.56,27.9,19.9,81.4,47.1,28.7,2019,0.49,0.3,0.2,0.81,0.47,0.29,0.01,0.01,0.06
395,Western Sydney University,32461,0.33,0.14,46.53,17.6,27.0,76.4,39.7,79.8,2019,0.48,0.19,0.27,0.76,0.4,0.8,0.02,0.04,0.17
396,York University,46220,0.42,0.24,46.51,31.0,41.3,47.9,42.5,75.3,2019,0.48,0.33,0.42,0.48,0.42,0.75,0.03,0.05,0.29
397,The University of Alabama,34539,0.22,0.05,46.48,26.1,21.1,79.2,34.8,29.0,2019,0.48,0.28,0.21,0.79,0.35,0.29,0.02,0.03,0.06
398,University of Alabama in Huntsville,5969,0.14,0.09,46.45,20.7,21.3,67.1,68.2,44.8,2019,0.48,0.22,0.21,0.67,0.68,0.45,0.0,0.02,0.11
399,American University of Beirut,8214,0.09,0.21,46.42,27.9,14.6,66.2,39.3,88.3,2019,0.48,0.3,0.15,0.66,0.39,0.88,0.01,0.01,0.25
400,Australian Catholic University,23078,0.42,0.11,46.39,18.3,26.9,62.0,39.4,71.7,2019,0.48,0.19,0.27,0.62,0.39,0.72,0.02,0.05,0.13
401,Bangor University,9275,0.19,0.24,46.36,24.9,21.6,67.7,35.6,81.6,2019,0.48,0.26,0.22,0.68,0.36,0.82,0.01,0.02,0.29
402,University of Bari Aldo Moro,30273,0.21,0.01,46.33,17.3,17.0,82.1,37.4,32.0,2019,0.48,0.18,0.17,0.82,0.37,0.32,0.02,0.02,0.01
403,Bar-Ilan University,16637,0.18,0.05,46.3,28.1,34.3,52.3,52.9,53.3,2019,0.48,0.3,0.34,0.52,0.53,0.53,0.01,0.02,0.06
404,University of Bordeaux,54484,0.21,0.13,46.28,31.1,21.6,66.8,36.5,56.9,2019,0.48,0.33,0.22,0.67,0.36,0.57,0.04,0.02,0.15
405,Brunel University London,10980,0.16,0.38,46.25,26.2,26.6,57.3,38.2,94.8,2019,0.48,0.28,0.27,0.57,0.38,0.95,0.01,0.02,0.45
406,University of Calabria,29008,0.33,0.02,46.22,16.4,22.0,72.9,89.3,37.7,2019,0.48,0.17,0.22,0.73,0.89,0.38,0.02,0.04,0.02
407,University of Campinas,27936,0.14,0.04,46.19,46.8,37.5,33.4,44.6,28.6,2019,0.48,0.5,0.38,0.33,0.45,0.29,0.02,0.02,0.05
408,Catholic University of the Sacred Heart,30690,0.22,0.09,46.16,19.1,20.4,69.3,43.6,44.8,2019,0.48,0.2,0.21,0.69,0.44,0.45,0.02,0.03,0.11
409,Centrale Nantes,1656,0.16,0.43,46.14,32.3,28.5,44.3,80.6,82.8,2019,0.48,0.34,0.29,0.44,0.81,0.83,0.0,0.02,0.51
410,CentraleSupélec,4339,0.12,0.32,46.11,30.8,18.7,53.9,65.6,83.8,2019,0.48,0.33,0.19,0.54,0.66,0.84,0.0,0.01,0.38
411,Charles University,49236,0.13,0.17,46.08,31.6,24.8,55.9,34.4,57.4,2019,0.48,0.33,0.25,0.56,0.34,0.58,0.03,0.02,0.2
412,Claude Bernard University Lyon 1,26034,0.12,0.13,46.05,23.5,21.9,63.5,38.6,55.7,2019,0.48,0.25,0.22,0.64,0.39,0.56,0.02,0.01,0.15
413,"Colorado State University, Fort Collins",25374,0.16,0.06,46.02,29.0,25.7,68.1,39.1,38.4,2019,0.48,0.31,0.26,0.68,0.39,0.38,0.02,0.02,0.07
414,Complutense University of Madrid,64466,0.2,0.14,46.0,42.4,28.4,42.7,35.6,44.3,2019,0.48,0.45,0.29,0.43,0.36,0.44,0.05,0.02,0.17
415,University of Desarrollo,15925,0.18,0.02,45.97,12.5,8.2,94.3,35.5,45.6,2019,0.48,0.13,0.08,0.94,0.36,0.46,0.01,0.02,0.02
416,Diego Portales University,16802,0.15,0.02,45.94,13.2,10.3,90.1,34.0,51.2,2019,0.48,0.14,0.1,0.9,0.34,0.51,0.01,0.02,0.02
417,Dublin City University,9748,0.27,0.14,45.91,23.5,28.5,52.0,48.8,78.7,2019,0.48,0.25,0.29,0.52,0.49,0.79,0.01,0.03,0.17
418,University of Ferrara,14464,0.24,0.07,45.89,18.7,20.0,74.8,38.4,43.7,2019,0.48,0.2,0.2,0.75,0.38,0.44,0.01,0.03,0.08
419,University of Florence,35055,0.2,0.07,45.86,36.3,13.4,68.2,39.9,41.4,2019,0.48,0.38,0.13,0.68,0.4,0.41,0.02,0.02,0.08
420,Florida International University,33394,0.24,0.08,45.83,28.9,21.8,61.8,37.0,38.3,2019,0.48,0.31,0.22,0.62,0.37,0.38,0.02,0.03,0.1
421,Fujita Health University,2810,0.03,0.0,45.8,23.0,8.7,88.1,37.3,18.3,2019,0.48,0.24,0.09,0.88,0.37,0.18,0.0,0.0,0.0
422,University of Genoa,23547,0.19,0.09,45.78,30.4,20.5,66.0,42.1,43.2,2019,0.48,0.32,0.21,0.66,0.42,0.43,0.02,0.02,0.11
423,University of Georgia,34707,0.17,0.08,45.75,33.6,32.1,59.0,36.6,43.9,2019,0.48,0.36,0.32,0.59,0.37,0.44,0.02,0.02,0.1
424,Georgia State University,33233,0.16,0.05,45.72,32.0,25.0,62.3,34.4,38.1,2019,0.48,0.34,0.25,0.62,0.34,0.38,0.02,0.02,0.06
425,Graz University of Technology,6403,0.1,0.19,45.7,30.4,17.3,57.3,70.8,77.3,2019,0.48,0.32,0.17,0.57,0.71,0.77,0.0,0.01,0.23
426,University of Greifswald,10414,0.2,0.06,45.67,31.4,20.9,61.1,37.6,47.0,2019,0.48,0.33,0.21,0.61,0.38,0.47,0.01,0.02,0.07
427,Gwangju Institute of Science and Technology (GIST),1964,0.12,0.06,45.64,41.9,39.4,38.3,69.4,34.2,2019,0.48,0.44,0.4,0.38,0.69,0.34,0.0,0.01,0.07
428,Hamburg University of Technology,7452,0.51,0.18,45.61,35.7,24.1,47.8,78.2,50.8,2019,0.48,0.38,0.24,0.48,0.78,0.51,0.01,0.06,0.21
429,Harbin Institute of Technology,30116,0.1,0.1,45.59,41.5,34.0,39.5,98.4,35.0,2019,0.47,0.44,0.34,0.4,0.98,0.35,0.02,0.01,0.12
430,Hasselt University,5256,0.32,0.12,45.56,30.4,28.6,55.3,54.1,67.6,2019,0.47,0.32,0.29,0.55,0.54,0.68,0.0,0.04,0.14
431,Hokkaido University,18114,0.08,0.1,45.53,45.0,39.7,34.9,59.0,35.3,2019,0.47,0.48,0.4,0.35,0.59,0.35,0.01,0.01,0.12
432,Hong Kong Baptist University,10872,0.1,0.31,45.51,23.3,14.3,64.2,36.6,98.0,2019,0.47,0.25,0.14,0.64,0.37,0.98,0.01,0.01,0.37
433,Indian Institute of Technology Bombay,10001,0.17,0.01,45.48,44.3,33.0,47.0,71.9,19.6,2019,0.47,0.47,0.33,0.47,0.72,0.2,0.01,0.02,0.01
434,Indian Institute of Technology Roorkee,7925,0.17,0.02,45.46,34.9,29.6,53.4,82.9,16.2,2019,0.47,0.37,0.3,0.53,0.83,0.16,0.01,0.02,0.02
435,JSS Academy of Higher Education and Research,5421,0.09,0.08,45.43,37.1,7.7,80.8,35.1,25.7,2019,0.47,0.39,0.08,0.81,0.35,0.26,0.0,0.01,0.1
436,University of Jyväskylä,10338,0.16,0.05,45.4,27.7,29.3,59.7,36.0,51.5,2019,0.47,0.29,0.29,0.6,0.36,0.52,0.01,0.02,0.06
437,University of Kaiserslautern,14648,0.54,0.16,45.38,35.8,23.6,49.2,69.6,49.9,2019,0.47,0.38,0.24,0.49,0.7,0.5,0.01,0.06,0.19
438,University of Kentucky,27299,0.14,0.05,45.35,27.4,28.9,55.2,39.1,36.6,2019,0.47,0.29,0.29,0.55,0.39,0.37,0.02,0.02,0.06
439,Koç University,5378,0.16,0.08,45.32,25.6,32.8,55.1,79.4,53.8,2019,0.47,0.27,0.33,0.55,0.79,0.54,0.0,0.02,0.1
440,University of KwaZulu-Natal,35451,0.28,0.05,45.3,24.6,28.7,60.9,38.3,55.9,2019,0.47,0.26,0.29,0.61,0.38,0.56,0.03,0.03,0.06
441,Kyushu University,18647,0.08,0.12,45.27,46.2,39.8,34.0,77.3,37.0,2019,0.47,0.49,0.4,0.34,0.77,0.37,0.01,0.01,0.14
442,Leibniz University Hannover,26318,0.44,0.12,45.25,36.4,27.0,46.5,48.0,45.7,2019,0.47,0.39,0.27,0.46,0.48,0.46,0.02,0.05,0.14
443,University of Lille,66710,0.28,0.12,45.22,19.8,22.8,64.1,38.6,58.5,2019,0.47,0.21,0.23,0.64,0.39,0.59,0.05,0.03,0.14
444,Loughborough University,14225,0.15,0.24,45.19,31.6,31.3,51.4,38.5,79.6,2019,0.47,0.33,0.31,0.51,0.38,0.8,0.01,0.02,0.29
445,University of Manitoba,29260,0.28,0.16,45.17,26.6,31.0,63.8,41.6,53.0,2019,0.47,0.28,0.31,0.64,0.42,0.53,0.02,0.03,0.19
446,Marche Polytechnic University,10850,0.21,0.04,45.14,21.2,18.8,73.6,40.5,30.5,2019,0.47,0.22,0.19,0.74,0.4,0.31,0.01,0.02,0.05
447,Middlesex University,15135,0.18,0.46,45.12,19.2,16.9,77.3,34.2,88.7,2019,0.47,0.2,0.17,0.77,0.34,0.89,0.01,0.02,0.55
448,University of Milan-Bicocca,26508,0.3,0.06,45.09,23.3,19.8,79.0,38.1,43.5,2019,0.47,0.25,0.2,0.79,0.38,0.44,0.02,0.03,0.07
449,University of Montana,8957,0.16,0.03,45.07,37.9,20.4,68.0,34.6,26.6,2019,0.47,0.4,0.21,0.68,0.35,0.27,0.01,0.02,0.04
450,Murdoch University,15723,0.31,0.43,45.04,19.3,24.8,62.0,42.1,90.8,2019,0.47,0.2,0.25,0.62,0.42,0.91,0.01,0.04,0.51
451,National Taiwan University of Science and Technology (Taiwan Tech),8087,0.19,0.13,45.01,30.5,42.7,37.6,66.2,39.3,2019,0.47,0.32,0.43,0.38,0.66,0.39,0.01,0.02,0.15
452,National Tsing Hua University,16037,0.16,0.08,44.99,31.2,35.6,55.8,50.6,33.2,2019,0.47,0.33,0.36,0.56,0.51,0.33,0.01,0.02,0.1
453,University of Nebraska Medical Center,2806,0.02,0.08,44.96,37.5,11.6,60.6,37.8,43.8,2019,0.47,0.4,0.12,0.61,0.38,0.44,0.0,0.0,0.1
454,New Mexico Institute of Mining and Technology,1791,0.06,0.09,44.94,23.6,10.0,85.1,57.7,60.6,2019,0.47,0.25,0.1,0.85,0.58,0.61,0.0,0.01,0.11
455,Northern Arizona University,27449,0.27,0.05,44.91,18.6,13.3,87.0,34.2,30.0,2019,0.47,0.2,0.13,0.87,0.34,0.3,0.02,0.03,0.06
456,Northumbria University,22085,0.18,0.16,44.89,17.2,17.1,78.7,34.6,70.5,2019,0.47,0.18,0.17,0.79,0.35,0.71,0.02,0.02,0.19
457,University of Oklahoma,27352,0.1,0.07,44.86,34.8,18.4,68.5,38.8,38.7,2019,0.47,0.37,0.18,0.68,0.39,0.39,0.02,0.01,0.08
458,Örebro University,9437,0.19,0.02,44.84,18.5,21.0,86.3,35.3,38.3,2019,0.47,0.2,0.21,0.86,0.35,0.38,0.01,0.02,0.02
459,University of Pavia,24032,0.39,0.07,44.81,21.9,23.6,73.0,53.8,46.1,2019,0.47,0.23,0.24,0.73,0.54,0.46,0.02,0.05,0.08
460,University of Plymouth,17900,0.18,0.15,44.79,18.7,19.5,69.7,34.5,69.4,2019,0.47,0.2,0.2,0.7,0.34,0.7,0.01,0.02,0.18
461,Polytechnic University of Bari,6107,0.24,0.01,44.76,15.7,17.9,91.8,36.5,29.4,2019,0.47,0.17,0.18,0.92,0.36,0.29,0.0,0.03,0.01
462,Polytechnic University of Turin,31008,0.3,0.14,44.74,23.7,21.2,66.9,50.5,47.3,2019,0.47,0.25,0.21,0.67,0.5,0.47,0.02,0.03,0.17
463,University of Porto,31855,0.19,0.12,44.71,27.5,27.2,55.7,38.8,50.5,2019,0.47,0.29,0.27,0.56,0.39,0.51,0.02,0.02,0.14
464,University of Portsmouth,19305,0.15,0.26,44.69,16.7,15.3,69.3,34.3,86.1,2019,0.47,0.18,0.15,0.69,0.34,0.86,0.01,0.02,0.31
465,Qatar University,14395,0.18,0.43,44.66,18.4,24.1,62.5,53.1,99.8,2019,0.47,0.19,0.24,0.62,0.53,1.0,0.01,0.02,0.51
466,RMIT University,32151,0.2,0.27,44.64,23.5,23.5,58.5,40.9,89.6,2019,0.46,0.25,0.24,0.58,0.41,0.9,0.02,0.02,0.32
467,University of Rome II – Tor Vergata,34899,0.19,0.07,44.62,22.6,16.6,74.6,36.3,45.3,2019,0.46,0.24,0.17,0.75,0.36,0.45,0.02,0.02,0.08
468,University of Rome III,32615,0.53,0.04,44.59,27.7,23.5,70.3,37.6,39.9,2019,0.46,0.29,0.24,0.7,0.38,0.4,0.02,0.06,0.05
469,Rovira i Virgili University,12709,0.13,0.1,44.57,24.2,20.2,76.2,36.0,49.1,2019,0.46,0.26,0.2,0.76,0.36,0.49,0.01,0.02,0.12
470,Royal Veterinary College,1965,0.1,0.17,44.54,24.5,17.3,69.0,40.1,84.7,2019,0.46,0.26,0.17,0.69,0.4,0.85,0.0,0.01,0.2
471,University of St Gallen,7495,0.12,0.35,44.52,32.0,19.5,57.6,43.0,96.3,2019,0.46,0.34,0.2,0.58,0.43,0.96,0.01,0.01,0.42
472,University of Saskatchewan,16884,0.17,0.19,44.49,35.7,26.0,43.6,75.0,70.7,2019,0.46,0.38,0.26,0.44,0.75,0.71,0.01,0.02,0.23
473,Sciences Po,11584,0.44,0.34,44.47,34.4,25.3,57.1,36.7,72.7,2019,0.46,0.36,0.25,0.57,0.37,0.73,0.01,0.05,0.4
474,Semmelweis University,10809,0.1,0.32,44.44,24.2,12.0,66.4,36.0,77.9,2019,0.46,0.26,0.12,0.66,0.36,0.78,0.01,0.01,0.38
475,University of Siegen,19586,0.43,0.11,44.42,21.1,24.5,63.9,40.3,53.8,2019,0.46,0.22,0.25,0.64,0.4,0.54,0.01,0.05,0.13
476,SOAS University of London,4965,0.12,0.54,44.4,44.4,36.9,27.8,34.1,78.9,2019,0.46,0.47,0.37,0.28,0.34,0.79,0.0,0.01,0.64
477,University of South Carolina-Columbia,31547,0.16,0.06,44.37,32.9,26.5,65.4,35.1,42.8,2019,0.46,0.35,0.27,0.65,0.35,0.43,0.02,0.02,0.07
478,University of Strasbourg,45482,0.18,0.2,44.35,28.1,21.2,64.1,37.8,70.6,2019,0.46,0.3,0.21,0.64,0.38,0.71,0.03,0.02,0.24
479,University of Strathclyde,17725,0.19,0.27,44.32,25.1,30.3,49.7,45.2,85.2,2019,0.46,0.27,0.3,0.5,0.45,0.85,0.01,0.02,0.32
480,SUNY University at Albany,15954,0.16,0.1,44.3,21.7,35.2,65.5,37.5,48.6,2019,0.46,0.23,0.35,0.66,0.38,0.49,0.01,0.02,0.12
481,Swinburne University of Technology,12862,0.25,0.26,44.28,24.0,26.7,59.3,38.7,77.2,2019,0.46,0.25,0.27,0.59,0.39,0.77,0.01,0.03,0.31
482,Tampere University of Technology,5439,0.21,0.1,44.25,25.9,21.0,58.2,71.2,55.5,2019,0.46,0.27,0.21,0.58,0.71,0.56,0.0,0.02,0.12
483,Teikyo University,23711,0.18,0.02,44.23,13.7,10.2,93.1,35.9,18.2,2019,0.46,0.14,0.1,0.93,0.36,0.18,0.02,0.02,0.02
484,Tokyo Medical and Dental University (TMDU),2986,0.03,0.08,44.21,41.2,21.1,55.5,61.7,26.0,2019,0.46,0.44,0.21,0.56,0.62,0.26,0.0,0.0,0.1
485,Tokyo Metropolitan University,9185,0.13,0.04,44.18,21.7,16.3,76.3,37.3,25.3,2019,0.46,0.23,0.16,0.76,0.37,0.25,0.01,0.02,0.05
