rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
310.0,Deakin University,45.0,22.4,21.9,66.8,30.0,76.9,32713.0,0.3,0.17,2016,0.47,0.23,0.22,0.67,0.3,0.77,0.09,0.18,0.21
311.0,University of Essex,44.96,33.9,33.3,38.6,28.9,93.7,12695.0,0.2,0.39,2016,0.47,0.35,0.34,0.39,0.29,0.94,0.03,0.12,0.48
312.0,George Mason University,44.92,29.6,21.2,64.9,29.1,36.9,26622.0,0.17,0.07,2016,0.47,0.31,0.21,0.65,0.29,0.37,0.07,0.1,0.09
313.0,University of Greifswald,44.88,30.1,23.5,61.3,32.6,41.7,10931.0,0.24,0.06,2016,0.47,0.31,0.24,0.61,0.33,0.42,0.03,0.15,0.07
314.0,Gwangju Institute of Science and Technology,44.84,35.2,42.0,43.7,45.2,36.2,1394.0,0.1,0.08,2016,0.47,0.37,0.42,0.44,0.45,0.36,0.0,0.06,0.1
315.0,University of Hohenheim,44.81,30.9,33.8,51.5,52.8,50.3,9163.0,0.41,0.13,2016,0.47,0.32,0.34,0.52,0.53,0.5,0.02,0.25,0.16
316.0,University of Innsbruck,44.77,23.6,16.9,67.3,39.9,95.7,18209.0,0.17,0.39,2016,0.47,0.25,0.17,0.67,0.4,0.96,0.05,0.1,0.48
317.0,Kazan Federal University,44.73,21.9,12.3,87.5,42.4,25.5,23321.0,0.12,0.06,2016,0.47,0.23,0.12,0.88,0.42,0.26,0.06,0.07,0.07
318.0,University of Kent,44.69,24.6,19.1,60.9,28.8,87.2,17638.0,0.14,0.27,2016,0.47,0.26,0.19,0.61,0.29,0.87,0.05,0.09,0.33
319.0,Leibniz University of Hanover,44.65,36.5,36.9,39.0,69.6,43.2,22401.0,0.63,0.12,2016,0.47,0.38,0.37,0.39,0.7,0.43,0.06,0.39,0.15
320.0,Macquarie University,44.61,28.5,27.2,52.3,33.1,90.0,27930.0,0.2,0.44,2016,0.47,0.3,0.27,0.52,0.33,0.9,0.07,0.12,0.54
321.0,Medical College of Wisconsin,44.57,25.4,12.1,85.2,31.8,30.4,1211.0,0.01,0.05,2016,0.47,0.27,0.12,0.85,0.32,0.3,0.0,0.01,0.06
322.0,University of Milan,44.53,30.5,24.2,64.8,40.9,37.7,58618.0,0.24,0.05,2016,0.47,0.32,0.24,0.65,0.41,0.38,0.15,0.15,0.06
323.0,University of Milan-Bicocca,44.5,24.3,25.5,65.8,46.6,34.3,33370.0,0.72,0.05,2016,0.47,0.25,0.26,0.66,0.47,0.34,0.09,0.44,0.06
324.0,Montpellier University,44.46,38.7,16.7,59.5,31.9,54.4,36731.0,0.18,0.14,2016,0.47,0.4,0.17,0.6,0.32,0.54,0.1,0.11,0.17
325.0,Nagoya University,44.42,40.8,38.9,40.1,91.4,27.4,15529.0,0.08,0.1,2016,0.47,0.43,0.39,0.4,0.91,0.27,0.04,0.05,0.12
326.0,University of Naples Federico II,44.38,24.7,14.8,81.3,47.4,21.1,83653.0,0.64,0.01,2016,0.47,0.26,0.15,0.81,0.47,0.21,0.22,0.39,0.01
327.0,National Chiao Tung University,44.34,32.9,45.4,34.2,96.9,32.0,12646.0,0.17,0.05,2016,0.47,0.34,0.46,0.34,0.97,0.32,0.03,0.1,0.06
328.0,National Research Nuclear University MePhI,44.31,43.9,24.1,52.8,28.1,27.5,7801.0,0.07,0.07,2016,0.47,0.46,0.24,0.53,0.28,0.28,0.02,0.04,0.09
329.0,National Taiwan University of Science and Technology (Taiwan Tech),44.27,31.7,43.1,39.1,92.2,30.5,7446.0,0.17,0.11,2016,0.47,0.33,0.44,0.39,0.92,0.31,0.02,0.1,0.13
330.0,University of Navarra,44.23,31.9,20.8,57.5,63.5,52.6,11259.0,0.11,0.16,2016,0.46,0.33,0.21,0.57,0.64,0.53,0.03,0.07,0.2
331.0,University of Nebraska-Lincoln,44.19,30.1,30.2,53.5,35.6,45.8,21789.0,0.16,0.09,2016,0.46,0.31,0.31,0.54,0.36,0.46,0.06,0.1,0.11
332.0,Örebro University,44.16,18.3,10.4,87.8,29.8,39.4,8788.0,0.16,0.02,2016,0.46,0.19,0.11,0.88,0.3,0.39,0.02,0.1,0.02
333.0,University of Oregon,44.12,21.2,22.7,72.6,30.8,33.5,24418.0,0.2,0.11,2016,0.46,0.22,0.23,0.73,0.31,0.34,0.06,0.12,0.13
334.0,University of Padua,44.08,25.7,22.6,74.6,32.6,37.9,62577.0,0.18,0.04,2016,0.46,0.27,0.23,0.75,0.33,0.38,0.17,0.11,0.05
335.0,University of Pavia,44.05,25.0,22.5,65.1,69.4,40.5,22958.0,0.41,0.06,2016,0.46,0.26,0.23,0.65,0.69,0.41,0.06,0.25,0.07
336.0,Plymouth University,44.01,19.3,18.0,75.2,28.5,64.0,24121.0,0.26,0.13,2016,0.46,0.2,0.18,0.75,0.28,0.64,0.06,0.16,0.16
337.0,Shanghai Jiao Tong University,43.97,37.8,45.2,34.0,92.9,27.5,38191.0,0.13,0.06,2016,0.46,0.4,0.46,0.34,0.93,0.28,0.1,0.08,0.07
338.0,University of Southern Denmark,43.94,19.2,14.7,79.7,28.0,71.8,22210.0,0.13,0.16,2016,0.46,0.2,0.15,0.8,0.28,0.72,0.06,0.08,0.2
339.0,Stellenbosch University,43.9,28.2,35.0,46.9,100.0,49.8,21849.0,0.23,0.08,2016,0.46,0.29,0.35,0.47,1.0,0.5,0.06,0.14,0.1
340.0,University of Strasbourg,43.86,25.5,23.4,64.4,32.8,71.6,46208.0,0.18,0.21,2016,0.46,0.27,0.24,0.64,0.33,0.72,0.12,0.11,0.26
341.0,Technical University of Dortmund,43.83,34.2,29.8,55.3,48.6,40.8,29143.0,0.89,0.1,2016,0.46,0.36,0.3,0.55,0.49,0.41,0.08,0.55,0.12
342.0,Technion Israel Institute of Technology,43.79,30.8,33.3,52.1,28.8,61.9,13855.0,0.19,0.04,2016,0.46,0.32,0.34,0.52,0.29,0.62,0.04,0.12,0.05
343.0,Toulouse 1 Capitole University,43.76,18.6,35.7,56.3,32.5,66.7,19011.0,0.44,0.19,2016,0.46,0.19,0.36,0.56,0.32,0.67,0.05,0.27,0.23
344.0,University of Trieste,43.72,26.5,18.5,74.1,32.3,47.3,18135.0,0.26,0.09,2016,0.46,0.28,0.19,0.74,0.32,0.47,0.05,0.16,0.11
345.0,University of Turin,43.68,27.4,22.3,67.5,54.2,38.8,67552.0,0.66,0.06,2016,0.46,0.29,0.23,0.68,0.54,0.39,0.18,0.4,0.07
346.0,University of Turku,43.65,27.1,21.2,65.8,31.2,66.2,12326.0,0.15,0.05,2016,0.46,0.28,0.21,0.66,0.31,0.66,0.03,0.09,0.06
347.0,Vrije Universiteit Brussel,43.61,28.7,24.5,56.8,77.1,64.5,9020.0,0.17,0.16,2016,0.46,0.3,0.25,0.57,0.77,0.65,0.02,0.1,0.2
348.0,VŠB - Technical University of Ostrava,43.58,18.8,15.7,85.5,32.1,22.3,14991.0,0.24,0.05,2016,0.46,0.2,0.16,0.86,0.32,0.22,0.04,0.15,0.06
349.0,Yonsei University,43.54,37.2,34.1,39.4,75.9,41.5,24774.0,0.12,0.14,2016,0.46,0.39,0.34,0.39,0.76,0.42,0.07,0.07,0.17
350.0,York University,43.51,30.2,30.8,49.1,33.2,58.2,48007.0,0.39,0.09,2016,0.46,0.32,0.31,0.49,0.33,0.58,0.13,0.24,0.11
351.0,Bilkent University,43.47,22.6,17.5,64.1,30.2,47.5,24161.26,0.19,0.13,2016,0.46,0.24,0.18,0.64,0.3,0.48,0.06,0.12,0.16
352.0,"Binghamton University, State University of New York",43.44,22.7,17.4,62.0,34.0,53.6,15799.0,0.23,0.14,2016,0.46,0.24,0.18,0.62,0.34,0.54,0.04,0.14,0.17
353.0,University of Crete,43.4,18.6,19.2,73.6,34.5,47.0,14650.0,0.27,0.05,2016,0.46,0.19,0.19,0.74,0.34,0.47,0.04,0.17,0.06
354.0,University of Cyprus,43.37,18.0,28.5,56.7,30.0,74.7,6880.0,0.23,0.08,2016,0.46,0.19,0.29,0.57,0.3,0.75,0.02,0.14,0.1
355.0,Drexel University,43.33,31.2,14.6,57.7,36.3,46.3,20713.0,0.11,0.18,2016,0.46,0.33,0.15,0.58,0.36,0.46,0.05,0.07,0.22
356.0,University of Eastern Finland,43.3,24.8,20.7,65.1,33.3,46.1,10798.0,0.17,0.06,2016,0.45,0.26,0.21,0.65,0.33,0.46,0.03,0.1,0.07
357.0,University of Florence,43.26,21.7,20.4,72.1,35.9,38.5,54290.0,0.17,0.07,2016,0.45,0.23,0.21,0.72,0.36,0.39,0.14,0.1,0.09
358.0,University of St Gallen,43.23,25.8,11.2,53.5,41.8,97.6,6848.0,0.11,0.34,2016,0.45,0.27,0.11,0.54,0.42,0.98,0.02,0.07,0.41
359.0,Graz University of Technology,43.19,26.0,15.8,52.9,77.2,69.3,7542.0,0.12,0.16,2016,0.45,0.27,0.16,0.53,0.77,0.69,0.02,0.07,0.2
360.0,University of Guelph,43.16,28.0,34.2,44.4,47.4,53.6,21643.0,0.28,0.04,2016,0.45,0.29,0.35,0.44,0.47,0.54,0.06,0.17,0.05
361.0,Hanyang University,43.12,33.9,32.6,31.1,87.9,54.3,16729.0,0.1,0.19,2016,0.45,0.35,0.33,0.31,0.88,0.54,0.04,0.06,0.23
362.0,Hong Kong Baptist University,43.09,22.6,12.1,67.9,28.8,75.0,10441.0,0.11,0.25,2016,0.45,0.24,0.12,0.68,0.29,0.75,0.03,0.07,0.3
363.0,University of Houston,43.06,34.9,26.5,52.0,42.3,33.9,40325.0,0.44,0.09,2016,0.45,0.37,0.27,0.52,0.42,0.34,0.11,0.27,0.11
364.0,Indian Institute of Technology Bombay,43.02,37.8,28.6,48.5,42.3,17.7,8327.0,0.15,0.01,2016,0.45,0.4,0.29,0.48,0.42,0.18,0.02,0.09,0.01
365.0,Instituto Superior Técnico Lisboa,42.99,22.2,25.0,59.8,38.8,43.7,11778.0,0.17,0.09,2016,0.45,0.23,0.25,0.6,0.39,0.44,0.03,0.1,0.11
366.0,University of Jyväskylä,42.95,28.2,25.5,55.5,34.2,47.1,9703.0,0.15,0.05,2016,0.45,0.29,0.26,0.56,0.34,0.47,0.03,0.09,0.06
367.0,La Trobe University,42.92,27.0,28.5,45.4,43.7,78.0,22037.0,0.29,0.27,2016,0.45,0.28,0.29,0.45,0.44,0.78,0.06,0.18,0.33
368.0,Loughborough University,42.89,31.2,32.2,41.3,36.6,72.9,13951.0,0.16,0.22,2016,0.45,0.33,0.33,0.41,0.37,0.73,0.04,0.1,0.27
369.0,University of Manitoba,42.85,27.1,26.9,49.7,41.8,57.8,28576.0,0.28,0.11,2016,0.45,0.28,0.27,0.5,0.42,0.58,0.08,0.17,0.13
370.0,University of Missouri,42.82,31.2,21.0,60.2,31.1,31.0,29885.0,0.14,0.05,2016,0.45,0.33,0.21,0.6,0.31,0.31,0.08,0.09,0.06
371.0,University of Modena and Reggio Emilia,42.79,18.7,15.6,72.9,32.3,34.2,19693.0,0.25,0.06,2016,0.45,0.2,0.16,0.73,0.32,0.34,0.05,0.15,0.07
372.0,University of Montana,42.75,30.8,13.6,65.5,31.0,21.5,12470.0,0.15,0.03,2016,0.45,0.32,0.14,0.66,0.31,0.22,0.03,0.09,0.04
373.0,"National University of Ireland, Maynooth",42.72,24.6,22.8,50.2,36.6,75.6,7653.0,0.28,0.11,2016,0.45,0.26,0.23,0.5,0.37,0.76,0.02,0.17,0.13
374.0,University of Nebraska Medical Center,42.69,37.0,13.3,64.4,33.6,37.7,2857.0,0.03,0.08,2016,0.45,0.39,0.13,0.64,0.34,0.38,0.01,0.02,0.1
375.0,University of New Mexico,42.66,25.6,15.4,74.5,37.0,28.6,24161.26,0.19,0.13,2016,0.45,0.27,0.16,0.74,0.37,0.29,0.06,0.12,0.16
376.0,Norwegian University of Science and Technology,42.62,16.3,25.8,59.8,51.8,59.9,17381.0,0.14,0.09,2016,0.45,0.17,0.26,0.6,0.52,0.6,0.05,0.09,0.11
377.0,University of Oulu,42.59,23.1,15.9,62.3,30.9,56.9,14056.0,0.08,0.06,2016,0.45,0.24,0.16,0.62,0.31,0.57,0.04,0.05,0.07
378.0,Panthéon-Sorbonne University – Paris 1,42.56,53.2,47.6,6.8,28.3,47.6,42215.0,0.34,0.2,2016,0.45,0.56,0.48,0.07,0.28,0.48,0.11,0.21,0.24
379.0,Polytechnic University of Turin,42.52,23.7,18.6,65.9,42.5,50.6,27709.0,0.2,0.16,2016,0.45,0.25,0.19,0.66,0.42,0.51,0.07,0.12,0.2
380.0,University of Rome III,42.49,23.1,21.0,64.8,37.5,35.9,36353.0,0.61,0.05,2016,0.45,0.24,0.21,0.65,0.38,0.36,0.1,0.37,0.06
381.0,Sabancı University,42.46,22.3,32.3,52.8,70.0,42.7,2739.0,0.16,0.06,2016,0.45,0.23,0.33,0.53,0.7,0.43,0.01,0.1,0.07
382.0,San Diego State University,42.43,20.3,27.0,62.7,29.3,25.9,27420.0,0.32,0.05,2016,0.45,0.21,0.27,0.63,0.29,0.26,0.07,0.2,0.06
383.0,University of South Australia,42.39,26.4,26.7,41.2,85.9,89.0,18971.0,0.26,0.32,2016,0.45,0.28,0.27,0.41,0.86,0.89,0.05,0.16,0.39
384.0,University of South Carolina,42.36,31.1,21.5,58.7,30.3,24.5,29336.0,0.16,0.01,2016,0.44,0.33,0.22,0.59,0.3,0.25,0.08,0.1,0.01
385.0,University of South Dakota,42.33,29.3,12.1,70.4,28.0,17.1,8003.0,0.17,0.02,2016,0.44,0.31,0.12,0.7,0.28,0.17,0.02,0.1,0.02
386.0,State University of Campinas,42.3,44.6,42.3,22.6,49.4,21.1,27095.0,0.15,0.03,2016,0.44,0.47,0.43,0.23,0.49,0.21,0.07,0.09,0.04
387.0,University of Stirling,42.27,22.6,23.5,59.1,30.4,77.7,7828.0,0.16,0.22,2016,0.44,0.24,0.24,0.59,0.3,0.78,0.02,0.1,0.27
388.0,Sun Yat-sen University,42.23,31.9,24.6,45.7,79.4,37.0,51351.0,0.17,0.08,2016,0.44,0.33,0.25,0.46,0.79,0.37,0.14,0.1,0.1
389.0,Swansea University,42.2,22.2,23.8,58.2,32.7,72.4,12801.0,0.17,0.2,2016,0.44,0.23,0.24,0.58,0.33,0.72,0.03,0.1,0.24
390.0,Swinburne University of Technology,42.17,21.5,20.2,53.4,32.2,84.8,20314.0,0.36,0.33,2016,0.44,0.22,0.2,0.53,0.32,0.85,0.05,0.22,0.4
391.0,University of Tartu,42.14,23.8,22.8,64.2,31.5,46.1,10269.0,0.13,0.03,2016,0.44,0.25,0.23,0.64,0.32,0.46,0.03,0.08,0.04
392.0,Temple University,42.11,34.0,18.2,58.3,41.6,28.6,33268.0,0.13,0.05,2016,0.44,0.36,0.18,0.58,0.42,0.29,0.09,0.08,0.06
393.0,University of Texas at San Antonio,42.08,18.1,16.6,74.9,28.6,29.6,27520.0,0.27,0.06,2016,0.44,0.19,0.17,0.75,0.29,0.3,0.07,0.17,0.07
394.0,UiT The Arctic University of Norway,42.05,26.5,18.7,58.8,36.8,66.1,10398.0,0.12,0.1,2016,0.44,0.28,0.19,0.59,0.37,0.66,0.03,0.07,0.12
395.0,Université Libre de Bruxelles,42.01,26.1,28.3,47.9,39.1,84.5,23819.0,0.26,0.32,2016,0.44,0.27,0.29,0.48,0.39,0.85,0.06,0.16,0.39
396.0,Lille 2 University – Health and Law,41.98,15.1,9.5,81.7,31.5,39.4,26894.0,0.38,0.08,2016,0.44,0.16,0.1,0.82,0.32,0.39,0.07,0.23,0.1
397.0,University College Cork,41.95,28.6,23.8,48.4,47.1,75.5,15805.0,0.22,0.15,2016,0.44,0.3,0.24,0.48,0.47,0.76,0.04,0.13,0.18
398.0,Verona University,41.92,23.6,13.1,76.1,36.6,38.3,25250.0,0.2,0.07,2016,0.44,0.25,0.13,0.76,0.37,0.38,0.07,0.12,0.09
399.0,Victoria University of Wellington,41.89,26.0,28.7,44.3,45.6,88.8,17142.0,0.21,0.21,2016,0.44,0.27,0.29,0.44,0.46,0.89,0.05,0.13,0.26
400.0,Washington State University,41.86,29.0,28.2,49.6,57.1,39.6,24550.0,0.18,0.07,2016,0.44,0.3,0.28,0.5,0.57,0.4,0.06,0.11,0.09
401.0,Wayne State University,41.83,31.9,14.2,65.3,41.7,29.6,23065.0,0.11,0.07,2016,0.44,0.33,0.14,0.65,0.42,0.3,0.06,0.07,0.09
402.0,American University,41.8,42.2,16.5,41.1,35.9,28.9,11604.0,0.12,0.12,2016,0.44,0.44,0.17,0.41,0.36,0.29,0.03,0.07,0.15
403.0,Aston University,41.77,18.4,20.4,51.9,34.6,92.5,24161.26,0.19,0.13,2016,0.44,0.19,0.21,0.52,0.35,0.93,0.06,0.12,0.16
404.0,University of Aveiro,41.74,24.8,26.5,43.6,40.1,45.9,10791.0,0.18,0.1,2016,0.44,0.26,0.27,0.44,0.4,0.46,0.03,0.11,0.12
405.0,University of Bari Aldo Moro,41.71,28.7,21.6,48.8,45.4,31.7,51560.0,0.65,0.02,2016,0.44,0.3,0.22,0.49,0.45,0.32,0.14,0.4,0.02
406.0,Bar-Ilan University,41.68,22.6,21.3,42.3,28.9,49.4,17503.0,0.16,0.05,2016,0.44,0.24,0.22,0.42,0.29,0.49,0.05,0.1,0.06
407.0,Bournemouth University,41.65,32.0,12.6,35.2,28.8,70.6,14907.0,0.26,0.18,2016,0.44,0.33,0.13,0.35,0.29,0.71,0.04,0.16,0.22
408.0,University of Brescia,41.62,15.6,14.8,72.3,35.8,36.6,14076.0,0.25,0.07,2016,0.44,0.16,0.15,0.72,0.36,0.37,0.04,0.15,0.09
409.0,Brno University of Technology,41.58,18.0,14.7,55.8,33.7,35.8,23694.0,0.21,0.15,2016,0.44,0.19,0.15,0.56,0.34,0.36,0.06,0.13,0.18
410.0,Brunel University London,41.55,24.8,23.3,39.5,34.7,91.8,12613.0,0.18,0.38,2016,0.44,0.26,0.24,0.4,0.35,0.92,0.03,0.11,0.46
411.0,Ca’ Foscari University of Venice,41.52,23.9,27.8,48.9,32.3,38.1,19267.0,0.38,0.07,2016,0.44,0.25,0.28,0.49,0.32,0.38,0.05,0.23,0.09
412.0,University of Cagliari,41.49,19.4,13.2,56.8,33.6,32.6,30638.0,0.51,0.01,2016,0.44,0.2,0.13,0.57,0.34,0.33,0.08,0.31,0.01
413.0,University of Canterbury,41.46,23.5,22.5,38.9,52.1,91.0,12187.0,0.16,0.2,2016,0.44,0.25,0.23,0.39,0.52,0.91,0.03,0.1,0.24
414.0,Catholic University of the Sacred Heart,41.43,18.6,11.3,55.4,38.7,39.0,30304.0,0.19,0.1,2016,0.44,0.19,0.11,0.55,0.39,0.39,0.08,0.12,0.12
415.0,Charles University in Prague,41.41,31.5,21.5,41.0,28.2,52.8,51438.0,0.13,0.15,2016,0.43,0.33,0.22,0.41,0.28,0.53,0.14,0.08,0.18
416.0,"China Medical University, Taiwan",41.38,24.0,29.4,45.0,60.4,25.7,7983.0,0.15,0.08,2016,0.43,0.25,0.3,0.45,0.6,0.26,0.02,0.09,0.1
417.0,City University London,41.35,23.5,21.2,43.5,28.9,89.6,13053.0,0.18,0.5,2016,0.43,0.25,0.21,0.44,0.29,0.9,0.03,0.11,0.61
418.0,Claude Bernard University Lyon 1,41.32,21.3,13.2,66.5,34.5,50.5,35308.0,0.16,0.11,2016,0.43,0.22,0.13,0.66,0.34,0.51,0.09,0.1,0.13
419.0,University of Coimbra,41.29,28.3,26.5,42.4,34.8,46.2,22795.0,0.19,0.11,2016,0.43,0.3,0.27,0.42,0.35,0.46,0.06,0.12,0.13
420.0,Complutense University of Madrid,41.26,33.2,27.6,31.2,30.9,39.1,86519.0,0.18,0.13,2016,0.43,0.35,0.28,0.31,0.31,0.39,0.23,0.11,0.16
421.0,Concordia University,41.23,19.3,23.4,36.4,30.9,77.4,31017.0,0.3,0.27,2016,0.43,0.2,0.24,0.36,0.31,0.77,0.08,0.18,0.33
422.0,Curtin University,41.2,20.1,20.2,44.6,37.8,93.1,30333.0,0.17,0.38,2016,0.43,0.21,0.2,0.45,0.38,0.93,0.08,0.1,0.46
423.0,Dublin City University,41.17,26.1,25.2,36.3,51.7,76.7,8546.0,0.23,0.17,2016,0.43,0.27,0.25,0.36,0.52,0.77,0.02,0.14,0.21
424.0,East China University of Science and Technology,41.14,24.1,17.1,46.4,64.7,21.7,27140.0,0.16,0.05,2016,0.43,0.25,0.17,0.46,0.65,0.22,0.07,0.1,0.06
425.0,Ewha Womans University,41.11,23.9,18.3,50.4,57.6,34.3,17625.0,0.14,0.06,2016,0.43,0.25,0.18,0.5,0.58,0.34,0.05,0.09,0.07
426.0,Federico Santa María Technical University,41.08,17.2,10.1,70.5,35.1,54.1,11718.0,0.34,0.02,2016,0.43,0.18,0.1,0.7,0.35,0.54,0.03,0.21,0.02
427.0,University of Ferrara,41.05,17.7,17.2,63.3,35.9,41.8,18882.0,0.3,0.07,2016,0.43,0.19,0.17,0.63,0.36,0.42,0.05,0.18,0.09
428.0,Florida International University,41.02,25.7,18.1,49.4,32.7,32.8,32566.0,0.26,0.07,2016,0.43,0.27,0.18,0.49,0.33,0.33,0.09,0.16,0.09
429.0,University of Genoa,41.0,27.2,14.2,59.3,42.3,38.8,37373.0,0.3,0.09,2016,0.43,0.28,0.14,0.59,0.42,0.39,0.1,0.18,0.11
430.0,Georgia State University,40.97,26.3,19.5,52.9,28.7,29.5,28534.0,0.2,0.05,2016,0.43,0.28,0.2,0.53,0.29,0.3,0.08,0.12,0.06
431.0,University of Graz,40.94,24.9,16.3,53.3,29.3,68.9,20584.0,0.27,0.12,2016,0.43,0.26,0.16,0.53,0.29,0.69,0.05,0.17,0.15
432.0,Heriot-Watt University,40.91,23.4,22.4,36.4,45.6,90.1,8773.0,0.18,0.43,2016,0.43,0.24,0.23,0.36,0.46,0.9,0.02,0.11,0.52
433.0,Hokkaido University,40.88,40.3,32.8,29.3,53.7,27.9,18162.0,0.08,0.09,2016,0.43,0.42,0.33,0.29,0.54,0.28,0.05,0.05,0.11
434.0,Howard University,40.85,38.8,11.0,44.5,46.87,30.3,10297.0,0.07,0.05,2016,0.43,0.41,0.11,0.44,0.47,0.3,0.03,0.04,0.06
435.0,University of Hull,40.82,22.4,16.1,41.1,31.8,73.2,15141.0,0.19,0.2,2016,0.43,0.23,0.16,0.41,0.32,0.73,0.04,0.12,0.24
436.0,University of Idaho,40.8,28.3,19.4,40.8,32.4,32.0,11641.0,0.22,0.06,2016,0.43,0.3,0.2,0.41,0.32,0.32,0.03,0.13,0.07
437.0,Indian Institute of Technology Delhi,40.77,35.8,25.8,33.4,62.8,15.5,8371.0,0.17,0.01,2016,0.43,0.37,0.26,0.33,0.63,0.16,0.02,0.1,0.01
438.0,Indian Institute of Technology Kharagpur,40.74,33.2,30.5,41.4,31.7,13.3,9928.0,0.18,0.0,2016,0.43,0.35,0.31,0.41,0.32,0.13,0.03,0.11,0.0
439.0,Indian Institute of Technology Madras,40.71,34.6,20.7,31.4,88.9,16.1,8234.0,0.16,0.01,2016,0.43,0.36,0.21,0.31,0.89,0.16,0.02,0.1,0.01
440.0,University of Ioannina,40.68,14.5,17.7,56.4,32.9,36.9,20825.0,0.36,0.04,2016,0.43,0.15,0.18,0.56,0.33,0.37,0.05,0.22,0.05
441.0,Iran University of Science and Technology,40.66,25.9,26.0,42.3,61.2,12.2,10311.0,0.24,0.0,2016,0.43,0.27,0.26,0.42,0.61,0.12,0.03,0.15,0.0
442.0,Johannes Kepler University of Linz,40.63,19.2,13.8,51.6,37.4,58.5,19646.0,0.29,0.1,2016,0.43,0.2,0.14,0.52,0.37,0.59,0.05,0.18,0.12
443.0,University of Kaiserslautern,40.6,29.6,22.6,47.5,80.2,44.1,14184.0,0.54,0.14,2016,0.43,0.31,0.23,0.48,0.8,0.44,0.04,0.33,0.17
444.0,Keele University,40.57,20.0,17.6,53.0,29.3,72.7,8397.0,0.16,0.2,2016,0.43,0.21,0.18,0.53,0.29,0.73,0.02,0.1,0.24
445.0,University of KwaZulu-Natal,40.54,20.3,25.7,41.5,38.2,58.6,30572.0,0.25,0.06,2016,0.43,0.21,0.26,0.42,0.38,0.59,0.08,0.15,0.07
446.0,Kyung Hee University,40.52,26.1,27.6,39.2,89.4,46.4,24356.0,0.17,0.14,2016,0.43,0.27,0.28,0.39,0.89,0.46,0.06,0.1,0.17
447.0,Kyushu University,40.49,36.5,27.5,31.8,83.2,26.4,18925.0,0.07,0.08,2016,0.43,0.38,0.28,0.32,0.83,0.26,0.05,0.04,0.1
448.0,Lehigh University,40.46,23.9,15.0,58.2,38.9,36.0,6300.0,0.11,0.15,2016,0.42,0.25,0.15,0.58,0.39,0.36,0.02,0.07,0.18
449.0,Louisiana State University,40.43,26.8,27.7,37.8,46.87,26.1,28116.0,0.2,0.06,2016,0.42,0.28,0.28,0.38,0.47,0.26,0.07,0.12,0.07
450.0,University of Macau,40.41,18.5,17.0,49.7,34.9,98.4,8521.0,0.15,0.31,2016,0.42,0.19,0.17,0.5,0.35,0.98,0.02,0.09,0.38
451.0,Makerere University,40.38,15.1,10.6,70.7,28.0,58.0,37340.0,0.29,0.09,2016,0.42,0.16,0.11,0.71,0.28,0.58,0.1,0.18,0.11
452.0,Marche Polytechnic University,40.35,15.2,11.0,80.2,28.0,27.3,16589.0,0.23,0.04,2016,0.42,0.16,0.11,0.8,0.28,0.27,0.04,0.14,0.05
453.0,"University of Maryland, Baltimore County",40.32,21.3,18.2,61.3,31.7,28.2,13908.0,0.18,0.07,2016,0.42,0.22,0.18,0.61,0.32,0.28,0.04,0.11,0.09
454.0,Murdoch University,40.3,18.7,19.6,51.2,36.5,88.3,16606.0,0.33,0.43,2016,0.42,0.2,0.2,0.51,0.36,0.88,0.04,0.2,0.52
455.0,University of Nantes,40.27,19.6,12.2,69.4,46.87,35.1,33866.0,0.22,0.11,2016,0.42,0.21,0.12,0.69,0.47,0.35,0.09,0.13,0.13
456.0,National and Kapodistrian University of Athens,40.24,26.7,16.3,45.8,46.87,39.0,63052.0,0.32,0.09,2016,0.42,0.28,0.16,0.46,0.47,0.39,0.17,0.2,0.11
457.0,National Autonomous University of Mexico,40.22,42.7,40.2,14.8,63.7,35.9,137378.0,0.12,0.05,2016,0.42,0.45,0.41,0.15,0.64,0.36,0.36,0.07,0.06
458.0,National Cheng Kung University,40.19,29.8,40.2,27.2,100.0,27.7,21234.0,0.14,0.11,2016,0.42,0.31,0.41,0.27,1.0,0.28,0.06,0.09,0.13
459.0,National Institute of Applied Sciences of Lyon (INSA Lyon),40.16,27.0,10.6,41.8,40.3,63.6,6137.0,0.08,0.31,2016,0.42,0.28,0.11,0.42,0.4,0.64,0.02,0.05,0.38
460.0,National Yang-Ming University,40.14,41.5,18.5,33.3,30.2,15.8,4496.0,0.05,0.02,2016,0.42,0.43,0.19,0.33,0.3,0.16,0.01,0.03,0.02
461.0,University of Neuchâtel,40.11,24.2,14.7,48.2,46.87,91.4,4358.0,0.08,0.22,2016,0.42,0.25,0.15,0.48,0.47,0.91,0.01,0.05,0.27
462.0,New University of Lisbon,40.08,26.9,21.9,38.3,41.3,44.5,18867.0,0.18,0.07,2016,0.42,0.28,0.22,0.38,0.41,0.45,0.05,0.11,0.09
463.0,University of Nice Sophia Antipolis,40.06,21.4,16.1,53.7,28.5,79.5,27304.0,0.2,0.22,2016,0.42,0.22,0.16,0.54,0.28,0.8,0.07,0.12,0.27
