rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
155.0,National Taiwan University,49.3,48.8,57.3,47.7,43.8,27.5,31891.0,0.12,0.07,2015,0.52,0.53,0.58,0.48,0.44,0.28,0.26,0.17,0.11
156.0,RWTH Aachen University,49.2,39.0,29.9,75.0,69.8,56.8,37917.0,0.28,0.16,2015,0.52,0.42,0.3,0.75,0.7,0.57,0.31,0.39,0.25
157.0,Osaka University,49.1,51.3,48.0,51.1,73.6,29.1,23144.0,0.08,0.09,2015,0.52,0.55,0.49,0.51,0.74,0.29,0.19,0.11,0.14
158.0,University of Liverpool,49.1,31.3,33.2,76.2,40.0,79.5,18815.0,0.14,0.3,2015,0.52,0.34,0.34,0.76,0.4,0.8,0.16,0.19,0.48
159.0,University of Western Australia,49.1,36.3,38.1,62.2,63.3,87.3,20851.0,0.21,0.27,2015,0.52,0.39,0.39,0.62,0.63,0.88,0.17,0.29,0.43
160.0,University of Copenhagen,49.0,34.0,34.4,73.5,44.4,71.8,27545.0,0.04,0.19,2015,0.52,0.37,0.35,0.74,0.44,0.73,0.23,0.06,0.3
161.0,École Normale Supérieure de Lyon,49.0,38.1,33.8,73.0,29.3,64.4,2218.0,0.08,0.14,2015,0.52,0.41,0.34,0.73,0.29,0.65,0.02,0.11,0.22
162.0,University of Utah,48.6,38.8,36.5,75.0,58.1,27.5,25674.0,0.17,0.09,2015,0.52,0.42,0.37,0.75,0.58,0.28,0.21,0.24,0.14
163.0,University of Freiburg,48.3,38.0,28.1,74.0,81.4,56.7,26467.0,0.31,0.16,2015,0.51,0.41,0.28,0.74,0.81,0.57,0.22,0.43,0.25
164.0,University of Adelaide,48.2,33.8,40.4,61.1,65.3,79.3,20771.0,0.3,0.26,2015,0.51,0.36,0.41,0.61,0.65,0.8,0.17,0.42,0.41
165.0,Istanbul Technical University,48.1,30.2,36.9,79.7,51.1,37.3,34550.0,0.16,0.05,2015,0.51,0.33,0.37,0.8,0.51,0.38,0.29,0.22,0.08
166.0,Karlsruhe Institute of Technology,48.1,40.5,34.9,62.9,82.7,60.1,25294.0,0.25,0.16,2015,0.51,0.44,0.35,0.63,0.83,0.61,0.21,0.35,0.25
167.0,Pompeu Fabra University,48.1,25.1,28.3,88.3,35.9,63.2,10901.0,0.18,0.13,2015,0.51,0.27,0.29,0.88,0.36,0.64,0.09,0.25,0.21
168.0,Tohoku University,48.1,49.7,47.3,49.6,76.8,29.7,17200.0,0.05,0.07,2015,0.51,0.53,0.48,0.5,0.77,0.3,0.14,0.07,0.11
169.0,University of Miami,48.0,42.7,27.2,73.1,51.19,56.7,15286.0,0.06,0.14,2015,0.51,0.46,0.28,0.73,0.51,0.57,0.13,0.08,0.22
170.0,University of Antwerp,47.9,34.6,33.6,67.7,100.0,61.0,12346.0,0.3,0.16,2015,0.51,0.37,0.34,0.68,1.0,0.62,0.1,0.42,0.25
171.0,University of Nottingham,47.8,39.9,35.8,62.7,39.6,70.6,30144.0,0.15,0.27,2015,0.51,0.43,0.36,0.63,0.4,0.71,0.25,0.21,0.43
172.0,Université Catholique de Louvain,47.8,37.9,34.9,67.7,46.1,59.7,28856.0,0.42,0.19,2015,0.51,0.41,0.35,0.68,0.46,0.6,0.24,0.58,0.3
173.0,Georgetown University,47.7,51.1,28.2,62.2,80.0,43.3,15408.0,0.08,0.14,2015,0.51,0.55,0.29,0.62,0.8,0.44,0.13,0.11,0.22
174.0,University of Victoria,47.7,21.6,30.6,86.7,31.6,70.1,17581.0,0.22,0.11,2015,0.51,0.23,0.31,0.87,0.32,0.71,0.15,0.31,0.17
175.0,University of Auckland,47.5,28.6,33.4,68.4,74.2,87.3,29787.0,0.19,0.28,2015,0.5,0.31,0.34,0.68,0.74,0.88,0.25,0.26,0.44
176.0,University of Iowa,47.5,41.9,33.5,71.0,49.3,31.7,27526.0,0.12,0.11,2015,0.5,0.45,0.34,0.71,0.49,0.32,0.23,0.17,0.17
177.0,Syracuse University,47.3,32.4,24.4,87.1,40.6,41.2,19660.0,0.16,0.15,2015,0.5,0.35,0.25,0.87,0.41,0.42,0.16,0.22,0.24
178.0,Joseph Fourier University,47.1,38.0,29.3,73.0,31.3,57.3,16130.0,0.12,0.13,2015,0.5,0.41,0.3,0.73,0.31,0.58,0.13,0.17,0.21
179.0,University of Aberdeen,47.1,28.0,30.2,74.3,42.1,84.1,12938.0,0.16,0.33,2015,0.5,0.3,0.31,0.74,0.42,0.85,0.11,0.22,0.52
180.0,Paris Diderot University – Paris 7,47.0,25.6,19.7,92.2,29.1,67.4,27756.0,0.15,0.17,2015,0.5,0.28,0.2,0.92,0.29,0.68,0.23,0.21,0.27
181.0,University of Delaware,47.0,29.0,36.3,73.1,99.3,40.6,19262.0,0.16,0.1,2015,0.5,0.31,0.37,0.73,0.99,0.41,0.16,0.22,0.16
182.0,Arizona State University,46.9,35.7,37.5,73.1,32.6,29.5,83236.0,0.3,0.09,2015,0.5,0.38,0.38,0.73,0.33,0.3,0.69,0.42,0.14
183.0,Sabancı University,46.9,26.0,27.1,88.5,42.9,44.6,2739.0,0.16,0.06,2015,0.5,0.28,0.27,0.88,0.43,0.45,0.02,0.22,0.1
184.0,University of Vienna,46.9,35.2,39.7,56.3,29.4,91.0,34651.0,0.2,0.25,2015,0.5,0.38,0.4,0.56,0.29,0.92,0.29,0.28,0.4
185.0,Northeastern University,46.8,36.4,21.9,81.3,34.0,54.7,18539.0,0.15,0.26,2015,0.5,0.39,0.22,0.81,0.34,0.55,0.15,0.21,0.41
186.0,University of Oslo,46.7,36.1,35.2,66.3,36.6,60.3,27139.0,0.19,0.18,2015,0.5,0.39,0.36,0.66,0.37,0.61,0.22,0.26,0.29
187.0,Yeshiva University,46.7,45.2,23.9,77.8,51.19,27.6,6753.0,0.06,0.07,2015,0.5,0.49,0.24,0.78,0.51,0.28,0.06,0.08,0.11
188.0,Stony Brook University,46.6,32.8,24.4,80.4,31.3,60.5,21908.0,0.11,0.24,2015,0.49,0.35,0.25,0.8,0.31,0.61,0.18,0.15,0.38
189.0,Tel Aviv University,46.6,43.5,51.1,45.5,42.6,46.1,23977.0,0.24,0.04,2015,0.49,0.47,0.52,0.46,0.43,0.47,0.2,0.33,0.06
190.0,University of Ottawa,46.6,37.9,34.7,62.9,45.9,63.2,36733.0,0.26,0.15,2015,0.49,0.41,0.35,0.63,0.46,0.64,0.3,0.36,0.24
191.0,University at Buffalo,46.5,40.1,39.8,57.5,39.6,57.0,25668.0,0.19,0.19,2015,0.49,0.43,0.4,0.57,0.4,0.58,0.21,0.26,0.3
192.0,City University of Hong Kong,46.3,31.0,32.9,68.6,49.8,71.3,10015.0,0.07,0.28,2015,0.49,0.33,0.33,0.69,0.5,0.72,0.08,0.1,0.44
193.0,Fudan University,46.2,45.6,34.0,61.0,49.4,37.4,32175.0,0.12,0.11,2015,0.49,0.49,0.34,0.61,0.49,0.38,0.27,0.17,0.17
194.0,Iowa State University,46.2,36.4,30.9,72.0,54.4,40.6,29991.0,0.17,0.11,2015,0.49,0.39,0.31,0.72,0.54,0.41,0.25,0.24,0.17
195.0,University of Bonn,46.1,32.2,22.2,83.8,51.19,54.8,32474.0,0.7,0.13,2015,0.49,0.35,0.23,0.84,0.51,0.55,0.27,0.97,0.21
196.0,Lomonosov Moscow State University,46.0,55.9,42.1,33.8,78.5,60.4,30822.0,0.08,0.2,2015,0.49,0.6,0.43,0.34,0.78,0.61,0.25,0.11,0.32
197.0,"St George’s, University of London",46.0,23.1,27.3,86.4,32.4,55.8,2958.0,0.13,0.17,2015,0.49,0.25,0.28,0.86,0.32,0.56,0.02,0.18,0.27
198.0,University of East Anglia,45.9,25.2,22.6,83.7,29.2,76.5,14992.0,0.15,0.28,2015,0.49,0.27,0.23,0.84,0.29,0.77,0.12,0.21,0.44
199.0,University of Leicester,45.7,29.8,31.6,67.1,34.8,83.9,14541.0,0.13,0.35,2015,0.48,0.32,0.32,0.67,0.35,0.85,0.12,0.18,0.56
200.0,Florida Institute of Technology,45.6,19.7,13.1,99.2,53.7,63.0,4408.0,0.14,0.26,2015,0.48,0.21,0.13,0.99,0.54,0.64,0.04,0.19,0.41
201.0,George Washington University,45.6,44.6,25.1,70.0,29.3,39.9,20541.0,0.12,0.16,2015,0.48,0.48,0.25,0.7,0.29,0.4,0.17,0.17,0.25
202.0,Bilkent University,46.47,28.0,27.7,76.0,46.4,44.6,23638.58,0.19,0.16,2015,0.49,0.3,0.28,0.76,0.46,0.45,0.2,0.26,0.25
203.0,Cardiff University,46.4,30.5,30.4,69.3,34.8,69.3,23347.0,0.13,0.23,2015,0.49,0.33,0.31,0.69,0.35,0.7,0.19,0.18,0.37
204.0,Goethe University Frankfurt,46.34,28.1,22.4,78.8,38.8,55.6,31861.0,0.09,0.15,2015,0.49,0.3,0.23,0.79,0.39,0.56,0.26,0.12,0.24
205.0,Hebrew University of Jerusalem,46.28,41.5,36.3,57.2,31.5,53.3,17612.0,0.11,0.05,2015,0.49,0.45,0.37,0.57,0.32,0.54,0.15,0.15,0.08
206.0,Hong Kong Polytechnic University,46.22,33.7,36.5,56.5,42.6,69.9,22064.0,0.26,0.26,2015,0.49,0.36,0.37,0.56,0.43,0.71,0.18,0.36,0.41
207.0,Korea University,46.16,48.9,44.3,39.9,98.5,35.9,24043.0,0.16,0.14,2015,0.49,0.53,0.45,0.4,0.98,0.36,0.2,0.22,0.22
208.0,Newcastle University,46.1,30.3,29.6,70.3,35.0,73.8,20174.0,0.15,0.29,2015,0.49,0.33,0.3,0.7,0.35,0.75,0.17,0.21,0.46
209.0,Technion Israel Institute of Technology,46.03,36.9,37.5,52.0,36.5,60.6,13855.0,0.19,0.04,2015,0.49,0.4,0.38,0.52,0.36,0.61,0.11,0.26,0.06
210.0,Ulm University,45.97,35.0,22.0,73.0,56.7,54.1,9187.0,0.11,0.1,2015,0.49,0.38,0.22,0.73,0.57,0.55,0.08,0.15,0.16
211.0,University of Barcelona,45.91,28.4,28.8,79.7,31.0,47.8,47491.0,0.12,0.1,2015,0.49,0.31,0.29,0.8,0.31,0.48,0.39,0.17,0.16
212.0,University of Bergen,45.85,29.5,27.9,68.5,34.2,65.3,11623.0,0.11,0.12,2015,0.49,0.32,0.28,0.68,0.34,0.66,0.1,0.15,0.19
213.0,University of Dundee,45.8,24.4,22.5,84.4,47.7,64.5,11628.0,0.15,0.25,2015,0.49,0.26,0.23,0.84,0.48,0.65,0.1,0.21,0.4
214.0,University of Illinois at Chicago,45.74,43.0,34.1,55.1,40.7,53.4,24313.0,0.09,0.17,2015,0.49,0.46,0.35,0.55,0.41,0.54,0.2,0.12,0.27
215.0,University of Innsbruck,45.68,23.9,17.1,77.0,42.0,93.4,18209.0,0.17,0.39,2015,0.48,0.26,0.17,0.77,0.42,0.95,0.15,0.24,0.62
216.0,University of Reading,45.62,32.8,34.0,58.1,34.9,75.0,12050.0,0.15,0.28,2015,0.48,0.35,0.34,0.58,0.35,0.76,0.1,0.21,0.44
217.0,University of Science and Technology of China,45.56,36.9,27.3,73.6,71.6,26.3,14290.0,0.08,0.02,2015,0.48,0.4,0.28,0.74,0.72,0.27,0.12,0.11,0.03
218.0,University of Strasbourg,45.5,28.6,23.4,74.0,32.0,69.5,46208.0,0.18,0.21,2015,0.48,0.31,0.24,0.74,0.32,0.7,0.38,0.25,0.33
219.0,University of São Paulo,45.44,51.6,51.6,32.3,40.1,25.3,81402.0,0.15,0.04,2015,0.48,0.56,0.52,0.32,0.4,0.26,0.67,0.21,0.06
220.0,University of Texas at Dallas,45.39,26.0,28.2,77.8,41.6,55.4,16306.0,0.23,0.23,2015,0.48,0.28,0.29,0.78,0.42,0.56,0.13,0.32,0.37
221.0,University of Trieste,45.33,28.7,16.0,88.1,33.3,50.7,18135.0,0.26,0.09,2015,0.48,0.31,0.16,0.88,0.33,0.51,0.15,0.36,0.14
222.0,University of Twente,45.27,32.3,45.3,49.4,89.2,67.2,6631.0,0.12,0.26,2015,0.48,0.35,0.46,0.49,0.89,0.68,0.05,0.17,0.41
223.0,Université Libre de Bruxelles,45.22,26.7,36.2,64.4,50.7,79.4,23819.0,0.26,0.32,2015,0.48,0.29,0.37,0.64,0.51,0.8,0.2,0.36,0.51
224.0,Wake Forest University,45.16,33.3,23.5,81.3,38.2,26.0,7326.0,0.05,0.05,2015,0.48,0.36,0.24,0.81,0.38,0.26,0.06,0.07,0.08
225.0,William & Mary,45.1,36.8,19.9,78.7,30.0,26.5,7867.0,0.12,0.07,2015,0.48,0.4,0.2,0.79,0.3,0.27,0.07,0.17,0.11
226.0,Yonsei University,45.05,44.5,45.8,44.3,69.7,35.7,24774.0,0.12,0.14,2015,0.48,0.48,0.46,0.44,0.7,0.36,0.2,0.17,0.22
227.0,Autonomous University of Barcelona,44.99,30.4,29.2,67.0,34.6,46.4,30538.0,0.12,0.1,2015,0.48,0.33,0.3,0.67,0.35,0.47,0.25,0.17,0.16
228.0,"Birkbeck, University of London",44.94,28.3,29.3,60.4,28.7,84.4,9454.0,0.17,0.38,2015,0.48,0.3,0.3,0.6,0.29,0.85,0.08,0.24,0.6
229.0,Brunel University London,44.88,22.1,21.4,75.3,31.9,88.8,12613.0,0.18,0.38,2015,0.48,0.24,0.22,0.75,0.32,0.9,0.1,0.25,0.6
230.0,Carleton University,44.82,24.3,24.5,76.9,30.7,61.1,25036.0,0.3,0.18,2015,0.48,0.26,0.25,0.77,0.31,0.62,0.21,0.42,0.29
231.0,Dalhousie University,44.77,33.6,30.0,54.4,68.9,71.6,15064.0,0.14,0.18,2015,0.47,0.36,0.3,0.54,0.69,0.72,0.12,0.19,0.29
232.0,Laval University,44.72,35.8,29.9,58.1,62.7,55.7,27227.0,0.16,0.12,2015,0.47,0.39,0.3,0.58,0.63,0.56,0.23,0.22,0.19
233.0,Mines ParisTech,44.66,39.6,23.2,55.1,99.0,58.7,1283.0,0.06,0.22,2015,0.47,0.43,0.24,0.55,0.99,0.59,0.01,0.08,0.35
234.0,Nagoya University,44.61,37.5,31.8,59.9,86.3,31.8,15529.0,0.08,0.1,2015,0.47,0.4,0.32,0.6,0.86,0.32,0.13,0.11,0.16
235.0,Rensselaer Polytechnic Institute,44.55,30.9,26.2,67.8,49.9,42.8,6671.0,0.15,0.16,2015,0.47,0.33,0.27,0.68,0.5,0.43,0.06,0.21,0.25
236.0,Simon Fraser University,44.5,24.6,29.3,67.6,41.8,61.4,26640.0,0.28,0.19,2015,0.47,0.26,0.3,0.68,0.42,0.62,0.22,0.39,0.3
237.0,State University of New York Albany,44.45,25.7,35.0,68.9,51.19,39.6,15387.0,0.18,0.08,2015,0.47,0.28,0.35,0.69,0.51,0.4,0.13,0.25,0.13
238.0,Technical University of Berlin,44.39,42.2,32.3,47.0,63.4,70.4,23638.58,0.19,0.16,2015,0.47,0.45,0.33,0.47,0.63,0.71,0.2,0.26,0.25
239.0,Tokyo Metropolitan University,44.34,19.6,9.8,100.0,31.0,39.5,9303.0,0.1,0.04,2015,0.47,0.21,0.1,1.0,0.31,0.4,0.08,0.14,0.06
240.0,University College Dublin,44.29,31.7,28.1,61.7,33.8,79.4,22193.0,0.24,0.23,2015,0.47,0.34,0.28,0.62,0.34,0.8,0.18,0.33,0.37
241.0,University of Calgary,44.23,34.4,30.5,59.4,41.5,63.1,28341.0,0.16,0.17,2015,0.47,0.37,0.31,0.59,0.42,0.64,0.23,0.22,0.27
242.0,University of Gothenburg,44.18,24.1,38.2,64.4,37.0,46.8,26420.0,0.16,0.12,2015,0.47,0.26,0.39,0.64,0.37,0.47,0.22,0.22,0.19
243.0,University of Kiel,44.13,31.1,24.3,70.8,42.0,44.2,24444.0,0.24,0.08,2015,0.47,0.33,0.25,0.71,0.42,0.45,0.2,0.33,0.13
244.0,University of Konstanz,44.08,30.5,33.4,59.4,52.5,57.0,10930.0,0.59,0.12,2015,0.47,0.33,0.34,0.59,0.52,0.58,0.09,0.82,0.19
245.0,University of Milan-Bicocca,44.03,27.1,23.0,76.6,45.0,40.6,33370.0,0.72,0.05,2015,0.47,0.29,0.23,0.77,0.45,0.41,0.28,1.0,0.08
246.0,University of Technology Sydney,43.97,27.8,32.5,58.7,40.1,86.9,24519.0,0.44,0.31,2015,0.47,0.3,0.33,0.59,0.4,0.88,0.2,0.61,0.49
247.0,University of Western Ontario,43.92,38.3,35.7,47.0,50.7,63.7,27387.0,0.21,0.16,2015,0.47,0.41,0.36,0.47,0.51,0.64,0.23,0.29,0.25
248.0,University of Würzburg,43.87,28.6,17.3,81.4,30.0,50.2,26576.0,0.38,0.08,2015,0.47,0.31,0.18,0.81,0.3,0.51,0.22,0.53,0.13
249.0,Vienna University of Technology,43.82,43.3,32.4,41.7,64.1,75.9,26419.0,0.52,0.27,2015,0.46,0.47,0.33,0.42,0.64,0.77,0.22,0.72,0.43
250.0,York University,43.77,27.5,35.3,62.9,34.1,59.7,48007.0,0.39,0.09,2015,0.46,0.3,0.36,0.63,0.34,0.6,0.4,0.54,0.14
251.0,Aalto University,43.72,31.8,31.3,50.2,64.5,59.4,16099.0,0.24,0.17,2015,0.46,0.34,0.32,0.5,0.64,0.6,0.13,0.33,0.27
252.0,Federico Santa María Technical University,43.67,13.0,10.1,99.7,28.1,48.7,11718.0,0.34,0.02,2015,0.46,0.14,0.1,1.0,0.28,0.49,0.1,0.47,0.03
253.0,Medical University of Vienna,43.62,28.6,17.0,71.1,33.7,73.1,7426.0,0.03,0.28,2015,0.46,0.31,0.17,0.71,0.34,0.74,0.06,0.04,0.44
254.0,Nanjing University,43.57,34.6,23.3,59.6,51.7,50.2,29743.0,0.13,0.1,2015,0.46,0.37,0.24,0.6,0.52,0.51,0.25,0.18,0.16
255.0,National Tsing Hua University,43.52,39.4,40.3,49.1,49.4,24.8,10221.0,0.14,0.05,2015,0.46,0.42,0.41,0.49,0.49,0.25,0.08,0.19,0.08
256.0,"National University of Ireland, Galway",43.47,26.7,24.8,62.8,43.1,71.7,14067.0,0.27,0.14,2015,0.46,0.29,0.25,0.63,0.43,0.73,0.12,0.38,0.22
257.0,Queen’s University,43.42,37.3,33.4,48.2,59.0,55.4,20488.0,0.22,0.1,2015,0.46,0.4,0.34,0.48,0.59,0.56,0.17,0.31,0.16
258.0,Queen’s University Belfast,43.37,30.1,25.1,52.2,43.7,88.6,17940.0,0.18,0.3,2015,0.46,0.32,0.25,0.52,0.44,0.9,0.15,0.25,0.48
259.0,Swedish University of Agricultural Sciences,43.32,27.9,25.2,59.9,99.8,49.6,3879.0,0.05,0.16,2015,0.46,0.3,0.26,0.6,1.0,0.5,0.03,0.07,0.25
260.0,Technical University of Darmstadt,43.28,36.9,33.7,42.0,88.9,59.6,20300.0,0.54,0.18,2015,0.46,0.4,0.34,0.42,0.89,0.6,0.17,0.75,0.29
261.0,University of Bremen,43.23,33.9,27.6,55.7,46.3,53.0,18590.0,0.26,0.11,2015,0.46,0.36,0.28,0.56,0.46,0.54,0.15,0.36,0.17
262.0,University of Hawai’i at Mānoa,43.18,35.1,30.7,51.5,38.3,59.4,23638.58,0.19,0.16,2015,0.46,0.38,0.31,0.52,0.38,0.6,0.2,0.26,0.25
263.0,University of Iceland,43.13,14.9,24.7,74.8,64.0,59.1,13960.0,0.26,0.08,2015,0.46,0.16,0.25,0.75,0.64,0.6,0.12,0.36,0.13
264.0,University of Münster,43.08,30.6,18.1,73.0,38.2,48.2,39838.0,0.46,0.08,2015,0.46,0.33,0.18,0.73,0.38,0.49,0.33,0.64,0.13
265.0,University of New Mexico,43.03,29.6,23.4,73.1,44.5,32.2,23638.58,0.19,0.16,2015,0.46,0.32,0.24,0.73,0.44,0.33,0.2,0.26,0.25
266.0,University of Newcastle,42.99,26.5,29.9,57.5,75.6,70.6,23508.0,0.22,0.18,2015,0.46,0.29,0.3,0.57,0.76,0.71,0.19,0.31,0.29
267.0,University of Otago,42.94,27.1,27.7,57.6,31.9,81.5,18600.0,0.2,0.21,2015,0.46,0.29,0.28,0.58,0.32,0.82,0.15,0.28,0.33
268.0,University of Pavia,42.89,26.3,19.2,75.6,64.4,43.5,22958.0,0.41,0.06,2015,0.45,0.28,0.19,0.76,0.64,0.44,0.19,0.57,0.1
269.0,University of Salento,42.85,32.3,25.6,64.5,38.4,40.3,19959.0,0.58,0.01,2015,0.45,0.35,0.26,0.64,0.38,0.41,0.16,0.81,0.02
270.0,University of South Florida,42.8,27.7,37.9,55.1,99.8,41.0,31424.0,0.22,0.1,2015,0.45,0.3,0.38,0.55,1.0,0.41,0.26,0.31,0.16
271.0,"University of the Andes, Colombia",42.75,17.3,12.1,89.8,36.5,54.6,15773.0,0.17,0.02,2015,0.45,0.19,0.12,0.9,0.36,0.55,0.13,0.24,0.03
272.0,University of the Witwatersrand,42.71,22.3,21.7,67.3,94.8,66.3,23321.0,0.19,0.09,2015,0.45,0.24,0.22,0.67,0.95,0.67,0.19,0.26,0.14
273.0,University of Trento,42.66,26.8,20.3,70.3,46.0,57.3,16841.0,0.43,0.08,2015,0.45,0.29,0.21,0.7,0.46,0.58,0.14,0.6,0.13
274.0,University of Turin,42.61,29.4,20.3,72.5,40.8,39.3,67552.0,0.66,0.06,2015,0.45,0.32,0.21,0.72,0.41,0.4,0.56,0.92,0.1
275.0,University of Waterloo,42.57,30.9,40.4,47.0,41.7,63.1,30726.0,0.24,0.14,2015,0.45,0.33,0.41,0.47,0.42,0.64,0.25,0.33,0.22
276.0,Chalmers University of Technology,42.52,35.7,32.8,40.8,75.8,62.5,8605.0,0.12,0.15,2015,0.45,0.38,0.33,0.41,0.76,0.63,0.07,0.17,0.24
277.0,Colorado State University,42.48,27.6,31.3,59.9,38.8,30.4,26769.0,0.19,0.05,2015,0.45,0.3,0.32,0.6,0.39,0.31,0.22,0.26,0.08
278.0,Indian Institute of Science,42.43,32.6,39.5,51.6,37.9,18.2,3318.0,0.08,0.01,2015,0.45,0.35,0.4,0.52,0.38,0.18,0.03,0.11,0.02
279.0,Lappeenranta University of Technology,42.38,25.2,25.5,59.9,73.8,59.1,3486.0,0.24,0.19,2015,0.45,0.27,0.26,0.6,0.74,0.6,0.03,0.33,0.3
280.0,Montpellier University,42.34,23.7,22.5,67.4,33.6,56.6,36731.0,0.18,0.14,2015,0.45,0.26,0.23,0.67,0.34,0.57,0.3,0.25,0.22
281.0,National Chiao Tung University,42.29,35.0,40.7,40.4,98.2,30.7,12646.0,0.17,0.05,2015,0.45,0.38,0.41,0.4,0.98,0.31,0.1,0.24,0.08
282.0,Norwegian University of Science and Technology,42.25,33.5,29.6,49.6,45.0,54.7,17381.0,0.14,0.09,2015,0.45,0.36,0.3,0.5,0.45,0.55,0.14,0.19,0.14
283.0,Panjab University,42.2,23.7,10.5,84.4,28.3,29.2,16691.0,0.24,0.01,2015,0.45,0.26,0.11,0.84,0.28,0.3,0.14,0.33,0.02
284.0,Plymouth University,42.16,18.4,18.1,80.5,28.8,51.3,24121.0,0.26,0.13,2015,0.45,0.2,0.18,0.8,0.29,0.52,0.2,0.36,0.21
285.0,Queensland University of Technology,42.12,29.9,36.0,42.9,71.9,69.8,33391.0,0.36,0.17,2015,0.45,0.32,0.37,0.43,0.72,0.71,0.28,0.5,0.27
286.0,Shanghai Jiao Tong University,42.07,37.9,37.9,38.9,88.4,23.9,38191.0,0.13,0.06,2015,0.45,0.41,0.38,0.39,0.88,0.24,0.32,0.18,0.1
287.0,Stellenbosch University,42.03,30.0,31.2,45.6,94.7,47.8,21849.0,0.23,0.08,2015,0.45,0.32,0.32,0.46,0.95,0.48,0.18,0.32,0.13
288.0,Tilburg University,41.98,33.0,45.1,34.9,55.1,62.2,7576.0,0.22,0.1,2015,0.45,0.36,0.46,0.35,0.55,0.63,0.06,0.31,0.16
289.0,Tokyo Medical and Dental University (TMDU),41.94,42.7,22.9,51.1,56.9,21.8,2872.0,0.03,0.07,2015,0.44,0.46,0.23,0.51,0.57,0.22,0.02,0.04,0.11
290.0,University College Cork,41.9,26.7,22.2,56.9,45.9,70.8,15805.0,0.22,0.15,2015,0.44,0.29,0.23,0.57,0.46,0.72,0.13,0.31,0.24
291.0,University of Bologna,41.85,31.0,23.2,64.5,34.9,43.1,85532.0,0.23,0.07,2015,0.44,0.33,0.24,0.64,0.35,0.44,0.71,0.32,0.11
292.0,University of Cincinnati,41.81,32.0,22.4,67.8,35.6,26.0,36108.0,0.16,0.06,2015,0.44,0.34,0.23,0.68,0.36,0.26,0.3,0.22,0.1
293.0,University of Erlangen-Nuremberg,41.77,28.4,15.3,68.7,46.8,49.0,36146.0,0.54,0.09,2015,0.44,0.31,0.16,0.69,0.47,0.5,0.3,0.75,0.14
294.0,University of Fribourg,41.72,29.2,19.7,58.6,48.2,84.4,10416.0,0.47,0.19,2015,0.44,0.31,0.2,0.59,0.48,0.85,0.09,0.65,0.3
295.0,University of Georgia,41.68,39.7,28.9,46.6,31.1,35.3,33119.0,0.2,0.07,2015,0.44,0.43,0.29,0.47,0.31,0.36,0.27,0.28,0.11
296.0,University of Macau,41.64,17.1,20.3,68.1,33.6,73.3,8521.0,0.15,0.31,2015,0.44,0.18,0.21,0.68,0.34,0.74,0.07,0.21,0.49
297.0,University of Milan,41.59,25.3,22.9,66.9,40.1,37.4,58618.0,0.24,0.05,2015,0.44,0.27,0.23,0.67,0.4,0.38,0.48,0.33,0.08
298.0,University of Nebraska-Lincoln,41.55,31.0,24.4,57.5,35.0,47.8,21789.0,0.16,0.09,2015,0.44,0.33,0.25,0.57,0.35,0.48,0.18,0.22,0.14
299.0,University of South Australia,41.51,25.7,24.0,52.7,83.9,80.8,18971.0,0.26,0.32,2015,0.44,0.28,0.24,0.53,0.84,0.82,0.16,0.36,0.51
300.0,University of South Carolina,41.47,34.5,27.5,55.1,31.8,37.3,29336.0,0.16,0.01,2015,0.44,0.37,0.28,0.55,0.32,0.38,0.24,0.22,0.02
301.0,University of Wollongong,41.42,25.2,27.8,55.1,44.7,80.4,16489.0,0.25,0.24,2015,0.44,0.27,0.28,0.55,0.45,0.81,0.14,0.35,0.38
302.0,Victoria University of Wellington,41.38,21.6,28.5,53.8,49.7,84.2,17142.0,0.21,0.21,2015,0.44,0.23,0.29,0.54,0.5,0.85,0.14,0.29,0.33
303.0,Virginia Polytechnic Institute and State University,41.34,40.1,40.0,40.7,42.6,28.9,30850.0,0.19,0.1,2015,0.44,0.43,0.41,0.41,0.43,0.29,0.25,0.26,0.16
304.0,Autonomous University of Madrid,41.3,28.6,19.3,59.7,32.2,48.8,28296.0,0.13,0.15,2015,0.44,0.31,0.2,0.6,0.32,0.49,0.23,0.18,0.24
305.0,Bangor University,41.26,22.4,23.0,55.8,31.1,73.1,9567.0,0.2,0.22,2015,0.44,0.24,0.23,0.56,0.31,0.74,0.08,0.28,0.35
306.0,Charles Darwin University,41.22,20.3,17.8,64.5,32.7,45.5,5570.0,0.25,0.15,2015,0.44,0.22,0.18,0.64,0.33,0.46,0.05,0.35,0.24
307.0,Charles University in Prague,41.18,31.5,24.3,50.1,29.4,53.9,51438.0,0.13,0.15,2015,0.44,0.34,0.25,0.5,0.29,0.55,0.43,0.18,0.24
308.0,Creighton University,41.13,40.7,10.4,63.3,32.4,29.1,7086.0,0.08,0.02,2015,0.44,0.44,0.11,0.63,0.32,0.29,0.06,0.11,0.03
309.0,Deakin University,41.09,20.1,20.6,57.5,30.6,71.8,32713.0,0.3,0.17,2015,0.44,0.22,0.21,0.57,0.31,0.73,0.27,0.42,0.27
310.0,Drexel University,41.05,31.8,14.3,57.5,34.6,42.2,20713.0,0.11,0.18,2015,0.44,0.34,0.15,0.57,0.35,0.43,0.17,0.15,0.29
