rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
324,Linköping University,18966,0.08,0.11,46.6,23.9,15.3,79.6,41.7,62.1,2017,0.49,0.25,0.15,0.8,0.42,0.62,0.01,0.01,0.13
325,University of Liège,21611,0.28,0.23,46.56,27.1,33.3,55.4,99.4,70.3,2017,0.49,0.28,0.34,0.55,0.99,0.7,0.02,0.05,0.27
326,Loughborough University,13675,0.15,0.22,46.53,32.9,34.4,54.0,37.0,73.2,2017,0.49,0.34,0.35,0.54,0.37,0.73,0.01,0.03,0.26
327,University of Milan,58990,0.28,0.05,46.49,32.8,24.5,69.9,42.9,39.4,2017,0.49,0.34,0.25,0.7,0.43,0.39,0.04,0.05,0.06
328,Nagoya University,15619,0.08,0.1,46.45,44.4,41.8,41.2,83.6,28.3,2017,0.49,0.46,0.42,0.41,0.84,0.28,0.01,0.01,0.12
329,University of Navarra,10584,0.14,0.16,46.42,29.7,23.9,65.3,55.6,55.6,2017,0.49,0.31,0.24,0.65,0.56,0.56,0.01,0.02,0.19
330,University of Nebraska-Lincoln,22068,0.16,0.1,46.38,31.2,29.1,67.2,38.5,48.0,2017,0.49,0.33,0.29,0.67,0.38,0.48,0.02,0.03,0.12
331,University of Oregon,24268,0.2,0.13,46.35,24.8,24.5,77.7,33.3,35.5,2017,0.49,0.26,0.25,0.78,0.33,0.36,0.02,0.03,0.15
332,Oregon State University,23464,0.16,0.1,46.31,29.3,28.2,69.7,36.0,46.0,2017,0.49,0.31,0.28,0.7,0.36,0.46,0.02,0.03,0.12
333,University of Padua,62267,0.19,0.04,46.27,24.5,20.4,80.6,35.5,39.0,2017,0.49,0.26,0.21,0.81,0.36,0.39,0.04,0.03,0.05
334,University of Pavia,22010,0.39,0.07,46.24,25.3,22.1,73.6,59.3,43.3,2017,0.49,0.26,0.22,0.74,0.59,0.43,0.02,0.07,0.08
335,Royal Veterinary College,1800,0.1,0.18,46.2,26.4,18.3,69.1,41.8,83.3,2017,0.49,0.28,0.18,0.69,0.42,0.83,0.0,0.02,0.21
336,Sabancı University,2999,0.18,0.08,46.17,24.3,32.9,61.6,77.7,46.7,2017,0.49,0.25,0.33,0.62,0.78,0.47,0.0,0.03,0.1
337,Saint Louis University,11919,0.06,0.08,46.13,36.0,11.9,80.4,33.9,28.9,2017,0.49,0.38,0.12,0.8,0.34,0.29,0.01,0.01,0.1
338,University of Stirling,8030,0.15,0.2,46.1,22.6,24.7,69.6,33.7,75.1,2017,0.49,0.24,0.25,0.7,0.34,0.75,0.01,0.03,0.24
339,University of Strasbourg,43709,0.17,0.19,46.06,27.2,21.3,67.8,35.7,69.6,2017,0.48,0.28,0.21,0.68,0.36,0.7,0.03,0.03,0.23
340,Swansea University,13050,0.16,0.21,46.03,21.0,26.1,71.8,35.7,75.8,2017,0.48,0.22,0.26,0.72,0.36,0.76,0.01,0.03,0.25
341,University of Tartu,9464,0.12,0.04,45.99,23.6,23.1,80.9,34.5,48.4,2017,0.48,0.25,0.23,0.81,0.34,0.48,0.01,0.02,0.05
342,University of Tasmania,14838,0.2,0.18,45.96,22.3,29.6,66.3,51.7,77.3,2017,0.48,0.23,0.3,0.66,0.52,0.77,0.01,0.03,0.21
343,TU Dortmund University,30998,1.0,0.1,45.92,35.5,29.8,57.1,48.7,41.5,2017,0.48,0.37,0.3,0.57,0.49,0.42,0.02,0.17,0.12
344,Technion Israel Institute of Technology,13926,0.2,0.04,45.89,33.2,36.1,55.9,38.7,62.5,2017,0.48,0.35,0.36,0.56,0.39,0.63,0.01,0.03,0.05
345,Temple University,33672,0.13,0.06,45.85,37.2,21.6,68.4,37.4,31.1,2017,0.48,0.39,0.22,0.68,0.37,0.31,0.02,0.02,0.07
346,University of Turku,12167,0.16,0.05,45.82,27.0,22.7,72.6,34.5,49.6,2017,0.48,0.28,0.23,0.73,0.34,0.5,0.01,0.03,0.06
347,University of Victoria,18028,0.22,0.12,45.79,22.1,22.5,77.9,37.9,73.7,2017,0.48,0.23,0.23,0.78,0.38,0.74,0.01,0.04,0.14
348,Vrije Universiteit Brussel,12484,0.22,0.21,45.75,27.3,23.7,66.7,48.3,70.0,2017,0.48,0.29,0.24,0.67,0.48,0.7,0.01,0.04,0.25
349,York University,46565,0.41,0.22,45.72,29.9,39.7,50.7,37.4,73.5,2017,0.48,0.31,0.4,0.51,0.37,0.74,0.03,0.07,0.26
350,Aston University,8565,0.16,0.32,45.68,20.6,23.9,56.2,34.3,93.5,2017,0.48,0.22,0.24,0.56,0.34,0.94,0.01,0.03,0.38
351,Bilkent University,9761,0.14,0.04,45.65,23.4,19.9,68.3,39.7,51.9,2017,0.48,0.25,0.2,0.68,0.4,0.52,0.01,0.02,0.05
352,SUNY Binghamton University,16628,0.24,0.14,45.62,24.3,20.4,68.5,35.9,40.3,2017,0.48,0.25,0.21,0.68,0.36,0.4,0.01,0.04,0.17
353,University of Calabria,30219,0.36,0.03,45.58,14.7,25.8,84.2,33.4,31.1,2017,0.48,0.15,0.26,0.84,0.33,0.31,0.02,0.06,0.04
354,University of Canterbury,11943,0.16,0.2,45.55,23.8,26.8,56.2,40.5,89.7,2017,0.48,0.25,0.27,0.56,0.4,0.9,0.01,0.03,0.24
355,"City, University of London",12490,0.16,0.49,45.51,24.1,25.9,56.2,33.3,91.0,2017,0.48,0.25,0.26,0.56,0.33,0.91,0.01,0.03,0.58
356,Claude Bernard University Lyon 1,35944,0.17,0.08,45.48,21.1,16.9,73.1,37.6,47.8,2017,0.48,0.22,0.17,0.73,0.38,0.48,0.03,0.03,0.1
357,University College Cork,15877,0.22,0.16,45.45,27.7,25.7,54.1,50.6,76.0,2017,0.48,0.29,0.26,0.54,0.51,0.76,0.01,0.04,0.19
358,University of Cyprus,7025,0.22,0.08,45.41,19.1,25.4,66.6,34.7,75.0,2017,0.48,0.2,0.26,0.67,0.35,0.75,0.0,0.04,0.1
359,Drexel University,21153,0.11,0.18,45.38,32.6,16.0,62.0,37.9,47.8,2017,0.48,0.34,0.16,0.62,0.38,0.48,0.01,0.02,0.21
360,University of Eastern Finland,11098,0.18,0.06,45.35,25.0,20.5,74.5,35.6,48.0,2017,0.48,0.26,0.21,0.74,0.36,0.48,0.01,0.03,0.07
361,Flinders University,16465,0.24,0.16,45.32,22.3,11.3,74.9,36.5,66.1,2017,0.48,0.23,0.11,0.75,0.36,0.66,0.01,0.04,0.19
362,Graz University of Technology,6312,0.1,0.16,45.28,28.5,15.4,60.0,67.8,71.2,2017,0.48,0.3,0.16,0.6,0.68,0.71,0.0,0.02,0.19
363,University of Guelph,21547,0.28,0.04,45.25,26.1,33.0,48.7,46.9,55.4,2017,0.48,0.27,0.33,0.49,0.47,0.55,0.02,0.05,0.05
364,Hanyang University,21629,0.14,0.15,45.22,35.0,35.6,35.6,81.8,51.5,2017,0.48,0.37,0.36,0.36,0.82,0.52,0.02,0.02,0.18
365,Hong Kong Baptist University,11038,0.11,0.29,45.18,23.3,13.6,67.4,32.9,79.1,2017,0.48,0.24,0.14,0.67,0.33,0.79,0.01,0.02,0.35
366,University of Houston,39402,0.42,0.09,45.15,35.4,29.4,54.3,40.6,36.8,2017,0.48,0.37,0.3,0.54,0.41,0.37,0.03,0.07,0.11
367,Indian Institute of Technology Bombay,9207,0.16,0.01,45.12,39.2,31.1,52.8,46.9,19.2,2017,0.47,0.41,0.31,0.53,0.47,0.19,0.01,0.03,0.01
368,Iowa State University,32951,0.19,0.12,45.09,31.2,25.3,60.6,47.5,37.9,2017,0.47,0.33,0.26,0.61,0.48,0.38,0.02,0.03,0.14
369,University of Kaiserslautern,14226,0.54,0.15,45.06,34.7,23.2,50.3,69.2,46.3,2017,0.47,0.36,0.23,0.5,0.69,0.46,0.01,0.09,0.18
370,University of Kansas,24345,0.08,0.09,45.02,36.7,24.5,54.5,38.3,33.7,2017,0.47,0.38,0.25,0.55,0.38,0.34,0.02,0.01,0.11
371,University of Kentucky,31225,0.19,0.06,44.99,36.6,29.3,51.4,39.0,38.2,2017,0.47,0.38,0.3,0.51,0.39,0.38,0.02,0.03,0.07
372,Kyung Hee University,23692,0.17,0.16,44.96,28.5,35.5,48.5,79.3,51.5,2017,0.47,0.3,0.36,0.48,0.79,0.52,0.02,0.03,0.19
373,Kyushu University,18650,0.07,0.11,44.93,41.9,35.1,35.7,70.8,31.2,2017,0.47,0.44,0.35,0.36,0.71,0.31,0.01,0.01,0.13
374,La Trobe University,22422,0.3,0.25,44.9,26.7,29.7,49.0,45.5,78.7,2017,0.47,0.28,0.3,0.49,0.46,0.79,0.02,0.05,0.3
375,Leibniz University Hannover,23126,0.62,0.12,44.86,37.4,37.1,43.2,62.0,44.5,2017,0.47,0.39,0.37,0.43,0.62,0.45,0.02,0.1,0.14
376,University of Macau,8981,0.15,0.33,44.83,21.5,22.0,53.3,46.3,98.8,2017,0.47,0.23,0.22,0.53,0.46,0.99,0.01,0.03,0.39
377,Autonomous University of Madrid,26969,0.12,0.16,44.8,32.3,28.3,57.4,35.8,51.6,2017,0.47,0.34,0.29,0.57,0.36,0.52,0.02,0.02,0.19
378,University of Milan-Bicocca,32892,0.66,0.06,44.77,25.5,22.7,70.8,43.9,42.2,2017,0.47,0.27,0.23,0.71,0.44,0.42,0.02,0.11,0.07
379,Mizzou - University of Missouri,30535,0.11,0.06,44.74,30.9,19.3,67.0,33.8,34.0,2017,0.47,0.32,0.19,0.67,0.34,0.34,0.02,0.02,0.07
380,Montpellier University,39313,0.2,0.14,44.71,32.7,18.1,64.6,35.9,57.7,2017,0.47,0.34,0.18,0.65,0.36,0.58,0.03,0.03,0.17
381,Maynooth University,7850,0.29,0.12,44.68,25.5,24.2,61.0,37.5,77.6,2017,0.47,0.27,0.24,0.61,0.38,0.78,0.01,0.05,0.14
382,Norwegian University of Life Sciences,5655,0.07,0.21,44.64,25.7,13.2,68.3,37.9,78.0,2017,0.47,0.27,0.13,0.68,0.38,0.78,0.0,0.01,0.25
383,University of Oklahoma,27054,0.1,0.06,44.61,33.5,17.9,64.1,37.3,33.6,2017,0.47,0.35,0.18,0.64,0.37,0.34,0.02,0.02,0.07
384,Paris-Sorbonne University – Paris 4,21488,0.28,0.19,44.58,48.6,38.6,27.9,32.2,54.2,2017,0.47,0.51,0.39,0.28,0.32,0.54,0.02,0.05,0.23
385,University of Plymouth,18510,0.19,0.14,44.55,20.0,20.4,71.9,32.5,66.6,2017,0.47,0.21,0.21,0.72,0.32,0.67,0.01,0.03,0.17
386,Polytechnic University of Turin,29422,0.28,0.16,44.52,25.8,19.0,66.8,49.4,48.5,2017,0.47,0.27,0.19,0.67,0.49,0.49,0.02,0.05,0.19
387,University of Salerno,37862,0.56,0.01,44.49,18.2,13.1,86.7,39.2,30.8,2017,0.47,0.19,0.13,0.87,0.39,0.31,0.03,0.09,0.01
388,Swinburne University of Technology,13606,0.26,0.27,44.46,22.9,24.0,60.3,35.5,74.5,2017,0.47,0.24,0.24,0.6,0.36,0.75,0.01,0.04,0.32
389,The University of Texas at San Antonio,25870,0.21,0.07,44.43,17.3,16.2,85.0,32.4,32.6,2017,0.47,0.18,0.16,0.85,0.32,0.33,0.02,0.04,0.08
390,Toyota Technological Institute,505,0.11,0.03,44.4,22.2,17.0,78.6,59.0,24.1,2017,0.47,0.23,0.17,0.79,0.59,0.24,0.0,0.02,0.04
391,University of Trieste,18144,0.26,0.09,44.37,26.1,17.9,74.9,35.7,46.0,2017,0.47,0.27,0.18,0.75,0.36,0.46,0.01,0.04,0.11
392,Tulane University,11495,0.12,0.11,44.34,41.4,15.7,61.0,35.5,37.9,2017,0.47,0.43,0.16,0.61,0.36,0.38,0.01,0.02,0.13
393,University of Turin,67678,0.44,0.06,44.31,21.2,20.4,72.9,45.4,38.9,2017,0.47,0.22,0.21,0.73,0.45,0.39,0.05,0.07,0.07
394,Victoria University,15270,0.32,0.22,44.28,22.5,22.1,66.9,37.2,70.8,2017,0.47,0.24,0.22,0.67,0.37,0.71,0.01,0.05,0.26
395,Victoria University of Wellington,16940,0.2,0.21,44.25,23.3,30.2,48.4,53.6,88.6,2017,0.47,0.24,0.3,0.48,0.54,0.89,0.01,0.03,0.25
396,Washington State University,26439,0.2,0.08,44.22,29.6,29.6,59.8,56.9,43.3,2017,0.47,0.31,0.3,0.6,0.57,0.43,0.02,0.03,0.1
397,Wayne State University,22405,0.11,0.08,44.19,33.0,15.7,71.9,42.2,33.3,2017,0.47,0.35,0.16,0.72,0.42,0.33,0.02,0.02,0.1
398,École des Ponts ParisTech,1810,0.13,0.44,44.16,32.9,13.8,61.2,69.7,65.9,2017,0.46,0.34,0.14,0.61,0.7,0.66,0.0,0.02,0.52
399,Örebro University,8698,0.16,0.02,44.13,17.7,5.9,91.7,33.7,43.6,2017,0.46,0.19,0.06,0.92,0.34,0.44,0.01,0.03,0.02
400,American University,11636,0.12,0.12,44.1,40.5,21.3,51.4,37.8,30.1,2017,0.46,0.42,0.21,0.51,0.38,0.3,0.01,0.02,0.14
401,Aristotle University of Thessaloniki,44433,0.22,0.09,44.07,20.0,15.8,61.8,37.3,39.9,2017,0.46,0.21,0.16,0.62,0.37,0.4,0.03,0.04,0.11
402,Atılım University,6394,0.27,0.08,44.04,19.0,8.1,75.3,47.9,33.2,2017,0.46,0.2,0.08,0.75,0.48,0.33,0.0,0.05,0.1
403,University of Aveiro,10641,0.18,0.09,44.01,30.2,26.2,44.5,41.5,46.5,2017,0.46,0.32,0.26,0.44,0.42,0.47,0.01,0.03,0.11
404,Bar-Ilan University,16974,0.15,0.05,43.98,23.5,23.0,49.0,32.8,51.5,2017,0.46,0.25,0.23,0.49,0.33,0.52,0.01,0.03,0.06
405,University of Bari Aldo Moro,49536,0.67,0.02,43.95,26.0,17.0,61.5,40.4,33.2,2017,0.46,0.27,0.17,0.62,0.4,0.33,0.04,0.11,0.02
406,University of Bergamo,15849,0.49,0.06,43.92,22.2,15.8,64.8,39.0,31.6,2017,0.46,0.23,0.16,0.65,0.39,0.32,0.01,0.08,0.07
407,Boğaziçi University,11555,0.26,0.07,43.89,20.9,23.8,57.7,57.4,45.4,2017,0.46,0.22,0.24,0.58,0.57,0.45,0.01,0.04,0.08
408,University of Brescia,14616,0.26,0.07,43.86,15.1,14.1,74.5,38.2,37.9,2017,0.46,0.16,0.14,0.74,0.38,0.38,0.01,0.04,0.08
409,University of Campinas,26966,0.15,0.03,43.83,44.9,39.6,28.0,46.5,24.1,2017,0.46,0.47,0.4,0.28,0.46,0.24,0.02,0.03,0.04
410,University of Canberra,11287,0.31,0.28,43.8,19.9,24.6,50.8,35.0,60.1,2017,0.46,0.21,0.25,0.51,0.35,0.6,0.01,0.05,0.33
411,Universitat Politècnica de Catalunya,21995,0.1,0.12,43.78,27.1,17.5,51.2,41.5,51.4,2017,0.46,0.28,0.18,0.51,0.42,0.51,0.02,0.02,0.14
412,Central Queensland University,12300,0.27,0.28,43.75,19.0,9.9,73.7,35.1,59.4,2017,0.46,0.2,0.1,0.74,0.35,0.59,0.01,0.05,0.33
413,Charles University,50992,0.13,0.15,43.72,30.5,21.4,54.6,32.4,54.6,2017,0.46,0.32,0.22,0.55,0.32,0.55,0.04,0.02,0.18
414,Chung-Ang University,12221,0.17,0.22,43.69,36.4,31.9,23.3,63.6,49.9,2017,0.46,0.38,0.32,0.23,0.64,0.5,0.01,0.03,0.26
415,University of Coimbra,23329,0.2,0.14,43.66,24.1,27.2,44.6,38.2,51.3,2017,0.46,0.25,0.27,0.45,0.38,0.51,0.02,0.03,0.17
416,Curtin University,31353,0.18,0.36,43.63,21.0,23.5,52.1,39.5,93.8,2017,0.46,0.22,0.24,0.52,0.4,0.94,0.02,0.03,0.43
417,Cyprus University of Technology,3012,0.19,0.06,43.6,17.1,13.1,70.3,34.0,67.0,2017,0.46,0.18,0.13,0.7,0.34,0.67,0.0,0.03,0.07
418,Dublin City University,8856,0.25,0.18,43.58,26.7,26.7,42.7,46.7,78.6,2017,0.46,0.28,0.27,0.43,0.47,0.79,0.01,0.04,0.21
419,Ewha Womans University,14989,0.14,0.1,43.55,28.4,23.9,46.7,68.7,41.4,2017,0.46,0.3,0.24,0.47,0.69,0.41,0.01,0.02,0.12
420,Federico Santa María Technical University,18424,0.28,0.02,43.52,14.2,10.8,69.0,41.0,54.7,2017,0.46,0.15,0.11,0.69,0.41,0.55,0.01,0.05,0.02
421,University of Ferrara,13781,0.23,0.07,43.49,18.8,17.2,68.4,40.3,42.8,2017,0.46,0.2,0.17,0.68,0.4,0.43,0.01,0.04,0.08
422,University of Florence,53378,0.18,0.07,43.46,20.0,14.0,72.6,38.1,40.4,2017,0.46,0.21,0.14,0.73,0.38,0.4,0.04,0.03,0.08
423,Florida International University,33983,0.26,0.07,43.43,25.4,20.1,57.7,35.2,35.3,2017,0.46,0.27,0.2,0.58,0.35,0.35,0.02,0.04,0.08
424,University of Genoa,35777,0.29,0.09,43.41,27.7,16.7,64.3,45.2,40.2,2017,0.46,0.29,0.17,0.64,0.45,0.4,0.03,0.05,0.11
425,Georgia State University,28788,0.19,0.05,43.38,28.1,23.7,60.2,32.3,30.5,2017,0.46,0.29,0.24,0.6,0.32,0.31,0.02,0.03,0.06
426,University of Graz,20770,0.24,0.12,43.35,23.1,17.0,56.2,33.2,69.5,2017,0.46,0.24,0.17,0.56,0.33,0.7,0.01,0.04,0.14
427,University of Greifswald,8628,0.17,0.05,43.32,30.3,19.7,60.6,37.7,43.8,2017,0.46,0.32,0.2,0.61,0.38,0.44,0.01,0.03,0.06
428,Hasselt University,4913,0.17,0.1,43.29,21.7,20.9,61.6,49.7,55.2,2017,0.46,0.23,0.21,0.62,0.5,0.55,0.0,0.03,0.12
429,Heriot-Watt University,9290,0.17,0.42,43.27,22.2,24.0,49.3,42.8,92.1,2017,0.46,0.23,0.24,0.49,0.43,0.92,0.01,0.03,0.5
430,Hokkaido University,18055,0.08,0.09,43.24,42.2,36.2,30.9,55.0,29.8,2017,0.46,0.44,0.37,0.31,0.55,0.3,0.01,0.01,0.11
431,Huazhong University of Science and Technology,56211,0.17,0.04,43.21,31.0,24.7,43.6,68.0,19.9,2017,0.45,0.32,0.25,0.44,0.68,0.2,0.04,0.03,0.05
432,Indian Institute of Technology Delhi,6926,0.14,0.01,43.18,37.5,23.9,47.0,71.7,15.9,2017,0.45,0.39,0.24,0.47,0.72,0.16,0.0,0.02,0.01
433,Indian Institute of Technology Kanpur,6513,0.17,0.01,43.16,34.6,22.9,38.4,98.8,17.9,2017,0.45,0.36,0.23,0.38,0.99,0.18,0.0,0.03,0.01
434,Indian Institute of Technology Madras,8692,0.16,0.01,43.13,38.3,22.3,41.2,81.1,17.5,2017,0.45,0.4,0.23,0.41,0.81,0.18,0.01,0.03,0.01
435,Johannes Kepler University of Linz,6652,0.12,0.09,43.1,25.3,15.5,49.9,41.2,58.0,2017,0.45,0.26,0.16,0.5,0.41,0.58,0.0,0.02,0.11
436,University of Jyväskylä,9591,0.15,0.05,43.07,27.7,13.9,55.4,35.4,48.2,2017,0.45,0.29,0.14,0.55,0.35,0.48,0.01,0.03,0.06
437,Keele University,8300,0.15,0.22,43.05,18.3,20.4,53.6,33.2,73.6,2017,0.45,0.19,0.21,0.54,0.33,0.74,0.01,0.03,0.26
438,Kent State University,23059,0.19,0.08,43.02,22.3,17.1,64.6,32.4,34.3,2017,0.45,0.23,0.17,0.65,0.32,0.34,0.02,0.03,0.1
439,King Fahd University of Petroleum and Minerals,6617,0.07,0.21,42.99,28.7,16.8,36.7,92.8,86.8,2017,0.45,0.3,0.17,0.37,0.93,0.87,0.0,0.01,0.25
440,Lehigh University,6400,0.11,0.16,42.97,24.9,18.5,63.2,38.0,39.1,2017,0.45,0.26,0.19,0.63,0.38,0.39,0.0,0.02,0.19
441,University of Lille,67189,0.28,0.12,42.94,19.3,18.8,56.9,37.4,55.4,2017,0.45,0.2,0.19,0.57,0.37,0.55,0.05,0.05,0.14
442,Lincoln University,2985,0.14,0.23,42.91,25.5,20.8,49.6,41.7,86.0,2017,0.45,0.27,0.21,0.5,0.42,0.86,0.0,0.02,0.27
443,University of Lisbon,47756,0.18,0.1,42.89,26.3,24.0,59.0,37.8,47.6,2017,0.45,0.28,0.24,0.59,0.38,0.48,0.03,0.03,0.12
444,Makerere University,37423,0.29,0.09,42.86,15.1,11.8,78.0,36.7,58.3,2017,0.45,0.16,0.12,0.78,0.37,0.58,0.03,0.05,0.11
445,University of Manitoba,29111,0.28,0.13,42.83,28.7,26.3,53.4,40.6,42.2,2017,0.45,0.3,0.27,0.53,0.41,0.42,0.02,0.05,0.15
446,Marche Polytechnic University,16830,0.24,0.04,42.81,21.2,7.2,85.8,37.5,28.1,2017,0.45,0.22,0.07,0.86,0.38,0.28,0.01,0.04,0.05
447,"University of Maryland, Baltimore County",13979,0.18,0.08,42.78,21.3,18.7,58.8,33.4,29.6,2017,0.45,0.22,0.19,0.59,0.33,0.3,0.01,0.03,0.1
448,Massey University,18681,0.16,0.28,42.75,22.5,19.6,43.3,39.1,92.2,2017,0.45,0.24,0.2,0.43,0.39,0.92,0.01,0.03,0.33
449,University of Modena and Reggio Emilia,20141,0.26,0.06,42.73,16.2,10.2,76.2,36.0,36.0,2017,0.45,0.17,0.1,0.76,0.36,0.36,0.01,0.04,0.07
450,University of Montana,10304,0.18,0.04,42.7,34.4,15.4,64.8,36.0,25.4,2017,0.45,0.36,0.16,0.65,0.36,0.25,0.01,0.03,0.05
451,Murdoch University,16391,0.33,0.45,42.67,17.9,23.5,57.3,42.8,90.7,2017,0.45,0.19,0.24,0.57,0.43,0.91,0.01,0.06,0.54
452,Nantes Université,34714,0.23,0.11,42.65,17.3,15.5,64.9,35.5,45.4,2017,0.45,0.18,0.16,0.65,0.36,0.45,0.02,0.04,0.13
453,University of Naples Federico II,82500,0.61,0.0,42.62,21.6,12.4,76.3,40.1,22.2,2017,0.45,0.23,0.13,0.76,0.4,0.22,0.06,0.1,0.0
454,National Cheng Kung University (NCKU),21157,0.14,0.11,42.59,30.4,38.0,29.2,99.4,29.9,2017,0.45,0.32,0.38,0.29,0.99,0.3,0.01,0.02,0.13
455,National Chiao Tung University,12609,0.17,0.06,42.57,33.0,40.2,35.3,89.3,33.4,2017,0.45,0.35,0.41,0.35,0.89,0.33,0.01,0.03,0.07
456,National Taiwan University of Science and Technology (Taiwan Tech),8070,0.19,0.11,42.54,30.1,40.5,38.5,70.1,32.3,2017,0.45,0.32,0.41,0.38,0.7,0.32,0.01,0.03,0.13
457,University of Neuchâtel,4208,0.09,0.22,42.52,24.9,17.6,46.1,34.0,91.4,2017,0.45,0.26,0.18,0.46,0.34,0.91,0.0,0.02,0.26
458,New Mexico State University (Main campus),14479,0.18,0.07,42.49,19.8,21.0,59.3,36.9,33.0,2017,0.45,0.21,0.21,0.59,0.37,0.33,0.01,0.03,0.08
459,University of Nice Sophia Antipolis,28218,0.21,0.21,42.46,21.9,8.0,58.1,32.5,79.2,2017,0.45,0.23,0.08,0.58,0.32,0.79,0.02,0.04,0.25
460,Northern Arizona University,23167,0.25,0.05,42.44,18.8,11.2,82.7,32.6,26.9,2017,0.45,0.2,0.11,0.83,0.33,0.27,0.02,0.04,0.06
461,The Open University,70860,0.34,0.08,42.41,18.8,15.8,58.8,32.6,51.7,2017,0.45,0.2,0.16,0.59,0.33,0.52,0.05,0.06,0.1
462,Oxford Brookes University,12930,0.18,0.27,42.39,27.7,25.3,37.8,32.3,71.5,2017,0.45,0.29,0.26,0.38,0.32,0.72,0.01,0.03,0.32
463,Panthéon-Sorbonne University – Paris 1,40121,0.33,0.2,42.36,48.0,40.6,7.3,32.4,50.3,2017,0.45,0.5,0.41,0.07,0.32,0.5,0.03,0.06,0.24
464,University of Pisa,50937,0.2,0.05,42.34,20.4,18.5,73.3,36.5,34.3,2017,0.45,0.21,0.19,0.73,0.36,0.34,0.04,0.03,0.06
465,Pontificia Universidad Católica de Chile,26188,0.16,0.07,42.31,27.5,23.0,41.8,35.7,53.2,2017,0.45,0.29,0.23,0.42,0.36,0.53,0.02,0.03,0.08
466,University of Porto,31753,0.19,0.09,42.28,28.6,26.2,42.3,39.9,45.3,2017,0.45,0.3,0.26,0.42,0.4,0.45,0.02,0.03,0.11
467,University of Portsmouth,18950,0.16,0.25,42.26,16.7,13.2,61.8,32.6,82.4,2017,0.44,0.17,0.13,0.62,0.33,0.82,0.01,0.03,0.3
468,Université du Québec à Montréal,28830,0.26,0.19,42.23,23.9,20.7,54.3,32.4,58.5,2017,0.44,0.25,0.21,0.54,0.32,0.59,0.02,0.04,0.23
469,RMIT University,30795,0.17,0.26,42.21,23.0,20.7,53.6,40.0,85.6,2017,0.44,0.24,0.21,0.54,0.4,0.86,0.02,0.03,0.31
470,Renmin University of China,24859,0.12,0.06,42.18,42.5,19.4,35.4,43.2,46.0,2017,0.44,0.45,0.2,0.35,0.43,0.46,0.02,0.02,0.07
471,University of Rome II – Tor Vergata,31393,0.18,0.06,42.16,25.5,15.3,64.2,38.9,37.9,2017,0.44,0.27,0.15,0.64,0.39,0.38,0.02,0.03,0.07
472,University of Rome III,35290,0.59,0.04,42.13,23.4,20.6,67.5,37.6,37.2,2017,0.44,0.25,0.21,0.68,0.38,0.37,0.02,0.1,0.05
473,Rovira i Virgili University,12637,0.13,0.1,42.11,21.5,15.8,72.1,35.2,45.5,2017,0.44,0.23,0.16,0.72,0.35,0.46,0.01,0.02,0.12
474,University of Salento,19983,0.59,0.01,42.08,25.0,11.8,65.6,37.6,25.2,2017,0.44,0.26,0.12,0.66,0.38,0.25,0.01,0.1,0.01
475,San Diego State University,28358,0.32,0.06,42.06,20.9,28.8,64.4,33.2,27.3,2017,0.44,0.22,0.29,0.64,0.33,0.27,0.02,0.05,0.07
476,University of Saskatchewan,19154,0.18,0.15,42.03,34.2,25.0,43.5,69.0,64.4,2017,0.44,0.36,0.25,0.44,0.69,0.64,0.01,0.03,0.18
477,University of Siegen,19139,0.54,0.11,42.01,22.2,24.0,60.8,40.7,50.1,2017,0.44,0.23,0.24,0.61,0.41,0.5,0.01,0.09,0.13
478,SOAS University of London,4755,0.12,0.54,41.98,32.9,29.4,29.7,32.2,76.0,2017,0.44,0.34,0.3,0.3,0.32,0.76,0.0,0.02,0.64
479,University of St Gallen,7175,0.11,0.34,41.96,27.2,14.8,50.9,42.8,96.5,2017,0.44,0.28,0.15,0.51,0.43,0.97,0.01,0.02,0.4
480,Stellenbosch University,22478,0.24,0.08,41.93,28.6,24.8,53.0,32.1,50.3,2017,0.44,0.3,0.25,0.53,0.32,0.5,0.02,0.04,0.1
481,Stevens Institute of Technology,5999,0.18,0.34,41.91,21.8,18.3,52.2,33.7,77.3,2017,0.44,0.23,0.18,0.52,0.34,0.77,0.0,0.03,0.4
482,University of Strathclyde,15770,0.2,0.22,41.88,24.2,31.2,36.2,46.6,75.1,2017,0.44,0.25,0.31,0.36,0.47,0.75,0.01,0.03,0.26
483,Sun Yat-sen University,51866,0.17,0.08,41.86,35.3,26.3,50.0,54.1,29.6,2017,0.44,0.37,0.27,0.5,0.54,0.3,0.04,0.03,0.1
484,Tokyo Medical and Dental University (TMDU),2906,0.03,0.07,41.83,39.4,19.5,50.1,58.2,23.2,2017,0.44,0.41,0.2,0.5,0.58,0.23,0.0,0.01,0.08
485,Tokyo Metropolitan University,9294,0.1,0.04,41.81,22.6,13.4,68.5,34.0,21.4,2017,0.44,0.24,0.14,0.68,0.34,0.21,0.01,0.02,0.05
