rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
324,Maynooth University,9291,0.28,0.12,49.2,20.3,29.8,80.3,37.3,78.2,2020,0.52,0.22,0.3,0.8,0.37,0.78,0.01,0.06,0.14
325,University of Milan,45451,0.21,0.06,49.17,35.9,28.9,72.2,37.7,42.6,2020,0.52,0.39,0.29,0.72,0.38,0.43,0.05,0.04,0.07
326,Montpellier University,39405,0.2,0.15,49.14,36.3,27.1,67.1,37.3,61.6,2020,0.52,0.39,0.27,0.67,0.37,0.62,0.05,0.04,0.18
327,Nagoya University,15676,0.09,0.11,49.1,47.8,47.8,43.4,76.8,32.8,2020,0.51,0.52,0.48,0.43,0.77,0.33,0.02,0.02,0.13
328,University of Newcastle,22100,0.21,0.18,49.07,24.5,28.3,76.6,49.9,83.1,2020,0.51,0.26,0.28,0.77,0.5,0.83,0.03,0.04,0.22
329,University of New Mexico (Main campus),19382,0.17,0.05,49.03,29.2,31.8,83.6,37.4,33.2,2020,0.51,0.31,0.32,0.84,0.37,0.33,0.02,0.03,0.06
330,North Carolina State University,30231,0.13,0.15,49.0,36.7,35.3,64.7,43.2,57.8,2020,0.51,0.4,0.35,0.65,0.43,0.58,0.04,0.03,0.18
331,Nova Southeastern University,17785,0.23,0.06,48.96,33.8,10.3,99.5,34.4,29.5,2020,0.51,0.36,0.1,1.0,0.34,0.3,0.02,0.05,0.07
332,Osaka University,22892,0.07,0.11,48.93,51.5,49.0,34.6,63.0,36.0,2020,0.51,0.55,0.49,0.35,0.63,0.36,0.03,0.01,0.13
333,Polytechnic University of Milan,35184,0.25,0.17,48.9,33.1,35.2,59.6,72.5,59.0,2020,0.51,0.36,0.35,0.6,0.72,0.59,0.04,0.05,0.2
334,Reykjavík University,2879,0.25,0.08,48.86,14.4,18.2,100.0,36.5,64.1,2020,0.51,0.16,0.18,1.0,0.36,0.64,0.0,0.05,0.1
335,Rush University,2425,0.02,0.01,48.83,37.2,12.9,92.1,41.3,19.7,2020,0.51,0.4,0.13,0.92,0.41,0.2,0.0,0.0,0.01
336,Southern University of Science and Technology (SUSTech),3198,0.1,0.0,48.79,23.9,23.5,85.3,70.5,59.7,2020,0.51,0.26,0.24,0.85,0.7,0.6,0.0,0.02,0.0
337,Stony Brook University,24201,0.11,0.23,48.76,34.4,23.5,77.0,36.1,71.5,2020,0.51,0.37,0.24,0.77,0.36,0.72,0.03,0.02,0.28
338,Swedish University of Agricultural Sciences,3737,0.05,0.04,48.73,31.1,29.5,73.5,94.8,47.6,2020,0.51,0.34,0.3,0.74,0.95,0.48,0.0,0.01,0.05
339,University of Tartu,8532,0.12,0.08,48.69,26.8,27.1,82.4,37.5,55.4,2020,0.51,0.29,0.27,0.82,0.38,0.56,0.01,0.02,0.1
340,University of Tasmania,18219,0.25,0.3,48.66,26.0,33.7,63.0,50.1,88.2,2020,0.51,0.28,0.34,0.63,0.5,0.88,0.02,0.05,0.36
341,Temple University,35814,0.13,0.09,48.63,39.3,23.5,79.3,34.4,37.7,2020,0.51,0.42,0.24,0.79,0.34,0.38,0.04,0.03,0.11
342,The University of Tennessee-Knoxville,25907,0.17,0.05,48.59,32.9,23.4,80.3,43.9,45.7,2020,0.51,0.35,0.23,0.8,0.44,0.46,0.03,0.03,0.06
343,University of Texas at Dallas,22757,0.22,0.25,48.56,23.7,29.3,82.1,39.9,60.2,2020,0.51,0.26,0.29,0.82,0.4,0.6,0.03,0.04,0.3
344,University of Trento,12920,0.2,0.07,48.53,27.7,31.7,77.8,41.5,57.7,2020,0.51,0.3,0.32,0.78,0.42,0.58,0.02,0.04,0.08
345,Tulane University,11185,0.1,0.11,48.5,42.3,24.1,72.7,37.0,41.9,2020,0.51,0.46,0.24,0.73,0.37,0.42,0.01,0.02,0.13
346,Umeå University,17373,0.13,0.11,48.46,23.5,28.5,79.1,36.2,63.4,2020,0.51,0.25,0.29,0.79,0.36,0.64,0.02,0.03,0.13
347,United Arab Emirates University,7523,0.09,0.21,48.43,23.7,19.1,84.7,43.3,91.6,2020,0.51,0.26,0.19,0.85,0.43,0.92,0.01,0.02,0.25
348,Università della Svizzera Italiana,2768,0.11,0.67,48.4,24.6,21.9,74.6,44.0,99.6,2020,0.51,0.27,0.22,0.75,0.44,1.0,0.0,0.02,0.81
349,University College Cork,16861,0.18,0.18,48.37,24.9,23.1,77.5,44.5,81.3,2020,0.51,0.27,0.23,0.78,0.44,0.82,0.02,0.04,0.22
350,Victoria University,14815,0.32,0.23,48.33,24.0,26.0,75.3,42.8,77.9,2020,0.51,0.26,0.26,0.75,0.43,0.78,0.02,0.06,0.28
351,University of Alaska Fairbanks,3593,0.09,0.05,48.3,27.5,25.0,72.5,43.8,53.9,2020,0.51,0.3,0.25,0.72,0.44,0.54,0.0,0.02,0.06
352,American University of Beirut,8401,0.09,0.21,48.27,28.7,14.9,77.1,36.7,78.2,2020,0.51,0.31,0.15,0.77,0.37,0.78,0.01,0.02,0.25
353,Australian Catholic University,23886,0.44,0.12,48.24,20.6,27.5,73.4,39.4,74.3,2020,0.51,0.22,0.28,0.73,0.39,0.75,0.03,0.09,0.14
354,Babol Noshirvani University of Technology,5744,0.3,0.0,48.2,15.3,21.2,99.8,42.2,17.1,2020,0.51,0.16,0.21,1.0,0.42,0.17,0.01,0.06,0.0
355,University of Bayreuth,9255,0.3,0.1,48.17,34.7,34.5,55.8,59.9,55.4,2020,0.5,0.37,0.35,0.56,0.6,0.56,0.01,0.06,0.12
356,"Birkbeck, University of London",8631,0.16,0.38,48.14,27.6,31.5,62.8,34.5,87.4,2020,0.5,0.3,0.32,0.63,0.34,0.88,0.01,0.03,0.46
357,University of Bremen,18915,0.32,0.12,48.11,36.9,36.1,56.0,49.0,55.7,2020,0.5,0.4,0.36,0.56,0.49,0.56,0.02,0.06,0.14
358,Brunel University London,10961,0.16,0.36,48.08,26.9,26.9,63.2,36.8,95.3,2020,0.5,0.29,0.27,0.63,0.37,0.96,0.01,0.03,0.43
359,"University of California, Merced",7324,0.21,0.08,48.05,17.1,21.6,95.3,38.0,42.4,2020,0.5,0.18,0.22,0.95,0.38,0.43,0.01,0.04,0.1
360,Catholic University of Portugal,10998,0.27,0.1,48.01,18.3,15.0,94.6,35.9,47.4,2020,0.5,0.2,0.15,0.95,0.36,0.48,0.01,0.05,0.12
361,Clark University,3045,0.12,0.23,47.98,24.0,22.7,79.3,34.4,57.5,2020,0.5,0.26,0.23,0.79,0.34,0.58,0.0,0.02,0.28
362,University of Connecticut,32446,0.15,0.09,47.95,36.5,29.7,60.6,37.9,49.0,2020,0.5,0.39,0.3,0.61,0.38,0.49,0.04,0.03,0.11
363,University of Crete,13321,0.23,0.04,47.92,17.7,20.1,91.4,38.7,48.0,2020,0.5,0.19,0.2,0.91,0.39,0.48,0.02,0.05,0.05
364,University of Denver,9535,0.13,0.09,47.89,40.5,22.3,75.4,35.8,27.8,2020,0.5,0.44,0.22,0.75,0.36,0.28,0.01,0.03,0.11
365,University of Florence,34686,0.2,0.11,47.86,37.9,25.1,65.8,42.3,46.2,2020,0.5,0.41,0.25,0.66,0.42,0.46,0.04,0.04,0.13
366,"Goldsmiths, University of London",8486,0.15,0.35,47.83,33.8,28.6,60.4,35.1,79.4,2020,0.5,0.36,0.29,0.6,0.35,0.8,0.01,0.03,0.42
367,Hanyang University,20087,0.16,0.21,47.8,39.1,40.0,40.1,92.3,62.3,2020,0.5,0.42,0.4,0.4,0.92,0.62,0.02,0.03,0.25
368,Hasselt University,5189,0.31,0.13,47.77,28.3,38.1,56.6,49.7,68.1,2020,0.5,0.3,0.38,0.57,0.5,0.68,0.01,0.06,0.16
369,Hofstra University,10066,0.14,0.09,47.74,38.4,13.2,79.3,34.4,29.8,2020,0.5,0.41,0.13,0.79,0.34,0.3,0.01,0.03,0.11
370,University of Iceland,8135,0.14,0.12,47.71,19.5,30.0,75.0,62.7,63.6,2020,0.5,0.21,0.3,0.75,0.63,0.64,0.01,0.03,0.14
371,IMT Atlantique,1676,0.08,0.44,47.68,34.4,28.5,53.1,91.6,75.2,2020,0.5,0.37,0.29,0.53,0.92,0.75,0.0,0.02,0.53
372,Indian Institute of Technology Indore,1128,0.1,0.0,47.64,32.5,23.7,77.1,39.9,19.7,2020,0.5,0.35,0.24,0.77,0.4,0.2,0.0,0.02,0.0
373,Iowa State University,32469,0.19,0.12,47.61,29.5,33.0,60.5,49.6,56.7,2020,0.5,0.32,0.33,0.6,0.5,0.57,0.04,0.04,0.14
374,Jordan University of Science and Technology,21512,0.13,0.17,47.58,15.8,9.0,100.0,40.2,62.3,2020,0.5,0.17,0.09,1.0,0.4,0.62,0.03,0.03,0.2
375,Justus Liebig University Giessen,28575,0.47,0.09,47.55,37.7,34.1,53.8,41.6,53.9,2020,0.5,0.41,0.34,0.54,0.42,0.54,0.03,0.1,0.11
376,University of Kent,17754,0.2,0.31,47.52,24.1,28.4,67.9,35.0,91.5,2020,0.5,0.26,0.29,0.68,0.35,0.92,0.02,0.04,0.37
377,Khalifa University,3651,0.1,0.26,47.49,27.7,32.9,54.0,100.0,95.4,2020,0.5,0.3,0.33,0.54,1.0,0.96,0.0,0.02,0.31
378,Loughborough University,14749,0.14,0.25,47.46,33.8,34.3,52.9,39.0,80.1,2020,0.5,0.36,0.34,0.53,0.39,0.8,0.02,0.03,0.3
379,University of Manitoba,29311,0.29,0.17,47.43,28.0,30.8,69.9,36.5,53.4,2020,0.5,0.3,0.31,0.7,0.36,0.54,0.04,0.06,0.2
380,Nankai University,28061,0.13,0.07,47.4,35.7,21.8,75.8,41.5,35.4,2020,0.5,0.38,0.22,0.76,0.42,0.36,0.03,0.03,0.08
381,University of Naples Federico II,49604,0.2,0.02,47.37,35.4,23.4,71.9,38.2,31.2,2020,0.5,0.38,0.23,0.72,0.38,0.31,0.06,0.04,0.02
382,National Tsing Hua University,14853,0.18,0.1,47.35,35.4,46.2,50.1,64.8,36.2,2020,0.5,0.38,0.46,0.5,0.65,0.36,0.02,0.04,0.12
383,Northumbria University,21811,0.18,0.17,47.32,19.4,18.1,85.6,35.1,72.4,2020,0.5,0.21,0.18,0.86,0.35,0.73,0.03,0.04,0.2
384,"University of Occupational and Environmental Health, Japan",1142,0.03,0.01,47.29,26.9,9.6,99.8,40.2,18.1,2020,0.5,0.29,0.1,1.0,0.4,0.18,0.0,0.01,0.01
385,Örebro University,9735,0.19,0.06,47.26,17.6,21.1,88.7,36.0,52.2,2020,0.5,0.19,0.21,0.89,0.36,0.52,0.01,0.04,0.07
386,Oregon State University,24798,0.16,0.11,47.23,30.9,30.1,67.2,37.7,52.9,2020,0.5,0.33,0.3,0.67,0.38,0.53,0.03,0.03,0.13
387,University of Perugia,24830,0.32,0.06,47.2,18.6,22.8,87.5,45.2,44.6,2020,0.49,0.2,0.23,0.88,0.45,0.45,0.03,0.06,0.07
388,University of Pisa,33726,0.22,0.06,47.17,31.2,26.5,74.3,40.5,40.9,2020,0.49,0.34,0.27,0.74,0.4,0.41,0.04,0.04,0.07
389,RMIT University,33848,0.22,0.3,47.14,25.7,26.1,64.5,42.5,91.8,2020,0.49,0.28,0.26,0.64,0.42,0.92,0.04,0.04,0.36
390,University of Salerno,24290,0.26,0.02,47.11,20.2,19.5,94.0,37.3,33.9,2020,0.49,0.22,0.2,0.94,0.37,0.34,0.03,0.05,0.02
391,State University of New York Albany,15947,0.17,0.1,47.08,24.0,35.4,72.8,40.1,49.6,2020,0.49,0.26,0.36,0.73,0.4,0.5,0.02,0.03,0.12
392,University of Stirling,9250,0.16,0.23,47.05,23.6,25.3,75.5,35.2,82.1,2020,0.49,0.25,0.25,0.76,0.35,0.82,0.01,0.03,0.28
393,Swinburne University of Technology,14379,0.28,0.27,47.02,24.5,28.9,66.5,41.0,79.3,2020,0.49,0.26,0.29,0.66,0.41,0.8,0.02,0.06,0.33
394,Taipei Medical University,5973,0.1,0.1,47.0,28.7,31.8,67.9,94.9,38.0,2020,0.49,0.31,0.32,0.68,0.95,0.38,0.01,0.02,0.12
395,TU Dortmund University,34267,1.09,0.1,46.97,37.6,41.4,54.2,45.8,42.2,2020,0.49,0.41,0.42,0.54,0.46,0.42,0.04,0.22,0.12
396,University of Turku,12785,0.16,0.06,46.94,27.1,30.8,73.5,37.3,52.6,2020,0.49,0.29,0.31,0.74,0.37,0.53,0.02,0.03,0.07
397,Université de Versailles Saint-Quentin-en-Yvelines,16621,0.21,0.15,46.91,17.3,21.1,89.9,35.4,64.2,2020,0.49,0.19,0.21,0.9,0.35,0.64,0.02,0.04,0.18
398,Vienna University of Technology,10464,0.2,0.29,46.88,38.4,36.8,45.5,63.7,84.0,2020,0.49,0.41,0.37,0.46,0.64,0.84,0.01,0.04,0.35
399,Washington State University,27957,0.18,0.07,46.85,30.7,28.6,71.8,48.4,49.3,2020,0.49,0.33,0.29,0.72,0.48,0.49,0.03,0.04,0.08
400,Wayne State University,22295,0.11,0.09,46.83,33.3,18.1,83.3,45.4,37.6,2020,0.49,0.36,0.18,0.83,0.45,0.38,0.03,0.02,0.11
401,Wuhan University,52502,0.15,0.07,46.8,44.0,34.0,52.5,84.7,40.4,2020,0.49,0.47,0.34,0.52,0.85,0.41,0.06,0.03,0.08
402,Aberystwyth University,6866,0.16,0.19,46.77,24.8,22.9,66.3,39.7,78.1,2020,0.49,0.27,0.23,0.66,0.4,0.78,0.01,0.03,0.23
403,University of Alabama,35120,0.23,0.04,46.74,26.9,22.4,77.4,35.3,28.9,2020,0.49,0.29,0.22,0.77,0.35,0.29,0.04,0.05,0.05
404,American University,11750,0.11,0.12,46.71,40.9,19.5,65.7,39.1,32.3,2020,0.49,0.44,0.2,0.66,0.39,0.32,0.01,0.02,0.14
405,Aswan University,22393,0.41,0.0,46.68,11.9,8.7,100.0,34.4,44.6,2020,0.49,0.13,0.09,1.0,0.34,0.45,0.03,0.08,0.0
406,Bangor University,9590,0.16,0.23,46.66,22.4,20.7,66.3,35.7,81.8,2020,0.49,0.24,0.21,0.66,0.36,0.82,0.01,0.03,0.28
407,University of Bari Aldo Moro,29564,0.21,0.01,46.63,16.7,17.1,87.3,36.2,32.2,2020,0.49,0.18,0.17,0.87,0.36,0.32,0.04,0.04,0.01
408,Bond University,3341,0.1,0.43,46.6,21.1,19.6,64.6,35.9,89.2,2020,0.49,0.23,0.2,0.65,0.36,0.89,0.0,0.02,0.52
409,University of Bordeaux,54965,0.22,0.13,46.57,30.0,22.7,66.8,36.4,58.4,2020,0.49,0.32,0.23,0.67,0.36,0.59,0.07,0.04,0.16
410,Bournemouth University,13692,0.17,0.18,46.55,33.2,18.7,55.5,34.8,79.8,2020,0.49,0.36,0.19,0.56,0.35,0.8,0.02,0.03,0.22
411,Universiti Brunei Darussalam,3830,0.11,0.15,46.52,23.0,19.3,74.4,34.8,85.8,2020,0.49,0.25,0.19,0.74,0.35,0.86,0.0,0.02,0.18
412,Cankaya University,9164,0.28,0.02,46.49,14.9,11.4,99.7,34.9,43.2,2020,0.49,0.16,0.11,1.0,0.35,0.43,0.01,0.06,0.02
413,Centrale Nantes,1706,0.16,0.45,46.46,30.4,29.6,48.6,83.2,84.1,2020,0.49,0.33,0.3,0.49,0.83,0.84,0.0,0.03,0.54
414,Central South University,51546,0.18,0.02,46.44,32.0,33.9,56.0,84.1,26.0,2020,0.49,0.34,0.34,0.56,0.84,0.26,0.06,0.04,0.02
415,Charles University in Prague,48623,0.13,0.18,46.41,32.9,25.9,53.0,34.8,58.7,2020,0.49,0.35,0.26,0.53,0.35,0.59,0.06,0.03,0.22
416,"City, University of London",14362,0.19,0.51,46.38,26.1,27.8,57.7,35.5,94.9,2020,0.49,0.28,0.28,0.58,0.36,0.95,0.02,0.04,0.61
417,"Colorado State University, Fort Collins",26014,0.16,0.06,46.35,27.8,25.3,64.1,38.4,38.4,2020,0.49,0.3,0.25,0.64,0.38,0.39,0.03,0.03,0.07
418,University of Côte d’Azur,36706,0.23,0.23,46.33,30.0,18.3,68.5,40.4,83.2,2020,0.49,0.32,0.18,0.68,0.4,0.83,0.04,0.05,0.28
419,Covenant University,8768,0.16,0.0,46.3,27.2,14.7,78.4,43.8,26.2,2020,0.49,0.29,0.15,0.78,0.44,0.26,0.01,0.03,0.0
420,University of Cyprus,6635,0.22,0.11,46.27,24.0,24.6,62.3,47.7,81.0,2020,0.49,0.26,0.25,0.62,0.48,0.81,0.01,0.04,0.13
421,University of Desarrollo,15384,0.19,0.04,46.25,13.5,8.8,99.1,36.8,48.1,2020,0.48,0.15,0.09,0.99,0.37,0.48,0.02,0.04,0.05
422,Diego Portales University,17287,0.15,0.02,46.22,14.7,10.5,95.3,34.4,50.4,2020,0.48,0.16,0.11,0.95,0.34,0.51,0.02,0.03,0.02
423,Drexel University,19801,0.11,0.17,46.19,35.8,20.4,64.7,41.5,50.3,2020,0.48,0.39,0.2,0.65,0.42,0.5,0.02,0.02,0.2
424,University of Eastern Finland,11630,0.19,0.06,46.17,24.7,27.9,70.7,39.2,50.2,2020,0.48,0.27,0.28,0.71,0.39,0.5,0.01,0.04,0.07
425,École des Mines de Saint-Étienne,973,0.08,0.25,46.14,35.5,11.7,64.3,47.8,68.5,2020,0.48,0.38,0.12,0.64,0.48,0.69,0.0,0.02,0.3
426,Edith Cowan University,17560,0.31,0.26,46.11,18.7,21.9,67.8,39.1,82.9,2020,0.48,0.2,0.22,0.68,0.39,0.83,0.02,0.06,0.31
427,Federal University of Toulouse Midi-Pyrénées,103857,0.19,0.14,46.09,28.5,25.9,60.6,37.0,63.0,2020,0.48,0.31,0.26,0.61,0.37,0.63,0.13,0.04,0.17
428,University of Ferrara,14644,0.25,0.07,46.06,21.0,20.2,75.0,40.3,45.5,2020,0.48,0.23,0.2,0.75,0.4,0.46,0.02,0.05,0.08
429,Free University of Bozen-Bolzano,3891,0.12,0.13,46.03,20.6,13.1,77.9,35.4,76.4,2020,0.48,0.22,0.13,0.78,0.35,0.77,0.0,0.02,0.16
430,Fujita Health University,2942,0.03,0.0,46.01,24.5,9.7,91.1,36.8,18.6,2020,0.48,0.26,0.1,0.91,0.37,0.19,0.0,0.01,0.0
431,University of Genoa,23977,0.2,0.09,45.98,32.1,23.1,63.8,42.9,43.9,2020,0.48,0.35,0.23,0.64,0.43,0.44,0.03,0.04,0.11
432,University of Georgia,35164,0.16,0.07,45.96,34.9,35.8,55.8,37.2,46.0,2020,0.48,0.38,0.36,0.56,0.37,0.46,0.04,0.03,0.08
433,Georgia State University,29290,0.14,0.06,45.93,33.9,27.2,62.9,35.4,41.9,2020,0.48,0.37,0.27,0.63,0.35,0.42,0.04,0.03,0.07
434,Gwangju Institute of Science and Technology,2098,0.12,0.06,45.9,40.0,39.3,39.3,57.0,33.9,2020,0.48,0.43,0.39,0.39,0.57,0.34,0.0,0.02,0.07
435,Harbin Institute of Technology,29603,0.1,0.12,45.88,39.5,36.8,44.0,99.3,36.7,2020,0.48,0.43,0.37,0.44,0.99,0.37,0.04,0.02,0.14
436,Hokkaido University,18225,0.08,0.11,45.85,45.7,40.1,30.0,58.7,39.2,2020,0.48,0.49,0.4,0.3,0.59,0.39,0.02,0.02,0.13
437,Hong Kong Baptist University,8759,0.12,0.45,45.83,27.9,22.0,58.1,38.4,97.6,2020,0.48,0.3,0.22,0.58,0.38,0.98,0.01,0.02,0.54
438,University of Houston,44128,0.26,0.09,45.8,33.6,25.9,58.0,36.8,42.5,2020,0.48,0.36,0.26,0.58,0.37,0.43,0.05,0.05,0.11
439,Hunan University,40715,0.2,0.02,45.77,23.6,24.1,74.9,52.6,22.4,2020,0.48,0.25,0.24,0.75,0.53,0.22,0.05,0.04,0.02
440,Indian Institute of Technology Bombay,10267,0.16,0.01,45.75,44.7,39.6,34.9,80.3,21.0,2020,0.48,0.48,0.4,0.35,0.8,0.21,0.01,0.03,0.01
441,Indian Institute of Technology Delhi,7284,0.15,0.01,45.72,48.5,27.9,49.0,73.9,17.6,2020,0.48,0.52,0.28,0.49,0.74,0.18,0.01,0.03,0.01
442,Indian Institute of Technology Kharagpur,9167,0.12,0.0,45.7,41.3,38.9,39.0,91.9,18.8,2020,0.48,0.45,0.39,0.39,0.92,0.19,0.01,0.02,0.0
443,University of Innsbruck,14128,0.13,0.4,45.67,27.6,21.8,62.0,43.1,97.4,2020,0.48,0.3,0.22,0.62,0.43,0.98,0.02,0.03,0.48
444,ITMO University,10206,0.13,0.16,45.65,30.6,28.0,49.8,84.6,62.1,2020,0.48,0.33,0.28,0.5,0.85,0.62,0.01,0.03,0.19
445,University of Kansas,24526,0.1,0.09,45.62,36.9,22.6,68.3,43.5,35.4,2020,0.48,0.4,0.23,0.68,0.44,0.36,0.03,0.02,0.11
446,University of Kentucky,27078,0.12,0.04,45.6,37.0,24.9,55.5,38.4,38.0,2020,0.48,0.4,0.25,0.56,0.38,0.38,0.03,0.02,0.05
447,University of KwaZulu-Natal,36660,0.29,0.04,45.57,25.4,28.7,70.1,36.8,55.0,2020,0.48,0.27,0.29,0.7,0.37,0.55,0.04,0.06,0.05
448,Kyushu University,18643,0.09,0.13,45.55,44.2,39.2,34.3,75.3,38.8,2020,0.48,0.48,0.39,0.34,0.75,0.39,0.02,0.02,0.16
449,Leibniz University Hanover,27625,0.54,0.14,45.52,36.8,29.9,46.1,52.3,48.6,2020,0.48,0.4,0.3,0.46,0.52,0.49,0.03,0.11,0.17
450,Linköping University,18544,0.11,0.12,45.49,22.7,23.6,75.4,48.1,59.3,2020,0.48,0.24,0.24,0.75,0.48,0.59,0.02,0.02,0.14
451,Liverpool John Moores University,19461,0.17,0.14,45.47,17.7,17.5,78.2,34.9,71.8,2020,0.48,0.19,0.18,0.78,0.35,0.72,0.02,0.03,0.17
452,Mansoura University,140126,0.25,0.03,45.44,19.1,9.2,88.1,39.6,44.3,2020,0.48,0.21,0.09,0.88,0.4,0.44,0.17,0.05,0.04
453,Middlesex University,15649,0.18,0.45,45.42,19.4,17.3,74.2,34.6,88.3,2020,0.48,0.21,0.17,0.74,0.35,0.89,0.02,0.04,0.54
454,University of Milan-Bicocca,26509,0.29,0.06,45.39,23.7,20.2,80.7,39.1,44.3,2020,0.48,0.26,0.2,0.81,0.39,0.44,0.03,0.06,0.07
455,University of Missouri-Columbia,28513,0.13,0.06,45.37,34.9,24.2,65.7,35.5,39.9,2020,0.48,0.38,0.24,0.66,0.36,0.4,0.03,0.03,0.07
456,University of Missouri-St Louis,7019,0.16,0.06,45.35,30.0,24.7,70.3,40.4,40.6,2020,0.48,0.32,0.25,0.7,0.4,0.41,0.01,0.03,0.07
457,University of Modena and Reggio Emilia,17432,0.25,0.06,45.32,32.1,19.7,69.3,43.5,39.2,2020,0.48,0.35,0.2,0.69,0.44,0.39,0.02,0.05,0.07
458,Murdoch University,14905,0.28,0.37,45.3,18.5,24.9,61.9,51.0,90.8,2020,0.47,0.2,0.25,0.62,0.51,0.91,0.02,0.06,0.45
459,National Research Nuclear University MEPhI,6489,0.11,0.24,45.27,37.5,36.1,33.6,100.0,63.7,2020,0.47,0.4,0.36,0.34,1.0,0.64,0.01,0.02,0.29
460,University of Nebraska-Lincoln,24610,0.17,0.11,45.25,30.1,28.0,63.2,38.6,56.7,2020,0.47,0.32,0.28,0.63,0.39,0.57,0.03,0.03,0.13
461,New Mexico Institute of Mining and Technology,1809,0.11,0.08,45.22,22.3,14.6,70.6,78.1,62.9,2020,0.47,0.24,0.15,0.71,0.78,0.63,0.0,0.02,0.1
462,Norwegian University of Science and Technology,35181,0.16,0.08,45.2,26.2,28.3,64.3,38.5,62.2,2020,0.47,0.28,0.28,0.64,0.38,0.62,0.04,0.03,0.1
463,Oklahoma State University,21494,0.16,0.07,45.17,24.1,21.5,71.1,36.9,44.3,2020,0.47,0.26,0.22,0.71,0.37,0.44,0.03,0.03,0.08
464,University of Pavia,24623,0.42,0.08,45.15,24.6,25.7,65.5,55.5,47.0,2020,0.47,0.27,0.26,0.66,0.56,0.47,0.03,0.09,0.1
465,University of Peradeniya,17482,0.11,0.01,45.12,16.5,7.6,100.0,35.4,43.3,2020,0.47,0.18,0.08,1.0,0.35,0.43,0.02,0.02,0.01
466,University of the Philippines,39877,0.08,0.01,45.1,24.1,17.2,86.9,39.4,37.9,2020,0.47,0.26,0.17,0.87,0.39,0.38,0.05,0.02,0.01
467,Polytechnic University of Bari,6122,0.24,0.01,45.08,17.3,22.1,84.1,37.1,30.9,2020,0.47,0.19,0.22,0.84,0.37,0.31,0.01,0.05,0.01
468,Pontifical Javeriana University,30048,0.15,0.01,45.05,15.3,8.9,98.6,34.8,44.6,2020,0.47,0.16,0.09,0.99,0.35,0.45,0.04,0.03,0.01
469,University of Porto,32020,0.19,0.15,45.03,27.4,27.9,62.1,38.7,53.9,2020,0.47,0.3,0.28,0.62,0.39,0.54,0.04,0.04,0.18
470,University of Portsmouth,20186,0.15,0.26,45.0,17.8,16.2,71.0,34.9,87.7,2020,0.47,0.19,0.16,0.71,0.35,0.88,0.02,0.03,0.31
471,Qatar University,15585,0.17,0.38,44.98,19.6,27.2,64.7,49.3,99.6,2020,0.47,0.21,0.27,0.65,0.49,1.0,0.02,0.03,0.46
472,Quaid-i-azam University,14694,0.25,0.01,44.96,20.5,18.6,81.5,34.4,45.5,2020,0.47,0.22,0.19,0.82,0.34,0.46,0.02,0.05,0.01
473,Rensselaer Polytechnic Institute,7798,0.16,0.2,44.93,30.0,28.7,58.9,67.0,52.1,2020,0.47,0.32,0.29,0.59,0.67,0.52,0.01,0.03,0.24
474,Royal Veterinary College,2067,0.11,0.19,44.91,27.2,18.3,69.1,43.5,86.6,2020,0.47,0.29,0.18,0.69,0.44,0.87,0.0,0.02,0.23
475,Sabancı University,3605,0.22,0.09,44.88,27.8,35.3,55.8,65.4,52.0,2020,0.47,0.3,0.35,0.56,0.65,0.52,0.0,0.04,0.11
476,University of St Gallen,7579,0.12,0.34,44.86,30.6,19.6,59.0,43.4,95.7,2020,0.47,0.33,0.2,0.59,0.43,0.96,0.01,0.02,0.41
477,University of Saskatchewan,17194,0.18,0.2,44.84,35.9,26.9,48.1,59.2,72.6,2020,0.47,0.39,0.27,0.48,0.59,0.73,0.02,0.04,0.24
478,Sciences Po,11915,0.45,0.34,44.81,29.8,27.0,56.8,38.2,76.0,2020,0.47,0.32,0.27,0.57,0.38,0.76,0.01,0.09,0.41
479,Sejong University,12119,0.17,0.1,44.79,23.4,20.8,75.4,40.0,42.6,2020,0.47,0.25,0.21,0.75,0.4,0.43,0.01,0.03,0.12
480,Semmelweis University,10996,0.1,0.31,44.77,26.2,12.3,74.0,36.2,75.0,2020,0.47,0.28,0.12,0.74,0.36,0.75,0.01,0.02,0.37
481,University of Siena,12636,0.15,0.08,44.74,37.9,21.6,67.6,37.5,43.1,2020,0.47,0.41,0.22,0.68,0.38,0.43,0.02,0.03,0.1
482,SOAS University of London,5194,0.12,0.53,44.72,41.9,37.7,31.2,34.4,79.5,2020,0.47,0.45,0.38,0.31,0.34,0.8,0.01,0.02,0.64
483,University of South Carolina-Columbia,32291,0.16,0.05,44.7,33.2,25.5,63.7,36.2,43.2,2020,0.47,0.36,0.26,0.64,0.36,0.43,0.04,0.03,0.06
484,University of Strasbourg,46898,0.19,0.2,44.67,28.7,21.1,62.3,37.7,71.9,2020,0.47,0.31,0.21,0.62,0.38,0.72,0.06,0.04,0.24
485,University of Strathclyde,18517,0.19,0.27,44.65,28.3,31.6,51.9,43.6,86.2,2020,0.47,0.3,0.32,0.52,0.44,0.86,0.02,0.04,0.33
