rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
1041,Guangxi University,39846,0.19,0.02,35.94,16.3,11.7,40.1,43.1,22.0,2022,0.38,0.17,0.12,0.4,0.43,0.22,0.09,0.09,0.02
1042,University of Guilan,17460,0.35,0.02,35.93,25.6,18.5,33.1,37.4,19.1,2022,0.38,0.27,0.19,0.33,0.37,0.19,0.04,0.17,0.02
1043,Guru Jambheshwar University of Science and Technology,5705,0.18,0.01,35.92,22.6,8.5,41.5,34.8,15.3,2022,0.38,0.24,0.09,0.42,0.35,0.15,0.01,0.09,0.01
1044,Hamamatsu University School of Medicine,1207,0.04,0.02,35.9,26.8,15.8,31.9,38.1,20.1,2022,0.38,0.28,0.16,0.32,0.38,0.2,0.0,0.02,0.02
1045,Université Polytechnique Hauts-de-France,13633,0.21,0.13,35.89,15.9,8.3,30.3,36.1,73.9,2022,0.38,0.17,0.08,0.3,0.36,0.74,0.03,0.1,0.14
1046,Huaqiao University,30864,0.17,0.16,35.88,15.4,12.2,39.8,37.1,59.1,2022,0.37,0.16,0.12,0.4,0.37,0.59,0.07,0.08,0.18
1047,Hyogo College of Medicine,931,0.02,0.01,35.87,27.3,13.9,40.9,39.6,16.9,2022,0.37,0.29,0.14,0.41,0.4,0.17,0.0,0.01,0.01
1048,Ibn Tofaïl University,49037,0.72,0.02,35.86,23.9,10.0,40.6,38.2,24.8,2022,0.37,0.25,0.1,0.41,0.38,0.25,0.11,0.35,0.02
1049,Ilmenau University of Technology,5608,0.18,0.26,35.85,25.5,17.4,23.7,51.9,60.5,2022,0.37,0.27,0.17,0.24,0.52,0.61,0.01,0.09,0.29
1050,Incheon National University,13457,0.18,0.03,35.84,17.3,26.4,21.6,37.1,29.1,2022,0.37,0.18,0.27,0.22,0.37,0.29,0.03,0.09,0.03
1051,Indian Institute of Technology Bhubaneswar,1778,0.13,0.0,35.83,24.9,13.1,40.0,36.1,18.8,2022,0.37,0.26,0.13,0.4,0.36,0.19,0.0,0.06,0.0
1052,Indian Institute of Technology (Indian School of Mines) Dhanbad,7287,0.22,0.0,35.82,22.1,20.8,36.7,55.9,15.0,2022,0.37,0.23,0.21,0.37,0.56,0.15,0.02,0.11,0.0
1053,Indian Institute of Science Education and Research Bhopal,1581,0.13,0.0,35.81,25.6,14.4,26.9,35.1,18.8,2022,0.37,0.27,0.14,0.27,0.35,0.19,0.0,0.06,0.0
1054,Indian Institute of Technology Mandi,1367,0.1,0.01,35.8,23.3,10.8,40.3,35.2,22.2,2022,0.37,0.25,0.11,0.4,0.35,0.22,0.0,0.05,0.01
1055,Inha University,18801,0.22,0.08,35.78,26.6,21.6,27.1,64.7,34.7,2022,0.37,0.28,0.22,0.27,0.65,0.35,0.04,0.11,0.09
1056,The Islamia University of Bahawalpur,29156,0.24,0.0,35.77,22.6,10.5,36.7,34.8,40.3,2022,0.37,0.24,0.11,0.37,0.35,0.4,0.07,0.12,0.0
1057,Istanbul University,84991,0.36,0.08,35.76,23.4,20.4,32.9,46.7,30.8,2022,0.37,0.25,0.2,0.33,0.47,0.31,0.2,0.18,0.09
1058,Jamia Hamdard University,9138,0.19,0.04,35.75,19.1,12.2,44.3,38.0,29.2,2022,0.37,0.2,0.12,0.44,0.38,0.29,0.02,0.09,0.04
1059,University of Jeddah,23342,0.12,0.02,35.74,17.1,8.4,38.5,34.8,72.2,2022,0.37,0.18,0.08,0.38,0.35,0.72,0.05,0.06,0.02
1060,Jeonbuk National University,20488,0.2,0.06,35.73,23.2,21.4,27.1,43.7,30.2,2022,0.37,0.25,0.21,0.27,0.44,0.3,0.05,0.1,0.07
1061,Jianghan University,17855,0.14,0.02,35.72,16.8,9.8,51.1,38.7,22.4,2022,0.37,0.18,0.1,0.51,0.39,0.22,0.04,0.07,0.02
1062,Jilin University,72804,0.11,0.03,35.71,27.6,17.2,30.9,42.3,22.2,2022,0.37,0.29,0.17,0.31,0.42,0.22,0.17,0.05,0.03
1063,Kanazawa University,10392,0.1,0.06,35.7,27.0,18.8,25.8,37.8,27.5,2022,0.37,0.29,0.19,0.26,0.38,0.28,0.02,0.05,0.07
1064,Kaohsiung Medical University,6487,0.12,0.07,35.69,24.1,24.9,27.0,52.8,27.6,2022,0.37,0.26,0.25,0.27,0.53,0.28,0.02,0.06,0.08
1065,Karabük University,47208,0.46,0.19,35.68,13.7,8.4,50.9,35.2,37.6,2022,0.37,0.14,0.08,0.51,0.35,0.38,0.11,0.23,0.21
1066,Kharkiv National University of Radio Electronics,7670,0.11,0.1,35.67,18.5,9.1,39.4,35.3,30.5,2022,0.37,0.2,0.09,0.39,0.35,0.31,0.02,0.05,0.11
1067,King Faisal University,29946,0.14,0.02,35.66,17.7,7.8,41.0,39.7,73.7,2022,0.37,0.19,0.08,0.41,0.4,0.74,0.07,0.07,0.02
1068,King George’s Medical University,3083,0.07,0.0,35.64,26.9,10.3,44.7,37.3,15.4,2022,0.37,0.28,0.1,0.45,0.37,0.15,0.01,0.03,0.0
1069,KL University,17201,0.15,0.02,35.63,16.2,8.8,47.9,35.1,16.5,2022,0.37,0.17,0.09,0.48,0.35,0.17,0.04,0.07,0.02
1070,K.N. Toosi University of Technology,7140,0.24,0.01,35.62,21.3,23.2,32.9,42.0,25.7,2022,0.37,0.23,0.23,0.33,0.42,0.26,0.02,0.12,0.01
1071,Kumamoto University,9935,0.08,0.08,35.61,25.8,15.1,27.6,45.2,32.2,2022,0.37,0.27,0.15,0.28,0.45,0.32,0.02,0.04,0.09
1072,Kwame Nkrumah University of Science and Technology,63628,0.67,0.01,35.6,14.6,14.1,34.3,34.9,47.3,2022,0.37,0.15,0.14,0.34,0.35,0.47,0.15,0.33,0.01
1073,Kyoto Prefectural University of Medicine,1358,0.03,0.01,35.59,29.5,14.9,34.6,44.1,17.0,2022,0.37,0.31,0.15,0.35,0.44,0.17,0.0,0.01,0.01
1074,University of Lahore,29658,0.15,0.02,35.58,15.8,8.9,48.2,35.3,45.1,2022,0.37,0.17,0.09,0.48,0.35,0.45,0.07,0.07,0.02
1075,University of Las Palmas de Gran Canaria,17823,0.18,0.08,35.57,16.8,13.5,44.0,34.8,41.5,2022,0.37,0.18,0.14,0.44,0.35,0.42,0.04,0.09,0.09
1076,Lebanese University,49737,0.16,0.16,35.56,25.9,12.5,16.0,34.9,78.2,2022,0.37,0.27,0.13,0.16,0.35,0.78,0.12,0.08,0.18
1077,University of León,12121,0.13,0.15,35.55,18.2,12.4,37.5,37.8,45.6,2022,0.37,0.19,0.12,0.38,0.38,0.46,0.03,0.06,0.16
1078,Lorestan University,8700,0.26,0.01,35.54,21.9,11.3,48.0,35.0,19.1,2022,0.37,0.23,0.11,0.48,0.35,0.19,0.02,0.13,0.01
1079,Lovely Professional University,31102,0.15,0.06,35.53,16.3,9.1,45.8,36.1,22.0,2022,0.37,0.17,0.09,0.46,0.36,0.22,0.07,0.07,0.07
1080,University of Malaga,35860,0.12,0.07,35.52,17.9,12.7,34.3,37.4,40.6,2022,0.37,0.19,0.13,0.34,0.37,0.41,0.08,0.06,0.08
1081,Universiti Malaysia Perlis,11084,0.11,0.05,35.51,20.0,10.6,46.3,35.1,29.3,2022,0.37,0.21,0.11,0.46,0.35,0.29,0.03,0.05,0.05
1082,Manipal Academy of Higher Education,22337,0.09,0.12,35.5,29.8,13.6,22.5,41.5,35.5,2022,0.37,0.32,0.14,0.22,0.42,0.36,0.05,0.04,0.13
1083,University of Manouba,16874,0.13,0.02,35.49,19.7,8.2,34.5,34.8,43.3,2022,0.37,0.21,0.08,0.34,0.35,0.43,0.04,0.06,0.02
1084,University of Maribor,11732,0.13,0.07,35.47,18.3,16.8,28.3,41.3,39.3,2022,0.37,0.19,0.17,0.28,0.41,0.39,0.03,0.06,0.08
1085,University of Mazandaran,13672,0.33,0.07,35.46,26.7,14.1,32.1,37.8,27.2,2022,0.37,0.28,0.14,0.32,0.38,0.27,0.03,0.16,0.08
1086,Medical University of Bialystok,5284,0.13,0.07,35.45,37.2,10.0,24.2,37.3,27.5,2022,0.37,0.39,0.1,0.24,0.37,0.28,0.01,0.06,0.08
1087,Medical University of Warsaw,10221,0.07,0.08,35.44,28.3,10.7,35.5,40.8,28.7,2022,0.37,0.3,0.11,0.36,0.41,0.29,0.02,0.03,0.09
1088,Minia University,76018,0.19,0.01,35.43,14.9,8.0,46.5,34.9,45.0,2022,0.37,0.16,0.08,0.46,0.35,0.45,0.18,0.09,0.01
1089,Mississippi State University,28074,0.2,0.03,35.42,20.8,18.1,38.8,39.8,29.6,2022,0.37,0.22,0.18,0.39,0.4,0.3,0.07,0.1,0.03
1090,Morgan State University,7118,0.13,0.1,35.41,21.2,10.6,39.5,35.1,47.1,2022,0.37,0.22,0.11,0.4,0.35,0.47,0.02,0.06,0.11
1091,University of Mumbai,13196,0.24,0.0,35.4,28.3,28.1,12.4,36.6,15.6,2022,0.37,0.3,0.28,0.12,0.37,0.16,0.03,0.12,0.0
1092,University of Murcia,27067,0.16,0.08,35.39,19.5,15.7,37.1,37.0,40.7,2022,0.37,0.21,0.16,0.37,0.37,0.41,0.06,0.08,0.09
1093,Nagasaki University,8877,0.07,0.06,35.38,25.9,13.7,23.6,39.8,34.4,2022,0.37,0.27,0.14,0.24,0.4,0.34,0.02,0.03,0.07
1094,Nanjing University of Aeronautics and Astronautics,30713,0.16,0.03,35.37,22.4,24.3,20.6,74.8,20.4,2022,0.37,0.24,0.24,0.21,0.75,0.2,0.07,0.08,0.03
1095,National Central University,11101,0.1,0.12,35.36,26.1,23.5,18.2,75.8,45.4,2022,0.37,0.28,0.24,0.18,0.76,0.45,0.03,0.05,0.13
1096,National Chengchi University,12750,0.15,0.16,35.35,25.1,28.5,12.6,42.7,50.0,2022,0.37,0.27,0.29,0.13,0.43,0.5,0.03,0.07,0.18
1097,National University of Colombia,51722,0.22,0.01,35.34,20.3,14.1,41.4,35.3,36.9,2022,0.37,0.21,0.14,0.41,0.35,0.37,0.12,0.11,0.01
1098,National Dong Hwa University,9907,0.17,0.08,35.33,18.4,22.0,26.1,38.3,43.3,2022,0.37,0.19,0.22,0.26,0.38,0.43,0.02,0.08,0.09
1099,"National Institute of Technology, Tiruchirappalli",6188,0.15,0.08,35.32,26.1,13.7,35.4,39.7,23.2,2022,0.37,0.28,0.14,0.35,0.4,0.23,0.01,0.07,0.09
1100,National University of San Martín,15964,0.16,0.05,35.31,17.2,10.5,37.7,35.5,40.7,2022,0.37,0.18,0.11,0.38,0.36,0.41,0.04,0.08,0.05
1101,National Taipei University of Technology,9882,0.16,0.11,35.3,22.8,22.4,24.7,98.0,36.5,2022,0.37,0.24,0.22,0.25,0.98,0.37,0.02,0.08,0.12
1102,National Yunlin University of Science and Technology,9199,0.22,0.06,35.29,20.0,28.2,13.7,95.3,27.0,2022,0.37,0.21,0.28,0.14,0.95,0.27,0.02,0.11,0.07
1103,Nicolaus Copernicus University in Toruń,23157,0.15,0.03,35.28,19.8,18.3,28.0,36.3,29.4,2022,0.37,0.21,0.18,0.28,0.36,0.29,0.05,0.07,0.03
1104,North China Electric Power University,37957,0.19,0.03,35.27,18.5,18.9,29.1,54.3,18.1,2022,0.37,0.2,0.19,0.29,0.54,0.18,0.09,0.09,0.03
1105,Northwest University,24365,0.13,0.07,35.26,22.1,12.0,35.2,39.4,27.3,2022,0.37,0.23,0.12,0.35,0.39,0.27,0.06,0.06,0.08
1106,Oakland University,15544,0.18,0.04,35.24,29.3,14.8,28.1,35.1,33.3,2022,0.37,0.31,0.15,0.28,0.35,0.33,0.04,0.09,0.04
1107,Óbuda University,12378,0.5,0.05,35.23,15.7,14.5,41.0,37.4,38.6,2022,0.37,0.17,0.15,0.41,0.37,0.39,0.03,0.25,0.05
1108,Ocean University of China,29189,0.16,0.04,35.22,23.5,16.1,34.0,43.5,26.2,2022,0.37,0.25,0.16,0.34,0.44,0.26,0.07,0.08,0.04
1109,Okayama University,13145,0.1,0.09,35.21,27.9,19.3,25.2,59.4,31.2,2022,0.37,0.3,0.19,0.25,0.59,0.31,0.03,0.05,0.1
1110,Osmania University,12584,0.27,0.03,35.2,35.3,14.7,30.8,40.0,17.0,2022,0.37,0.37,0.15,0.31,0.4,0.17,0.03,0.13,0.03
1111,Ozyegin University,6649,0.21,0.05,35.19,18.9,13.2,41.3,36.0,47.2,2022,0.37,0.2,0.13,0.41,0.36,0.47,0.02,0.1,0.05
1112,Pavol Jozef Šafárik University in Košice,7198,0.11,0.23,35.18,38.8,10.0,16.3,34.9,64.4,2022,0.37,0.41,0.1,0.16,0.35,0.64,0.02,0.05,0.25
1113,Universitas Pendidikan Indonesia,34766,0.23,0.01,35.17,17.2,9.3,44.1,35.6,17.5,2022,0.37,0.18,0.09,0.44,0.36,0.18,0.08,0.11,0.01
1114,Polytechnic Institute of Porto,18428,0.16,0.07,35.16,14.5,9.8,51.6,35.0,36.5,2022,0.37,0.15,0.1,0.52,0.35,0.37,0.04,0.08,0.08
1115,Pondicherry University,7080,0.21,0.01,35.15,35.7,19.4,18.7,34.8,15.3,2022,0.37,0.38,0.19,0.19,0.35,0.15,0.02,0.1,0.01
1116,Pontifical Catholic University of Peru,26809,0.07,0.02,35.14,20.9,9.3,32.8,35.8,44.3,2022,0.37,0.22,0.09,0.33,0.36,0.44,0.06,0.03,0.02
1117,Pontifical Catholic University of Valparaíso,17411,0.25,0.01,35.13,17.4,25.2,20.4,43.9,49.3,2022,0.37,0.18,0.25,0.2,0.44,0.49,0.04,0.12,0.01
1118,Pontifícia Universidade Católica do Paraná,13324,0.15,0.01,35.12,20.5,12.4,37.4,38.0,27.2,2022,0.37,0.22,0.12,0.37,0.38,0.27,0.03,0.07,0.01
1119,University of Primorska,5149,0.15,0.14,35.11,17.4,14.8,27.3,36.0,64.1,2022,0.37,0.18,0.15,0.27,0.36,0.64,0.01,0.07,0.15
1120,Public University of Navarre,7498,0.11,0.08,35.1,19.2,13.4,40.1,37.6,46.2,2022,0.37,0.2,0.13,0.4,0.38,0.46,0.02,0.05,0.09
1121,University of Puerto Rico,49505,0.12,0.0,35.09,21.5,9.5,42.4,37.1,43.2,2022,0.37,0.23,0.1,0.42,0.37,0.43,0.12,0.06,0.0
1122,University of the Punjab,27907,0.24,0.0,35.08,22.5,13.1,28.8,35.5,35.8,2022,0.37,0.24,0.13,0.29,0.36,0.36,0.07,0.12,0.0
1123,University Rey Juan Carlos,44197,0.22,0.08,35.07,14.8,11.3,39.9,36.5,41.4,2022,0.37,0.16,0.11,0.4,0.36,0.41,0.1,0.11,0.09
1124,Riga Technical University,10515,0.32,0.18,35.06,22.4,20.1,15.8,62.6,57.3,2022,0.37,0.24,0.2,0.16,0.63,0.57,0.02,0.16,0.2
1125,Rikkyo University,19946,0.16,0.05,35.05,16.9,8.6,44.1,35.5,48.8,2022,0.37,0.18,0.09,0.44,0.36,0.49,0.05,0.08,0.05
1126,Robert Gordon University,8900,0.19,0.23,35.04,16.7,12.5,25.9,36.4,77.5,2022,0.37,0.18,0.13,0.26,0.36,0.78,0.02,0.09,0.25
1127,Rowan University,17576,0.18,0.03,35.03,24.8,8.1,42.1,35.5,30.7,2022,0.37,0.26,0.08,0.42,0.36,0.31,0.04,0.09,0.03
1128,Université Saint-Joseph de Beyrouth,7985,0.08,0.08,35.02,24.9,9.9,22.9,40.4,72.2,2022,0.37,0.26,0.1,0.23,0.4,0.72,0.02,0.04,0.09
1129,Saitama Medical University,1942,0.02,0.0,35.01,24.2,9.1,37.5,38.6,15.7,2022,0.37,0.26,0.09,0.38,0.39,0.16,0.0,0.01,0.0
1130,San Jose State University,29960,0.28,0.11,35.0,19.1,13.1,33.3,35.3,42.7,2022,0.37,0.2,0.13,0.33,0.35,0.43,0.07,0.14,0.12
1131,University of Sargodha,21249,0.26,0.0,34.99,28.9,10.4,25.5,35.2,41.5,2022,0.37,0.31,0.1,0.26,0.35,0.42,0.05,0.13,0.0
1132,SASTRA University,9851,0.14,0.0,34.98,18.7,9.9,38.3,43.6,16.9,2022,0.37,0.2,0.1,0.38,0.44,0.17,0.02,0.07,0.0
1133,Semnan University,14606,0.15,0.01,34.97,24.6,11.5,36.2,34.8,18.0,2022,0.37,0.26,0.12,0.36,0.35,0.18,0.03,0.07,0.01
1134,University of Seoul,9183,0.17,0.06,34.96,25.2,18.8,26.8,40.4,29.3,2022,0.37,0.27,0.19,0.27,0.4,0.29,0.02,0.08,0.07
1135,University of Seville,49826,0.17,0.11,34.95,19.8,19.3,34.2,38.4,46.0,2022,0.37,0.21,0.19,0.34,0.38,0.46,0.12,0.08,0.12
1136,​Shahid Chamran University of Ahvaz,13079,0.22,0.03,34.94,29.2,17.9,22.8,92.2,18.6,2022,0.37,0.31,0.18,0.23,0.92,0.19,0.03,0.11,0.03
1137,Shahrekord University,6954,0.2,0.0,34.93,16.7,12.3,47.8,35.9,17.8,2022,0.36,0.18,0.12,0.48,0.36,0.18,0.02,0.1,0.0
1138,Shahrood University of Technology,8269,0.23,0.01,34.92,23.8,16.8,40.0,35.6,24.4,2022,0.36,0.25,0.17,0.4,0.36,0.24,0.02,0.11,0.01
1139,Shanghai Maritime University,22774,0.16,0.03,34.91,16.0,10.8,48.1,49.1,39.0,2022,0.36,0.17,0.11,0.48,0.49,0.39,0.05,0.08,0.03
1140,Shiga University of Medical Science,1155,0.03,0.03,34.9,26.5,10.8,37.0,43.7,21.3,2022,0.36,0.28,0.11,0.37,0.44,0.21,0.0,0.01,0.03
1141,University of Social Welfare and Rehabilitation Sciences,1732,0.11,0.02,34.89,27.3,17.6,33.6,41.4,32.4,2022,0.36,0.29,0.18,0.34,0.41,0.32,0.0,0.05,0.02
1142,Sogang University,9652,0.24,0.14,34.88,25.9,25.7,23.2,50.8,37.6,2022,0.36,0.27,0.26,0.23,0.51,0.38,0.02,0.12,0.15
1143,University of the South Pacific,11208,0.31,0.01,34.87,16.0,12.6,32.7,47.8,66.0,2022,0.36,0.17,0.13,0.33,0.48,0.66,0.03,0.15,0.01
1144,University of South Wales,15310,0.15,0.18,34.86,17.0,11.1,30.9,36.5,65.9,2022,0.36,0.18,0.11,0.31,0.36,0.66,0.04,0.07,0.2
1145,Southwest Jiaotong University,43424,0.16,0.02,34.85,19.9,17.5,26.3,70.2,25.8,2022,0.36,0.21,0.18,0.26,0.7,0.26,0.1,0.08,0.02
1146,University of Split,19600,0.17,0.02,34.84,16.9,13.1,46.4,35.8,38.0,2022,0.36,0.18,0.13,0.46,0.36,0.38,0.05,0.08,0.02
1147,Sri Venkateswara University,7658,0.14,0.0,34.83,36.4,9.7,26.9,35.1,23.6,2022,0.36,0.39,0.1,0.27,0.35,0.24,0.02,0.07,0.0
1148,Staffordshire University,9120,0.18,0.12,34.82,18.3,11.4,42.4,34.9,52.1,2022,0.36,0.19,0.11,0.42,0.35,0.52,0.02,0.09,0.13
1149,St Marianna University School of Medicine,839,0.01,0.01,34.81,25.8,8.6,35.1,34.9,17.4,2022,0.36,0.27,0.09,0.35,0.35,0.17,0.0,0.0,0.01
1150,SWPS University of Social Sciences and Humanities,13987,0.36,0.09,34.8,16.2,14.9,37.8,34.8,54.5,2022,0.36,0.17,0.15,0.38,0.35,0.55,0.03,0.18,0.1
1151,Tallinn University,4062,0.1,0.19,34.79,19.8,20.7,21.4,35.3,69.5,2022,0.36,0.21,0.21,0.21,0.35,0.7,0.01,0.05,0.21
1152,Tanta University,124548,0.23,0.01,34.78,14.8,8.1,51.6,34.8,41.1,2022,0.36,0.16,0.08,0.52,0.35,0.41,0.29,0.11,0.01
1153,Technological University Dublin,20479,0.19,0.2,34.77,17.0,12.0,30.8,35.1,71.3,2022,0.36,0.18,0.12,0.31,0.35,0.71,0.05,0.09,0.22
1154,University of Technology of Compiègne,4241,0.16,0.23,34.76,23.4,10.9,28.6,42.1,83.9,2022,0.36,0.25,0.11,0.29,0.42,0.84,0.01,0.08,0.25
1155,University of Technology of Troyes,2954,0.18,0.23,34.75,24.1,10.7,30.6,43.8,70.4,2022,0.36,0.26,0.11,0.31,0.44,0.7,0.01,0.09,0.25
1156,Teesside University,12780,0.2,0.15,34.74,16.8,12.7,40.8,35.0,61.6,2022,0.36,0.18,0.13,0.41,0.35,0.62,0.03,0.1,0.16
1157,Texas State University,31600,0.19,0.01,34.73,21.6,16.8,29.7,38.0,34.4,2022,0.36,0.23,0.17,0.3,0.38,0.34,0.07,0.09,0.01
1158,Tezpur University,3985,0.13,0.0,34.72,22.8,26.2,21.4,35.8,15.7,2022,0.36,0.24,0.26,0.21,0.36,0.16,0.01,0.06,0.0
1159,Tokyo University of Agriculture and Technology,5690,0.15,0.06,34.71,28.9,26.3,13.9,52.5,28.8,2022,0.36,0.31,0.26,0.14,0.52,0.29,0.01,0.07,0.07
1160,Tokyo Medical University,1370,0.02,0.0,34.7,28.2,12.7,41.2,36.2,18.1,2022,0.36,0.3,0.13,0.41,0.36,0.18,0.0,0.01,0.0
1161,Tshwane University of Technology,48386,0.42,0.02,34.69,16.2,12.2,38.3,40.2,44.5,2022,0.36,0.17,0.12,0.38,0.4,0.45,0.11,0.21,0.02
1162,University of Tunis El Manar,29049,0.09,0.02,34.68,26.0,11.6,24.1,35.0,41.3,2022,0.36,0.28,0.12,0.24,0.35,0.41,0.07,0.04,0.02
1163,Universiti Tunku Abdul Rahman (UTAR),17727,0.15,0.04,34.67,16.6,14.2,34.5,38.4,34.2,2022,0.36,0.18,0.14,0.34,0.38,0.34,0.04,0.07,0.04
1164,Urmia University,14729,0.29,0.01,34.66,23.2,16.0,30.4,40.0,19.3,2022,0.36,0.25,0.16,0.3,0.4,0.19,0.03,0.14,0.01
1165,"Vietnam National University, Hanoi",41803,0.14,0.01,34.65,19.4,10.5,41.5,36.6,45.6,2022,0.36,0.21,0.11,0.42,0.37,0.46,0.1,0.07,0.01
1166,University of Vigo,17794,0.16,0.06,34.64,19.4,15.9,40.3,39.9,43.4,2022,0.36,0.21,0.16,0.4,0.4,0.43,0.04,0.08,0.07
1167,Vilnius Gediminas Technical University (Vilnius Tech),9164,0.14,0.12,34.63,17.6,13.7,36.2,41.7,49.0,2022,0.36,0.19,0.14,0.36,0.42,0.49,0.02,0.07,0.13
1168,"Visvesvaraya National Institute of Technology, Nagpur",4616,0.17,0.03,34.62,24.6,13.0,29.4,56.1,16.7,2022,0.36,0.26,0.13,0.29,0.56,0.17,0.01,0.08,0.03
1169,University of West Bohemia,10751,0.15,0.04,34.61,18.1,16.6,29.9,39.1,30.4,2022,0.36,0.19,0.17,0.3,0.39,0.3,0.03,0.07,0.04
1170,University of Wolverhampton,14525,0.18,0.22,34.6,17.4,13.5,36.7,35.0,67.9,2022,0.36,0.18,0.14,0.37,0.35,0.68,0.03,0.09,0.24
1171,Xiangtan University,31402,0.21,0.02,34.59,15.5,13.5,38.7,38.5,22.3,2022,0.36,0.16,0.14,0.39,0.38,0.22,0.07,0.1,0.02
1172,Yangzhou University,34393,0.13,0.04,34.58,17.7,12.6,46.5,43.3,25.5,2022,0.36,0.19,0.13,0.46,0.43,0.26,0.08,0.06,0.04
1173,Yıldız Technical University,31369,0.33,0.06,34.57,19.7,20.4,23.7,94.0,23.1,2022,0.36,0.21,0.2,0.24,0.94,0.23,0.07,0.16,0.07
1174,University of Zagreb,57807,0.15,0.04,34.56,20.5,14.0,30.3,44.1,35.2,2022,0.36,0.22,0.14,0.3,0.44,0.35,0.13,0.07,0.04
1175,Zanjan University of Medical Sciences,4677,0.11,0.01,34.55,32.2,9.2,30.7,34.8,16.5,2022,0.36,0.34,0.09,0.31,0.35,0.17,0.01,0.05,0.01
1176,University of Zaragoza,27953,0.1,0.07,34.54,21.6,15.8,38.1,38.9,40.6,2022,0.36,0.23,0.16,0.38,0.39,0.41,0.07,0.05,0.08
1177,Zhejiang University of Technology,31469,0.15,0.07,34.53,17.7,17.1,41.9,60.9,25.7,2022,0.36,0.19,0.17,0.42,0.61,0.26,0.07,0.07,0.08
1178,University of Žilina,7040,0.12,0.02,34.52,20.9,16.8,34.9,40.3,32.8,2022,0.36,0.22,0.17,0.35,0.4,0.33,0.02,0.06,0.02
1179,University of Abou Bekr Belkaïd Tlemcen,42261,0.21,0.01,34.51,25.2,8.3,7.7,34.9,34.8,2022,0.36,0.27,0.08,0.08,0.35,0.35,0.1,0.1,0.01
1180,Acıbadem University,2687,0.06,0.03,34.5,22.4,11.3,9.1,38.1,23.8,2022,0.36,0.24,0.11,0.09,0.38,0.24,0.01,0.03,0.03
1181,Adolfo Ibáñez University,10375,0.25,0.05,34.49,15.5,15.1,25.1,36.6,59.6,2022,0.36,0.16,0.15,0.25,0.37,0.6,0.02,0.12,0.05
1182,AGH University of Science and Technology,21317,0.14,0.02,34.48,21.8,17.2,20.3,61.4,23.8,2022,0.36,0.23,0.17,0.2,0.61,0.24,0.05,0.07,0.02
1183,Universitas Airlangga,27351,0.1,0.02,34.47,21.5,10.7,18.3,36.5,34.2,2022,0.36,0.23,0.11,0.18,0.36,0.34,0.06,0.05,0.02
1184,Akdeniz University,41824,0.28,0.03,34.47,14.9,9.6,16.3,35.7,19.6,2022,0.36,0.16,0.1,0.16,0.36,0.2,0.1,0.14,0.03
1185,Akita University,4970,0.1,0.03,34.46,21.1,11.1,10.7,39.0,22.7,2022,0.36,0.22,0.11,0.11,0.39,0.23,0.01,0.05,0.03
1186,Aksaray University,21939,0.27,0.07,34.45,12.7,8.5,22.1,35.1,23.6,2022,0.36,0.13,0.09,0.22,0.35,0.24,0.05,0.13,0.08
1187,Alexandru Ioan Cuza University,24047,0.22,0.07,34.44,17.9,12.2,11.8,34.8,34.5,2022,0.36,0.19,0.12,0.12,0.35,0.35,0.06,0.11,0.08
1188,Al-Farabi Kazakh National University,23253,0.05,0.15,34.43,26.8,10.0,15.3,39.6,70.1,2022,0.36,0.28,0.1,0.15,0.4,0.7,0.05,0.02,0.16
1189,University of Alicante,24760,0.16,0.09,34.42,20.0,17.1,23.5,36.9,39.5,2022,0.36,0.21,0.17,0.24,0.37,0.4,0.06,0.08,0.1
1190,Alzahra University,9738,0.22,0.01,34.41,22.9,12.0,15.1,36.7,19.5,2022,0.36,0.24,0.12,0.15,0.37,0.2,0.02,0.11,0.01
1191,Amity University,31059,0.14,0.06,34.4,19.4,11.6,33.1,36.0,21.2,2022,0.36,0.21,0.12,0.33,0.36,0.21,0.07,0.07,0.07
1192,Anadolu University,29612,0.23,0.04,34.39,23.9,11.8,23.2,38.8,21.3,2022,0.36,0.25,0.12,0.23,0.39,0.21,0.07,0.11,0.04
1193,"University of the Andes, Venezuela",25198,0.11,0.02,34.38,20.5,7.7,11.4,34.8,47.7,2022,0.36,0.22,0.08,0.11,0.35,0.48,0.06,0.05,0.02
1194,Andhra University,9048,0.13,0.06,34.37,38.0,9.8,10.7,38.4,19.6,2022,0.36,0.4,0.1,0.11,0.38,0.2,0.02,0.06,0.07
1195,Universidad Andrés Bello (UNAB),42408,0.18,0.02,34.36,14.9,8.9,33.1,35.0,48.1,2022,0.36,0.16,0.09,0.33,0.35,0.48,0.1,0.09,0.02
1196,Ankara University,68578,0.16,0.05,34.35,18.5,12.2,20.7,36.0,26.4,2022,0.36,0.2,0.12,0.21,0.36,0.26,0.16,0.08,0.05
1197,Annamalai University,16582,0.11,0.02,34.34,25.1,8.9,14.5,35.8,17.6,2022,0.36,0.27,0.09,0.14,0.36,0.18,0.04,0.05,0.02
1198,Aoyama Gakuin University,19275,0.12,0.04,34.33,17.5,8.7,14.9,35.4,30.4,2022,0.36,0.19,0.09,0.15,0.35,0.3,0.04,0.06,0.04
