rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
310.0,George Mason University,37.52,29.3,17.7,42.6,25.1,23.8,26622.0,0.17,0.07,2012,0.4,0.31,0.18,0.43,0.25,0.24,0.21,0.24,0.13
311.0,Indian Institute of Technology Bombay,37.47,43.8,15.7,38.8,24.2,14.3,8327.0,0.15,0.01,2012,0.4,0.46,0.16,0.39,0.24,0.14,0.07,0.21,0.02
312.0,Jagiellonian University,37.42,25.1,16.0,43.1,25.8,39.5,42835.0,0.12,0.05,2012,0.39,0.26,0.16,0.43,0.26,0.4,0.34,0.17,0.09
313.0,Keele University,37.38,18.0,18.1,39.8,28.1,62.6,8397.0,0.16,0.2,2012,0.39,0.19,0.18,0.4,0.28,0.63,0.07,0.22,0.37
314.0,Keio University,37.33,32.3,21.9,26.1,40.0,18.3,33751.0,0.12,0.05,2012,0.39,0.34,0.22,0.26,0.4,0.19,0.26,0.17,0.09
315.0,Kent State University,37.29,15.9,13.9,58.3,24.6,26.9,23122.0,0.19,0.08,2012,0.39,0.17,0.14,0.58,0.25,0.27,0.18,0.26,0.15
316.0,Lehigh University,37.24,20.2,18.1,44.9,38.6,26.5,6300.0,0.11,0.15,2012,0.39,0.21,0.18,0.45,0.39,0.27,0.05,0.15,0.28
317.0,Linköping University,37.2,19.6,18.9,42.8,31.8,48.6,17866.0,0.08,0.1,2012,0.39,0.2,0.19,0.43,0.32,0.49,0.14,0.11,0.19
318.0,National Taiwan University of Science and Technology (Taiwan Tech),37.15,24.3,37.0,19.4,42.9,15.6,7446.0,0.17,0.11,2012,0.39,0.25,0.37,0.19,0.43,0.16,0.06,0.24,0.2
319.0,Plymouth University,37.1,12.9,13.7,58.1,25.8,49.0,24121.0,0.26,0.13,2012,0.39,0.13,0.14,0.58,0.26,0.5,0.19,0.36,0.24
320.0,Polytechnic University of Milan,37.06,24.1,17.6,33.9,69.8,33.6,30025.0,0.22,0.12,2012,0.39,0.25,0.18,0.34,0.7,0.34,0.24,0.31,0.22
321.0,Sapienza University of Rome,37.02,29.6,27.2,29.2,32.8,32.4,120986.0,0.32,0.07,2012,0.39,0.31,0.27,0.29,0.33,0.33,0.95,0.44,0.13
322.0,Shanghai Jiao Tong University,36.97,39.4,29.7,19.1,85.2,20.5,38191.0,0.13,0.06,2012,0.39,0.41,0.3,0.19,0.85,0.21,0.3,0.18,0.11
323.0,Sharif University of Technology,36.93,28.5,29.7,19.3,93.1,12.7,10977.0,0.19,0.0,2012,0.39,0.3,0.3,0.19,0.93,0.13,0.09,0.26,0.0
324.0,Sungkyunkwan University (SKKU),36.88,31.4,32.1,23.9,99.4,26.6,24365.0,0.2,0.09,2012,0.39,0.33,0.32,0.24,0.99,0.27,0.19,0.28,0.17
325.0,University College Cork,36.84,20.6,19.2,29.4,36.8,77.0,15805.0,0.22,0.15,2012,0.39,0.22,0.19,0.29,0.37,0.78,0.12,0.31,0.28
326.0,University of Aveiro,36.79,17.0,15.9,40.9,34.7,48.4,10791.0,0.18,0.1,2012,0.39,0.18,0.16,0.41,0.35,0.49,0.08,0.25,0.19
327.0,University of Canterbury,36.75,17.3,24.3,30.5,26.6,76.3,12187.0,0.16,0.2,2012,0.39,0.18,0.24,0.3,0.27,0.77,0.1,0.22,0.37
328.0,University of Eastern Finland,36.71,23.2,16.1,51.1,30.2,33.5,10798.0,0.17,0.06,2012,0.39,0.24,0.16,0.51,0.3,0.34,0.08,0.24,0.11
329.0,University of Ferrara,36.66,15.8,14.1,59.3,34.3,37.1,18882.0,0.3,0.07,2012,0.39,0.16,0.14,0.59,0.34,0.38,0.15,0.42,0.13
330.0,University of Hertfordshire,36.62,12.2,7.7,55.5,27.1,76.5,19665.0,0.19,0.27,2012,0.39,0.13,0.08,0.56,0.27,0.77,0.15,0.26,0.5
331.0,University of Houston,36.58,36.5,23.6,23.6,31.2,27.7,40325.0,0.44,0.09,2012,0.39,0.38,0.24,0.24,0.31,0.28,0.32,0.61,0.17
332.0,University of Hull,36.53,14.5,16.7,40.2,28.1,66.2,15141.0,0.19,0.2,2012,0.39,0.15,0.17,0.4,0.28,0.67,0.12,0.26,0.37
333.0,University of Liège,36.49,23.5,16.4,38.9,64.8,68.7,20951.0,0.26,0.23,2012,0.38,0.25,0.16,0.39,0.65,0.69,0.16,0.36,0.43
334.0,University of Manitoba,36.45,29.5,31.7,27.7,40.7,40.2,28576.0,0.28,0.11,2012,0.38,0.31,0.32,0.28,0.41,0.41,0.22,0.39,0.2
335.0,"University of Maryland, Baltimore County",36.4,17.6,14.5,52.8,29.9,18.6,13908.0,0.18,0.07,2012,0.38,0.18,0.15,0.53,0.3,0.19,0.11,0.25,0.13
336.0,University of Modena and Reggio Emilia,36.36,14.5,15.7,50.8,27.9,26.8,19693.0,0.25,0.06,2012,0.38,0.15,0.16,0.51,0.28,0.27,0.15,0.35,0.11
337.0,University of Oklahoma,36.32,33.8,16.1,31.6,32.3,20.7,23822.71,0.18,0.16,2012,0.38,0.35,0.16,0.32,0.32,0.21,0.19,0.25,0.3
338.0,University of Pisa,36.28,18.3,18.5,50.8,35.3,26.2,47247.0,0.18,0.04,2012,0.38,0.19,0.19,0.51,0.35,0.26,0.37,0.25,0.07
339.0,University of Porto,36.23,17.7,13.0,43.9,33.7,42.0,32720.0,0.19,0.09,2012,0.38,0.18,0.13,0.44,0.34,0.42,0.26,0.26,0.17
340.0,University of South Florida,36.19,22.1,30.1,36.6,94.4,15.0,31424.0,0.22,0.1,2012,0.38,0.23,0.3,0.37,0.94,0.15,0.25,0.31,0.19
341.0,University of Stirling,36.15,18.2,22.2,42.0,26.6,69.5,7828.0,0.16,0.22,2012,0.38,0.19,0.22,0.42,0.27,0.7,0.06,0.22,0.41
342.0,University of Surrey,36.11,32.6,25.2,12.4,46.9,81.5,12063.0,0.17,0.38,2012,0.38,0.34,0.25,0.12,0.47,0.82,0.09,0.24,0.7
343.0,University of Tampere,36.06,22.5,22.1,44.4,55.1,38.3,10045.0,0.1,0.04,2012,0.38,0.23,0.22,0.44,0.55,0.39,0.08,0.14,0.07
344.0,University of Tasmania,36.02,18.5,15.0,34.9,42.1,70.5,18340.0,0.24,0.21,2012,0.38,0.19,0.15,0.35,0.42,0.71,0.14,0.33,0.39
345.0,University of Valencia,35.98,15.8,10.2,64.3,32.1,36.4,58413.0,0.15,0.09,2012,0.38,0.16,0.1,0.64,0.32,0.37,0.46,0.21,0.17
346.0,University of Waikato,35.94,13.3,13.9,47.8,24.5,87.0,10159.0,0.17,0.25,2012,0.38,0.14,0.14,0.48,0.24,0.88,0.08,0.24,0.46
347.0,University of Warsaw,35.9,21.6,15.7,44.3,46.95,35.8,49292.0,0.14,0.07,2012,0.38,0.23,0.16,0.44,0.47,0.36,0.39,0.19,0.13
348.0,Vienna University of Technology,35.86,26.3,14.1,24.3,35.2,82.5,26419.0,0.52,0.27,2012,0.38,0.27,0.14,0.24,0.35,0.83,0.21,0.72,0.5
349.0,Vrije Universiteit Brussel,35.82,23.4,21.1,36.7,66.2,49.4,9020.0,0.17,0.16,2012,0.38,0.24,0.21,0.37,0.66,0.5,0.07,0.24,0.3
350.0,Washington State University,35.78,28.8,24.5,33.5,34.3,31.0,24550.0,0.18,0.07,2012,0.38,0.3,0.25,0.34,0.34,0.31,0.19,0.25,0.13
351.0,Zhejiang University,35.73,38.8,27.2,23.0,84.4,13.9,47508.0,0.16,0.05,2012,0.38,0.41,0.27,0.23,0.84,0.14,0.37,0.22,0.09
352.0,Aston University,35.69,16.2,19.9,11.7,26.8,84.5,23822.71,0.18,0.16,2012,0.38,0.17,0.2,0.12,0.27,0.85,0.19,0.25,0.3
353.0,Auburn University,35.65,33.7,18.7,10.3,47.3,22.5,22386.0,0.18,0.04,2012,0.38,0.35,0.19,0.1,0.47,0.23,0.18,0.25,0.07
354.0,Clemson University,35.61,20.8,17.0,25.5,30.8,28.5,19198.0,0.17,0.08,2012,0.38,0.22,0.17,0.26,0.31,0.29,0.15,0.24,0.15
355.0,Curtin University,35.57,17.1,12.3,28.7,31.3,91.4,30333.0,0.17,0.38,2012,0.38,0.18,0.12,0.29,0.31,0.92,0.24,0.24,0.7
356.0,Deakin University,35.53,17.7,16.8,26.2,27.9,56.3,32713.0,0.3,0.17,2012,0.37,0.18,0.17,0.26,0.28,0.57,0.26,0.42,0.31
357.0,Flinders University,35.49,18.2,19.1,20.3,36.2,59.9,15655.0,0.23,0.15,2012,0.37,0.19,0.19,0.2,0.36,0.61,0.12,0.32,0.28
358.0,Georgia State University,35.45,19.6,20.2,34.4,39.1,27.9,28534.0,0.2,0.05,2012,0.37,0.2,0.2,0.34,0.39,0.28,0.22,0.28,0.09
359.0,Griffith University,35.41,15.7,16.2,20.3,30.7,79.0,30251.0,0.22,0.21,2012,0.37,0.16,0.16,0.2,0.31,0.8,0.24,0.31,0.39
360.0,Harbin Institute of Technology,35.37,29.0,12.5,21.0,97.2,21.0,31658.0,0.11,0.07,2012,0.37,0.3,0.13,0.21,0.97,0.21,0.25,0.15,0.13
361.0,Heriot-Watt University,35.33,21.5,16.2,18.8,41.1,82.6,8773.0,0.18,0.43,2012,0.37,0.22,0.16,0.19,0.41,0.84,0.07,0.25,0.8
362.0,Hiroshima University,35.29,27.7,16.3,20.1,39.4,18.8,14686.0,0.08,0.05,2012,0.37,0.29,0.16,0.2,0.39,0.19,0.12,0.11,0.09
363.0,Kansas State University,35.25,20.9,13.8,33.9,36.0,23.6,21379.0,0.15,0.1,2012,0.37,0.22,0.14,0.34,0.36,0.24,0.17,0.21,0.19
364.0,Kobe University,35.21,28.3,15.5,24.3,33.5,18.1,15885.0,0.08,0.06,2012,0.37,0.3,0.16,0.24,0.34,0.18,0.12,0.11,0.11
365.0,Kyung Hee University,35.17,37.1,17.9,6.6,79.9,31.4,24356.0,0.17,0.14,2012,0.37,0.39,0.18,0.07,0.8,0.32,0.19,0.24,0.26
366.0,La Trobe University,35.13,19.0,19.5,13.6,28.9,71.3,22037.0,0.29,0.27,2012,0.37,0.2,0.2,0.14,0.29,0.72,0.17,0.4,0.5
367.0,Leibniz University of Hanover,35.1,28.2,15.9,21.7,38.9,51.4,22401.0,0.63,0.12,2012,0.37,0.29,0.16,0.22,0.39,0.52,0.18,0.88,0.22
368.0,Liverpool John Moores University,35.06,12.3,9.3,48.4,26.9,52.6,18513.0,0.2,0.13,2012,0.37,0.13,0.09,0.48,0.27,0.53,0.15,0.28,0.24
369.0,Loughborough University,35.02,27.9,25.7,9.2,39.4,66.7,13951.0,0.16,0.22,2012,0.37,0.29,0.26,0.09,0.39,0.67,0.11,0.22,0.41
370.0,Mahidol University,34.98,29.9,14.7,20.9,29.0,45.0,27402.0,0.08,0.03,2012,0.37,0.31,0.15,0.21,0.29,0.46,0.22,0.11,0.06
371.0,Massey University,34.94,17.4,17.2,24.5,46.95,77.8,19101.0,0.17,0.15,2012,0.37,0.18,0.17,0.24,0.47,0.79,0.15,0.24,0.28
372.0,Michigan Technological University,34.9,21.2,13.8,24.8,41.9,32.3,23822.71,0.18,0.16,2012,0.37,0.22,0.14,0.25,0.42,0.33,0.19,0.25,0.3
373.0,National Central University,34.86,24.7,21.4,27.1,78.6,22.2,10915.0,0.1,0.06,2012,0.37,0.26,0.22,0.27,0.79,0.22,0.09,0.14,0.11
374.0,National Taiwan Ocean University,34.82,12.5,19.7,31.0,68.0,14.3,8240.0,0.21,0.05,2012,0.37,0.13,0.2,0.31,0.68,0.14,0.06,0.29,0.09
375.0,"National University of Ireland, Galway",34.79,17.9,12.2,31.3,32.7,72.6,14067.0,0.27,0.14,2012,0.37,0.19,0.12,0.31,0.33,0.73,0.11,0.38,0.26
376.0,"National University of Ireland, Maynooth",34.75,22.9,18.6,22.1,27.1,74.8,7653.0,0.28,0.11,2012,0.37,0.24,0.19,0.22,0.27,0.76,0.06,0.39,0.2
377.0,New Jersey Institute of Technology,34.71,17.1,14.5,26.4,37.5,41.3,10646.0,0.26,0.17,2012,0.37,0.18,0.15,0.26,0.38,0.42,0.08,0.36,0.31
378.0,New University of Lisbon,34.67,18.0,10.9,28.3,38.3,48.3,18867.0,0.18,0.07,2012,0.37,0.19,0.11,0.28,0.38,0.49,0.15,0.25,0.13
379.0,Old Dominion University,34.63,17.1,12.5,46.9,46.95,27.3,23822.71,0.18,0.16,2012,0.37,0.18,0.13,0.47,0.47,0.28,0.19,0.25,0.3
380.0,Polytechnic University of Catalonia,34.6,23.0,12.5,23.3,44.6,42.0,22893.0,0.12,0.28,2012,0.36,0.24,0.13,0.23,0.45,0.42,0.18,0.17,0.52
381.0,Polytechnic University of Turin,34.56,19.3,12.1,29.1,67.6,32.4,27709.0,0.2,0.16,2012,0.36,0.2,0.12,0.29,0.68,0.33,0.22,0.28,0.3
382.0,Polytechnic University of Valencia,34.52,19.6,9.8,45.3,36.6,23.6,33172.0,0.14,0.07,2012,0.36,0.2,0.1,0.45,0.37,0.24,0.26,0.19,0.13
383.0,Pontifical Catholic University of Chile,34.48,17.1,16.3,30.1,29.7,45.5,25075.0,0.15,0.07,2012,0.36,0.18,0.16,0.3,0.3,0.46,0.2,0.21,0.13
384.0,Saint Petersburg State University,34.45,37.6,19.7,3.1,26.0,38.1,20836.0,0.05,0.07,2012,0.36,0.39,0.2,0.03,0.26,0.39,0.16,0.07,0.13
385.0,Swansea University,34.41,17.6,18.1,25.6,28.8,63.3,12801.0,0.17,0.2,2012,0.36,0.18,0.18,0.26,0.29,0.64,0.1,0.24,0.37
386.0,Swinburne University of Technology,34.37,15.5,11.3,35.6,40.3,64.6,20314.0,0.36,0.33,2012,0.36,0.16,0.11,0.36,0.4,0.65,0.16,0.5,0.61
387.0,Tokyo University of Agriculture and Technology,34.33,26.5,15.8,21.7,41.5,18.0,5865.0,0.14,0.05,2012,0.36,0.28,0.16,0.22,0.42,0.18,0.05,0.19,0.09
388.0,University of Bari Aldo Moro,34.3,23.1,17.4,35.1,30.6,30.5,51560.0,0.65,0.02,2012,0.36,0.24,0.18,0.35,0.31,0.31,0.4,0.9,0.04
389.0,University of Coimbra,34.26,20.6,11.6,27.4,29.4,55.8,22795.0,0.19,0.11,2012,0.36,0.22,0.12,0.27,0.29,0.56,0.18,0.26,0.2
390.0,University of Idaho,34.22,29.4,16.2,24.0,25.5,27.4,11641.0,0.22,0.06,2012,0.36,0.31,0.16,0.24,0.26,0.28,0.09,0.31,0.11
391.0,University of Kent,34.19,15.6,18.5,19.1,26.5,82.5,17638.0,0.14,0.27,2012,0.36,0.16,0.19,0.19,0.26,0.83,0.14,0.19,0.5
392.0,University of Paris North – Paris 13,34.15,13.4,11.8,39.4,24.2,59.9,23026.0,0.23,0.22,2012,0.36,0.14,0.12,0.39,0.24,0.61,0.18,0.32,0.41
393.0,University of Salento,34.11,26.5,19.1,27.2,73.1,24.4,19959.0,0.58,0.01,2012,0.36,0.28,0.19,0.27,0.73,0.25,0.16,0.81,0.02
394.0,University of South Australia,34.08,20.6,18.0,19.4,87.7,81.8,18971.0,0.26,0.32,2012,0.36,0.22,0.18,0.19,0.88,0.83,0.15,0.36,0.59
395.0,University of Strathclyde,34.04,24.4,17.7,19.3,33.1,63.0,15705.0,0.2,0.2,2012,0.36,0.25,0.18,0.19,0.33,0.64,0.12,0.28,0.37
396.0,University of Tartu,34.0,17.8,17.8,34.4,26.3,42.0,10269.0,0.13,0.03,2012,0.36,0.19,0.18,0.34,0.26,0.42,0.08,0.18,0.06
397.0,University of Turku,33.97,20.4,21.5,28.9,32.3,41.4,12326.0,0.15,0.05,2012,0.36,0.21,0.22,0.29,0.32,0.42,0.1,0.21,0.09
398.0,University of Wyoming,33.93,18.4,20.9,36.7,29.8,21.8,23822.71,0.18,0.16,2012,0.36,0.19,0.21,0.37,0.3,0.22,0.19,0.25,0.3
399.0,University of Zaragoza,33.9,14.5,9.3,38.4,42.9,28.8,31046.0,0.12,0.05,2012,0.36,0.15,0.09,0.38,0.43,0.29,0.24,0.17,0.09
400.0,Waseda University,33.86,25.4,17.3,29.7,27.3,27.1,52316.0,0.17,0.08,2012,0.36,0.27,0.17,0.3,0.27,0.27,0.41,0.24,0.15
401.0,Wuhan University,33.82,31.3,12.9,25.3,66.7,21.7,46227.0,0.14,0.07,2012,0.36,0.33,0.13,0.25,0.67,0.22,0.36,0.19,0.13
402.0,Yuan Ze University,33.79,10.8,9.6,58.3,29.2,12.8,8663.0,0.21,0.04,2012,0.36,0.11,0.1,0.58,0.29,0.13,0.07,0.29,0.07
