rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
757,San Diego State University,31109,0.3,0.08,39.88,23.7,11.4,65.1,34.3,33.6,2021,0.42,0.25,0.11,0.65,0.34,0.34,0.06,0.09,0.1
758,Savitribai Phule Pune University,6182,0.13,0.03,39.87,37.1,18.6,42.7,34.9,18.5,2021,0.42,0.39,0.19,0.43,0.35,0.18,0.01,0.04,0.04
759,Shahid Beheshti University,18438,0.21,0.02,39.85,25.9,31.8,36.2,69.1,20.7,2021,0.42,0.27,0.32,0.36,0.69,0.21,0.04,0.06,0.02
760,Shahid Beheshti University of Medical Sciences,12361,0.09,0.03,39.84,42.4,15.3,37.0,71.0,18.4,2021,0.42,0.45,0.15,0.37,0.71,0.18,0.02,0.03,0.04
761,Shandong University,43643,0.13,0.07,39.82,34.0,30.3,39.4,85.6,30.2,2021,0.42,0.36,0.3,0.39,0.86,0.3,0.08,0.04,0.08
762,University of Sharjah,12688,0.19,0.58,39.81,20.4,14.6,51.8,37.9,98.9,2021,0.42,0.22,0.15,0.52,0.38,0.99,0.02,0.06,0.69
763,Shiraz University of Technology,1453,0.14,0.0,39.79,25.3,27.0,59.5,41.0,20.6,2021,0.42,0.27,0.27,0.6,0.41,0.21,0.0,0.04,0.0
764,Sichuan University,67257,0.14,0.04,39.78,29.9,26.6,43.0,71.7,30.6,2021,0.42,0.32,0.27,0.43,0.72,0.31,0.13,0.04,0.05
765,University of Siegen,19291,0.41,0.12,39.76,21.9,24.9,44.9,39.7,55.7,2021,0.42,0.23,0.25,0.45,0.4,0.56,0.04,0.12,0.14
766,Southern Cross University,10197,0.32,0.32,39.75,18.6,24.0,47.7,43.3,71.8,2021,0.42,0.2,0.24,0.48,0.43,0.72,0.02,0.09,0.38
767,Southern Medical University,19802,0.11,0.06,39.73,34.7,28.0,33.5,42.0,24.1,2021,0.42,0.37,0.28,0.34,0.42,0.24,0.04,0.03,0.07
768,University of the Sunshine Coast,10242,0.28,0.18,39.72,19.1,24.5,47.9,38.7,70.1,2021,0.42,0.2,0.25,0.48,0.39,0.7,0.02,0.08,0.21
769,University of Tabriz,12444,0.16,0.06,39.7,32.8,19.7,55.9,43.5,27.9,2021,0.42,0.35,0.2,0.56,0.44,0.28,0.02,0.05,0.07
770,Tabriz University of Medical Sciences,8075,0.09,0.0,39.69,44.9,12.6,43.6,33.7,17.7,2021,0.42,0.48,0.13,0.44,0.34,0.18,0.02,0.03,0.0
771,Universiti Teknologi Malaysia,19988,0.12,0.17,39.67,30.4,24.3,38.8,46.2,58.1,2021,0.41,0.32,0.24,0.39,0.46,0.58,0.04,0.04,0.2
772,Universiti Teknologi Petronas,5907,0.15,0.19,39.66,30.1,30.3,32.0,74.3,72.5,2021,0.41,0.32,0.3,0.32,0.74,0.72,0.01,0.04,0.23
773,University of Texas at Arlington,29817,0.28,0.14,39.64,21.5,19.3,53.8,40.2,46.6,2021,0.41,0.23,0.19,0.54,0.4,0.47,0.06,0.08,0.17
774,Texas Tech University,33464,0.21,0.09,39.63,29.1,20.3,45.2,35.3,49.2,2021,0.41,0.31,0.2,0.45,0.35,0.49,0.07,0.06,0.11
775,Thapar Institute of Engineering and Technology,7996,0.15,0.01,39.62,19.2,10.6,78.4,33.8,19.5,2021,0.41,0.2,0.11,0.78,0.34,0.2,0.02,0.04,0.01
776,University of Thessaly,17886,0.41,0.02,39.6,13.4,18.6,55.1,50.9,39.7,2021,0.41,0.14,0.19,0.55,0.51,0.4,0.03,0.12,0.02
777,University of Toledo,18587,0.16,0.1,39.59,31.6,13.7,48.9,42.7,46.4,2021,0.41,0.33,0.14,0.49,0.43,0.46,0.04,0.05,0.12
778,TU Braunschweig,20103,0.1,0.15,39.57,24.4,16.7,53.8,42.7,54.7,2021,0.41,0.26,0.17,0.54,0.43,0.55,0.04,0.03,0.18
779,University of Udine,11776,0.18,0.07,39.56,21.9,16.3,68.7,38.0,41.9,2021,0.41,0.23,0.16,0.69,0.38,0.42,0.02,0.05,0.08
780,University of Ulsan,12830,0.12,0.05,39.54,21.0,25.0,61.7,65.1,23.4,2021,0.41,0.22,0.25,0.62,0.65,0.23,0.02,0.04,0.06
781,Ulster University,17195,0.17,0.08,39.53,20.2,18.0,41.8,33.6,76.5,2021,0.41,0.21,0.18,0.42,0.34,0.76,0.03,0.05,0.1
782,Universiti Utara Malaysia,12951,0.12,0.29,39.51,31.0,25.2,34.8,36.7,61.3,2021,0.41,0.33,0.25,0.35,0.37,0.61,0.03,0.04,0.35
783,University of the Western Cape,22660,0.3,0.06,39.5,19.2,21.4,57.6,33.4,60.9,2021,0.41,0.2,0.21,0.58,0.33,0.61,0.04,0.09,0.07
784,Western Washington University,15050,0.18,0.01,39.48,15.9,10.2,71.4,33.5,26.4,2021,0.41,0.17,0.1,0.71,0.34,0.26,0.03,0.05,0.01
785,University of Windsor,13771,0.3,0.26,39.47,34.1,27.4,35.0,39.2,82.6,2021,0.41,0.36,0.28,0.35,0.39,0.83,0.03,0.09,0.31
786,University of Wisconsin-Milwaukee,20490,0.19,0.06,39.46,21.8,22.7,62.4,35.2,33.4,2021,0.41,0.23,0.23,0.62,0.35,0.33,0.04,0.06,0.07
787,Worcester Polytechnic Institute,5761,0.12,0.22,39.44,24.5,17.7,56.8,35.3,54.3,2021,0.41,0.26,0.18,0.57,0.35,0.54,0.01,0.04,0.26
788,University of Wuppertal,23117,0.59,0.11,39.43,23.6,20.2,55.9,45.6,50.2,2021,0.41,0.25,0.2,0.56,0.46,0.5,0.05,0.17,0.13
789,Xi’an Jiaotong-Liverpool University,11388,0.23,0.07,39.41,16.7,15.0,66.4,36.0,76.5,2021,0.41,0.18,0.15,0.66,0.36,0.76,0.02,0.07,0.08
790,Yasouj University,6023,0.26,0.0,39.4,18.8,14.8,78.8,35.4,16.4,2021,0.41,0.2,0.15,0.79,0.35,0.16,0.01,0.08,0.0
791,Yokohama City University,4976,0.04,0.02,39.38,27.5,8.5,68.7,39.2,20.9,2021,0.41,0.29,0.09,0.69,0.39,0.21,0.01,0.01,0.02
792,University of the Aegean,14297,0.44,0.01,39.37,17.8,13.1,48.4,34.8,37.5,2021,0.41,0.19,0.13,0.48,0.35,0.38,0.03,0.13,0.01
793,"University of Agriculture, Faisalabad",26756,0.4,0.0,39.36,23.0,15.8,34.2,45.2,38.9,2021,0.41,0.24,0.16,0.34,0.45,0.39,0.05,0.12,0.0
794,University of Alcalá,19400,0.15,0.19,39.34,17.9,13.8,45.2,38.9,59.9,2021,0.41,0.19,0.14,0.45,0.39,0.6,0.04,0.04,0.23
795,University of Algarve,8008,0.13,0.19,39.33,16.9,13.6,43.5,33.7,66.6,2021,0.41,0.18,0.14,0.44,0.34,0.67,0.02,0.04,0.23
796,Aligarh Muslim University,19396,0.12,0.02,39.31,31.1,11.0,41.6,38.1,24.0,2021,0.41,0.33,0.11,0.42,0.38,0.24,0.04,0.04,0.02
797,American University in Cairo,5832,0.13,0.05,39.3,25.6,20.7,22.6,34.4,63.5,2021,0.41,0.27,0.21,0.23,0.34,0.64,0.01,0.04,0.06
798,American University of Sharjah,4784,0.12,0.81,39.28,20.6,16.6,28.0,35.6,93.3,2021,0.41,0.22,0.17,0.28,0.36,0.93,0.01,0.04,0.96
799,Amrita Vishwa Vidyapeetham,15130,0.12,0.1,39.27,26.0,18.6,38.5,74.1,41.5,2021,0.41,0.28,0.19,0.38,0.74,0.42,0.03,0.04,0.12
800,"University of the Andes, Colombia",15280,0.13,0.02,39.26,21.6,16.3,43.2,38.1,55.4,2021,0.41,0.23,0.16,0.43,0.38,0.55,0.03,0.04,0.02
801,"Asia University, Taiwan",11627,0.32,0.07,39.24,17.5,35.6,28.5,100.0,42.0,2021,0.41,0.19,0.36,0.28,1.0,0.42,0.02,0.09,0.08
802,Azarbaijan Shahid Madani University,6470,0.24,0.0,39.23,19.3,14.0,46.0,38.3,17.5,2021,0.41,0.2,0.14,0.46,0.38,0.18,0.01,0.07,0.0
803,University of the Basque Country,42724,0.15,0.05,39.21,19.2,17.9,48.0,35.7,43.9,2021,0.41,0.2,0.18,0.48,0.36,0.44,0.08,0.04,0.06
804,Baylor University,17274,0.15,0.06,39.2,29.7,14.5,38.0,34.1,35.6,2021,0.41,0.31,0.15,0.38,0.34,0.36,0.03,0.04,0.07
805,University of Bedfordshire,9735,0.19,0.38,39.19,17.2,14.2,31.8,33.9,78.3,2021,0.41,0.18,0.14,0.32,0.34,0.78,0.02,0.06,0.45
806,Beijing Jiaotong University,30200,0.14,0.08,39.17,23.0,24.2,23.2,67.1,37.7,2021,0.41,0.24,0.24,0.23,0.67,0.38,0.06,0.04,0.1
807,Benha University,110000,0.32,0.04,39.16,15.3,7.5,57.8,34.4,42.7,2021,0.41,0.16,0.08,0.58,0.34,0.43,0.21,0.09,0.05
808,Beni-Suef University,73693,0.27,0.01,39.14,14.6,7.4,61.7,33.4,44.7,2021,0.41,0.15,0.07,0.62,0.33,0.45,0.14,0.08,0.01
809,Bharathiar University,3674,0.15,0.0,39.13,36.3,15.0,28.7,33.5,20.2,2021,0.41,0.38,0.15,0.29,0.34,0.2,0.01,0.04,0.0
810,Bowling Green State University,15333,0.16,0.04,39.12,20.0,13.1,43.6,33.4,26.0,2021,0.41,0.21,0.13,0.44,0.33,0.26,0.03,0.05,0.05
811,University of Brasília,45594,0.15,0.02,39.1,26.7,14.8,39.4,41.3,32.1,2021,0.41,0.28,0.15,0.39,0.41,0.32,0.09,0.04,0.02
812,Capital Medical University,13374,0.05,0.05,39.09,30.5,18.0,31.8,33.9,24.2,2021,0.41,0.32,0.18,0.32,0.34,0.24,0.03,0.01,0.06
813,Cardiff Metropolitan University,8940,0.19,0.18,39.07,18.8,12.3,39.5,34.2,64.5,2021,0.41,0.2,0.12,0.4,0.34,0.64,0.02,0.06,0.21
814,Carlos III University of Madrid,17652,0.11,0.16,39.06,23.3,16.6,29.3,38.6,61.5,2021,0.41,0.25,0.17,0.29,0.39,0.62,0.03,0.03,0.19
815,University of Central Lancashire,17520,0.14,0.18,39.05,17.4,13.1,37.8,33.6,65.9,2021,0.41,0.18,0.13,0.38,0.34,0.66,0.03,0.04,0.21
816,Central Queensland University,15905,0.21,0.35,39.03,16.4,13.2,47.8,35.8,59.8,2021,0.41,0.17,0.13,0.48,0.36,0.6,0.03,0.06,0.42
817,University of Cergy-Pontoise,15380,0.19,0.16,39.02,16.5,15.8,39.4,34.5,67.5,2021,0.41,0.17,0.16,0.39,0.34,0.68,0.03,0.06,0.19
818,Chang Gung University,7358,0.12,0.05,39.0,24.3,29.9,32.3,82.8,25.6,2021,0.41,0.26,0.3,0.32,0.83,0.26,0.01,0.04,0.06
819,Charles Sturt University,20280,0.21,0.33,38.99,17.4,16.4,43.3,34.4,72.2,2021,0.41,0.18,0.16,0.43,0.34,0.72,0.04,0.06,0.39
820,Chiba University,13764,0.1,0.05,38.98,26.3,18.5,30.9,46.1,26.7,2021,0.41,0.28,0.19,0.31,0.46,0.27,0.03,0.03,0.06
821,University of Chile,36433,0.15,0.06,38.96,23.6,17.0,35.1,38.3,51.9,2021,0.41,0.25,0.17,0.35,0.38,0.52,0.07,0.04,0.07
822,"China University of Geosciences, Beijing",16920,0.14,0.01,38.95,26.0,16.3,40.0,45.4,28.8,2021,0.41,0.28,0.16,0.4,0.45,0.29,0.03,0.04,0.01
823,"China University of Geosciences, Wuhan",29124,0.16,0.04,38.94,21.4,17.1,51.1,47.2,27.5,2021,0.41,0.23,0.17,0.51,0.47,0.28,0.06,0.05,0.05
824,China University of Mining and Technology,46973,0.18,0.02,38.92,20.3,14.3,52.7,56.3,19.2,2021,0.41,0.22,0.14,0.53,0.56,0.19,0.09,0.05,0.02
825,Chonnam National University,22835,0.18,0.08,38.91,22.0,20.9,30.9,39.2,29.4,2021,0.41,0.23,0.21,0.31,0.39,0.29,0.04,0.05,0.1
826,University of Córdoba,17834,0.15,0.09,38.89,18.5,15.7,42.2,36.8,44.4,2021,0.41,0.2,0.16,0.42,0.37,0.44,0.03,0.04,0.11
827,Covenant University,8601,0.16,0.0,38.88,18.3,18.4,51.0,45.7,30.1,2021,0.41,0.19,0.18,0.51,0.46,0.3,0.02,0.05,0.0
828,University of Debrecen,26938,0.14,0.21,38.87,34.4,10.8,29.5,37.7,60.1,2021,0.41,0.36,0.11,0.3,0.38,0.6,0.05,0.04,0.25
829,Delhi Technological University,9000,0.23,0.01,38.85,17.0,13.4,53.7,34.5,14.0,2021,0.41,0.18,0.13,0.54,0.34,0.14,0.02,0.07,0.01
830,University of Derby,14110,0.15,0.15,38.84,16.6,10.8,39.5,34.4,63.0,2021,0.41,0.18,0.11,0.4,0.34,0.63,0.03,0.04,0.18
831,East China University of Science and Technology,25985,0.16,0.02,38.83,21.6,19.7,40.0,60.5,19.0,2021,0.41,0.23,0.2,0.4,0.6,0.19,0.05,0.05,0.02
832,Eastern Mediterranean University,18205,0.24,0.81,38.81,18.2,11.5,31.9,33.3,85.9,2021,0.41,0.19,0.12,0.32,0.33,0.86,0.04,0.07,0.96
833,University of East London,10700,0.19,0.32,38.8,22.1,14.8,33.5,33.4,80.3,2021,0.41,0.23,0.15,0.34,0.33,0.8,0.02,0.06,0.38
834,École Centrale de Lyon,2053,0.15,0.25,38.79,27.2,20.3,20.1,64.0,72.7,2021,0.41,0.29,0.2,0.2,0.64,0.73,0.0,0.04,0.3
835,Universidade Estadual Paulista (Unesp),38877,0.14,0.03,38.77,35.2,24.1,17.8,39.2,28.2,2021,0.41,0.37,0.24,0.18,0.39,0.28,0.08,0.04,0.04
836,Federal University of Pelotas,22618,0.17,0.0,38.76,18.7,11.5,45.4,33.4,20.6,2021,0.41,0.2,0.12,0.45,0.33,0.21,0.04,0.05,0.0
837,Federal University of Rio de Janeiro,59963,0.15,0.01,38.74,31.8,19.3,23.8,65.0,29.0,2021,0.41,0.34,0.19,0.24,0.65,0.29,0.12,0.04,0.01
838,Federation University Australia,11888,0.21,0.47,38.73,16.7,13.9,48.5,37.7,66.7,2021,0.41,0.18,0.14,0.48,0.38,0.67,0.02,0.06,0.56
839,Florida Agricultural and Mechanical University,9433,0.15,0.01,38.72,34.5,11.6,30.2,33.9,28.3,2021,0.41,0.37,0.12,0.3,0.34,0.28,0.02,0.04,0.01
840,Florida Atlantic University,24678,0.18,0.1,38.7,19.6,17.7,40.5,38.9,44.8,2021,0.4,0.21,0.18,0.4,0.39,0.45,0.05,0.05,0.12
841,Florida Institute of Technology,5477,0.14,0.33,38.69,23.4,14.4,32.9,37.6,57.1,2021,0.4,0.25,0.14,0.33,0.38,0.57,0.01,0.04,0.39
842,University of Foggia,10355,0.32,0.01,38.68,14.7,20.8,46.8,36.3,25.9,2021,0.4,0.16,0.21,0.47,0.36,0.26,0.02,0.09,0.01
843,Fu Jen Catholic University,19606,0.28,0.08,38.66,23.4,23.7,35.6,85.1,31.2,2021,0.4,0.25,0.24,0.36,0.85,0.31,0.04,0.08,0.1
844,Fuzhou University,35717,0.16,0.02,38.65,17.0,13.1,56.1,57.6,27.6,2021,0.4,0.18,0.13,0.56,0.58,0.28,0.07,0.05,0.02
845,Government College University Faisalabad,19898,0.35,0.0,38.64,14.3,10.7,47.0,33.4,39.1,2021,0.4,0.15,0.11,0.47,0.33,0.39,0.04,0.1,0.0
846,Guru Jambheshwar University of Science and Technology,5017,0.19,0.0,38.62,29.5,8.9,41.7,33.4,14.4,2021,0.4,0.31,0.09,0.42,0.33,0.14,0.01,0.06,0.0
847,University of Hertfordshire,17890,0.16,0.29,38.61,17.7,12.2,45.2,34.2,81.3,2021,0.4,0.19,0.12,0.45,0.34,0.81,0.03,0.05,0.35
848,Hiroshima University,15080,0.09,0.11,38.6,29.4,23.5,32.0,55.1,37.0,2021,0.4,0.31,0.24,0.32,0.55,0.37,0.03,0.03,0.13
849,Hyogo College of Medicine,912,0.02,0.01,38.58,28.8,13.1,45.3,33.4,16.7,2021,0.4,0.31,0.13,0.45,0.33,0.17,0.0,0.01,0.01
850,Ilmenau University of Technology,5807,0.18,0.22,38.57,26.1,16.4,26.7,49.8,56.9,2021,0.4,0.28,0.16,0.27,0.5,0.57,0.01,0.05,0.26
851,Imam Abdulrahman Bin Faisal University,24643,0.08,0.04,38.56,21.7,8.1,37.2,33.7,72.1,2021,0.4,0.23,0.08,0.37,0.34,0.72,0.05,0.02,0.05
852,Indian Institute of Technology Bhubaneswar,1469,0.11,0.0,38.54,22.6,10.8,45.8,34.0,18.4,2021,0.4,0.24,0.11,0.46,0.34,0.18,0.0,0.03,0.0
853,Indian Institute of Technology (Indian School of Mines) Dhanbad,7322,0.22,0.01,38.53,25.8,19.8,36.2,55.2,14.8,2021,0.4,0.27,0.2,0.36,0.55,0.15,0.01,0.06,0.01
854,Indian Institute of Science Education and Research Bhopal,1351,0.13,0.0,38.52,30.9,14.6,37.3,34.8,17.5,2021,0.4,0.33,0.15,0.37,0.35,0.18,0.0,0.04,0.0
855,University of Indonesia,41561,0.1,0.1,38.5,37.6,20.7,15.2,84.5,51.3,2021,0.4,0.4,0.21,0.15,0.84,0.51,0.08,0.03,0.12
856,Inha University,19467,0.24,0.07,38.49,25.2,21.9,27.9,71.9,33.6,2021,0.4,0.27,0.22,0.28,0.72,0.34,0.04,0.07,0.08
857,Isfahan University of Medical Sciences,11400,0.12,0.01,38.48,41.4,12.3,26.1,36.5,17.1,2021,0.4,0.44,0.12,0.26,0.36,0.17,0.02,0.04,0.01
858,Istanbul University,87146,0.38,0.07,38.46,25.4,23.7,32.5,45.2,29.3,2021,0.4,0.27,0.24,0.32,0.45,0.29,0.17,0.11,0.08
859,Istanbul Technical University,37861,0.23,0.04,38.45,24.5,28.2,28.1,100.0,26.8,2021,0.4,0.26,0.28,0.28,1.0,0.27,0.07,0.07,0.05
860,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,7635,0.08,0.33,38.44,20.0,8.6,41.5,33.5,50.3,2021,0.4,0.21,0.09,0.42,0.34,0.5,0.01,0.02,0.39
861,Jadavpur University,12641,0.21,0.01,38.43,34.2,23.3,24.8,41.4,15.8,2021,0.4,0.36,0.23,0.25,0.41,0.16,0.02,0.06,0.01
862,University of Jaén,14364,0.17,0.08,38.41,17.0,14.3,40.4,34.2,40.2,2021,0.4,0.18,0.14,0.4,0.34,0.4,0.03,0.05,0.1
863,Jamia Hamdard University,6827,0.14,0.06,38.4,26.2,12.9,41.6,37.1,26.7,2021,0.4,0.28,0.13,0.42,0.37,0.27,0.01,0.04,0.07
864,Jiangsu University,36125,0.1,0.06,38.39,19.5,11.0,49.6,56.2,40.2,2021,0.4,0.21,0.11,0.5,0.56,0.4,0.07,0.03,0.07
865,Jilin University,71593,0.11,0.03,38.37,28.1,16.3,30.2,42.6,21.5,2021,0.4,0.3,0.16,0.3,0.43,0.22,0.14,0.03,0.04
866,The University of Jordan,31495,0.17,0.16,38.36,25.7,12.2,40.4,38.4,67.0,2021,0.4,0.27,0.12,0.4,0.38,0.67,0.06,0.05,0.19
867,Juntendo University,4953,0.04,0.02,38.35,33.6,13.9,31.4,47.7,21.5,2021,0.4,0.36,0.14,0.31,0.48,0.22,0.01,0.01,0.02
868,Kaohsiung Medical University,6802,0.12,0.07,38.33,24.5,26.9,30.2,50.6,27.2,2021,0.4,0.26,0.27,0.3,0.51,0.27,0.01,0.04,0.08
869,Karabük University,47464,0.46,0.17,38.32,18.7,7.7,45.9,35.1,36.1,2021,0.4,0.2,0.08,0.46,0.35,0.36,0.09,0.14,0.2
870,Karlstad University,8727,0.13,0.11,38.31,16.9,13.6,49.0,34.4,38.2,2021,0.4,0.18,0.14,0.49,0.34,0.38,0.02,0.04,0.13
871,Kent State University,23764,0.18,0.07,38.29,22.4,17.6,46.8,33.8,39.5,2021,0.4,0.24,0.18,0.47,0.34,0.4,0.05,0.05,0.08
872,Kerman University of Medical Sciences,5422,0.04,0.0,38.28,25.4,8.1,48.1,34.4,15.3,2021,0.4,0.27,0.08,0.48,0.34,0.15,0.01,0.01,0.0
873,Kharkiv National University of Radio Electronics,8058,0.12,0.09,38.27,17.4,8.5,52.0,33.7,28.4,2021,0.4,0.18,0.09,0.52,0.34,0.28,0.02,0.04,0.11
874,Kindai University,33614,0.14,0.02,38.26,19.9,11.2,56.6,38.4,23.8,2021,0.4,0.21,0.11,0.57,0.38,0.24,0.07,0.04,0.02
875,King Mongkut’s University of Technology Thonburi,16498,0.21,0.06,38.24,18.8,17.5,35.0,72.3,34.5,2021,0.4,0.2,0.18,0.35,0.72,0.34,0.03,0.06,0.07
876,King Saud bin Abdulaziz University for Health Sciences,12238,0.07,0.0,38.23,28.6,8.2,40.2,34.2,67.7,2021,0.4,0.3,0.08,0.4,0.34,0.68,0.02,0.02,0.0
877,Kingston University,14285,0.18,0.37,38.22,17.4,17.7,36.1,33.6,85.3,2021,0.4,0.18,0.18,0.36,0.34,0.85,0.03,0.05,0.44
878,K.N. Toosi University of Technology,6866,0.23,0.01,38.2,24.9,23.9,31.3,53.2,20.8,2021,0.4,0.26,0.24,0.31,0.53,0.21,0.01,0.07,0.01
879,Kurume University,4995,0.08,0.02,38.19,21.5,10.4,59.4,37.8,22.2,2021,0.4,0.23,0.1,0.59,0.38,0.22,0.01,0.02,0.02
880,Kyoto Prefectural University of Medicine,1323,0.03,0.01,38.18,30.1,13.8,39.7,44.3,17.0,2021,0.4,0.32,0.14,0.4,0.44,0.17,0.0,0.01,0.01
881,Kyungpook National University,21323,0.2,0.09,38.17,26.3,31.4,26.7,45.7,34.3,2021,0.4,0.28,0.32,0.27,0.46,0.34,0.04,0.06,0.11
882,Lahore University of Management Sciences,4067,0.15,0.02,38.15,22.0,15.9,33.8,35.9,46.7,2021,0.4,0.23,0.16,0.34,0.36,0.47,0.01,0.04,0.02
883,University of Las Palmas de Gran Canaria,18377,0.17,0.08,38.14,16.8,12.2,46.3,33.4,40.2,2021,0.4,0.18,0.12,0.46,0.33,0.4,0.04,0.05,0.1
884,Lebanese American University,7861,0.13,0.18,38.13,29.3,10.4,32.7,33.7,86.6,2021,0.4,0.31,0.1,0.33,0.34,0.87,0.02,0.04,0.21
885,Leeds Beckett University,19020,0.19,0.12,38.11,17.5,15.0,43.6,34.0,51.3,2021,0.4,0.19,0.15,0.44,0.34,0.51,0.04,0.06,0.14
886,University of Leoben,2635,0.05,0.14,38.1,29.4,11.9,30.1,54.9,70.2,2021,0.4,0.31,0.12,0.3,0.55,0.7,0.01,0.01,0.17
887,University of Ljubljana,38762,0.14,0.06,38.09,21.2,18.7,45.9,38.8,44.1,2021,0.4,0.22,0.19,0.46,0.39,0.44,0.08,0.04,0.07
888,Louisiana Tech University,10602,0.25,0.04,38.08,16.9,11.6,48.3,35.1,33.5,2021,0.4,0.18,0.12,0.48,0.35,0.34,0.02,0.07,0.05
889,"Lumière University, Lyon 2",24414,0.5,0.17,38.06,25.1,17.9,25.0,33.8,59.4,2021,0.4,0.27,0.18,0.25,0.34,0.59,0.05,0.15,0.2
890,Marquette University,10650,0.12,0.04,38.05,36.3,15.5,38.2,35.4,26.2,2021,0.4,0.38,0.16,0.38,0.35,0.26,0.02,0.04,0.05
891,Medical University of Warsaw,9727,0.06,0.08,38.04,29.1,9.8,36.3,39.0,27.4,2021,0.4,0.31,0.1,0.36,0.39,0.27,0.02,0.02,0.1
892,University of Memphis,16460,0.14,0.03,38.03,26.0,17.4,45.8,34.8,25.4,2021,0.4,0.28,0.17,0.46,0.35,0.25,0.03,0.04,0.04
893,Miami University,18301,0.25,0.15,38.01,21.9,20.8,32.3,35.7,35.5,2021,0.4,0.23,0.21,0.32,0.36,0.36,0.04,0.07,0.18
894,Middle East Technical University,23330,0.28,0.06,38.0,30.0,22.4,32.6,59.7,33.0,2021,0.4,0.32,0.22,0.33,0.6,0.33,0.05,0.08,0.07
895,University of Minho,18504,0.18,0.13,37.99,23.2,20.5,37.0,62.8,54.0,2021,0.4,0.25,0.21,0.37,0.63,0.54,0.04,0.05,0.15
896,Mississippi State University,26823,0.19,0.03,37.97,21.1,17.6,46.2,45.8,28.4,2021,0.4,0.22,0.18,0.46,0.46,0.28,0.05,0.06,0.04
897,Nanjing Normal University,29862,0.14,0.04,37.96,19.8,11.5,57.3,48.1,25.6,2021,0.4,0.21,0.12,0.57,0.48,0.26,0.06,0.04,0.05
898,National Autonomous University of Mexico,166368,0.16,0.08,37.95,31.2,29.5,18.2,60.6,49.7,2021,0.4,0.33,0.3,0.18,0.61,0.5,0.32,0.05,0.1
899,National Central University,11233,0.1,0.11,37.94,26.9,25.5,21.7,74.4,42.4,2021,0.4,0.28,0.26,0.22,0.74,0.42,0.02,0.03,0.13
900,National Chengchi University,13161,0.16,0.16,37.92,24.9,29.4,14.6,42.0,49.4,2021,0.4,0.26,0.3,0.15,0.42,0.49,0.03,0.05,0.19
901,National Dong Hwa University,9928,0.18,0.08,37.91,17.2,23.7,30.1,38.6,40.0,2021,0.4,0.18,0.24,0.3,0.39,0.4,0.02,0.05,0.1
902,National Institute of Technology Rourkela,5808,0.18,0.04,37.9,27.9,15.5,43.2,39.4,16.9,2021,0.4,0.3,0.16,0.43,0.39,0.17,0.01,0.05,0.05
903,National University of Sciences and Technology,10998,0.08,0.04,37.89,22.0,13.3,38.4,35.8,41.4,2021,0.4,0.23,0.13,0.38,0.36,0.41,0.02,0.02,0.05
904,National Sun Yat-Sen University,8374,0.14,0.08,37.87,24.2,32.3,27.5,59.0,40.3,2021,0.4,0.26,0.32,0.28,0.59,0.4,0.02,0.04,0.1
905,National Taipei University of Technology,9874,0.16,0.09,37.86,21.9,21.3,28.0,90.8,33.0,2021,0.4,0.23,0.21,0.28,0.91,0.33,0.02,0.05,0.11
906,National Institute of Technology Silchar,3169,0.13,0.01,37.85,25.2,13.1,47.2,33.8,14.6,2021,0.4,0.27,0.13,0.47,0.34,0.15,0.01,0.04,0.01
907,The New School,10554,0.1,0.35,37.84,25.5,15.3,36.1,38.0,50.1,2021,0.4,0.27,0.15,0.36,0.38,0.5,0.02,0.03,0.42
908,University of New Brunswick UNB,8570,0.14,0.13,37.82,20.6,19.5,37.4,42.0,59.5,2021,0.4,0.22,0.2,0.37,0.42,0.6,0.02,0.04,0.15
909,University of Nicosia,4683,0.1,0.51,37.81,19.0,11.4,32.8,33.4,92.3,2021,0.4,0.2,0.11,0.33,0.33,0.92,0.01,0.03,0.61
910,Niigata University,12093,0.08,0.03,37.8,23.9,12.1,45.3,38.5,23.8,2021,0.4,0.25,0.12,0.45,0.38,0.24,0.02,0.02,0.04
911,Normandy University,67205,0.2,0.11,37.79,19.9,14.9,36.4,34.4,53.8,2021,0.4,0.21,0.15,0.36,0.34,0.54,0.13,0.06,0.13
912,"Northeastern University, China",37339,0.15,0.04,37.77,25.6,22.9,25.6,96.9,39.6,2021,0.4,0.27,0.23,0.26,0.97,0.4,0.07,0.04,0.05
913,Northeast Normal University,26862,0.17,0.02,37.76,25.4,10.9,48.7,36.6,20.8,2021,0.39,0.27,0.11,0.49,0.37,0.21,0.05,0.05,0.02
914,University of Northern British Columbia (UNBC),2826,0.14,0.09,37.75,19.3,18.4,40.2,33.7,38.3,2021,0.39,0.2,0.18,0.4,0.34,0.38,0.01,0.04,0.11
915,NorthWest A&F University,30159,0.15,0.01,37.74,20.3,14.1,48.5,46.0,22.3,2021,0.39,0.22,0.14,0.48,0.46,0.22,0.06,0.04,0.01
916,Ocean University of China,27999,0.15,0.04,37.72,21.9,16.3,38.0,46.6,23.9,2021,0.39,0.23,0.16,0.38,0.47,0.24,0.05,0.04,0.05
