rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
365.0,King Saud University,36.88,21.4,21.1,32.3,93.9,72.2,40666.0,0.13,0.07,2014,0.39,0.22,0.21,0.32,0.94,0.74,0.34,0.18,0.13
366.0,Leibniz University of Hanover,36.84,30.9,15.4,39.5,42.7,47.2,22401.0,0.63,0.12,2014,0.39,0.32,0.16,0.4,0.43,0.48,0.19,0.88,0.22
367.0,Liverpool John Moores University,36.8,14.9,12.5,57.5,28.8,58.1,18513.0,0.2,0.13,2014,0.39,0.16,0.13,0.57,0.29,0.59,0.15,0.28,0.24
368.0,Loughborough University,36.77,30.5,27.9,22.8,42.6,65.4,13951.0,0.16,0.22,2014,0.39,0.32,0.28,0.23,0.43,0.67,0.12,0.22,0.41
369.0,National Central University,36.73,22.6,22.1,46.2,83.9,34.5,10915.0,0.1,0.06,2014,0.39,0.24,0.22,0.46,0.84,0.35,0.09,0.14,0.11
370.0,National Taiwan University of Science and Technology (Taiwan Tech),36.7,25.5,40.4,33.0,47.9,21.6,7446.0,0.17,0.11,2014,0.39,0.27,0.41,0.33,0.48,0.22,0.06,0.24,0.2
371.0,"National University of Ireland, Maynooth",36.66,24.9,20.9,34.6,33.0,70.3,7653.0,0.28,0.11,2014,0.39,0.26,0.21,0.35,0.33,0.72,0.06,0.39,0.2
372.0,Old Dominion University,36.63,21.3,14.3,58.7,50.82,30.2,23499.91,0.19,0.16,2014,0.39,0.22,0.15,0.59,0.51,0.31,0.19,0.26,0.3
373.0,Polytechnic University of Valencia,36.59,20.9,13.1,59.0,39.8,28.2,33172.0,0.14,0.07,2014,0.39,0.22,0.13,0.59,0.4,0.29,0.27,0.19,0.13
374.0,Ruhr University Bochum,36.56,27.8,20.9,42.0,45.2,50.9,38675.0,0.46,0.13,2014,0.39,0.29,0.21,0.42,0.45,0.52,0.32,0.64,0.24
375.0,San Diego State University,36.52,15.0,23.1,61.1,29.2,22.2,27420.0,0.32,0.05,2014,0.38,0.16,0.23,0.61,0.29,0.23,0.23,0.44,0.09
376.0,Sun Yat-sen University,36.49,29.4,18.2,48.1,43.4,25.5,51351.0,0.17,0.08,2014,0.38,0.31,0.18,0.48,0.43,0.26,0.42,0.24,0.15
377.0,Swinburne University of Technology,36.45,17.0,19.4,49.1,46.7,68.5,20314.0,0.36,0.33,2014,0.38,0.18,0.2,0.49,0.47,0.7,0.17,0.5,0.61
378.0,Temple University,36.42,35.4,15.0,42.4,50.82,22.4,33268.0,0.13,0.05,2014,0.38,0.37,0.15,0.42,0.51,0.23,0.27,0.18,0.09
379.0,UiT The Arctic University of Norway,36.38,20.3,15.8,54.2,39.2,59.6,10398.0,0.12,0.1,2014,0.38,0.21,0.16,0.54,0.39,0.61,0.09,0.17,0.19
380.0,University of Bari Aldo Moro,36.35,26.8,21.1,48.2,34.9,34.7,51560.0,0.65,0.02,2014,0.38,0.28,0.21,0.48,0.35,0.35,0.43,0.9,0.04
381.0,University of Duisburg-Essen,36.31,20.4,12.0,59.9,41.7,47.7,36051.0,0.47,0.11,2014,0.38,0.21,0.12,0.6,0.42,0.49,0.3,0.65,0.2
382.0,University of Ferrara,36.28,15.4,14.4,64.2,38.5,38.6,18882.0,0.3,0.07,2014,0.38,0.16,0.15,0.64,0.38,0.39,0.16,0.42,0.13
383.0,University of Florence,36.24,17.7,13.2,57.7,34.2,37.3,54290.0,0.17,0.07,2014,0.38,0.19,0.13,0.58,0.34,0.38,0.45,0.24,0.13
384.0,University of Graz,36.21,24.6,14.4,51.0,29.5,59.9,20584.0,0.27,0.12,2014,0.38,0.26,0.15,0.51,0.3,0.61,0.17,0.38,0.22
385.0,University of Guelph,36.17,20.6,22.6,45.1,47.8,39.1,21643.0,0.28,0.04,2014,0.38,0.22,0.23,0.45,0.48,0.4,0.18,0.39,0.07
386.0,University of Jyväskylä,36.14,27.5,16.3,47.2,50.82,42.8,9703.0,0.15,0.05,2014,0.38,0.29,0.17,0.47,0.51,0.44,0.08,0.21,0.09
387.0,"University of Maryland, Baltimore County",36.11,16.9,15.0,65.9,32.6,34.4,13908.0,0.18,0.07,2014,0.38,0.18,0.15,0.66,0.33,0.35,0.11,0.25,0.13
388.0,University of Minho,36.07,17.2,18.6,50.3,37.4,46.9,19090.0,0.19,0.09,2014,0.38,0.18,0.19,0.5,0.37,0.48,0.16,0.26,0.17
389.0,University of Navarra,36.04,27.3,23.4,33.7,86.2,45.7,11259.0,0.11,0.16,2014,0.38,0.29,0.24,0.34,0.86,0.47,0.09,0.15,0.3
390.0,University of Oklahoma,36.0,34.1,14.7,46.1,35.2,26.7,23499.91,0.19,0.16,2014,0.38,0.36,0.15,0.46,0.35,0.27,0.19,0.26,0.3
391.0,University of Porto,35.97,20.5,17.8,47.6,36.7,43.9,32720.0,0.19,0.09,2014,0.38,0.22,0.18,0.48,0.37,0.45,0.27,0.26,0.17
392.0,University of Portsmouth,35.94,13.7,11.8,56.3,29.1,73.3,20161.0,0.19,0.23,2014,0.38,0.14,0.12,0.56,0.29,0.75,0.17,0.26,0.43
393.0,University of Rovira i Virgili,35.9,19.0,13.6,64.2,30.6,34.3,12533.0,0.13,0.09,2014,0.38,0.2,0.14,0.64,0.31,0.35,0.1,0.18,0.17
394.0,University of Stirling,35.87,19.0,22.6,50.1,30.3,62.8,7828.0,0.16,0.22,2014,0.38,0.2,0.23,0.5,0.3,0.64,0.06,0.22,0.41
395.0,University of Surrey,35.84,31.1,22.7,25.7,40.3,83.5,12063.0,0.17,0.38,2014,0.38,0.33,0.23,0.26,0.4,0.85,0.1,0.24,0.7
396.0,University of Tartu,35.8,20.3,21.2,46.2,30.3,43.7,10269.0,0.13,0.03,2014,0.38,0.21,0.22,0.46,0.3,0.45,0.08,0.18,0.06
397.0,University of Tasmania,35.77,18.7,16.7,49.1,36.9,69.9,18340.0,0.24,0.21,2014,0.38,0.2,0.17,0.49,0.37,0.71,0.15,0.33,0.39
398.0,University of Valencia,35.74,16.6,12.4,59.0,31.7,39.3,58413.0,0.15,0.09,2014,0.38,0.17,0.13,0.59,0.32,0.4,0.48,0.21,0.17
399.0,University of Vigo,35.7,19.7,10.7,62.9,38.2,25.9,22793.0,0.19,0.03,2014,0.38,0.21,0.11,0.63,0.38,0.26,0.19,0.26,0.06
400.0,University of Wyoming,35.67,18.9,28.6,46.1,29.6,29.7,23499.91,0.19,0.16,2014,0.38,0.2,0.29,0.46,0.3,0.3,0.19,0.26,0.3
