rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
324,Loughborough University,13455,0.15,0.22,47.86,34.0,32.9,52.7,38.5,74.8,2018,0.51,0.38,0.33,0.53,0.38,0.75,0.01,0.02,0.26
325,Medical University of Graz,3323,0.07,0.23,47.83,24.3,15.7,85.8,46.9,74.8,2018,0.51,0.27,0.16,0.86,0.47,0.75,0.0,0.01,0.27
326,University of Milan,56805,0.28,0.05,47.79,34.1,25.9,73.7,42.9,41.4,2018,0.51,0.38,0.26,0.74,0.43,0.41,0.03,0.03,0.06
327,Nagoya University,15594,0.08,0.1,47.76,44.9,47.2,43.2,87.2,29.9,2018,0.51,0.5,0.47,0.43,0.87,0.3,0.01,0.01,0.12
328,National Tsing Hua University,10194,0.14,0.05,47.72,38.0,37.1,59.4,54.8,29.0,2018,0.51,0.42,0.37,0.59,0.55,0.29,0.01,0.02,0.06
329,University of Navarra,10827,0.15,0.19,47.69,27.9,24.5,74.6,63.9,59.7,2018,0.51,0.31,0.25,0.75,0.64,0.6,0.01,0.02,0.23
330,University of Nebraska-Lincoln,22578,0.16,0.12,47.65,32.4,29.6,65.9,37.9,50.4,2018,0.51,0.36,0.3,0.66,0.38,0.51,0.01,0.02,0.14
331,Oregon State University,23668,0.16,0.1,47.62,30.1,29.3,72.4,36.5,48.5,2018,0.5,0.33,0.29,0.72,0.36,0.49,0.01,0.02,0.12
332,Politecnico di Milano,33189,0.24,0.14,47.58,32.2,31.7,65.0,58.1,53.1,2018,0.5,0.36,0.32,0.65,0.58,0.53,0.02,0.03,0.17
333,Rensselaer Polytechnic Institute,7240,0.16,0.17,47.55,28.9,31.8,71.7,67.3,46.2,2018,0.5,0.32,0.32,0.72,0.67,0.46,0.0,0.02,0.2
334,Rush University,2437,0.02,0.03,47.51,35.3,12.4,88.2,41.3,14.8,2018,0.5,0.39,0.12,0.88,0.41,0.15,0.0,0.0,0.04
335,Sapienza University of Rome,111453,0.32,0.07,47.48,38.4,34.7,64.1,41.2,38.9,2018,0.5,0.43,0.35,0.64,0.41,0.39,0.06,0.04,0.08
336,University of Stirling,8505,0.15,0.21,47.45,24.4,25.7,76.2,33.6,76.7,2018,0.5,0.27,0.26,0.76,0.34,0.77,0.0,0.02,0.25
337,University of Tartu,8835,0.12,0.05,47.41,24.5,25.3,83.6,33.5,50.4,2018,0.5,0.27,0.25,0.84,0.34,0.51,0.0,0.01,0.06
338,University of Tasmania,11346,0.14,0.22,47.38,24.1,30.8,65.4,51.5,82.2,2018,0.5,0.27,0.31,0.65,0.52,0.82,0.01,0.02,0.26
339,Technion Israel Institute of Technology,14693,0.22,0.05,47.35,32.7,34.8,58.6,39.0,64.4,2018,0.5,0.36,0.35,0.59,0.39,0.65,0.01,0.03,0.06
340,The University of Tennessee-Knoxville,25264,0.16,0.05,47.31,32.4,21.7,79.2,41.3,42.7,2018,0.5,0.36,0.22,0.79,0.41,0.43,0.01,0.02,0.06
341,TU Dortmund University,32870,1.0,0.1,47.28,34.9,31.1,64.0,45.5,42.0,2018,0.5,0.39,0.31,0.64,0.46,0.42,0.02,0.12,0.12
342,TU Wien,17931,0.36,0.28,47.25,37.2,29.2,53.2,67.6,81.1,2018,0.5,0.41,0.29,0.53,0.68,0.81,0.01,0.04,0.33
343,Victoria University,14795,0.31,0.2,47.21,24.1,23.2,73.4,39.5,71.1,2018,0.5,0.27,0.23,0.73,0.4,0.71,0.01,0.04,0.24
344,University of Victoria,18388,0.23,0.15,47.18,24.8,21.9,72.2,41.4,76.7,2018,0.5,0.27,0.22,0.72,0.41,0.77,0.01,0.03,0.18
345,Virginia Polytechnic Institute and State University,30975,0.18,0.11,47.15,33.5,39.6,65.1,43.8,33.5,2018,0.5,0.37,0.4,0.65,0.44,0.34,0.02,0.02,0.13
346,Vrije Universiteit Brussel,12785,0.22,0.21,47.11,30.6,25.6,68.7,51.7,71.6,2018,0.5,0.34,0.26,0.69,0.52,0.72,0.01,0.03,0.25
347,Washington State University,27135,0.2,0.07,47.08,29.3,27.7,70.3,50.9,45.6,2018,0.5,0.32,0.28,0.7,0.51,0.46,0.01,0.02,0.08
348,The University of Alabama,33679,0.22,0.05,47.05,30.0,20.6,76.7,33.3,27.7,2018,0.5,0.33,0.21,0.77,0.33,0.28,0.02,0.03,0.06
349,American University,11534,0.12,0.13,47.01,39.4,23.6,66.8,38.2,32.2,2018,0.5,0.44,0.24,0.67,0.38,0.32,0.01,0.01,0.15
350,Aston University,8990,0.2,0.31,46.98,23.7,26.4,63.3,33.7,92.1,2018,0.5,0.26,0.27,0.63,0.34,0.92,0.0,0.02,0.37
351,Autonomous University of Madrid,29305,0.13,0.13,46.95,33.0,28.1,58.4,34.9,49.0,2018,0.5,0.37,0.28,0.58,0.35,0.49,0.02,0.02,0.15
352,Brunel University London,11360,0.16,0.41,46.92,28.1,25.4,53.9,36.3,93.1,2018,0.5,0.31,0.26,0.54,0.36,0.93,0.01,0.02,0.49
353,University of Canberra,11438,0.3,0.28,46.88,22.9,25.2,68.0,33.6,65.9,2018,0.5,0.25,0.25,0.68,0.34,0.66,0.01,0.03,0.33
354,University of Canterbury,11931,0.17,0.21,46.85,23.7,26.9,60.9,37.9,90.4,2018,0.5,0.26,0.27,0.61,0.38,0.91,0.01,0.02,0.25
355,"City, University of London",13460,0.17,0.53,46.82,26.6,26.7,57.8,33.4,93.0,2018,0.5,0.29,0.27,0.58,0.33,0.93,0.01,0.02,0.63
356,"Colorado State University, Fort Collins",23921,0.16,0.06,46.79,28.7,30.9,67.9,36.7,37.7,2018,0.5,0.32,0.31,0.68,0.37,0.38,0.01,0.02,0.07
357,University of Côte d’Azur,33839,0.22,0.23,46.76,26.4,14.6,70.4,36.7,81.1,2018,0.5,0.29,0.15,0.7,0.37,0.81,0.02,0.03,0.27
358,University of Crete,14522,0.26,0.04,46.72,20.0,17.6,85.9,37.4,47.1,2018,0.5,0.22,0.18,0.86,0.37,0.47,0.01,0.03,0.05
359,Curtin University,31483,0.18,0.37,46.69,22.6,23.7,60.6,39.5,94.4,2018,0.5,0.25,0.24,0.61,0.4,0.95,0.02,0.02,0.44
360,Cyprus University of Technology,3072,0.19,0.08,46.66,17.8,13.8,88.6,33.0,69.9,2018,0.49,0.2,0.14,0.89,0.33,0.7,0.0,0.02,0.1
361,Drexel University,20714,0.11,0.18,46.63,33.6,16.9,68.5,37.4,49.4,2018,0.49,0.37,0.17,0.68,0.37,0.49,0.01,0.01,0.21
362,Federal University of Toulouse Midi-Pyrénées,98538,0.25,0.17,46.6,30.9,25.8,65.4,35.6,61.4,2018,0.49,0.34,0.26,0.65,0.36,0.62,0.05,0.03,0.2
363,University of Georgia,33842,0.16,0.07,46.57,30.1,32.3,60.7,34.3,42.6,2018,0.49,0.33,0.32,0.61,0.34,0.43,0.02,0.02,0.08
364,Georgia State University,28593,0.19,0.06,46.54,30.9,24.7,65.4,32.1,39.7,2018,0.49,0.34,0.25,0.65,0.32,0.4,0.02,0.02,0.07
365,Gwangju Institute of Science and Technology (GIST),1731,0.12,0.06,46.5,38.6,40.5,40.9,66.8,34.4,2018,0.49,0.43,0.41,0.41,0.67,0.34,0.0,0.01,0.07
366,Hanyang University,20879,0.15,0.17,46.47,35.6,38.1,41.9,84.7,56.4,2018,0.49,0.39,0.38,0.42,0.85,0.57,0.01,0.02,0.2
367,Heriot-Watt University,9260,0.16,0.41,46.44,26.2,21.5,65.2,37.8,92.4,2018,0.49,0.29,0.22,0.65,0.38,0.93,0.01,0.02,0.49
368,Indian Institute of Technology Bombay,9870,0.18,0.01,46.41,43.1,37.6,47.8,53.4,19.9,2018,0.49,0.48,0.38,0.48,0.53,0.2,0.01,0.02,0.01
369,Justus Liebig University Giessen,28201,0.47,0.09,46.38,32.8,29.4,61.7,40.2,48.0,2018,0.49,0.36,0.3,0.62,0.4,0.48,0.02,0.05,0.11
370,University of Kansas,24515,0.07,0.09,46.35,36.2,22.7,63.3,39.1,36.7,2018,0.49,0.4,0.23,0.63,0.39,0.37,0.01,0.01,0.11
371,Kyushu University,18696,0.08,0.12,46.32,42.5,40.7,35.7,71.6,33.9,2018,0.49,0.47,0.41,0.36,0.72,0.34,0.01,0.01,0.14
372,La Trobe University,20343,0.34,0.26,46.29,27.1,33.0,49.8,58.1,79.5,2018,0.49,0.3,0.33,0.5,0.58,0.8,0.01,0.04,0.31
373,Leibniz University Hannover,25162,0.65,0.12,46.26,37.3,36.9,47.1,56.3,43.7,2018,0.49,0.41,0.37,0.47,0.56,0.44,0.01,0.08,0.14
374,Linköping University,18740,0.08,0.11,46.23,23.4,14.9,78.4,41.9,63.1,2018,0.49,0.26,0.15,0.78,0.42,0.63,0.01,0.01,0.13
375,University of Macau,9230,0.14,0.33,46.2,22.0,26.5,56.7,42.0,98.7,2018,0.49,0.24,0.27,0.57,0.42,0.99,0.01,0.02,0.39
376,University of Malaya,21990,0.11,0.18,46.17,31.2,26.6,54.4,49.5,77.0,2018,0.49,0.35,0.27,0.54,0.5,0.77,0.01,0.01,0.21
377,Montpellier University,39828,0.2,0.14,46.14,34.8,16.7,68.7,35.2,58.7,2018,0.49,0.39,0.17,0.69,0.35,0.59,0.02,0.02,0.17
378,Örebro University,8800,0.16,0.02,46.11,18.6,19.7,83.3,33.1,44.4,2018,0.49,0.21,0.2,0.83,0.33,0.44,0.0,0.02,0.02
379,University of Padua,62218,0.31,0.04,46.08,27.4,17.1,81.9,35.8,41.0,2018,0.49,0.3,0.17,0.82,0.36,0.41,0.03,0.04,0.05
380,University of Pavia,23632,0.37,0.07,46.05,24.3,21.9,74.7,54.7,44.8,2018,0.49,0.27,0.22,0.75,0.55,0.45,0.01,0.04,0.08
381,University of Pisa,50810,0.29,0.04,46.02,22.4,20.1,80.1,37.3,38.0,2018,0.49,0.25,0.2,0.8,0.37,0.38,0.03,0.03,0.05
382,Royal Veterinary College,1855,0.1,0.18,45.99,24.0,18.3,70.8,40.3,84.5,2018,0.49,0.27,0.18,0.71,0.4,0.85,0.0,0.01,0.21
383,Sabancı University,3247,0.2,0.09,45.96,23.2,35.2,62.1,87.8,46.6,2018,0.49,0.26,0.35,0.62,0.88,0.47,0.0,0.02,0.11
384,University of Salerno,37230,0.51,0.01,45.93,19.1,15.5,87.8,39.4,33.5,2018,0.49,0.21,0.16,0.88,0.39,0.34,0.02,0.06,0.01
385,University of South Carolina-Columbia,30869,0.18,0.05,45.9,33.6,27.8,63.2,33.2,39.8,2018,0.49,0.37,0.28,0.63,0.33,0.4,0.02,0.02,0.06
386,Stellenbosch University,23207,0.26,0.08,45.87,28.3,36.1,60.0,7.3,52.6,2018,0.49,0.31,0.36,0.6,0.07,0.53,0.01,0.03,0.1
387,University of Strasbourg,41399,0.16,0.19,45.84,29.9,20.9,67.2,35.4,69.4,2018,0.49,0.33,0.21,0.67,0.35,0.7,0.02,0.02,0.23
388,Sun Yat-sen University,51089,0.16,0.09,45.81,39.9,32.3,55.9,52.0,32.8,2018,0.49,0.44,0.32,0.56,0.52,0.33,0.03,0.02,0.11
389,Temple University,33958,0.12,0.08,45.78,34.2,19.1,74.6,36.1,34.3,2018,0.49,0.38,0.19,0.75,0.36,0.34,0.02,0.01,0.1
390,University of Trieste,17054,0.25,0.08,45.75,29.6,17.8,75.0,32.5,45.6,2018,0.49,0.33,0.18,0.75,0.32,0.46,0.01,0.03,0.1
391,Tulane University,11193,0.11,0.11,45.72,39.7,14.7,66.1,35.1,39.5,2018,0.48,0.44,0.15,0.66,0.35,0.4,0.01,0.01,0.13
392,University of Turku,12263,0.16,0.05,45.69,25.7,27.6,70.0,33.9,50.3,2018,0.48,0.28,0.28,0.7,0.34,0.5,0.01,0.02,0.06
393,University College Cork,15890,0.22,0.17,45.66,28.0,26.9,61.0,45.9,78.5,2018,0.48,0.31,0.27,0.61,0.46,0.79,0.01,0.03,0.2
394,University of Vermont,10992,0.09,0.03,45.63,27.4,20.0,82.8,45.2,26.5,2018,0.48,0.3,0.2,0.83,0.45,0.27,0.01,0.01,0.04
395,Université de Versailles Saint-Quentin-en-Yvelines,17323,0.22,0.14,45.61,18.4,15.1,85.5,33.9,58.1,2018,0.48,0.2,0.15,0.86,0.34,0.58,0.01,0.03,0.17
396,University of Waikato,10019,0.17,0.27,45.58,21.0,24.1,63.5,39.1,89.2,2018,0.48,0.23,0.24,0.64,0.39,0.89,0.01,0.02,0.32
397,Wayne State University,22215,0.11,0.09,45.55,32.5,16.6,75.1,42.5,36.7,2018,0.48,0.36,0.17,0.75,0.42,0.37,0.01,0.01,0.11
398,York University,46146,0.41,0.23,45.52,30.5,40.9,47.9,37.2,73.9,2018,0.48,0.34,0.41,0.48,0.37,0.74,0.03,0.05,0.27
399,Auckland University of Technology,17861,0.16,0.42,45.49,19.7,14.2,60.5,33.5,96.1,2018,0.48,0.22,0.14,0.6,0.34,0.96,0.01,0.02,0.5
400,University of Bari Aldo Moro,47856,0.6,0.02,45.46,25.0,17.9,70.1,38.9,34.7,2018,0.48,0.28,0.18,0.7,0.39,0.35,0.03,0.07,0.02
401,Bar-Ilan University,16412,0.18,0.05,45.43,27.6,32.7,44.9,59.0,53.3,2018,0.48,0.31,0.33,0.45,0.59,0.53,0.01,0.02,0.06
402,University of Bergamo,16769,0.56,0.06,45.41,20.2,20.0,69.6,41.5,34.3,2018,0.48,0.22,0.2,0.7,0.42,0.34,0.01,0.06,0.07
403,Bilkent University,10007,0.14,0.05,45.38,23.3,20.3,67.1,42.8,55.6,2018,0.48,0.26,0.2,0.67,0.43,0.56,0.01,0.02,0.06
404,Boğaziçi University,11967,0.27,0.08,45.35,21.5,21.4,57.3,55.1,47.7,2018,0.48,0.24,0.22,0.57,0.55,0.48,0.01,0.03,0.1
405,University of Brescia,14542,0.26,0.07,45.32,17.5,15.6,73.9,35.2,40.2,2018,0.48,0.19,0.16,0.74,0.35,0.4,0.01,0.03,0.08
406,University of Calabria,28313,0.35,0.03,45.29,16.9,25.2,69.2,32.6,34.3,2018,0.48,0.19,0.25,0.69,0.33,0.34,0.02,0.04,0.04
407,University of Campinas,26811,0.14,0.04,45.27,43.5,40.0,31.7,45.5,27.1,2018,0.48,0.48,0.4,0.32,0.46,0.27,0.01,0.02,0.05
408,CentraleSupélec,4226,0.12,0.33,45.24,26.3,16.2,56.7,45.0,82.5,2018,0.48,0.29,0.16,0.57,0.45,0.83,0.0,0.01,0.39
409,Charles University,50495,0.13,0.16,45.21,29.0,22.0,56.3,32.1,55.6,2018,0.48,0.32,0.22,0.56,0.32,0.56,0.03,0.02,0.19
410,Chung-Ang University,11381,0.16,0.28,45.18,37.4,35.6,25.9,77.5,58.2,2018,0.48,0.41,0.36,0.26,0.78,0.58,0.01,0.02,0.33
411,Claude Bernard University Lyon 1,27067,0.13,0.12,45.15,23.1,18.2,68.9,37.1,53.3,2018,0.48,0.26,0.18,0.69,0.37,0.53,0.01,0.02,0.14
412,University of Cyprus,6989,0.23,0.09,45.13,20.8,25.0,63.1,48.1,76.8,2018,0.48,0.23,0.25,0.63,0.48,0.77,0.0,0.03,0.11
413,Dublin City University,9180,0.26,0.17,45.1,27.8,29.0,44.2,48.5,78.5,2018,0.48,0.31,0.29,0.44,0.48,0.79,0.01,0.03,0.2
414,University of Florence,53112,0.16,0.07,45.07,20.5,11.4,73.1,36.3,41.5,2018,0.48,0.23,0.11,0.73,0.36,0.42,0.03,0.02,0.08
415,Florida International University,32838,0.24,0.08,45.04,28.2,19.5,59.2,35.6,37.4,2018,0.48,0.31,0.2,0.59,0.36,0.37,0.02,0.03,0.1
416,University of Genoa,35711,0.27,0.09,45.02,28.0,16.7,66.6,41.0,42.7,2018,0.48,0.31,0.17,0.67,0.41,0.43,0.02,0.03,0.11
417,University of Graz,21053,0.23,0.13,44.99,23.7,18.3,58.1,32.8,74.0,2018,0.48,0.26,0.18,0.58,0.33,0.74,0.01,0.03,0.15
418,Graz University of Technology,6395,0.1,0.17,44.96,26.2,16.3,58.5,69.3,74.7,2018,0.48,0.29,0.16,0.58,0.69,0.75,0.0,0.01,0.2
419,University of Greifswald,10857,0.21,0.06,44.93,29.1,20.2,63.6,36.7,46.0,2018,0.48,0.32,0.2,0.64,0.37,0.46,0.01,0.02,0.07
420,Hamburg University of Technology,7391,0.55,0.19,44.91,34.4,23.1,51.6,87.9,48.9,2018,0.48,0.38,0.23,0.52,0.88,0.49,0.0,0.06,0.23
421,Hasselt University,5045,0.19,0.12,44.88,23.8,27.1,53.9,48.3,57.2,2018,0.48,0.26,0.27,0.54,0.48,0.57,0.0,0.02,0.14
422,Hofstra University,10001,0.14,0.1,44.85,32.9,4.8,74.9,31.7,28.5,2018,0.48,0.36,0.05,0.75,0.32,0.29,0.01,0.02,0.12
423,Hokkaido University,18038,0.08,0.09,44.83,42.1,40.2,33.1,52.0,32.6,2018,0.48,0.47,0.4,0.33,0.52,0.33,0.01,0.01,0.11
424,Hong Kong Baptist University,11467,0.11,0.3,44.8,22.0,13.8,66.9,32.4,84.8,2018,0.48,0.24,0.14,0.67,0.32,0.85,0.01,0.01,0.36
425,Huazhong University of Science and Technology,56140,0.17,0.05,44.77,31.2,27.5,50.3,63.9,22.5,2018,0.47,0.35,0.28,0.5,0.64,0.23,0.03,0.02,0.06
426,University of Hull,13480,0.17,0.19,44.75,24.0,21.5,53.1,34.2,73.1,2018,0.47,0.27,0.22,0.53,0.34,0.73,0.01,0.02,0.23
427,Jordan University of Science and Technology,23103,0.13,0.2,44.72,14.8,7.0,79.4,34.3,64.1,2018,0.47,0.16,0.07,0.79,0.34,0.64,0.01,0.02,0.24
428,University of Jyväskylä,10020,0.16,0.05,44.69,28.6,28.2,58.4,33.7,50.0,2018,0.47,0.32,0.28,0.58,0.34,0.5,0.01,0.02,0.06
429,University of Kaiserslautern,14493,0.52,0.16,44.67,34.1,22.8,48.7,73.2,48.5,2018,0.47,0.38,0.23,0.49,0.73,0.49,0.01,0.06,0.19
430,University of KwaZulu-Natal,32023,0.25,0.05,44.64,25.0,30.8,49.8,41.2,59.3,2018,0.47,0.28,0.31,0.5,0.41,0.59,0.02,0.03,0.06
431,Kyung Hee University,23512,0.17,0.18,44.61,29.0,37.0,46.0,82.2,54.3,2018,0.47,0.32,0.37,0.46,0.82,0.54,0.01,0.02,0.21
432,University of Lille,67978,0.28,0.12,44.59,21.1,20.9,62.3,37.4,56.5,2018,0.47,0.23,0.21,0.62,0.37,0.57,0.04,0.03,0.14
433,Louisiana State University,29533,0.2,0.06,44.56,35.1,35.4,52.4,7.7,33.0,2018,0.47,0.39,0.36,0.52,0.08,0.33,0.02,0.02,0.07
434,Makerere University,36688,0.29,0.08,44.53,17.5,11.6,75.8,38.1,58.5,2018,0.47,0.19,0.12,0.76,0.38,0.59,0.02,0.03,0.1
435,University of Manitoba,29017,0.28,0.15,44.51,27.0,27.2,56.9,40.2,45.4,2018,0.47,0.3,0.27,0.57,0.4,0.45,0.02,0.03,0.18
436,Marche Polytechnic University,16931,0.24,0.04,44.48,25.3,14.7,79.8,39.0,29.1,2018,0.47,0.28,0.15,0.8,0.39,0.29,0.01,0.03,0.05
437,"University of Maryland, Baltimore County",11781,0.19,0.08,44.46,23.6,17.0,70.7,33.4,32.8,2018,0.47,0.26,0.17,0.71,0.33,0.33,0.01,0.02,0.1
438,Massey University,18688,0.16,0.29,44.43,22.5,18.9,48.9,37.6,92.5,2018,0.47,0.25,0.19,0.49,0.38,0.93,0.01,0.02,0.35
439,Maynooth University,8361,0.31,0.12,44.4,23.2,27.6,51.0,36.3,78.1,2018,0.47,0.26,0.28,0.51,0.36,0.78,0.0,0.04,0.14
440,Middlesex University,14755,0.18,0.46,44.38,19.7,15.1,61.2,32.1,87.0,2018,0.47,0.22,0.15,0.61,0.32,0.87,0.01,0.02,0.55
441,University of Milan-Bicocca,34245,0.48,0.07,44.35,28.4,16.5,73.3,43.1,43.6,2018,0.47,0.31,0.17,0.73,0.43,0.44,0.02,0.06,0.08
442,Mizzou - University of Missouri,30535,0.12,0.06,44.33,32.0,19.5,59.8,33.1,36.0,2018,0.47,0.35,0.2,0.6,0.33,0.36,0.02,0.01,0.07
443,University of Modena and Reggio Emilia,20737,0.28,0.06,44.3,18.5,16.8,74.1,40.6,38.0,2018,0.47,0.2,0.17,0.74,0.41,0.38,0.01,0.03,0.07
444,University of Montana,9573,0.17,0.03,44.28,34.6,17.7,69.9,33.6,25.6,2018,0.47,0.38,0.18,0.7,0.34,0.26,0.01,0.02,0.04
445,Murdoch University,15526,0.31,0.48,44.25,20.4,23.9,58.9,41.5,91.5,2018,0.47,0.23,0.24,0.59,0.42,0.92,0.01,0.04,0.57
446,University of Naples Federico II,81056,0.56,0.0,44.22,18.4,24.8,77.5,43.0,28.3,2018,0.47,0.2,0.25,0.78,0.43,0.28,0.04,0.06,0.0
447,National Chiao Tung University,12639,0.18,0.07,44.2,34.6,41.1,31.5,89.0,35.8,2018,0.47,0.38,0.41,0.32,0.89,0.36,0.01,0.02,0.08
448,National Taiwan University of Science and Technology (Taiwan Tech),7981,0.19,0.13,44.17,30.4,43.1,39.9,85.1,36.0,2018,0.47,0.34,0.43,0.4,0.85,0.36,0.0,0.02,0.15
449,University of Nebraska Medical Center,2856,0.02,0.09,44.15,34.7,10.6,58.6,36.2,41.2,2018,0.47,0.38,0.11,0.59,0.36,0.41,0.0,0.0,0.11
450,University of Neuchâtel,4216,0.09,0.23,44.12,23.6,20.9,47.4,33.7,90.9,2018,0.47,0.26,0.21,0.47,0.34,0.91,0.0,0.01,0.27
451,Northern Arizona University,27227,0.27,0.05,44.1,19.7,11.3,91.6,32.1,29.8,2018,0.47,0.22,0.11,0.92,0.32,0.3,0.01,0.03,0.06
452,Norwegian University of Life Sciences,5723,0.07,0.22,44.07,24.0,7.9,68.0,37.3,77.9,2018,0.47,0.27,0.08,0.68,0.37,0.78,0.0,0.01,0.26
453,University of Oklahoma,27333,0.11,0.07,44.05,32.6,18.6,68.2,38.5,37.2,2018,0.47,0.36,0.19,0.68,0.38,0.37,0.01,0.01,0.08
454,The Open University,67355,0.33,0.08,44.02,20.9,16.2,67.6,32.4,53.6,2018,0.47,0.23,0.16,0.68,0.32,0.54,0.04,0.04,0.1
455,Oxford Brookes University,13255,0.18,0.28,44.0,31.7,27.2,40.3,32.2,75.3,2018,0.47,0.35,0.27,0.4,0.32,0.75,0.01,0.02,0.33
456,University of Parma,24307,0.28,0.06,43.97,18.6,19.0,69.0,37.3,37.3,2018,0.47,0.21,0.19,0.69,0.37,0.37,0.01,0.03,0.07
457,University of Plymouth,18335,0.18,0.15,43.95,21.5,19.7,68.6,32.3,68.3,2018,0.47,0.24,0.2,0.69,0.32,0.68,0.01,0.02,0.18
458,Universitat Politècnica de Catalunya,21581,0.1,0.12,43.92,27.1,17.6,55.3,41.6,53.2,2018,0.47,0.3,0.18,0.55,0.42,0.53,0.01,0.01,0.14
459,Polytechnic University of Turin,30903,0.3,0.14,43.9,26.9,20.9,68.6,48.1,48.1,2018,0.47,0.3,0.21,0.69,0.48,0.48,0.02,0.03,0.17
460,Qatar University,13342,0.18,0.42,43.87,19.8,18.3,60.7,46.1,99.8,2018,0.47,0.22,0.18,0.61,0.46,1.0,0.01,0.02,0.5
461,Quaid-i-Azam University,13559,0.27,0.0,43.85,21.6,1.3,81.2,31.7,42.1,2018,0.47,0.24,0.01,0.81,0.32,0.42,0.01,0.03,0.0
462,Reykjavík University,3206,0.29,0.06,43.82,14.9,16.0,79.1,33.7,60.1,2018,0.46,0.17,0.16,0.79,0.34,0.6,0.0,0.03,0.07
463,RMIT University,31465,0.17,0.25,43.8,24.2,20.5,53.3,38.4,87.1,2018,0.46,0.27,0.21,0.53,0.38,0.87,0.02,0.02,0.3
464,University of Rome II – Tor Vergata,32325,0.18,0.06,43.77,25.2,15.4,71.9,38.5,43.3,2018,0.46,0.28,0.15,0.72,0.38,0.43,0.02,0.02,0.07
465,University of Rome III,34492,0.56,0.04,43.75,26.3,10.6,67.3,37.4,38.4,2018,0.46,0.29,0.11,0.67,0.37,0.38,0.02,0.06,0.05
466,Roskilde University,6034,0.14,0.09,43.72,20.0,29.3,52.1,35.0,49.6,2018,0.46,0.22,0.29,0.52,0.35,0.5,0.0,0.02,0.11
467,Rovira i Virgili University,12604,0.13,0.1,43.7,22.2,17.2,76.4,34.5,47.7,2018,0.46,0.25,0.17,0.76,0.34,0.48,0.01,0.02,0.12
468,University of St Gallen,7456,0.13,0.35,43.68,30.1,19.5,52.0,43.7,96.0,2018,0.46,0.33,0.2,0.52,0.44,0.96,0.0,0.02,0.42
469,Saint Louis University,10976,0.07,0.07,43.65,35.7,14.7,65.0,34.7,28.0,2018,0.46,0.4,0.15,0.65,0.35,0.28,0.01,0.01,0.08
470,San Diego State University,29136,0.31,0.07,43.63,23.6,23.4,69.1,32.8,30.2,2018,0.46,0.26,0.24,0.69,0.33,0.3,0.02,0.04,0.08
471,University of Saskatchewan,16712,0.16,0.17,43.6,34.7,24.5,40.9,60.2,66.8,2018,0.46,0.38,0.25,0.41,0.6,0.67,0.01,0.02,0.2
472,Sciences Po,9679,0.38,0.45,43.58,32.6,27.1,52.1,36.2,70.5,2018,0.46,0.36,0.27,0.52,0.36,0.71,0.01,0.04,0.54
473,Semmelweis University,10880,0.11,0.31,43.56,22.6,11.9,61.5,34.4,73.8,2018,0.46,0.25,0.12,0.62,0.34,0.74,0.01,0.01,0.37
474,University of Siegen,19339,0.49,0.11,43.53,24.8,25.2,61.2,39.6,52.4,2018,0.46,0.27,0.25,0.61,0.4,0.53,0.01,0.06,0.13
475,University of Siena,17928,0.14,0.06,43.51,20.7,13.8,68.8,34.4,41.3,2018,0.46,0.23,0.14,0.69,0.34,0.41,0.01,0.02,0.07
476,SOAS University of London,4855,0.12,0.56,43.48,37.1,35.0,31.0,31.8,77.0,2018,0.46,0.41,0.35,0.31,0.32,0.77,0.0,0.01,0.67
477,Southern Cross University,8298,0.32,0.18,43.46,23.3,23.5,52.6,41.0,57.7,2018,0.46,0.26,0.24,0.53,0.41,0.58,0.0,0.04,0.21
478,University of Strathclyde,17495,0.22,0.27,43.44,26.1,32.2,44.1,45.1,80.9,2018,0.46,0.29,0.32,0.44,0.45,0.81,0.01,0.03,0.32
479,SUNY Binghamton University,17238,0.24,0.15,43.41,23.0,19.5,70.3,34.9,42.9,2018,0.46,0.25,0.2,0.7,0.35,0.43,0.01,0.03,0.18
480,Swinburne University of Technology,13269,0.25,0.25,43.39,25.6,24.3,59.0,36.1,74.2,2018,0.46,0.28,0.24,0.59,0.36,0.74,0.01,0.03,0.3
481,The University of Texas at San Antonio,25945,0.26,0.06,43.36,18.8,18.4,84.2,32.4,34.2,2018,0.46,0.21,0.18,0.84,0.32,0.34,0.01,0.03,0.07
482,Tokyo Medical and Dental University (TMDU),2906,0.03,0.07,43.34,35.9,20.5,53.2,57.1,24.5,2018,0.46,0.4,0.21,0.53,0.57,0.25,0.0,0.0,0.08
483,Tongji University,35810,0.13,0.11,43.32,36.5,38.2,25.4,99.4,47.5,2018,0.46,0.4,0.38,0.25,0.99,0.48,0.02,0.02,0.13
484,University of Tsukuba,16514,0.13,0.19,43.29,38.6,35.0,34.1,47.0,39.9,2018,0.46,0.43,0.35,0.34,0.47,0.4,0.01,0.02,0.23
485,The University of Tulsa,4671,0.12,0.25,43.27,35.5,14.1,62.1,56.5,44.9,2018,0.46,0.39,0.14,0.62,0.56,0.45,0.0,0.01,0.3
