rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
155.0,"University of California, Riverside",51.1,29.1,32.5,90.3,33.5,62.8,20626.0,0.22,0.12,2013,0.54,0.3,0.33,0.9,0.34,0.64,0.15,0.31,0.22
156.0,Texas A&M University,50.9,46.4,58.3,49.3,45.5,47.2,50657.0,0.21,0.09,2013,0.53,0.48,0.59,0.49,0.46,0.48,0.37,0.29,0.17
157.0,Yeshiva University,50.9,51.7,30.1,78.8,50.23,28.4,6753.0,0.06,0.07,2013,0.53,0.54,0.3,0.79,0.5,0.29,0.05,0.08,0.13
158.0,Tel Aviv University,50.5,50.7,59.8,43.7,49.2,39.5,23977.0,0.24,0.04,2013,0.53,0.53,0.6,0.44,0.49,0.4,0.17,0.33,0.07
159.0,University of Birmingham,50.5,44.8,46.7,56.3,38.4,69.7,25295.0,0.16,0.23,2013,0.53,0.47,0.47,0.56,0.38,0.71,0.18,0.22,0.43
160.0,University of São Paulo,50.5,63.0,65.7,30.2,40.0,24.5,81402.0,0.15,0.04,2013,0.53,0.65,0.66,0.3,0.4,0.25,0.59,0.21,0.07
161.0,University of Auckland,50.3,34.0,40.9,64.2,76.6,88.0,29787.0,0.19,0.28,2013,0.53,0.35,0.41,0.64,0.77,0.89,0.22,0.26,0.52
162.0,Stony Brook University,50.2,38.8,29.9,82.9,31.6,52.8,21908.0,0.11,0.24,2013,0.53,0.4,0.3,0.83,0.32,0.53,0.16,0.15,0.44
163.0,University of Vienna,50.2,44.3,46.7,52.4,29.1,86.3,34651.0,0.2,0.25,2013,0.53,0.46,0.47,0.52,0.29,0.87,0.25,0.28,0.46
164.0,Université Catholique de Louvain,50.0,38.6,40.5,68.8,34.5,64.3,28856.0,0.42,0.19,2013,0.52,0.4,0.41,0.69,0.34,0.65,0.21,0.58,0.35
165.0,University of Delaware,49.7,30.0,41.6,76.6,97.7,37.3,19262.0,0.16,0.1,2013,0.52,0.31,0.42,0.77,0.98,0.38,0.14,0.22,0.19
166.0,Paris Diderot University – Paris 7,49.6,31.9,27.1,87.9,50.23,66.8,27756.0,0.15,0.17,2013,0.52,0.33,0.27,0.88,0.5,0.68,0.2,0.21,0.31
167.0,University of Texas at Dallas,49.5,32.6,32.2,85.2,40.0,46.8,16306.0,0.23,0.23,2013,0.52,0.34,0.32,0.85,0.4,0.47,0.12,0.32,0.43
168.0,George Washington University,49.4,48.1,28.0,77.1,30.0,36.6,20541.0,0.12,0.16,2013,0.52,0.5,0.28,0.77,0.3,0.37,0.15,0.17,0.3
169.0,University of Iowa,49.3,49.0,40.9,65.7,50.23,26.4,27526.0,0.12,0.11,2013,0.52,0.51,0.41,0.66,0.5,0.27,0.2,0.17,0.2
170.0,École Normale Supérieure de Lyon,49.2,40.8,25.9,79.6,28.9,61.0,2218.0,0.08,0.14,2013,0.52,0.42,0.26,0.8,0.29,0.62,0.02,0.11,0.26
171.0,University of Bonn,49.0,40.9,26.1,80.4,50.23,54.0,32474.0,0.7,0.13,2013,0.51,0.42,0.26,0.8,0.5,0.55,0.24,0.97,0.24
172.0,University of Liverpool,49.0,38.7,37.5,64.8,46.4,73.7,18815.0,0.14,0.3,2013,0.51,0.4,0.38,0.65,0.46,0.75,0.14,0.19,0.56
173.0,University of Ottawa,49.0,40.8,41.4,63.1,43.0,58.1,36733.0,0.26,0.15,2013,0.51,0.42,0.42,0.63,0.43,0.59,0.27,0.36,0.28
174.0,Georgetown University,48.9,56.4,35.6,59.8,50.23,32.9,15408.0,0.08,0.14,2013,0.51,0.59,0.36,0.6,0.5,0.33,0.11,0.11,0.26
175.0,Rensselaer Polytechnic Institute,48.9,36.2,40.2,73.0,66.8,32.9,6671.0,0.15,0.16,2013,0.51,0.38,0.4,0.73,0.67,0.33,0.05,0.21,0.3
176.0,University of Aberdeen,48.8,31.9,34.3,71.5,48.9,84.1,12938.0,0.16,0.33,2013,0.51,0.33,0.35,0.72,0.49,0.85,0.09,0.22,0.61
177.0,University of Adelaide,48.8,37.3,43.7,55.9,63.2,82.2,20771.0,0.3,0.26,2013,0.51,0.39,0.44,0.56,0.63,0.83,0.15,0.42,0.48
178.0,University of East Anglia,48.8,29.6,27.7,85.5,30.7,68.9,14992.0,0.15,0.28,2013,0.51,0.31,0.28,0.86,0.31,0.7,0.11,0.21,0.52
179.0,University of Reading,48.8,39.3,41.1,61.3,35.2,72.4,12050.0,0.15,0.28,2013,0.51,0.41,0.41,0.61,0.35,0.73,0.09,0.21,0.52
180.0,Joseph Fourier University,48.6,36.6,26.5,81.8,36.3,56.3,16130.0,0.12,0.13,2013,0.51,0.38,0.27,0.82,0.36,0.57,0.12,0.17,0.24
181.0,Newcastle University,48.6,37.9,30.5,72.1,37.4,74.4,20174.0,0.15,0.29,2013,0.51,0.39,0.31,0.72,0.37,0.75,0.15,0.21,0.54
182.0,City University of Hong Kong,48.5,35.2,41.8,64.1,53.6,64.0,10015.0,0.07,0.28,2013,0.51,0.37,0.42,0.64,0.54,0.65,0.07,0.1,0.52
183.0,Yonsei University,48.2,48.3,50.6,48.6,56.1,33.4,24774.0,0.12,0.14,2013,0.5,0.5,0.51,0.49,0.56,0.34,0.18,0.17,0.26
184.0,Colorado School of Mines,48.0,24.9,22.5,94.3,66.0,51.2,5287.0,0.18,0.12,2013,0.5,0.26,0.23,0.94,0.66,0.52,0.04,0.25,0.22
185.0,University of Illinois at Chicago,48.0,53.9,42.6,52.9,40.4,29.1,24313.0,0.09,0.17,2013,0.5,0.56,0.43,0.53,0.4,0.29,0.18,0.12,0.31
186.0,William & Mary,48.0,41.3,22.6,87.1,29.9,25.8,7867.0,0.12,0.07,2013,0.5,0.43,0.23,0.87,0.3,0.26,0.06,0.17,0.13
187.0,University College Dublin,47.9,31.1,31.8,74.9,35.3,76.5,22193.0,0.24,0.23,2013,0.5,0.32,0.32,0.75,0.35,0.77,0.16,0.33,0.43
188.0,University of Twente,47.9,35.8,46.4,55.6,79.7,61.5,6631.0,0.12,0.26,2013,0.5,0.37,0.47,0.56,0.8,0.62,0.05,0.17,0.48
189.0,Medical University of South Carolina,47.7,46.2,39.6,59.7,77.1,27.7,23803.3,0.18,0.16,2013,0.5,0.48,0.4,0.6,0.77,0.28,0.17,0.25,0.3
190.0,University of Western Australia,47.3,35.0,39.9,55.7,60.0,88.4,20851.0,0.21,0.27,2013,0.5,0.36,0.4,0.56,0.6,0.89,0.15,0.29,0.5
191.0,Wake Forest University,47.3,37.5,22.4,89.1,48.0,19.0,7326.0,0.05,0.05,2013,0.5,0.39,0.23,0.89,0.48,0.19,0.05,0.07,0.09
192.0,University of Antwerp,47.1,33.8,35.5,64.8,100.0,58.5,12346.0,0.3,0.16,2013,0.49,0.35,0.36,0.65,1.0,0.59,0.09,0.42,0.3
193.0,Iowa State University,46.9,35.7,34.3,74.9,44.0,30.5,29991.0,0.17,0.11,2013,0.49,0.37,0.35,0.75,0.44,0.31,0.22,0.24,0.2
194.0,Technion Israel Institute of Technology,46.9,44.8,50.2,44.0,40.8,55.9,13855.0,0.19,0.04,2013,0.49,0.47,0.51,0.44,0.41,0.57,0.1,0.26,0.07
195.0,University of Miami,46.9,48.7,27.0,69.7,50.23,33.1,15286.0,0.06,0.14,2013,0.49,0.51,0.27,0.7,0.5,0.34,0.11,0.08,0.26
196.0,University of Leicester,46.7,33.0,32.5,66.5,34.9,83.7,14541.0,0.13,0.35,2013,0.49,0.34,0.33,0.66,0.35,0.85,0.11,0.18,0.65
197.0,University of Victoria,46.7,20.2,33.7,82.7,30.6,65.9,17581.0,0.22,0.11,2013,0.49,0.21,0.34,0.83,0.31,0.67,0.13,0.31,0.2
198.0,University at Buffalo,46.6,46.3,40.6,52.1,42.4,50.7,25668.0,0.19,0.19,2013,0.49,0.48,0.41,0.52,0.42,0.51,0.19,0.26,0.35
199.0,Goethe University Frankfurt,46.4,33.3,29.7,73.9,41.4,57.6,31861.0,0.09,0.15,2013,0.49,0.35,0.3,0.74,0.41,0.58,0.23,0.12,0.28
200.0,"Birkbeck, University of London",46.2,27.6,30.5,72.8,29.4,83.2,9454.0,0.17,0.38,2013,0.48,0.29,0.31,0.73,0.29,0.84,0.07,0.24,0.7
201.0,Autonomous University of Barcelona,48.57,39.0,35.7,62.8,37.3,47.1,30538.0,0.12,0.1,2013,0.51,0.4,0.36,0.63,0.37,0.48,0.22,0.17,0.19
202.0,Brandeis University,48.51,27.3,27.9,83.1,37.4,45.3,5495.0,0.13,0.22,2013,0.51,0.28,0.28,0.83,0.37,0.46,0.04,0.18,0.41
203.0,Cardiff University,48.44,32.5,38.2,60.2,39.8,68.1,23347.0,0.13,0.23,2013,0.51,0.34,0.38,0.6,0.4,0.69,0.17,0.18,0.43
204.0,Fudan University,48.38,45.3,39.5,51.3,46.3,38.6,32175.0,0.12,0.11,2013,0.51,0.47,0.4,0.51,0.46,0.39,0.23,0.17,0.2
205.0,Johannes Gutenberg University of Mainz,48.31,33.5,18.4,85.2,50.23,57.0,35609.0,0.33,0.1,2013,0.51,0.35,0.19,0.85,0.5,0.58,0.26,0.46,0.19
206.0,Lomonosov Moscow State University,48.25,63.5,48.1,19.7,70.1,50.3,30822.0,0.08,0.2,2013,0.51,0.66,0.48,0.2,0.7,0.51,0.22,0.11,0.37
207.0,Middle East Technical University,48.18,50.8,46.0,44.6,50.6,28.0,25779.0,0.22,0.07,2013,0.5,0.53,0.46,0.45,0.51,0.28,0.19,0.31,0.13
208.0,Nagoya University,48.12,44.2,39.2,53.3,35.5,25.3,15529.0,0.08,0.1,2013,0.5,0.46,0.39,0.53,0.36,0.26,0.11,0.11,0.19
209.0,Northeastern University,48.06,40.1,21.2,76.4,33.8,41.0,18539.0,0.15,0.26,2013,0.5,0.42,0.21,0.76,0.34,0.41,0.13,0.21,0.48
210.0,Pompeu Fabra University,47.99,27.3,23.2,77.5,34.2,49.9,10901.0,0.18,0.13,2013,0.5,0.28,0.23,0.78,0.34,0.51,0.08,0.25,0.24
211.0,Queen’s University,47.93,39.5,35.4,51.2,77.3,58.0,20488.0,0.22,0.1,2013,0.5,0.41,0.36,0.51,0.77,0.59,0.15,0.31,0.19
212.0,"St George’s, University of London",47.87,20.0,22.6,89.7,44.1,57.9,2958.0,0.13,0.17,2013,0.5,0.21,0.23,0.9,0.44,0.59,0.02,0.18,0.31
213.0,Sungkyunkwan University (SKKU),47.81,47.1,48.7,39.3,98.7,30.9,24365.0,0.2,0.09,2013,0.5,0.49,0.49,0.39,0.99,0.31,0.18,0.28,0.17
214.0,Tilburg University,47.74,38.2,54.5,33.7,54.8,56.6,7576.0,0.22,0.1,2013,0.5,0.4,0.55,0.34,0.55,0.57,0.06,0.31,0.19
215.0,University of Barcelona,47.68,32.5,33.4,71.4,30.9,46.0,47491.0,0.12,0.1,2013,0.5,0.34,0.34,0.71,0.31,0.47,0.35,0.17,0.19
216.0,University of Dundee,47.62,24.8,23.2,81.1,49.9,66.6,11628.0,0.15,0.25,2013,0.5,0.26,0.23,0.81,0.5,0.67,0.08,0.21,0.46
217.0,University of Erlangen-Nuremberg,47.56,35.0,18.7,74.6,45.2,49.0,36146.0,0.54,0.09,2013,0.5,0.36,0.19,0.75,0.45,0.5,0.26,0.75,0.17
218.0,University of Georgia,47.5,45.4,40.1,46.8,31.3,36.2,33119.0,0.2,0.07,2013,0.5,0.47,0.4,0.47,0.31,0.37,0.24,0.28,0.13
219.0,University of Gothenburg,47.44,28.3,41.9,63.8,38.6,48.4,26420.0,0.16,0.12,2013,0.5,0.29,0.42,0.64,0.39,0.49,0.19,0.22,0.22
220.0,University of Innsbruck,47.38,36.6,17.9,71.6,38.2,88.7,18209.0,0.17,0.39,2013,0.5,0.38,0.18,0.72,0.38,0.9,0.13,0.24,0.72
221.0,University of Konstanz,47.32,32.6,35.6,64.5,51.9,58.5,10930.0,0.59,0.12,2013,0.5,0.34,0.36,0.64,0.52,0.59,0.08,0.82,0.22
222.0,University of Oslo,47.26,33.5,39.8,62.3,31.4,59.0,27139.0,0.19,0.18,2013,0.49,0.35,0.4,0.62,0.31,0.6,0.2,0.26,0.33
223.0,University of Science and Technology of China,47.2,39.2,27.7,72.7,50.1,22.0,14290.0,0.08,0.02,2013,0.49,0.41,0.28,0.73,0.5,0.22,0.1,0.11,0.04
224.0,University of Strasbourg,47.14,29.7,29.2,72.0,34.8,68.3,46208.0,0.18,0.21,2013,0.49,0.31,0.29,0.72,0.35,0.69,0.34,0.25,0.39
225.0,University of Tübingen,47.08,36.3,25.1,73.8,31.6,56.3,28327.0,0.39,0.12,2013,0.49,0.38,0.25,0.74,0.32,0.57,0.21,0.54,0.22
226.0,Bilkent University,47.03,34.7,30.5,60.1,39.9,42.0,23803.3,0.18,0.16,2013,0.49,0.36,0.31,0.6,0.4,0.43,0.17,0.25,0.3
227.0,Carleton University,46.97,18.3,26.7,75.1,50.23,56.8,25036.0,0.3,0.18,2013,0.49,0.19,0.27,0.75,0.5,0.57,0.18,0.42,0.33
228.0,Chalmers University of Technology,46.91,29.9,41.5,47.7,78.5,65.3,8605.0,0.12,0.15,2013,0.49,0.31,0.42,0.48,0.78,0.66,0.06,0.17,0.28
229.0,Florida Institute of Technology,46.85,16.2,11.9,92.5,28.7,58.4,4408.0,0.14,0.26,2013,0.49,0.17,0.12,0.92,0.29,0.59,0.03,0.19,0.48
230.0,Georgia Health Sciences University,46.79,49.4,17.5,62.0,43.6,32.6,23803.3,0.18,0.16,2013,0.49,0.51,0.18,0.62,0.44,0.33,0.17,0.25,0.3
231.0,Indian Institute of Technology Kharagpur,46.74,44.2,45.3,39.0,72.4,16.1,9928.0,0.18,0.0,2013,0.49,0.46,0.46,0.39,0.72,0.16,0.07,0.25,0.0
232.0,Korea University,46.68,44.7,43.7,39.4,52.1,27.3,24043.0,0.16,0.14,2013,0.49,0.46,0.44,0.39,0.52,0.28,0.18,0.22,0.26
233.0,Koç University,46.62,20.4,22.3,79.2,37.9,52.8,4488.0,0.15,0.08,2013,0.49,0.21,0.22,0.79,0.38,0.53,0.03,0.21,0.15
234.0,Laval University,46.57,36.4,27.3,57.5,56.6,54.4,27227.0,0.16,0.12,2013,0.49,0.38,0.27,0.57,0.57,0.55,0.2,0.22,0.22
235.0,Mines ParisTech,46.51,39.5,25.6,51.7,99.4,62.4,1283.0,0.06,0.22,2013,0.49,0.41,0.26,0.52,0.99,0.63,0.01,0.08,0.41
236.0,National Research Nuclear University MePhI,46.46,20.9,10.6,100.0,59.6,18.8,7801.0,0.07,0.07,2013,0.49,0.22,0.11,1.0,0.6,0.19,0.06,0.1,0.13
237.0,National Tsing Hua University,46.4,45.5,44.1,44.4,44.0,20.1,10221.0,0.14,0.05,2013,0.49,0.47,0.44,0.44,0.44,0.2,0.07,0.19,0.09
238.0,Simon Fraser University,46.34,24.0,35.3,61.0,41.6,55.6,26640.0,0.28,0.19,2013,0.49,0.25,0.36,0.61,0.42,0.56,0.19,0.39,0.35
239.0,Technical University of Darmstadt,46.29,37.8,31.8,44.4,84.4,64.4,20300.0,0.54,0.18,2013,0.48,0.39,0.32,0.44,0.84,0.65,0.15,0.75,0.33
240.0,Tulane University,46.23,42.8,22.6,66.8,50.23,31.2,11381.0,0.08,0.08,2013,0.48,0.44,0.23,0.67,0.5,0.32,0.08,0.11,0.15
241.0,University of Bergen,46.18,28.3,26.8,66.2,41.1,71.0,11623.0,0.11,0.12,2013,0.48,0.29,0.27,0.66,0.41,0.72,0.08,0.15,0.22
242.0,University of Calgary,46.12,37.3,35.8,47.1,42.8,62.2,28341.0,0.16,0.17,2013,0.48,0.39,0.36,0.47,0.43,0.63,0.21,0.22,0.31
243.0,University of Cincinnati,46.07,34.9,26.5,69.5,35.8,23.9,36108.0,0.16,0.06,2013,0.48,0.36,0.27,0.7,0.36,0.24,0.26,0.22,0.11
244.0,University of Missouri,46.02,40.4,45.8,45.2,31.1,30.8,29885.0,0.14,0.05,2013,0.48,0.42,0.46,0.45,0.31,0.31,0.22,0.19,0.09
245.0,University of Otago,45.96,28.8,30.9,54.8,37.2,85.4,18600.0,0.2,0.21,2013,0.48,0.3,0.31,0.55,0.37,0.86,0.14,0.28,0.39
246.0,University of South Florida,45.91,32.6,42.0,48.4,98.9,19.7,31424.0,0.22,0.1,2013,0.48,0.34,0.42,0.48,0.99,0.2,0.23,0.31,0.19
247.0,University of the Witwatersrand,45.86,28.6,38.3,49.8,98.4,65.1,23321.0,0.19,0.09,2013,0.48,0.3,0.39,0.5,0.98,0.66,0.17,0.26,0.17
248.0,University of Waterloo,45.8,34.7,42.1,41.8,39.4,58.3,30726.0,0.24,0.14,2013,0.48,0.36,0.42,0.42,0.39,0.59,0.22,0.33,0.26
249.0,University of Western Ontario,45.75,39.4,37.2,44.8,44.6,51.3,27387.0,0.21,0.16,2013,0.48,0.41,0.37,0.45,0.45,0.52,0.2,0.29,0.3
250.0,University of Würzburg,45.7,33.0,19.4,70.9,30.4,44.8,26576.0,0.38,0.08,2013,0.48,0.34,0.2,0.71,0.3,0.45,0.19,0.53,0.15
251.0,Université Libre de Bruxelles,45.64,25.6,30.6,59.3,54.9,78.2,23819.0,0.26,0.32,2013,0.48,0.27,0.31,0.59,0.55,0.79,0.17,0.36,0.59
252.0,Aalto University,45.59,34.4,26.8,50.1,73.7,52.0,16099.0,0.24,0.17,2013,0.48,0.36,0.27,0.5,0.74,0.53,0.12,0.33,0.31
253.0,Dalhousie University,45.54,30.2,29.8,54.3,65.0,59.1,15064.0,0.14,0.18,2013,0.48,0.31,0.3,0.54,0.65,0.6,0.11,0.19,0.33
254.0,Hong Kong Polytechnic University,45.49,34.6,41.2,39.8,42.2,65.4,22064.0,0.26,0.26,2013,0.48,0.36,0.41,0.4,0.42,0.66,0.16,0.36,0.48
255.0,Indian Institute of Technology Bombay,45.44,47.3,33.1,45.6,52.7,19.9,8327.0,0.15,0.01,2013,0.48,0.49,0.33,0.46,0.53,0.2,0.06,0.21,0.02
256.0,Macquarie University,45.38,22.0,29.6,54.8,37.2,86.8,27930.0,0.2,0.44,2013,0.48,0.23,0.3,0.55,0.37,0.88,0.2,0.28,0.81
257.0,Nanjing University,45.33,41.3,25.3,52.1,47.7,48.4,29743.0,0.13,0.1,2013,0.47,0.43,0.25,0.52,0.48,0.49,0.22,0.18,0.19
258.0,National Chiao Tung University,45.28,39.6,49.6,31.5,99.0,27.2,12646.0,0.17,0.05,2013,0.47,0.41,0.5,0.32,0.99,0.28,0.09,0.24,0.09
259.0,Norwegian University of Science and Technology,45.23,34.2,27.7,50.8,45.2,57.5,17381.0,0.14,0.09,2013,0.47,0.36,0.28,0.51,0.45,0.58,0.13,0.19,0.17
260.0,Queensland University of Technology,45.18,27.6,37.0,47.0,58.9,69.2,33391.0,0.36,0.17,2013,0.47,0.29,0.37,0.47,0.59,0.7,0.24,0.5,0.31
261.0,State University of Campinas,45.13,51.7,46.8,26.5,44.9,20.9,27095.0,0.15,0.03,2013,0.47,0.54,0.47,0.26,0.45,0.21,0.2,0.21,0.06
262.0,Stellenbosch University,45.08,31.5,35.0,48.9,96.6,47.8,21849.0,0.23,0.08,2013,0.47,0.33,0.35,0.49,0.97,0.48,0.16,0.32,0.15
263.0,Tokyo Metropolitan University,45.03,19.0,9.8,97.1,31.1,19.6,9303.0,0.1,0.04,2013,0.47,0.2,0.1,0.97,0.31,0.2,0.07,0.14,0.07
264.0,Umeå University,44.98,23.5,34.5,59.6,29.7,52.4,16667.0,0.12,0.07,2013,0.47,0.24,0.35,0.6,0.3,0.53,0.12,0.17,0.13
265.0,University of Connecticut,44.93,42.5,29.7,50.0,32.6,40.5,25742.0,0.13,0.11,2013,0.47,0.44,0.3,0.5,0.33,0.41,0.19,0.18,0.2
266.0,University of Essex,44.88,33.7,34.6,39.6,31.0,86.4,12695.0,0.2,0.39,2013,0.47,0.35,0.35,0.4,0.31,0.87,0.09,0.28,0.72
267.0,University of Iceland,44.83,11.4,28.0,71.0,74.4,59.9,13960.0,0.26,0.08,2013,0.47,0.12,0.28,0.71,0.74,0.61,0.1,0.36,0.15
268.0,University of Kiel,44.78,32.1,27.0,62.5,35.6,44.6,24444.0,0.24,0.08,2013,0.47,0.33,0.27,0.62,0.36,0.45,0.18,0.33,0.15
269.0,University of Milan,44.73,36.3,24.2,61.0,38.2,35.7,58618.0,0.24,0.05,2013,0.47,0.38,0.24,0.61,0.38,0.36,0.43,0.33,0.09
270.0,University of Milan-Bicocca,44.68,26.1,21.1,76.0,39.0,36.2,33370.0,0.72,0.05,2013,0.47,0.27,0.21,0.76,0.39,0.37,0.24,1.0,0.09
271.0,University of Münster,44.63,35.9,20.4,63.6,38.2,43.2,39838.0,0.46,0.08,2013,0.47,0.37,0.21,0.64,0.38,0.44,0.29,0.64,0.15
272.0,University of Oregon,44.59,31.5,21.7,70.4,50.23,30.2,24418.0,0.2,0.11,2013,0.47,0.33,0.22,0.7,0.5,0.31,0.18,0.28,0.2
273.0,University of Trieste,44.54,19.6,14.3,82.2,33.6,48.5,18135.0,0.26,0.09,2013,0.47,0.2,0.14,0.82,0.34,0.49,0.13,0.36,0.17
274.0,Victoria University of Wellington,44.49,22.3,29.1,55.6,43.0,84.8,17142.0,0.21,0.21,2013,0.47,0.23,0.29,0.56,0.43,0.86,0.12,0.29,0.39
275.0,Vienna University of Technology,44.44,44.8,32.4,34.2,65.5,71.4,26419.0,0.52,0.27,2013,0.47,0.47,0.33,0.34,0.66,0.72,0.19,0.72,0.5
276.0,Aberystwyth University,44.39,23.8,21.7,64.3,34.9,63.1,9252.0,0.19,0.18,2013,0.46,0.25,0.22,0.64,0.35,0.64,0.07,0.26,0.33
277.0,Bangor University,44.35,27.6,25.7,53.8,31.6,70.3,9567.0,0.2,0.22,2013,0.46,0.29,0.26,0.54,0.32,0.71,0.07,0.28,0.41
278.0,Bayreuth University,44.3,25.6,14.9,72.1,35.4,50.4,12520.0,0.36,0.08,2013,0.46,0.27,0.15,0.72,0.35,0.51,0.09,0.5,0.15
279.0,Bielefeld University,44.25,27.4,20.3,63.5,35.1,47.5,21428.0,0.68,0.08,2013,0.46,0.28,0.2,0.64,0.35,0.48,0.16,0.94,0.15
280.0,Boğaziçi University,44.2,35.4,33.9,48.1,38.4,36.7,11506.0,0.25,0.07,2013,0.46,0.37,0.34,0.48,0.38,0.37,0.08,0.35,0.13
281.0,Colorado State University,44.16,30.8,32.0,55.8,50.23,29.8,26769.0,0.19,0.05,2013,0.46,0.32,0.32,0.56,0.5,0.3,0.19,0.26,0.09
282.0,Drexel University,44.11,34.7,14.9,65.1,34.7,36.6,20713.0,0.11,0.18,2013,0.46,0.36,0.15,0.65,0.35,0.37,0.15,0.15,0.33
283.0,Istanbul Technical University,44.06,34.9,25.5,52.9,98.0,20.8,34550.0,0.16,0.05,2013,0.46,0.36,0.26,0.53,0.98,0.21,0.25,0.22,0.09
284.0,Montpellier University,44.02,22.2,25.8,64.4,32.8,54.2,36731.0,0.18,0.14,2013,0.46,0.23,0.26,0.64,0.33,0.55,0.27,0.25,0.26
285.0,Oregon State University,43.97,27.1,24.2,64.1,31.0,34.2,22578.0,0.17,0.09,2013,0.46,0.28,0.24,0.64,0.31,0.35,0.16,0.24,0.17
286.0,Queen’s University Belfast,43.92,28.0,23.8,52.2,48.1,87.1,17940.0,0.18,0.3,2013,0.46,0.29,0.24,0.52,0.48,0.88,0.13,0.25,0.56
287.0,Ruhr University Bochum,43.88,36.7,32.9,42.4,54.3,48.3,38675.0,0.46,0.13,2013,0.46,0.38,0.33,0.42,0.54,0.49,0.28,0.64,0.24
288.0,Shanghai Jiao Tong University,43.83,43.4,37.9,31.3,76.1,20.7,38191.0,0.13,0.06,2013,0.46,0.45,0.38,0.31,0.76,0.21,0.28,0.18,0.11
289.0,Swedish University of Agricultural Sciences,43.79,28.4,25.3,54.6,99.8,46.8,3879.0,0.05,0.16,2013,0.46,0.29,0.25,0.55,1.0,0.47,0.03,0.07,0.3
290.0,Tokyo Medical and Dental University (TMDU),43.74,47.5,21.6,47.1,45.4,21.9,2872.0,0.03,0.07,2013,0.46,0.49,0.22,0.47,0.45,0.22,0.02,0.04,0.13
291.0,TU Dresden,43.7,29.7,15.6,63.9,36.1,48.9,35487.0,0.37,0.12,2013,0.46,0.31,0.16,0.64,0.36,0.49,0.26,0.51,0.22
292.0,University of Bath,43.65,28.0,28.8,50.2,42.8,75.9,12830.0,0.19,0.3,2013,0.46,0.29,0.29,0.5,0.43,0.77,0.09,0.26,0.56
293.0,University of Bologna,43.61,34.4,27.4,53.9,35.1,37.6,85532.0,0.23,0.07,2013,0.46,0.36,0.28,0.54,0.35,0.38,0.62,0.32,0.13
294.0,University of Kansas,43.56,36.1,20.5,57.2,34.5,28.1,23803.3,0.18,0.16,2013,0.46,0.37,0.21,0.57,0.34,0.28,0.17,0.25,0.3
295.0,University of Montana,43.52,28.9,14.9,72.1,34.1,24.9,12470.0,0.15,0.03,2013,0.46,0.3,0.15,0.72,0.34,0.25,0.09,0.21,0.06
296.0,University of Newcastle,43.47,21.1,29.0,49.8,72.9,70.5,23508.0,0.22,0.18,2013,0.46,0.22,0.29,0.5,0.73,0.71,0.17,0.31,0.33
297.0,University of South Carolina,43.43,37.5,28.0,53.2,30.8,31.3,29336.0,0.16,0.01,2013,0.45,0.39,0.28,0.53,0.31,0.32,0.21,0.22,0.02
298.0,University of Southern Denmark,43.38,18.6,19.6,67.3,75.5,67.3,22210.0,0.13,0.16,2013,0.45,0.19,0.2,0.67,0.76,0.68,0.16,0.18,0.3
299.0,University of Trento,43.34,28.7,21.9,62.1,45.3,51.2,16841.0,0.43,0.08,2013,0.45,0.3,0.22,0.62,0.45,0.52,0.12,0.6,0.15
300.0,University of Turin,43.29,22.6,23.4,66.2,40.4,36.3,67552.0,0.66,0.06,2013,0.45,0.23,0.24,0.66,0.4,0.37,0.49,0.92,0.11
301.0,Virginia Polytechnic Institute and State University,43.25,38.5,44.4,37.2,27.9,27.8,30850.0,0.19,0.1,2013,0.45,0.4,0.45,0.37,0.28,0.28,0.22,0.26,0.19
302.0,Autonomous University of Madrid,43.21,32.0,24.0,51.9,34.7,45.7,28296.0,0.13,0.15,2013,0.45,0.33,0.24,0.52,0.35,0.46,0.21,0.18,0.28
303.0,Brunel University London,43.16,19.3,20.1,58.2,33.4,89.4,12613.0,0.18,0.38,2013,0.45,0.2,0.2,0.58,0.33,0.9,0.09,0.25,0.7
304.0,Charles University in Prague,43.12,34.7,26.2,42.0,28.1,50.3,51438.0,0.13,0.15,2013,0.45,0.36,0.26,0.42,0.28,0.51,0.37,0.18,0.28
305.0,Claude Bernard University Lyon 1,43.08,23.6,17.1,62.6,50.23,50.0,35308.0,0.16,0.11,2013,0.45,0.25,0.17,0.63,0.5,0.51,0.26,0.22,0.2
306.0,Creighton University,43.03,42.4,9.3,61.0,50.23,26.0,7086.0,0.08,0.02,2013,0.45,0.44,0.09,0.61,0.5,0.26,0.05,0.11,0.04
307.0,Hokkaido University,42.99,45.1,34.2,32.3,41.3,24.9,18162.0,0.08,0.09,2013,0.45,0.47,0.34,0.32,0.41,0.25,0.13,0.11,0.17
308.0,Hong Kong Baptist University,42.95,22.9,15.1,57.6,29.6,62.0,10441.0,0.11,0.25,2013,0.45,0.24,0.15,0.58,0.3,0.63,0.08,0.15,0.46
309.0,Johannes Kepler University of Linz,42.9,22.0,13.8,59.3,50.23,59.0,19646.0,0.29,0.1,2013,0.45,0.23,0.14,0.59,0.5,0.6,0.14,0.4,0.19
