rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,year,overall_score_n,teaching_score_n,research_score_n,citations_score_n,industry_income_score_n,international_outlook_score_n,number_students_n,student_staff_ratio_n,intl_students_n
1226,University of Chester,10435,0.18,0.15,34.99,18.8,12.9,18.7,37.6,56.5,2023,0.36,0.2,0.13,0.19,0.38,0.57,0.02,0.08,0.15
1227,Chosun University,21073,0.27,0.03,34.98,17.8,22.2,16.9,81.3,29.6,2023,0.36,0.19,0.22,0.17,0.81,0.3,0.05,0.12,0.03
1228,Chungbuk National University,17219,0.14,0.05,34.98,20.3,20.2,20.9,42.9,26.6,2023,0.36,0.21,0.2,0.21,0.43,0.27,0.04,0.06,0.05
1229,Chungnam National University,21244,0.21,0.04,34.97,26.7,24.6,18.7,46.1,24.3,2023,0.36,0.28,0.25,0.19,0.46,0.24,0.05,0.09,0.04
1230,Chung Yuan Christian University,15037,0.31,0.09,34.96,17.2,21.9,26.6,48.5,42.9,2023,0.36,0.18,0.22,0.27,0.48,0.43,0.03,0.13,0.09
1231,Cochin University of Science and Technology,3969,0.17,0.01,34.95,37.8,18.6,12.8,37.4,16.9,2023,0.36,0.4,0.19,0.13,0.37,0.17,0.01,0.07,0.01
1232,University of Colorado Colorado Springs,12380,0.21,0.01,34.94,17.1,12.7,32.9,38.4,24.7,2023,0.36,0.18,0.13,0.33,0.38,0.25,0.03,0.09,0.01
1233,University of Concepción,28112,0.17,0.02,34.93,16.4,14.0,30.1,49.9,50.7,2023,0.36,0.17,0.14,0.3,0.5,0.51,0.06,0.07,0.02
1234,Corvinus University of Budapest,11225,0.21,0.15,34.92,16.0,12.2,23.0,37.2,43.5,2023,0.36,0.17,0.12,0.23,0.37,0.44,0.02,0.09,0.15
1235,Czech Technical University in Prague,16217,0.09,0.2,34.91,23.2,16.1,15.5,48.4,58.2,2023,0.36,0.24,0.16,0.16,0.48,0.58,0.04,0.04,0.2
1236,Damghan University,4980,0.29,0.0,34.9,18.1,13.3,25.4,39.1,23.4,2023,0.36,0.19,0.13,0.25,0.39,0.23,0.01,0.12,0.0
1237,De La Salle University,12941,0.15,0.03,34.89,18.1,13.4,23.6,36.9,25.6,2023,0.36,0.19,0.13,0.24,0.37,0.26,0.03,0.06,0.03
1238,Del Rosario University,11751,0.13,0.02,34.88,16.8,11.6,25.3,38.4,48.4,2023,0.36,0.18,0.12,0.25,0.38,0.49,0.03,0.06,0.02
1239,Democritus University of Thrace,22230,0.37,0.04,34.87,15.2,13.8,36.9,37.9,32.6,2023,0.36,0.16,0.14,0.37,0.38,0.33,0.05,0.16,0.04
1240,Dokuz Eylül University,56233,0.18,0.03,34.87,18.4,13.3,20.9,95.8,21.7,2023,0.36,0.19,0.13,0.21,0.96,0.22,0.12,0.08,0.03
1241,Ege University,33062,0.18,0.04,34.86,21.8,13.3,19.0,46.7,24.1,2023,0.36,0.23,0.13,0.19,0.47,0.24,0.07,0.08,0.04
1242,Ehime University,9204,0.13,0.02,34.85,20.7,15.3,21.7,44.0,27.1,2023,0.36,0.22,0.15,0.22,0.44,0.27,0.02,0.06,0.02
1243,El Bosque University,12721,0.07,0.0,34.84,20.3,7.8,19.7,37.9,44.1,2023,0.36,0.21,0.08,0.2,0.38,0.44,0.03,0.03,0.0
1244,The University of Electro-Communications,4662,0.15,0.06,34.83,19.9,21.1,10.5,44.3,32.6,2023,0.36,0.21,0.21,0.1,0.44,0.33,0.01,0.06,0.06
1245,Erciyes University,50212,0.36,0.04,34.82,20.0,14.1,23.7,68.9,24.1,2023,0.36,0.21,0.14,0.24,0.69,0.24,0.11,0.16,0.04
1246,Escuela Superior Politécnica del Litoral,11549,0.13,0.01,34.81,16.1,10.2,35.0,37.0,54.3,2023,0.36,0.17,0.1,0.35,0.37,0.54,0.03,0.06,0.01
1247,Universidade do Estado do Rio de Janeiro (UERJ),22458,0.09,0.0,34.8,24.9,12.4,17.4,39.9,24.2,2023,0.36,0.26,0.12,0.17,0.4,0.24,0.05,0.04,0.0
1248,Universidade Federal do ABC (UFABC),16706,0.22,0.01,34.79,17.6,15.4,32.6,38.1,34.9,2023,0.36,0.19,0.15,0.33,0.38,0.35,0.04,0.09,0.01
1249,Universidade Federal da Bahia,45692,0.17,0.0,34.78,24.6,11.1,25.6,37.2,24.6,2023,0.36,0.26,0.11,0.26,0.37,0.25,0.1,0.07,0.0
1250,Federal University of Espírito Santo,23475,0.13,0.01,34.77,20.4,12.2,22.5,42.1,24.8,2023,0.36,0.22,0.12,0.22,0.42,0.25,0.05,0.06,0.01
1251,Federal University of Goiás,25511,0.14,0.01,34.77,22.5,13.0,19.2,38.8,23.7,2023,0.36,0.24,0.13,0.19,0.39,0.24,0.06,0.06,0.01
1252,Federal University of Lavras,14637,0.18,0.01,34.76,24.7,17.1,15.7,54.3,23.1,2023,0.36,0.26,0.17,0.16,0.54,0.23,0.03,0.08,0.01
1253,Universidade Federal do Paraná (UFPR),33621,0.13,0.0,34.75,25.4,16.0,15.2,39.1,23.9,2023,0.36,0.27,0.16,0.15,0.39,0.24,0.07,0.06,0.0
1254,Federal University of Rio Grande do Norte (UFRN),37879,0.15,0.0,34.74,22.2,10.1,34.0,38.5,27.1,2023,0.36,0.23,0.1,0.34,0.38,0.27,0.08,0.06,0.0
1255,Federal University of Santa Maria,27242,0.14,0.01,34.73,22.1,12.1,33.9,37.8,21.5,2023,0.36,0.23,0.12,0.34,0.38,0.22,0.06,0.06,0.01
1256,Federal University of São Carlos,20314,0.15,0.01,34.72,28.1,19.0,18.4,42.8,26.1,2023,0.36,0.3,0.19,0.18,0.43,0.26,0.04,0.06,0.01
1257,Federal University of Uberlândia,25748,0.14,0.01,34.71,23.0,11.1,34.6,39.4,21.4,2023,0.36,0.24,0.11,0.35,0.39,0.21,0.06,0.06,0.01
1258,Federal University of Viçosa,16436,0.13,0.02,34.7,28.3,16.7,15.2,43.7,21.7,2023,0.36,0.3,0.17,0.15,0.44,0.22,0.04,0.06,0.02
1259,Federico Santa María Technical University,22405,0.3,0.03,34.69,14.0,12.0,27.3,39.4,54.8,2023,0.36,0.15,0.12,0.27,0.39,0.55,0.05,0.13,0.03
1260,University of Fort Hare,13626,0.38,0.02,34.69,22.5,12.4,22.5,37.0,43.9,2023,0.36,0.24,0.12,0.22,0.37,0.44,0.03,0.16,0.02
1261,University of La Frontera,11053,0.22,0.01,34.68,16.0,12.9,28.8,37.1,49.7,2023,0.36,0.17,0.13,0.29,0.37,0.5,0.02,0.09,0.01
1262,Fujian Normal University,31697,0.14,0.02,34.67,17.3,10.5,43.9,39.3,23.5,2023,0.36,0.18,0.11,0.44,0.39,0.24,0.07,0.06,0.02
1263,Université de Gabès,13152,0.13,0.01,34.66,18.1,9.3,25.7,36.9,42.1,2023,0.36,0.19,0.09,0.26,0.37,0.42,0.03,0.06,0.01
1264,Universitas Gadjah Mada,38089,0.08,0.04,34.65,25.6,17.3,11.3,71.7,36.2,2023,0.36,0.27,0.17,0.11,0.72,0.36,0.08,0.03,0.04
1265,Gazi University,41358,0.21,0.03,34.64,27.5,16.2,23.0,92.7,18.9,2023,0.36,0.29,0.16,0.23,0.93,0.19,0.09,0.09,0.03
1266,University of Gdańsk,19970,0.24,0.02,34.63,18.4,15.5,19.1,38.0,34.7,2023,0.36,0.19,0.16,0.19,0.38,0.35,0.04,0.1,0.02
1267,Gdańsk University of Technology,14816,0.2,0.05,34.62,17.7,15.1,33.3,45.0,29.9,2023,0.36,0.19,0.15,0.33,0.45,0.3,0.03,0.09,0.05
1268,Gebze Technical University,8403,0.23,0.02,34.61,20.5,14.4,22.1,44.1,25.5,2023,0.36,0.22,0.14,0.22,0.44,0.26,0.02,0.1,0.02
1269,Georgia Southern University,22885,0.19,0.03,34.6,21.9,11.4,33.9,39.4,28.0,2023,0.36,0.23,0.11,0.34,0.39,0.28,0.05,0.08,0.03
1270,German University in Cairo,11937,0.15,0.01,34.6,15.0,8.8,38.4,36.9,43.0,2023,0.36,0.16,0.09,0.38,0.37,0.43,0.03,0.06,0.01
1271,Gifu University,7216,0.08,0.05,34.59,25.7,13.0,17.2,42.1,26.1,2023,0.36,0.27,0.13,0.17,0.42,0.26,0.02,0.03,0.05
1272,Government College University Lahore,11276,0.19,0.0,34.58,17.5,11.5,21.0,37.3,43.7,2023,0.36,0.18,0.12,0.21,0.37,0.44,0.02,0.08,0.0
1273,Grand Valley State University,20972,0.15,0.01,34.57,26.7,9.0,19.2,37.0,30.6,2023,0.36,0.28,0.09,0.19,0.37,0.31,0.05,0.06,0.01
1274,Gunma University,6300,0.08,0.05,34.56,24.2,13.0,17.1,40.7,23.5,2023,0.36,0.26,0.13,0.17,0.41,0.24,0.01,0.03,0.05
1275,Gyeongsang National University,12996,0.12,0.03,34.55,20.8,17.0,21.2,40.9,26.4,2023,0.36,0.22,0.17,0.21,0.41,0.26,0.03,0.05,0.03
1276,Hallym University,7947,0.09,0.04,34.54,19.8,18.7,18.4,45.1,21.4,2023,0.36,0.21,0.19,0.18,0.45,0.21,0.02,0.04,0.04
1277,Harbin Engineering University,29861,0.19,0.03,34.53,24.6,23.2,18.6,79.3,21.7,2023,0.36,0.26,0.23,0.19,0.79,0.22,0.06,0.08,0.03
1278,Hasanuddin University,33601,0.15,0.01,34.52,18.4,10.9,25.5,44.5,26.4,2023,0.36,0.19,0.11,0.26,0.44,0.26,0.07,0.06,0.01
1279,The Hashemite University,16647,0.28,0.07,34.52,14.3,13.5,23.7,42.8,54.5,2023,0.36,0.15,0.14,0.24,0.43,0.55,0.04,0.12,0.07
1280,Université Hassan II de Casablanca,124623,0.36,0.02,34.51,19.4,8.6,30.3,38.6,24.6,2023,0.36,0.2,0.09,0.3,0.39,0.25,0.27,0.16,0.02
1281,Université Polytechnique Hauts-de-France,13633,0.21,0.13,34.5,15.4,8.1,32.6,37.7,76.2,2023,0.36,0.16,0.08,0.33,0.38,0.76,0.03,0.09,0.13
1282,Helwan University,127379,0.19,0.02,34.49,15.5,8.3,31.1,37.3,39.7,2023,0.36,0.16,0.08,0.31,0.37,0.4,0.28,0.08,0.02
1283,Hosei University,30300,0.39,0.04,34.48,16.7,10.0,27.8,38.3,31.8,2023,0.36,0.18,0.1,0.28,0.38,0.32,0.07,0.17,0.04
1284,University of Hradec Králové,6390,0.12,0.03,34.47,17.0,13.6,30.0,39.3,57.6,2023,0.36,0.18,0.14,0.3,0.39,0.58,0.01,0.05,0.03
1285,Hungarian University of Agriculture and Life Sciences,10474,0.1,0.14,34.46,21.1,13.3,21.0,37.7,56.2,2023,0.36,0.22,0.13,0.21,0.38,0.56,0.02,0.04,0.14
1286,University of Ilorin,40901,0.35,0.01,34.45,19.8,10.7,35.8,36.9,33.5,2023,0.36,0.21,0.11,0.36,0.37,0.34,0.09,0.15,0.01
1287,Incheon National University,13210,0.17,0.03,34.45,17.9,14.6,25.2,38.6,29.8,2023,0.36,0.19,0.15,0.25,0.39,0.3,0.03,0.07,0.03
1288,Indian Institute of Science Education and Research Bhopal,1724,0.14,0.0,34.44,27.8,15.8,19.2,36.9,20.2,2023,0.36,0.29,0.16,0.19,0.37,0.2,0.0,0.06,0.0
1289,International Hellenic University,45009,0.49,0.01,34.43,11.7,10.8,34.4,37.3,31.2,2023,0.36,0.12,0.11,0.34,0.37,0.31,0.1,0.21,0.01
1290,IPB University,23580,0.07,0.03,34.42,26.1,9.7,17.6,53.1,40.4,2023,0.36,0.28,0.1,0.18,0.53,0.41,0.05,0.03,0.03
1291,University of Isfahan,16756,0.25,0.04,34.41,30.6,17.2,21.9,38.5,27.9,2023,0.36,0.32,0.17,0.22,0.38,0.28,0.04,0.11,0.04
1292,Istanbul Medipol University,24332,0.2,0.11,34.4,14.1,9.5,28.2,38.0,34.8,2023,0.36,0.15,0.1,0.28,0.38,0.35,0.05,0.09,0.11
1293,Ivan Franko National University of Lviv,18357,0.1,0.01,34.39,20.6,9.5,4.2,37.6,30.9,2023,0.36,0.22,0.1,0.04,0.38,0.31,0.04,0.04,0.01
1294,Jawaharlal Nehru Technological University Anantapur (JNTUA),5683,0.16,0.0,34.38,26.0,12.3,34.1,37.3,16.0,2023,0.36,0.27,0.12,0.34,0.37,0.16,0.01,0.07,0.0
1295,Jeju National University,11741,0.18,0.04,34.38,19.3,15.6,22.4,40.0,23.0,2023,0.36,0.2,0.16,0.22,0.4,0.23,0.03,0.08,0.04
1296,Jianghan University,19522,0.16,0.02,34.37,15.2,11.5,40.4,44.4,20.5,2023,0.36,0.16,0.12,0.4,0.44,0.21,0.04,0.07,0.02
1297,Kagawa University,6369,0.1,0.02,34.36,20.3,12.2,20.8,42.3,28.9,2023,0.36,0.21,0.12,0.21,0.42,0.29,0.01,0.04,0.02
1298,Kanazawa Medical University,1090,0.02,0.02,34.35,25.7,8.9,18.8,37.9,19.5,2023,0.36,0.27,0.09,0.19,0.38,0.2,0.0,0.01,0.02
1299,Kangwon National University,22104,0.22,0.03,34.34,20.3,19.4,19.1,39.9,23.1,2023,0.36,0.21,0.19,0.19,0.4,0.23,0.05,0.09,0.03
1300,Karabük University,47263,0.42,0.22,34.33,13.1,8.8,37.2,37.2,42.6,2023,0.36,0.14,0.09,0.37,0.37,0.43,0.1,0.18,0.22
1301,Kaunas University of Technology,8361,0.14,0.08,34.32,18.2,15.9,21.3,43.8,44.3,2023,0.36,0.19,0.16,0.21,0.44,0.44,0.02,0.06,0.08
1302,Kharazmi University,12607,0.19,0.04,34.31,31.3,14.1,19.4,38.0,24.6,2023,0.36,0.33,0.14,0.19,0.38,0.25,0.03,0.08,0.04
1303,Khon Kaen University,34434,0.18,0.02,34.31,22.1,14.4,19.2,49.5,32.2,2023,0.36,0.23,0.14,0.19,0.5,0.32,0.07,0.08,0.02
1304,Khulna University of Engineering and Technology (KUET),5562,0.15,0.0,34.3,14.3,9.2,45.7,37.0,24.3,2023,0.36,0.15,0.09,0.46,0.37,0.24,0.01,0.06,0.0
1305,King Mongkut's University of Technology North Bangkok,27055,0.23,0.0,34.29,16.6,10.3,31.5,39.1,23.0,2023,0.36,0.18,0.1,0.32,0.39,0.23,0.06,0.1,0.0
1306,Kitasato University,8605,0.05,0.01,34.28,23.9,10.1,20.3,41.3,17.9,2023,0.36,0.25,0.1,0.2,0.41,0.18,0.02,0.02,0.01
1307,Kochi University of Technology,2593,0.2,0.02,34.27,25.2,14.3,10.1,42.0,33.7,2023,0.36,0.27,0.14,0.1,0.42,0.34,0.01,0.09,0.02
1308,Universiti Kuala Lumpur,15858,0.12,0.03,34.26,17.2,9.0,24.1,40.1,38.3,2023,0.36,0.18,0.09,0.24,0.4,0.38,0.03,0.05,0.03
1309,Kyushu Institute of Technology (Kyutech),5646,0.16,0.05,34.25,20.2,14.1,25.1,53.5,36.2,2023,0.36,0.21,0.14,0.25,0.54,0.36,0.01,0.07,0.05
1310,Lahore College for Women University (LCWU),10457,0.18,0.0,34.25,22.8,8.8,27.5,36.9,28.7,2023,0.36,0.24,0.09,0.28,0.37,0.29,0.02,0.08,0.0
1311,University of Lethbridge,7172,0.13,0.11,34.24,17.0,13.7,20.5,37.0,57.1,2023,0.36,0.18,0.14,0.2,0.37,0.57,0.02,0.06,0.11
1312,L.N. Gumilyov Eurasian National University,19358,0.14,0.04,34.23,18.1,10.9,24.4,37.0,53.3,2023,0.36,0.19,0.11,0.24,0.37,0.53,0.04,0.06,0.04
1313,Londrina State University,21180,0.11,0.01,34.22,23.1,14.9,15.9,45.5,21.1,2023,0.35,0.24,0.15,0.16,0.46,0.21,0.05,0.05,0.01
1314,University of Lucknow,17291,0.39,0.0,34.21,30.3,10.3,20.7,37.4,18.1,2023,0.35,0.32,0.1,0.21,0.37,0.18,0.04,0.17,0.0
1315,"Lumière University, Lyon 2",25186,0.47,0.18,34.2,22.4,18.4,8.7,37.3,61.0,2023,0.35,0.24,0.18,0.09,0.37,0.61,0.05,0.2,0.18
1316,University of Malaga,35888,0.14,0.06,34.19,17.2,14.6,30.8,39.8,39.1,2023,0.35,0.18,0.15,0.31,0.4,0.39,0.08,0.06,0.06
1317,Universiti Malaysia Kelantan,8787,0.2,0.03,34.19,14.7,11.6,23.9,39.4,33.5,2023,0.35,0.16,0.12,0.24,0.39,0.34,0.02,0.09,0.03
1318,Universiti Malaysia Sarawak (UNIMAS),13956,0.18,0.07,34.18,22.9,11.8,16.2,37.9,45.7,2023,0.35,0.24,0.12,0.16,0.38,0.46,0.03,0.08,0.07
1319,University of Maribor,12403,0.14,0.1,34.17,17.2,17.4,28.3,42.5,43.5,2023,0.35,0.18,0.17,0.28,0.42,0.44,0.03,0.06,0.1
1320,Marmara University,62414,0.31,0.06,34.16,18.3,10.0,24.1,40.4,26.3,2023,0.35,0.19,0.1,0.24,0.4,0.26,0.14,0.13,0.06
1321,Mendel University in Brno,8886,0.16,0.2,34.15,19.0,17.6,18.1,37.7,55.7,2023,0.35,0.2,0.18,0.18,0.38,0.56,0.02,0.07,0.2
1322,Metropolitan Autonomous University,59709,0.21,0.01,34.14,17.3,17.5,31.6,38.1,25.8,2023,0.35,0.18,0.18,0.32,0.38,0.26,0.13,0.09,0.01
1323,Mie University,7125,0.08,0.04,34.13,22.4,12.7,19.0,44.9,23.8,2023,0.35,0.24,0.13,0.19,0.45,0.24,0.02,0.03,0.04
1324,Ming Chi University of Technology,4514,0.2,0.02,34.13,16.4,19.8,29.4,53.3,25.6,2023,0.35,0.17,0.2,0.29,0.53,0.26,0.01,0.09,0.02
1325,Mohammed V University of Rabat,88644,0.43,0.03,34.12,30.4,13.3,17.4,45.4,27.9,2023,0.35,0.32,0.13,0.17,0.45,0.28,0.19,0.19,0.03
1326,University of Monastir,19203,0.1,0.02,34.11,19.6,10.0,26.5,36.9,45.1,2023,0.35,0.21,0.1,0.26,0.37,0.45,0.04,0.04,0.02
1327,Multimedia University,7116,0.11,0.11,34.1,19.5,10.7,25.6,38.5,42.1,2023,0.35,0.21,0.11,0.26,0.38,0.42,0.02,0.05,0.11
1328,University of Mumbai,13330,0.24,0.01,34.09,29.6,19.9,16.1,38.0,16.7,2023,0.35,0.31,0.2,0.16,0.38,0.17,0.03,0.1,0.01
1329,University of Mysore,7970,0.21,0.1,34.08,31.3,8.6,20.8,37.3,34.5,2023,0.35,0.33,0.09,0.21,0.37,0.35,0.02,0.09,0.1
1330,Nagaoka University of Technology,2189,0.11,0.12,34.07,25.0,15.7,9.1,47.3,36.5,2023,0.35,0.26,0.16,0.09,0.47,0.37,0.0,0.05,0.12
1331,Nagasaki University,8869,0.07,0.06,34.07,24.2,13.0,22.1,43.9,36.1,2023,0.35,0.26,0.13,0.22,0.44,0.36,0.02,0.03,0.06
1332,Nagoya City University,4514,0.08,0.04,34.06,24.5,15.8,24.1,51.2,21.7,2023,0.35,0.26,0.16,0.24,0.51,0.22,0.01,0.03,0.04
1333,National Chengchi University,12489,0.15,0.13,34.05,23.9,28.3,11.0,44.4,47.6,2023,0.35,0.25,0.28,0.11,0.44,0.48,0.03,0.06,0.13
1334,National Chin-Yi University of Technology,7294,0.23,0.05,34.04,15.2,23.6,13.6,46.4,24.1,2023,0.35,0.16,0.24,0.14,0.46,0.24,0.02,0.1,0.05
1335,National Chung Cheng University,8650,0.15,0.04,34.03,20.4,18.7,13.3,43.2,24.9,2023,0.35,0.22,0.19,0.13,0.43,0.25,0.02,0.06,0.04
1336,National Chung Hsing University,15150,0.17,0.07,34.02,21.5,21.0,17.2,51.3,31.8,2023,0.35,0.23,0.21,0.17,0.51,0.32,0.03,0.07,0.07
1337,National University of Distance Education (UNED),66141,0.57,0.05,34.02,17.8,18.5,21.9,38.2,29.5,2023,0.35,0.19,0.19,0.22,0.38,0.3,0.14,0.25,0.05
1338,National Dong Hwa University,10008,0.18,0.08,34.01,17.3,21.7,22.9,40.9,45.7,2023,0.35,0.18,0.22,0.23,0.41,0.46,0.02,0.08,0.08
1339,National University of San Martín,16276,0.16,0.05,34.0,18.2,10.4,28.6,37.6,40.8,2023,0.35,0.19,0.1,0.29,0.38,0.41,0.04,0.07,0.05
1340,National Technical University Kharkiv Polytechnic Institute,11413,0.08,0.13,33.99,20.8,9.1,15.8,38.2,30.0,2023,0.35,0.22,0.09,0.16,0.38,0.3,0.02,0.03,0.13
1341,National Technical University of Ukraine – Igor Sikorsky Kyiv Polytechnic Institute,21170,0.08,0.03,33.98,21.2,10.0,27.8,37.7,21.2,2023,0.35,0.22,0.1,0.28,0.38,0.21,0.05,0.03,0.03
1342,Nicolaus Copernicus University in Toruń,19684,0.13,0.04,33.97,19.3,19.0,30.3,38.3,30.5,2023,0.35,0.2,0.19,0.3,0.38,0.31,0.04,0.06,0.04
1343,University of Nigeria Nsukka,43108,0.11,0.01,33.96,25.0,10.2,32.2,37.6,30.0,2023,0.35,0.26,0.1,0.32,0.38,0.3,0.09,0.05,0.01
1344,Slovak University of Agriculture in Nitra,4870,0.11,0.03,33.96,19.8,12.5,20.4,38.3,48.3,2023,0.35,0.21,0.13,0.2,0.38,0.48,0.01,0.05,0.03
1345,University of North Carolina Wilmington,15940,0.19,0.02,33.95,18.5,8.1,32.4,37.3,30.0,2023,0.35,0.2,0.08,0.32,0.37,0.3,0.03,0.08,0.02
1346,North China Electric Power University,37861,0.19,0.03,33.94,18.5,19.9,29.3,66.8,18.7,2023,0.35,0.2,0.2,0.29,0.67,0.19,0.08,0.08,0.03
1347,"University of the North, Colombia",13991,0.19,0.01,33.93,17.3,12.5,21.1,39.8,51.6,2023,0.35,0.18,0.13,0.21,0.4,0.52,0.03,0.08,0.01
1348,Obafemi Awolowo University,29939,0.23,0.0,33.92,19.6,12.3,26.1,36.9,33.9,2023,0.35,0.21,0.12,0.26,0.37,0.34,0.06,0.1,0.0
1349,Oles Honchar Dnipro National University,9522,0.12,0.01,33.91,17.3,8.6,3.9,37.2,20.9,2023,0.35,0.18,0.09,0.04,0.37,0.21,0.02,0.05,0.01
1350,Opole University of Technology,5604,0.14,0.07,33.91,16.2,13.0,24.9,37.8,29.3,2023,0.35,0.17,0.13,0.25,0.38,0.29,0.01,0.06,0.07
1351,Oran 1 University,25775,0.19,0.01,33.9,30.4,8.3,22.2,37.6,39.5,2023,0.35,0.32,0.08,0.22,0.38,0.4,0.06,0.08,0.01
1352,Osaka Metropolitan University,15827,0.12,0.05,33.89,23.7,17.0,17.8,47.3,24.2,2023,0.35,0.25,0.17,0.18,0.47,0.24,0.03,0.05,0.05
1353,Osmania University,10814,0.24,0.03,33.88,32.4,13.9,16.8,40.7,18.1,2023,0.35,0.34,0.14,0.17,0.41,0.18,0.02,0.1,0.03
1354,University of Ostrava,8492,0.16,0.11,33.87,18.5,15.1,16.2,37.1,46.0,2023,0.35,0.2,0.15,0.16,0.37,0.46,0.02,0.07,0.11
1355,University of Pannonia,5351,0.17,0.06,33.86,18.0,14.6,17.5,39.1,39.5,2023,0.35,0.19,0.15,0.18,0.39,0.4,0.01,0.07,0.06
1356,Paris Nanterre University,34972,0.37,0.17,33.86,24.8,21.0,14.0,37.1,55.1,2023,0.35,0.26,0.21,0.14,0.37,0.55,0.08,0.16,0.17
1357,University of Pau and Pays de l’Adour,14186,0.14,0.14,33.85,18.5,11.3,23.9,41.6,71.6,2023,0.35,0.2,0.11,0.24,0.42,0.72,0.03,0.06,0.14
1358,Universitas Pendidikan Indonesia,32320,0.2,0.01,33.84,20.0,10.7,26.0,37.4,18.4,2023,0.35,0.21,0.11,0.26,0.37,0.18,0.07,0.09,0.01
1359,Persian Gulf University,5070,0.21,0.03,33.83,15.7,13.4,38.6,48.5,28.3,2023,0.35,0.17,0.13,0.39,0.48,0.28,0.01,0.09,0.03
1360,Pontifical Catholic University of Peru,25644,0.08,0.01,33.82,20.7,10.0,28.9,37.8,43.1,2023,0.35,0.22,0.1,0.29,0.38,0.43,0.06,0.03,0.01
1361,Pontifical Catholic University of Valparaíso,17703,0.27,0.01,33.81,16.6,18.1,21.4,47.4,50.0,2023,0.35,0.18,0.18,0.21,0.47,0.5,0.04,0.12,0.01
1362,Pontifícia Universidade Católica do Paraná,12301,0.15,0.01,33.81,23.2,13.5,34.2,39.3,26.7,2023,0.35,0.24,0.14,0.34,0.39,0.27,0.03,0.06,0.01
1363,Poznan University of Medical Sciences,7495,0.06,0.14,33.8,22.1,12.2,30.7,46.7,35.3,2023,0.35,0.23,0.12,0.31,0.47,0.35,0.02,0.03,0.14
1364,Poznan University of Technology,14502,0.12,0.04,33.79,18.9,12.7,26.6,40.0,22.2,2023,0.35,0.2,0.13,0.27,0.4,0.22,0.03,0.05,0.04
1365,University of Primorska,6089,0.17,0.15,33.78,15.8,14.2,16.3,38.1,68.0,2023,0.35,0.17,0.14,0.16,0.38,0.68,0.01,0.07,0.15
1366,Prince of Songkla University,32779,0.13,0.02,33.77,18.8,13.6,18.9,51.2,33.1,2023,0.35,0.2,0.14,0.19,0.51,0.33,0.07,0.06,0.02
1367,Qassim University,42159,0.1,0.06,33.76,20.1,8.7,26.4,40.2,76.7,2023,0.35,0.21,0.09,0.26,0.4,0.77,0.09,0.04,0.06
1368,Riga Technical University,10745,0.33,0.21,33.76,22.7,22.0,14.8,62.6,60.9,2023,0.35,0.24,0.22,0.15,0.63,0.61,0.02,0.14,0.21
1369,Ritsumeikan University,34906,0.17,0.1,33.75,18.9,13.0,16.9,39.3,40.1,2023,0.35,0.2,0.13,0.17,0.39,0.4,0.08,0.07,0.1
1370,University of the Ryukyus,7534,0.1,0.02,33.74,20.7,12.6,16.9,45.4,33.2,2023,0.35,0.22,0.13,0.17,0.45,0.33,0.02,0.04,0.02
1371,Saga University,6577,0.1,0.03,33.73,22.4,12.7,17.3,49.1,23.6,2023,0.35,0.24,0.13,0.17,0.49,0.24,0.01,0.04,0.03
1372,Université Saint-Joseph de Beyrouth,7906,0.11,0.06,33.72,21.9,10.1,18.7,40.1,69.2,2023,0.35,0.23,0.1,0.19,0.4,0.69,0.02,0.05,0.06
1373,Saitama Medical University,1908,0.01,0.0,33.72,23.7,9.0,38.7,40.3,16.2,2023,0.35,0.25,0.09,0.39,0.4,0.16,0.0,0.0,0.0
1374,"University of Santiago, Chile (USACH)",23419,0.22,0.02,33.71,16.6,16.1,14.6,37.6,46.6,2023,0.35,0.18,0.16,0.15,0.38,0.47,0.05,0.09,0.02
1375,Sapporo Medical University,1299,0.03,0.0,33.7,25.4,11.3,25.5,41.0,15.9,2023,0.35,0.27,0.11,0.26,0.41,0.16,0.0,0.01,0.0
1376,SASTRA University,9945,0.14,0.01,33.69,17.7,10.4,43.2,44.6,19.4,2023,0.35,0.19,0.1,0.43,0.45,0.19,0.02,0.06,0.01
1377,Sathyabama Institute of Science and Technology,12971,0.12,0.05,33.68,22.7,9.9,24.7,37.5,23.8,2023,0.35,0.24,0.1,0.25,0.38,0.24,0.03,0.05,0.05
1378,Universitas Sebelas Maret,28398,0.18,0.01,33.67,17.9,17.3,23.6,70.8,25.8,2023,0.35,0.19,0.17,0.24,0.71,0.26,0.06,0.08,0.01
1379,Selçuk University,36084,0.2,0.07,33.67,17.9,13.0,32.5,78.0,28.6,2023,0.35,0.19,0.13,0.32,0.78,0.29,0.08,0.09,0.07
1380,Semnan University,15415,0.14,0.01,33.66,17.9,11.1,40.7,37.4,19.6,2023,0.35,0.19,0.11,0.41,0.37,0.2,0.03,0.06,0.01
1381,University of Seoul,9759,0.18,0.04,33.65,22.6,21.1,26.1,40.9,26.4,2023,0.35,0.24,0.21,0.26,0.41,0.26,0.02,0.08,0.04
1382,Seoul National University of Science and Technology (SeoulTech),9526,0.15,0.08,33.64,23.2,17.7,17.0,43.0,26.1,2023,0.35,0.24,0.18,0.17,0.43,0.26,0.02,0.06,0.08
