rank,name,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,number_students,student_staff_ratio,intl_students,year
,Syracuse University,46.4–49.4,32,28.3,79.2,40.6,48.3,20277,16,0.20,2019
,Technical University of Darmstadt,46.4–49.4,41.3,43.6,58,87.9,56.4,18221,40.7,0.16,2019
,University of Texas at Dallas,46.4–49.4,23.7,28.6,87.5,41.6,59.5,20787,21.6,0.25,2019
,Tohoku University,46.4–49.4,53,47.7,46.1,71.9,37,17687,5.5,0.11,2019
,Tokyo Institute of Technology,46.4–49.4,54.3,52.7,39.9,68.1,39.4,9612,7.5,0.14,2019
,University of Trento,46.4–49.4,25.4,30.5,85.2,41.3,58.2,12856,20.2,0.08,2019
,TU Wien,46.4–49.4,40.2,36.6,52.7,66.7,82.9,17827,34,0.29,2019
,Virginia Polytechnic Institute and State University,46.4–49.4,34.8,39.8,70.2,48.2,52.4,32296,18.5,0.14,2019
,Vrije Universiteit Brussel,46.4–49.4,35.4,36.1,66.4,57.9,74.1,11101,27.8,0.22,2019
,Wake Forest University,46.4–49.4,41.3,18.4,87.8,44.1,29.3,7588,4,0.07,2019
,Aix-Marseille University,44.0–46.3,40.6,22.4,68.4,37.4,58.7,69147,17.1,0.11,2019
,University of Alaska Fairbanks,44.0–46.3,27.9,24.9,76.9,44.9,53.4,3667,8.4,0.06,2019
,Alfaisal University,44.0–46.3,19.3,23,78.1,53.6,98.7,2407,10.6,0.40,2019
,American University,44.0–46.3,43.1,21.7,76.6,39.4,33.5,10790,10.8,0.13,2019
,Anglia Ruskin University (ARU),44.0–46.3,15.3,12.8,98.7,34.7,79,16500,22.4,0.28,2019
,Auckland University of Technology,44.0–46.3,17.3,16.6,91.4,35.6,96,18160,17.5,0.44,2019
,University of Bayreuth,44.0–46.3,35.1,31.2,65.6,56.8,55.2,12784,36.7,0.08,2019
,"Birkbeck, University of London",44.0–46.3,27.9,31.4,66.9,34.2,87.5,8240,16.2,0.40,2019
,Boston College,44.0–46.3,36.1,25.3,72.3,45.2,57.6,13035,15.9,0.14,2019
,University of Bremen,44.0–46.3,36.2,35.1,60.4,48.5,53.8,19173,31.4,0.11,2019
,University of Canterbury,44.0–46.3,22.4,26.6,74.9,36.7,92.1,12492,17.2,0.22,2019
,University of Colorado Denver/Anschutz Medical Campus,44.0–46.3,33.6,13.9,96.1,34,28.8,17853,5.4,0.07,2019
,University of Connecticut,44.0–46.3,36.7,29.8,67.3,37.1,46.1,30356,14.6,0.08,2019
,Curtin University,44.0–46.3,20.6,25.7,74.8,41.6,94.9,30904,18.3,0.35,2019
,Cyprus University of Technology,44.0–46.3,15.8,14.9,95.5,35.3,70.6,3114,17.7,0.08,2019
,University of Denver,44.0–46.3,40.2,21.5,76.2,35.3,28,9421,13.2,0.10,2019
,Federal University of Toulouse Midi-Pyrénées,44.0–46.3,31.9,30.6,64.5,37.4,72.1,101658,25,0.18,2019
,George Mason University,44.0–46.3,29,25.8,79.3,35.3,44.1,28261,17.7,0.09,2019
,Grenoble Alpes University,44.0–46.3,32.4,27.8,75.1,35.6,59.4,40758,17.5,0.13,2019
,Heriot-Watt University,44.0–46.3,27.1,23,73,41.2,94.1,9160,16.8,0.38,2019
,University of Houston,44.0–46.3,38.8,32.4,61.6,38.3,42.1,42962,43.6,0.10,2019
,Khalifa University,44.0–46.3,25.3,29.1,65.3,100,96.4,3288,8.1,0.28,2019
,La Trobe University,44.0–46.3,25.2,32.5,65.4,54.1,81.7,21203,34.8,0.28,2019
,University of Liège,44.0–46.3,29.8,37,60.1,98.2,69.8,20730,26.5,0.21,2019
,University of Malaya,44.0–46.3,37,27.1,59.1,52.3,85,17095,8.9,0.23,2019
,University of Milan,44.0–46.3,33.4,27,76.5,44,42.1,46843,23,0.06,2019
,Montpellier University,44.0–46.3,36.9,20.8,73,37,60.3,39837,19.9,0.14,2019
,Nagoya University,44.0–46.3,48.1,49,42.4,77.9,31.4,15630,9.2,0.10,2019
,University of Naples Federico II,44.0–46.3,36,22.6,77.7,38,29.9,49789,20.5,0.01,2019
,University of Galway,44.0–46.3,27.5,30.9,71.9,44.9,80.5,13888,26.8,0.18,2019
,University of Newcastle,44.0–46.3,23.8,26.9,74.1,57,82.3,22220,20.9,0.17,2019
,University of New Mexico (Main campus),44.0–46.3,27.8,32,78.7,37.3,32,21506,18.8,0.05,2019
,Oregon State University,44.0–46.3,31.3,30.4,71.2,38.1,51.1,24280,16.2,0.11,2019
,University of Pisa,44.0–46.3,32.2,25.2,79.5,40.8,39.9,32751,22.1,0.05,2019
,Politecnico di Milano,44.0–46.3,33.2,34.7,63.3,68.9,57.4,33663,24.2,0.15,2019
,Reykjavík University,44.0–46.3,13.6,17.6,99.9,36.2,62.7,3110,27.2,0.07,2019
,Stellenbosch University,44.0–46.3,28.5,34.1,65.8,60.4,54,23750,26,0.08,2019
,Sun Yat-sen University,44.0–46.3,42.6,33.6,60.8,55.8,34.3,51061,16.2,0.09,2019
,University of Tartu,44.0–46.3,25.1,26.4,81.1,36.8,51.9,8518,11.3,0.06,2019
,Technion Israel Institute of Technology,44.0–46.3,35.7,33.1,59.3,42.6,64.1,14703,21.8,0.05,2019
,The University of Tennessee-Knoxville,44.0–46.3,33.7,23.2,82.2,41.3,44.7,25720,16.7,0.05,2019
,TU Dortmund University,44.0–46.3,36,40.2,59.6,44.9,43.7,33665,102,0.10,2019
,Tulane University,44.0–46.3,43.2,23.4,73.1,37,41.1,11120,10.5,0.11,2019
,Umeå University,44.0–46.3,24,29.4,80.9,36.9,62.5,16762,11.9,0.11,2019
,University College Cork,44.0–46.3,25.8,28.4,68.9,49.9,80.1,16578,22.2,0.18,2019
,Université de Versailles Saint-Quentin-en-Yvelines,44.0–46.3,18.3,22.9,94.2,35.7,62.2,16817,24.1,0.14,2019
,Victoria University,44.0–46.3,23.4,25,78,41.8,74.8,15153,31.1,0.19,2019
,University of Victoria,44.0–46.3,21.9,28,71.6,43,86.5,19286,23.4,0.21,2019
,Washington State University,44.0–46.3,31.3,28.4,75.2,51.5,48.3,27689,19.3,0.08,2019
,Wayne State University,44.0–46.3,33.7,17.7,82.2,43.9,38.1,22123,11,0.09,2019
,Wuhan University,44.0–46.3,48,34.1,47.1,87.3,40.4,50015,14.2,0.08,2019
,Aberystwyth University,41.7–43.9,26.2,24,67.8,37.9,75,7165,15.7,0.18,2019
,Aston University,41.7–43.9,23,24.3,65.2,36,93.2,9925,21.6,0.29,2019
,Autonomous University of Madrid,41.7–43.9,33.9,28.4,64.8,37.8,51.1,29532,13.4,0.14,2019
,"University of California, Merced",41.7–43.9,16.2,20.5,96.4,37.8,40.1,6680,19.3,0.08,2019
,"City, University of London",41.7–43.9,23.4,26.1,67.5,35.4,94.5,14065,18.6,0.53,2019
,University of Côte d’Azur,41.7–43.9,27.1,16.5,74.5,38.8,82.4,35112,21.8,0.23,2019
,University of Crete,41.7–43.9,18,19.1,87.9,39.8,47.6,14890,27.8,0.04,2019
,University of Cyprus,41.7–43.9,20.7,26.4,68,49,79.8,6861,22.7,0.10,2019
,Deakin University,41.7–43.9,23.3,28.8,67.9,38.3,81.3,37330,30.3,0.19,2019
,Drexel University,41.7–43.9,36.2,19.3,67.9,40.6,50.7,19650,10.5,0.18,2019
,University of Eastern Finland,41.7–43.9,25.8,28,75.4,38.2,50.8,11572,18.7,0.07,2019
,Free University of Bozen-Bolzano,41.7–43.9,19.3,12.6,87.2,34.5,74.5,3445,11.4,0.11,2019
,Hanyang University,41.7–43.9,39.1,40,44.1,86.1,59.8,20010,14.8,0.19,2019
,Hofstra University,41.7–43.9,37.9,12.7,84.7,34,29.4,9813,13.6,0.10,2019
,Huazhong University of Science and Technology,41.7–43.9,37.9,32.9,57.1,75.2,24.6,56282,16.6,0.05,2019
,IMT Atlantique,41.7–43.9,31.9,22.2,59.8,90.4,75.6,1664,8,0.45,2019
,University of Innsbruck,41.7–43.9,26.7,19.9,71.1,43.7,97.4,14524,13,0.39,2019
,Iowa State University,41.7–43.9,28.8,32.2,63.7,49.5,55.5,31931,18.3,0.12,2019
,Jordan University of Science and Technology,41.7–43.9,15.2,7.8,98.3,36.9,63.6,22318,12.1,0.19,2019
,Justus Liebig University Giessen,41.7–43.9,34.9,33,59.3,40.7,53.3,28389,47,0.09,2019
,University of Kansas,41.7–43.9,37.2,24.5,65.6,41.9,33.6,24450,9.9,0.09,2019
,University of Kent,41.7–43.9,23.7,23.4,69.8,34.4,90.8,17370,13.1,0.30,2019
,Kyung Hee University,41.7–43.9,33.9,38.3,50.3,86.9,64.7,22013,16.9,0.23,2019
,Linköping University,41.7–43.9,24.1,19.2,79.1,43.8,64,18221,8.2,0.11,2019
,University of Macau,41.7–43.9,26.2,29.8,60.3,45.4,99.3,9893,15.2,0.36,2019
,Maynooth University,41.7–43.9,20.8,27.7,73.1,37.1,78.9,8768,27.6,0.12,2019
,University of Modena and Reggio Emilia,41.7–43.9,31.3,19.3,78.4,41.3,39.2,16137,22.2,0.06,2019
,Nankai University,41.7–43.9,38.2,20.8,75.1,43.1,32.3,28336,13.7,0.06,2019
,University of Nebraska-Lincoln,41.7–43.9,32.2,26.2,66.5,39.5,54.7,22728,16.6,0.12,2019
,Norwegian University of Science and Technology,41.7–43.9,25.2,28.5,67.8,37.9,60.8,34803,16.2,0.09,2019
,University of Perugia,41.7–43.9,17,20.6,90.8,45.4,44.3,23401,34.4,0.05,2019
,Rensselaer Polytechnic Institute,41.7–43.9,27.9,30.1,67.1,68.3,49.9,7459,15.4,0.19,2019
,Rush University,41.7–43.9,34.6,10.6,90.4,39.5,20,2426,1.4,0.01,2019
,Sabancı University,41.7–43.9,27.3,35.6,56.3,95.5,48.4,3632,22,0.10,2019
,University of Salerno,41.7–43.9,17.5,17.4,93.9,37.7,33.1,23171,24.3,0.02,2019
,University of Siena,41.7–43.9,36.9,20.3,69.7,36.6,42.5,12143,13.8,0.07,2019
,University of Stirling,41.7–43.9,21.4,25,75.9,35.6,78.7,9185,16,0.22,2019
,University of Tasmania,41.7–43.9,24.6,31.3,60.2,50.6,86.2,11920,15,0.26,2019
,Temple University,41.7–43.9,34,16.3,83.2,37.1,37.5,34450,9.1,0.09,2019
,University of Turku,41.7–43.9,25.3,29.3,73.8,36.5,52,12604,16.3,0.06,2019
,United Arab Emirates University,41.7–43.9,23.2,18.9,69.5,47.4,94.3,7494,9.2,0.24,2019
,University of Vermont,41.7–43.9,27.9,19.9,81.4,47.1,28.7,11126,8.7,0.05,2019
,Western Sydney University,41.7–43.9,17.6,27,76.4,39.7,79.8,32461,33.2,0.14,2019
,York University,41.7–43.9,31,41.3,47.9,42.5,75.3,46220,41.5,0.24,2019
,The University of Alabama,37.1–41.6,26.1,21.1,79.2,34.8,29,34539,22.3,0.05,2019
,University of Alabama in Huntsville,37.1–41.6,20.7,21.3,67.1,68.2,44.8,5969,14.1,0.09,2019
,American University of Beirut,37.1–41.6,27.9,14.6,66.2,39.3,88.3,8214,8.6,0.21,2019
,Australian Catholic University,37.1–41.6,18.3,26.9,62,39.4,71.7,23078,42.4,0.11,2019
,Bangor University,37.1–41.6,24.9,21.6,67.7,35.6,81.6,9275,18.9,0.24,2019
,University of Bari Aldo Moro,37.1–41.6,17.3,17,82.1,37.4,32,30273,20.6,0.01,2019
,Bar-Ilan University,37.1–41.6,28.1,34.3,52.3,52.9,53.3,16637,17.7,0.05,2019
,University of Bordeaux,37.1–41.6,31.1,21.6,66.8,36.5,56.9,54484,21.3,0.13,2019
,Brunel University London,37.1–41.6,26.2,26.6,57.3,38.2,94.8,10980,15.9,0.38,2019
,University of Calabria,37.1–41.6,16.4,22,72.9,89.3,37.7,29008,33.3,0.02,2019
,University of Campinas,37.1–41.6,46.8,37.5,33.4,44.6,28.6,27936,14.5,0.04,2019
,Catholic University of the Sacred Heart,37.1–41.6,19.1,20.4,69.3,43.6,44.8,30690,22.2,0.09,2019
,Centrale Nantes,37.1–41.6,32.3,28.5,44.3,80.6,82.8,1656,16,0.43,2019
,CentraleSupélec,37.1–41.6,30.8,18.7,53.9,65.6,83.8,4339,12.1,0.32,2019
,Charles University,37.1–41.6,31.6,24.8,55.9,34.4,57.4,49236,12.9,0.17,2019
,Claude Bernard University Lyon 1,37.1–41.6,23.5,21.9,63.5,38.6,55.7,26034,12.3,0.13,2019
,"Colorado State University, Fort Collins",37.1–41.6,29,25.7,68.1,39.1,38.4,25374,16.5,0.06,2019
,Complutense University of Madrid,37.1–41.6,42.4,28.4,42.7,35.6,44.3,64466,20.1,0.14,2019
,University of Desarrollo,37.1–41.6,12.5,8.2,94.3,35.5,45.6,15925,18,0.02,2019
,Diego Portales University,37.1–41.6,13.2,10.3,90.1,34,51.2,16802,14.6,0.02,2019
,Dublin City University,37.1–41.6,23.5,28.5,52,48.8,78.7,9748,27.3,0.14,2019
,University of Ferrara,37.1–41.6,18.7,20,74.8,38.4,43.7,14464,24.4,0.07,2019
,University of Florence,37.1–41.6,36.3,13.4,68.2,39.9,41.4,35055,20.5,0.07,2019
,Florida International University,37.1–41.6,28.9,21.8,61.8,37,38.3,33394,23.9,0.08,2019
,University of Genoa,37.1–41.6,30.4,20.5,66,42.1,43.2,23547,18.9,0.09,2019
,University of Georgia,37.1–41.6,33.6,32.1,59,36.6,43.9,34707,16.6,0.08,2019
,Georgia State University,37.1–41.6,32,25,62.3,34.4,38.1,33233,16.1,0.05,2019
,Graz University of Technology,37.1–41.6,30.4,17.3,57.3,70.8,77.3,6403,10.2,0.19,2019
,University of Greifswald,37.1–41.6,31.4,20.9,61.1,37.6,47,10414,19.7,0.06,2019
,Gwangju Institute of Science and Technology (GIST),37.1–41.6,41.9,39.4,38.3,69.4,34.2,1964,11.6,0.06,2019
,Hamburg University of Technology,37.1–41.6,35.7,24.1,47.8,78.2,50.8,7452,50.7,0.18,2019
,Harbin Institute of Technology,37.1–41.6,41.5,34,39.5,98.4,35,30116,9.9,0.10,2019
,Hasselt University,37.1–41.6,30.4,28.6,55.3,54.1,67.6,5256,32.4,0.12,2019
,Hokkaido University,37.1–41.6,45,39.7,34.9,59,35.3,18114,7.9,0.10,2019
,Hong Kong Baptist University,37.1–41.6,23.3,14.3,64.2,36.6,98,10872,10.5,0.31,2019
,Indian Institute of Technology Bombay,37.1–41.6,44.3,33,47,71.9,19.6,10001,17.1,0.01,2019
,Indian Institute of Technology Roorkee,37.1–41.6,34.9,29.6,53.4,82.9,16.2,7925,17.4,0.02,2019
,JSS Academy of Higher Education and Research,37.1–41.6,37.1,7.7,80.8,35.1,25.7,5421,8.6,0.08,2019
,University of Jyväskylä,37.1–41.6,27.7,29.3,59.7,36,51.5,10338,15.9,0.05,2019
,University of Kaiserslautern,37.1–41.6,35.8,23.6,49.2,69.6,49.9,14648,53.9,0.16,2019
,University of Kentucky,37.1–41.6,27.4,28.9,55.2,39.1,36.6,27299,14.5,0.05,2019
,Koç University,37.1–41.6,25.6,32.8,55.1,79.4,53.8,5378,15.7,0.08,2019
,University of KwaZulu-Natal,37.1–41.6,24.6,28.7,60.9,38.3,55.9,35451,28.4,0.05,2019
,Kyushu University,37.1–41.6,46.2,39.8,34,77.3,37,18647,8.3,0.12,2019
,Leibniz University Hannover,37.1–41.6,36.4,27,46.5,48,45.7,26318,44.4,0.12,2019
,University of Lille,37.1–41.6,19.8,22.8,64.1,38.6,58.5,66710,28.2,0.12,2019
,Loughborough University,37.1–41.6,31.6,31.3,51.4,38.5,79.6,14225,14.7,0.24,2019
,University of Manitoba,37.1–41.6,26.6,31,63.8,41.6,53,29260,28.4,0.16,2019
,Marche Polytechnic University,37.1–41.6,21.2,18.8,73.6,40.5,30.5,10850,20.9,0.04,2019
,Middlesex University,37.1–41.6,19.2,16.9,77.3,34.2,88.7,15135,18,0.46,2019
,University of Milan-Bicocca,37.1–41.6,23.3,19.8,79,38.1,43.5,26508,30.4,0.06,2019
,University of Montana,37.1–41.6,37.9,20.4,68,34.6,26.6,8957,16.1,0.03,2019
,Murdoch University,37.1–41.6,19.3,24.8,62,42.1,90.8,15723,30.9,0.43,2019
,National Taiwan University of Science and Technology (Taiwan Tech),37.1–41.6,30.5,42.7,37.6,66.2,39.3,8087,18.9,0.13,2019
,National Tsing Hua University,37.1–41.6,31.2,35.6,55.8,50.6,33.2,16037,15.6,0.08,2019
,University of Nebraska Medical Center,37.1–41.6,37.5,11.6,60.6,37.8,43.8,2806,2.3,0.08,2019
,New Mexico Institute of Mining and Technology,37.1–41.6,23.6,10,85.1,57.7,60.6,1791,6.3,0.09,2019
,Northern Arizona University,37.1–41.6,18.6,13.3,87,34.2,30,27449,26.6,0.05,2019
,Northumbria University,37.1–41.6,17.2,17.1,78.7,34.6,70.5,22085,17.9,0.16,2019
,University of Oklahoma,37.1–41.6,34.8,18.4,68.5,38.8,38.7,27352,10.3,0.07,2019
,Örebro University,37.1–41.6,18.5,21,86.3,35.3,38.3,9437,19.4,0.02,2019
,University of Pavia,37.1–41.6,21.9,23.6,73,53.8,46.1,24032,39.2,0.07,2019
,University of Plymouth,37.1–41.6,18.7,19.5,69.7,34.5,69.4,17900,17.5,0.15,2019
,Polytechnic University of Bari,37.1–41.6,15.7,17.9,91.8,36.5,29.4,6107,23.6,0.01,2019
,Polytechnic University of Turin,37.1–41.6,23.7,21.2,66.9,50.5,47.3,31008,30.4,0.14,2019
,University of Porto,37.1–41.6,27.5,27.2,55.7,38.8,50.5,31855,18.9,0.12,2019
,University of Portsmouth,37.1–41.6,16.7,15.3,69.3,34.3,86.1,19305,15.4,0.26,2019
,Qatar University,37.1–41.6,18.4,24.1,62.5,53.1,99.8,14395,17.5,0.43,2019
,RMIT University,37.1–41.6,23.5,23.5,58.5,40.9,89.6,32151,20.2,0.27,2019
,University of Rome II – Tor Vergata,37.1–41.6,22.6,16.6,74.6,36.3,45.3,34899,19.2,0.07,2019
,University of Rome III,37.1–41.6,27.7,23.5,70.3,37.6,39.9,32615,52.7,0.04,2019
,Rovira i Virgili University,37.1–41.6,24.2,20.2,76.2,36,49.1,12709,12.7,0.10,2019
,Royal Veterinary College,37.1–41.6,24.5,17.3,69,40.1,84.7,1965,10.3,0.17,2019
,University of St Gallen,37.1–41.6,32,19.5,57.6,43,96.3,7495,11.7,0.35,2019
,University of Saskatchewan,37.1–41.6,35.7,26,43.6,75,70.7,16884,16.7,0.19,2019
,Sciences Po,37.1–41.6,34.4,25.3,57.1,36.7,72.7,11584,44,0.34,2019
,Semmelweis University,37.1–41.6,24.2,12,66.4,36,77.9,10809,9.6,0.32,2019
,University of Siegen,37.1–41.6,21.1,24.5,63.9,40.3,53.8,19586,43.3,0.11,2019
,SOAS University of London,37.1–41.6,44.4,36.9,27.8,34.1,78.9,4965,11.7,0.54,2019
,University of South Carolina-Columbia,37.1–41.6,32.9,26.5,65.4,35.1,42.8,31547,16.2,0.06,2019
,University of Strasbourg,37.1–41.6,28.1,21.2,64.1,37.8,70.6,45482,18.5,0.20,2019
,University of Strathclyde,37.1–41.6,25.1,30.3,49.7,45.2,85.2,17725,19.4,0.27,2019
,SUNY University at Albany,37.1–41.6,21.7,35.2,65.5,37.5,48.6,15954,16.2,0.10,2019
,Swinburne University of Technology,37.1–41.6,24,26.7,59.3,38.7,77.2,12862,25.3,0.26,2019
,Tampere University of Technology,37.1–41.6,25.9,21,58.2,71.2,55.5,5439,21.4,0.10,2019
,Teikyo University,37.1–41.6,13.7,10.2,93.1,35.9,18.2,23711,18.1,0.02,2019
,Tokyo Medical and Dental University (TMDU),37.1–41.6,41.2,21.1,55.5,61.7,26,2986,3.2,0.08,2019
,Tokyo Metropolitan University,37.1–41.6,21.7,16.3,76.3,37.3,25.3,9185,13.4,0.04,2019
,Tongji University,37.1–41.6,37.5,41.7,31,98.4,50.5,36511,13.5,0.10,2019
,University of Trieste,37.1–41.6,29.6,20.1,71.3,36.1,48.5,16084,22.9,0.09,2019
,University of Tsukuba,37.1–41.6,42.8,34.5,34,45.3,42.4,16717,13.3,0.20,2019
,The University of Tulsa,37.1–41.6,33.4,14.8,60.1,51.3,44.8,4563,11.9,0.23,2019
,University of Turin,37.1–41.6,19.9,24.3,73.4,44.7,43.6,52495,27.9,0.08,2019
,UiT The Arctic University of Norway,37.1–41.6,20.1,15.4,78.5,37.9,62.9,16266,13.4,0.10,2019
,University of Urbino Carlo Bo,37.1–41.6,16.1,12.7,88,36.3,48.3,14386,40.3,0.06,2019
,University of Valencia,37.1–41.6,28,19.6,68,36.3,44.9,50927,16.7,0.11,2019
,Verona University,37.1–41.6,32,18.9,72.3,41.6,41.3,19030,26.1,0.05,2019
,Victoria University of Wellington,37.1–41.6,23.1,30.7,50.1,55.1,88.6,17391,19.1,0.21,2019
,University of Waikato,37.1–41.6,19.8,23.8,65.5,42.2,84.4,9805,17.1,0.18,2019
,University of the West of Scotland,37.1–41.6,13.2,12.2,79.1,37,69.9,11160,20.7,0.18,2019
,University of Wisconsin-Milwaukee,37.1–41.6,19.6,20.9,72.5,35.3,31.8,21251,19.1,0.06,2019
,Amirkabir University of Technology,33.5–37.0,34.5,28.9,39.6,75.1,18.8,11918,21.7,0.02,2019
,University of Aveiro,33.5–37.0,29.2,25.8,43.4,40.3,51,9842,16.5,0.11,2019
,University of the Balearic Islands,33.5–37.0,19.7,12.9,71.6,34.7,45.5,11507,12.7,0.06,2019
,Beihang University,33.5–37.0,33.2,33.8,30.7,99.2,26.6,29520,14.4,0.06,2019
,University of Bergamo,33.5–37.0,20.6,20,61.6,43.6,34.8,17349,56.7,0.06,2019
,Bilkent University,33.5–37.0,22.2,21.7,59.4,39.5,61,10659,15,0.07,2019
,Boğaziçi University,33.5–37.0,21.8,22.5,56.1,60.3,46,12374,25.4,0.07,2019
,Bond University,33.5–37.0,19.4,20,57.1,34.6,88.2,3273,10.7,0.41,2019
,Université Bourgogne Franche-Comté (UBFC),33.5–37.0,22.3,14.1,61.5,38.9,50.4,58837,33.6,0.11,2019
,Bournemouth University,33.5–37.0,28.9,17.6,51.8,35,79.5,12775,16.5,0.19,2019
,University of Brescia,33.5–37.0,14.6,15.8,74,38.4,41.8,14296,26.2,0.07,2019
,Carleton University,33.5–37.0,20.1,28.9,49.6,36.8,68.1,26856,30.3,0.20,2019
,University of Catania,33.5–37.0,27.3,15.8,67.8,35.4,29.1,26267,20.6,0.01,2019
,Central Queensland University,33.5–37.0,20.1,11.6,63.7,36.7,60.6,13770,26.4,0.28,2019
,Charles Darwin University,33.5–37.0,19.5,26.4,49.6,44.4,80.8,6537,25.7,0.34,2019
,Chemnitz University of Technology,33.5–37.0,34.5,25.2,34.1,61.1,52.2,10831,47.3,0.22,2019
,"China Medical University, Taiwan",33.5–37.0,24.4,36,47.5,84.9,32,7730,17,0.10,2019
,Chung-Ang University,33.5–37.0,38.8,36.3,25.4,65.3,49.3,13815,18.9,0.18,2019
,University of Coimbra,33.5–37.0,22.7,26.3,46.3,40.1,56.3,21236,17.4,0.17,2019
,Creighton University,33.5–37.0,40.5,11.4,58,36.2,31.7,8281,11.5,0.10,2019
,East China Normal University,33.5–37.0,25.8,21,48.4,49.8,55.3,25237,11.5,0.17,2019
,Edith Cowan University,33.5–37.0,17.4,20.8,58.9,37.7,81.7,17100,36,0.26,2019
,University of Graz,33.5–37.0,20.2,18.4,51.2,35.1,76.8,20586,22.2,0.14,2019
,University of Guelph,33.5–37.0,25.1,28.7,48.8,49.8,55.2,21644,27.8,0.05,2019
,Hacettepe University,33.5–37.0,32.6,11.4,58.8,35.8,24.4,42827,19.9,0.04,2019
,University of Hull,33.5–37.0,23.1,21.5,55.6,36.1,74.3,13435,16.9,0.18,2019
,Hunan University,33.5–37.0,22.2,21.2,61.2,52,20.4,42692,22.5,0.02,2019
,University of Idaho,33.5–37.0,31.8,20.3,50.7,36,44.2,9675,17.2,0.08,2019
,Indian Institute of Technology Delhi,33.5–37.0,43.3,19.8,48.5,52.6,17.4,8130,14.9,0.01,2019
,Indian Institute of Technology Kanpur,33.5–37.0,37.8,24.6,38,98.2,19,6609,15.2,0.01,2019
,Johannes Kepler University of Linz,33.5–37.0,34.7,17.7,48.5,54.8,62.6,6345,11.1,0.11,2019
,University of Kashan,33.5–37.0,16.1,16.9,74.3,35.1,18.3,7844,25.7,0.04,2019
,Keele University,33.5–37.0,20,22.4,58.9,35.3,73.6,8505,14.7,0.21,2019
,Kent State University,33.5–37.0,21.3,17.5,63.7,34.1,40.8,24469,19.3,0.10,2019
,King Saud University,33.5–37.0,23.7,28.2,39.4,93.3,80.9,38917,11,0.10,2019
,King Saud bin Abdulaziz University for Health Sciences,33.5–37.0,31,7.4,62.1,35.2,65.9,8122,4.4,0.01,2019
,University of La Laguna,33.5–37.0,24.3,11.5,62.3,35.1,46.7,18736,13.1,0.04,2019
,Lappeenranta-Lahti University of Technology LUT,33.5–37.0,26.4,29.9,35.9,52.6,60.4,3670,24.6,0.20,2019
,Lehigh University,33.5–37.0,28.1,19.9,58.4,38.4,42.2,6443,11.2,0.17,2019
,University of Limerick,33.5–37.0,19.2,21.9,52.1,38.3,83.3,13969,21.4,0.17,2019
,Lincoln University,33.5–37.0,23,19.6,43.5,52.4,93.1,2426,13.2,0.38,2019
,University of Lisbon,33.5–37.0,23.1,25.6,52.4,38.8,52.3,50170,18.7,0.11,2019
,Liverpool John Moores University,33.5–37.0,15.2,16.1,66.7,34.7,69.9,18750,17.5,0.13,2019
,Louisiana State University,33.5–37.0,33,22.4,54.6,34,34.5,29533,20.5,0.06,2019
,Makerere University,33.5–37.0,15.8,12.2,69.2,40,59.4,38596,29.2,0.08,2019
,"University of Maryland, Baltimore County",33.5–37.0,23.4,18.1,62.3,35.6,33.8,11647,18.6,0.08,2019
,Massey University,33.5–37.0,20.1,17.2,50.2,40.2,92.8,18944,15.7,0.30,2019
,Memorial University of Newfoundland,33.5–37.0,18.5,18.5,62.8,49.4,71.4,15154,13.8,0.16,2019
,Missouri University of Science and Technology,33.5–37.0,23.7,23.8,54.7,53.8,61,8135,22.7,0.15,2019
,Montana State University,33.5–37.0,17.7,18.5,71.1,48.5,28.3,14192,18.8,0.04,2019
,Nanjing University of Information Science and Technology,33.5–37.0,15.2,13.7,73.1,38,28.6,19265,14.6,0.03,2019
,National and Kapodistrian University of Athens,33.5–37.0,22.4,14,62.3,51.4,51,54364,27.5,0.11,2019
,National Cheng Kung University (NCKU),33.5–37.0,30.9,38.7,26,99.7,33.6,20511,13.7,0.12,2019
,National Chiao Tung University,33.5–37.0,36.4,40.9,27.5,86.3,33.8,12053,16.8,0.12,2019
,National Yang-Ming University,33.5–37.0,41.5,19.4,46.5,38.6,21.1,4255,5.1,0.02,2019
,University of Neuchâtel,33.5–37.0,25,20.4,45.3,35.6,91.3,4352,9,0.22,2019
,New Jersey Institute of Technology,33.5–37.0,18,15.4,64.2,35.9,58.1,12044,19.8,0.19,2019
,Norwegian University of Life Sciences,33.5–37.0,25.5,10.4,63.8,38.8,80.1,5700,6.9,0.23,2019
,NOVA University of Lisbon,33.5–37.0,26.4,24.5,45.6,46.8,59.9,19885,18.6,0.17,2019
,Oklahoma State University,33.5–37.0,26,19.6,60.9,37,42.9,21638,15.6,0.07,2019
,The Open University,33.5–37.0,18.5,16.4,68.5,34.4,54.4,64640,33.9,0.08,2019
,Oxford Brookes University,33.5–37.0,30.4,26.1,44.6,34.4,77.4,14005,16.7,0.28,2019
,University of Palermo,33.5–37.0,17.9,16.6,71.3,35.1,26.3,28801,19.5,0.01,2019
,Panthéon-Sorbonne University – Paris 1,33.5–37.0,48.1,38,9.6,34.4,54,40917,33.7,0.20,2019
,University of Parma,33.5–37.0,17.2,17.6,68.1,40.7,37.7,24346,26.3,0.06,2019
,University of the Philippines,33.5–37.0,21.7,16.4,69.1,35.8,39.5,45410,9.7,0.01,2019
