rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
601,University of Bergamo,19022,57,7,35.2,19.5,21,59.3,40.90,36.6,2020
601,Boğaziçi University,13202,23.2,3,35.2,23.2,21,49.4,50.80,41.8,2020
601,University of Brighton,17155,18,21,35.2,17.1,14,43.4,35.10,75.6,2020
601,Ca’ Foscari University of Venice,15636,27.7,10,35.2,25.1,26,36.5,37.10,53.9,2020
601,Cairo University,223275,40.6,2,35.2,21.8,14,51.5,35.40,35.3,2020
601,University of Calabria,27403,33,2,35.2,17.6,18,59.8,87.90,38.3,2020
601,University of Central Florida,56228,35.3,4,35.2,26.5,29,49.7,42.60,32.9,2020
601,Central Queensland University,14701,20.8,31,35.2,16.9,13,50.2,36.40,60.4,2020
601,Chemnitz University of Technology,10473,45.7,24,35.2,33,27,26.8,67.80,53.6,2020
601,China Agricultural University,19586,11.6,1,35.2,34.9,26,40.7,52.20,22,2020
601,"China University of Petroleum, Beijing",15150,18.7,4,35.2,24,26,39.2,88.00,21.7,2020
601,Clemson University,21436,17,7,35.2,25,21,43,40.10,39.2,2020
601,University of Clermont Auvergne,34644,18.8,13,35.2,19.2,10,57,38.00,61.8,2020
601,University of Coimbra,21404,17.6,19,35.2,23.7,28,47.4,41.00,58.7,2020
601,COMSATS University Islamabad,33030,11.4,1,35.2,16.9,10,65.5,34.50,45.7,2020
601,Concordia University,33543,32.3,29,35.2,20.9,26,46,36.90,82.5,2020
601,University of Costa Rica,33900,15.1,2,35.2,16.2,8,77.1,34.40,48.2,2020
601,Coventry University,27531,16.4,46,35.2,17.4,13,44.1,34.70,89.3,2020
601,Creighton University,8228,11.1,8,35.2,42,12,41.5,35.70,29.8,2020
601,Dalian University of Technology,39665,15.7,3,35.2,24.6,24,40.2,77.10,28.5,2020
601,University of Delhi,24547,23,1,35.2,37.6,18,42.8,34.50,17.3,2020
601,De Montfort University,19093,19.5,27,35.2,16.9,14,50.4,34.60,75.6,2020
601,Dublin City University,12619,24,10,35.2,21,25,49.7,42.80,71.8,2020
601,East China University of Science and Technology,25519,15.6,2,35.2,22,19,44,56.10,17.9,2020
601,École Centrale de Lyon,1998,16.1,24,35.2,31.1,20,23.6,59.70,67.2,2020
601,École normale supérieure Paris-Saclay,1869,12.6,14,35.2,36.5,30,27.7,51.10,55.3,2020
601,University of Electronic Science and Technology of China,33242,16.4,4,35.2,23.5,22,55.1,71.80,28.8,2020
601,Eötvös Loránd University,26105,16.7,9,35.2,21.4,18,48.2,35.10,52.6,2020
601,Ewha Womans University,14510,16.9,15,35.2,29.9,31,31.4,69.90,46.7,2020
601,Federal University of Minas Gerais,43899,12.6,2,35.2,30.2,18,52,38.80,29.6,2020
601,Federal University of Rio Grande do Sul,52579,19.4,1,35.2,29.6,18,49.3,46.50,26.3,2020
601,Federal University of Santa Catarina,38719,16.6,2,35.2,28.4,13,52.6,38.70,29.4,2020
601,Federal University of São Paulo (UNIFESP),14572,9.3,1,35.2,32.6,18,43.3,35.70,28.6,2020
601,Ferhat Abbas Sétif University 1,34002,22.7,1,35.2,17.7,8,73,34.40,41.8,2020
601,University of Girona,13906,19,14,35.2,18.9,18,57.6,37.40,53.9,2020
601,Glasgow Caledonian University,12637,19.9,17,35.2,15.7,12,56.2,35.20,61.1,2020
601,University of Granada,56044,15.4,10,35.2,19.4,21,52,35.60,48.1,2020
601,University of Greenwich,14477,18,36,35.2,17.1,15,39.5,35.40,89.4,2020
601,University of Hertfordshire,17584,17.5,28,35.2,17.5,13,42.7,35.30,80.1,2020
601,Hiroshima University,15077,9,10,35.2,28.9,22,31.5,49.90,33.7,2020
601,Huazhong Agricultural University,25956,17.4,2,35.2,21.8,15,49.7,43.10,22.5,2020
601,University of Huddersfield,14483,20.7,24,35.2,22.8,20,44.8,36.60,72,2020
601,IDC Herzliya,6908,47,24,35.2,14.1,10,62.6,34.40,63.2,2020
601,Imam Khomeini International University,8330,28.6,7,35.2,12.3,9,78,34.70,20.7,2020
601,"Indian Institute of Science Education and Research, Pune",1274,9.5,0,35.2,31.7,20,54.1,35.10,21.5,2020
601,Indian Institute of Technology Bhubaneswar,1237,10.7,0,35.2,27,11,52.9,35.80,17.1,2020
601,Indian Institute of Technology Guwahati,5699,13.5,1,35.2,33.7,22,37.2,41.00,15.3,2020
601,Indian Institute of Technology Hyderabad,2088,11.9,0,35.2,25.3,18,52.4,39.40,17.7,2020
601,Indian Institute of Technology Kanpur,6860,13.6,0,35.2,37.8,25,35.2,94.30,18.8,2020
601,Indian Institute of Technology Madras,9241,15.6,1,35.2,44.9,31,25.4,80.00,19.3,2020
601,University of Indonesia,41170,9.9,11,35.2,38.7,19,16.7,81.60,53.7,2020
601,University of International Business and Economics,15775,17.4,18,35.2,25.3,16,35.2,35.70,61.5,2020
601,University of Ioannina,21902,44.3,3,35.2,16.5,15,60.2,37.30,43.4,2020
601,Iran University of Medical Sciences,8673,9,3,35.2,37.7,10,52.6,43.40,20.7,2020
601,Iran University of Science and Technology,13273,31.7,1,35.2,27.8,33,42.6,96.30,16.8,2020
601,ISCTE-University Institute of Lisbon,8898,24.2,12,35.2,23,26,29.3,39.80,49.3,2020
601,Isfahan University of Technology,10064,20.7,1,35.2,25.4,23,41.7,85.50,22.6,2020
601,Istanbul Technical University,34825,23,4,35.2,25.2,28,30.2,100.00,26.8,2020
601,Jagiellonian University,40608,10.9,9,35.2,25.5,17,61.4,35.30,37.7,2020
601,Jamia Millia Islamia,10653,9.7,3,35.2,29.4,9,47.6,35.20,24.9,2020
601,Jaume I University,12182,15.6,9,35.2,22.5,16,49.6,37.50,43.5,2020
601,Jawaharlal Nehru University,7938,13.9,4,35.2,43.9,17,26.6,43.00,19.3,2020
601,Jiangsu Normal University,21455,14.3,2,35.2,15.1,11,60.7,39.70,23.2,2020
601,Jikei University School of Medicine,1078,0.9,1,35.2,28.4,9,51.4,38.30,15.9,2020
601,University of Johannesburg,26445,23.9,15,35.2,19.7,26,42.5,40.40,69.2,2020
601,Johannes Kepler University of Linz,6122,10.5,11,35.2,28.1,20,46.8,54.10,64.4,2020
601,Kafrelsheikh University,74546,39.7,1,35.2,13,8,67.4,38.00,47.1,2020
601,University of Kaiserslautern,14869,51.6,18,35.2,33.6,24,41.3,64.50,52.3,2020
601,Kansas State University,21536,14.3,9,35.2,25,20,45.8,41.90,47.2,2020
601,Kazan Federal University,26670,10.8,13,35.2,28.7,17,47.8,40.00,42.6,2020
601,Universiti Kebangsaan Malaysia,17180,10.1,15,35.2,34.2,20,32.3,37.10,52.9,2020
601,Keio University,34916,10.4,8,35.2,32.1,26,36.8,42.70,31.5,2020
601,Kent State University,24559,20.4,9,35.2,23.6,19,55.6,34.80,42.6,2020
601,Kindai University,33125,13.6,2,35.2,20.1,11,58.4,38.80,23,2020
601,King Khalid University,38865,8.1,11,35.2,21.6,7,53.6,34.50,82.7,2020
601,Kobe University,15593,9.5,7,35.2,32.4,23,31.1,44.30,28.7,2020
601,Konkuk University,12225,23.2,16,35.2,33,38,27.5,44.30,47.7,2020
601,Kurume University,4850,7.3,2,35.2,21.5,10,54.5,36.50,21,2020
601,Lakehead University,8050,24.5,13,35.2,17.6,20,46.9,37.30,49.4,2020
601,University of La Laguna,18336,12.9,4,35.2,19.3,12,67.8,35.20,46.9,2020
601,Lehigh University,6462,10.8,17,35.2,27.4,21,51,40.30,45.1,2020
601,University of Leoben,3074,5.9,15,35.2,28.1,11,35.6,56.20,70.2,2020
601,University of Lille,69287,29,13,35.2,20.3,17,53,39.00,60.7,2020
601,University of Lincoln,12060,15.1,13,35.2,16.5,14,64.3,35.30,71.2,2020
601,University of Ljubljana,40110,14.7,6,35.2,21.1,19,44.8,39.70,42.3,2020
601,University of Lleida,8595,14.7,8,35.2,23.6,15,48.8,37.80,41.6,2020
601,University of Lorraine,58678,19.2,16,35.2,21.8,14,61.3,37.30,61.6,2020
601,"Lumière University, Lyon 2",25134,51.1,19,35.2,28.8,18,29,34.70,62.4,2020
601,Mae Fah Luang University,13534,22.3,4,35.2,14.4,9,74.4,34.50,50.6,2020
601,Mahidol University,28476,10.2,4,35.2,31.6,21,45.2,73.40,46.1,2020
601,Makerere University,34651,23.6,8,35.2,16.7,13,69.6,40.90,58.7,2020
601,Universiti Malaysia Perlis,12154,17.1,5,35.2,16.5,12,62.4,35.70,28,2020
601,University of Malta,11772,13,9,35.2,16.9,14,48.1,34.70,57.9,2020
601,Manchester Metropolitan University,28146,15.1,16,35.2,20.1,14,55.4,34.80,65.3,2020
601,"University of Maryland, Baltimore County",11667,18.1,8,35.2,22.9,17,57.8,35.70,34.3,2020
601,Masaryk University,31611,20.2,21,35.2,22.6,25,36.3,35.60,61.5,2020
601,Metropolitan Autonomous University,57827,20,0,35.2,16.6,16,68.6,36.40,25.1,2020
601,Middle East Technical University,27455,31.6,6,35.2,28.7,23,30.7,62.10,30.4,2020
601,Miguel Hernández University of Elche,13591,20,5,35.2,30.3,13,45.4,38.00,34.2,2020
601,University of Minho,18066,17.9,10,35.2,22.5,19,34.6,62.60,50.3,2020
601,Montana State University,14357,19.4,3,35.2,18.6,19,67,48.40,28.4,2020
601,Monterrey Institute of Technology,14343,16.2,11,35.2,20.5,18,41.8,74.70,57.3,2020
601,Nanjing University of Information Science and Technology,21857,15.5,3,35.2,16.7,15,69.9,38.90,29.5,2020
601,Nanjing Medical University,15420,9,5,35.2,38.2,26,36,35.80,20.8,2020
601,Nanjing Normal University,27490,13.2,3,35.2,20.2,12,54.4,47.50,22.9,2020
601,University of Nantes,37078,24.7,11,35.2,19.8,21,57.4,39.50,50.4,2020
601,National Autonomous University of Mexico,161718,17.1,8,35.2,31.9,30,18.9,61.70,44.2,2020
601,National Cheng Kung University (NCKU),20663,13.7,13,35.2,32.8,41,22.9,99.80,36.3,2020
601,National Institute of Applied Sciences of Lyon (INSA Lyon),6173,19.6,28,35.2,29.8,26,33.7,91.30,71.7,2020
601,National University of Science and Technology (MISiS),7090,11.3,26,35.2,24.3,24,29.1,84.20,68.9,2020
601,National Taiwan Normal University,10789,12.1,24,35.2,32,37,22.8,78.40,51.4,2020
601,National Technical University of Athens,14133,20.6,8,35.2,23,13,45,71.50,38.6,2020
601,"University of Nevada, Las Vegas",24982,22.7,5,35.2,28.7,23,41.3,35.10,32.2,2020
601,New Mexico State University (Main campus),12753,16.5,8,35.2,21.5,15,53.9,38.80,37.7,2020
601,Nippon Medical School,850,0.9,0,35.2,25.7,9,55.1,34.80,16.9,2020
601,University of North Carolina at Greensboro,18999,22.2,4,35.2,20.9,19,50,35.40,21.3,2020
601,Northwestern Polytechnical University,28432,13.9,4,35.2,26.2,34,40.2,83.30,24.7,2020
601,Nottingham Trent University,24140,15,19,35.2,17.7,13,59.5,34.90,69,2020
601,NOVA University of Lisbon,19694,18.1,17,35.2,24.9,26,46.6,46.70,60.2,2020
601,Ohio University (Main campus),25013,22.3,5,35.2,28.5,17,43.5,35.40,30.6,2020
601,Old Dominion University,18878,18.2,3,35.2,22.7,19,51.9,34.40,30.4,2020
601,University of Oviedo,21663,12.7,3,35.2,16.8,15,54.8,38.50,34.4,2020
601,Oxford Brookes University,13915,16.2,28,35.2,28.5,24,37.4,34.60,78.4,2020
601,Palacký University Olomouc,17443,13.8,12,35.2,20.9,18,46.9,35.40,57.3,2020
601,University of Palermo,29437,20.5,1,35.2,21.1,18,63,35.00,27.3,2020
601,Panjab University,19912,23.4,1,35.2,27,14,56.6,34.90,16.5,2020
601,Panthéon-Sorbonne University – Paris 1,33883,26.1,21,35.2,45.4,33,11.2,34.80,57.3,2020
601,University of Parma,25140,27.4,6,35.2,18.1,19,65.7,39.40,38.1,2020
601,Polytechnic University of Catalonia,25484,10.6,16,35.2,23.7,17,56.9,41.20,59.1,2020
601,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),15581,21.9,5,35.2,27.4,26,27.9,99.50,41.5,2020
601,Portland State University,20219,18.4,9,35.2,21.1,18,44.6,35.70,30.4,2020
601,University of Pretoria,35086,22,8,35.2,25.1,30,33,41.80,52,2020
601,Pusan National University,24331,18.3,11,35.2,27,30,24.9,63.40,35.7,2020
601,Universiti Putra Malaysia,20018,12.1,23,35.2,32,31,19.1,41.30,69.5,2020
601,Université du Québec,52994,19.7,11,35.2,24.9,24,39.1,42.10,67.2,2020
601,University of Regina,12935,23.4,22,35.2,16.8,16,45.1,35.80,63,2020
601,University of Rennes 1,28351,18,12,35.2,21,16,50.9,36.90,55.9,2020
601,Roskilde University,6382,18,12,35.2,21.4,33,37.8,38.20,52.1,2020
601,Ryerson University,33694,43.1,4,35.2,19.4,26,38.6,36.20,52.4,2020
601,Universiti Sains Malaysia,20908,10.7,15,35.2,35.6,23,26.7,45.70,52.8,2020
601,Saint Petersburg State University,21489,7.4,12,35.2,46.1,31,19.7,36.40,39.3,2020
601,University of Salamanca,28673,17.6,16,35.2,26.4,18,37.9,37.00,51.4,2020
601,University of Salento,12040,29.7,1,35.2,27.5,21,56.3,36.80,26.9,2020
601,University of Santiago de Compostela,25455,15.2,8,35.2,21.8,17,46.9,40.30,44.7,2020
601,University of Sassari,12993,24.1,2,35.2,22.2,17,47.8,36.40,36.6,2020
601,Savitribai Phule Pune University,6056,12.7,2,35.2,38.9,19,46.6,36.10,17.5,2020
601,Shahid Beheshti University of Medical Sciences,12713,9.1,2,35.2,42.9,15,37.3,64.00,17.2,2020
601,Shandong University,45767,14.6,7,35.2,32.3,29,35.4,72.30,30.6,2020
601,University of Sharjah,14286,20.8,60,35.2,19.5,12,38.8,38.30,99.1,2020
601,Université de Sherbrooke,15667,12.9,7,35.2,29.6,15,51,38.10,58.5,2020
601,Shiraz University of Technology,1602,15.9,0,35.2,23.7,20,46.6,47.90,16.7,2020
601,Sichuan University,64648,13.8,4,35.2,30.6,25,38.3,63.80,25.3,2020
601,Sidi Mohamed Ben Abdellah University,90736,57.1,2,35.2,25.2,8,53.2,34.40,23.6,2020
601,University of South Dakota,14542,35.1,3,35.2,31.2,16,46.8,39.00,25.3,2020
601,Southern Cross University,9064,25,25,35.2,18.5,22,49.7,39.80,66.6,2020
601,University of Southern Queensland,12405,25.8,15,35.2,19.3,20,54.9,37.40,72.6,2020
601,University of Split,20043,22.5,2,35.2,15.7,12,56.8,40.10,41.3,2020
601,Stevens Institute of Technology,5943,16.7,38,35.2,22.5,16,58.4,35.60,68.7,2020
601,University of the Sunshine Coast,9720,31.3,17,35.2,17.3,24,46,40.30,68.6,2020
601,University of Tabriz,20360,26.4,0,35.2,27.9,20,42.2,42.90,19.5,2020
601,Tabriz University of Medical Sciences,8047,9.5,0,35.2,45,12,36.7,34.50,15.9,2020
601,University of Technology of Compiègne,4229,15.4,23,35.2,23.2,10,37.2,42.60,82.4,2020
601,University of Tehran,53614,24.5,2,35.2,36.7,24,38.7,34.40,23.3,2020
601,Universiti Teknologi Malaysia,19087,11.2,14,35.2,36.4,25,29.2,35.60,56.4,2020
601,Universiti Teknologi Petronas,6212,15.9,17,35.2,27.1,30,26.8,78.20,66,2020
601,University of Texas at Arlington,28835,25.2,15,35.2,21,18,50,39.70,46,2020
601,Texas Tech University,33015,20.6,9,35.2,30.8,21,46.5,36.20,48.4,2020
601,Thapar University,7752,14.8,1,35.2,19.1,10,66.5,36.00,20.9,2020
601,University of Thessaly,17004,38.9,4,35.2,15.7,20,48.7,42.80,39.1,2020
601,Tokyo Metropolitan University,9160,13.6,5,35.2,24.9,17,54.6,38.40,26.2,2020
601,University of Toledo,18587,15.5,11,35.2,33.7,14,48.7,42.80,46.2,2020
601,Tomsk Polytechnic University,9121,8.7,28,35.2,26.3,21,35.7,60.70,54.4,2020
601,University of Tours,27285,21.2,11,35.2,30.2,13,48.5,35.70,48.8,2020
601,TU Braunschweig,20020,10.4,14,35.2,25.2,16,48.9,42.60,53.7,2020
601,University of Ulsan,12730,11.5,3,35.2,20.6,23,61.8,58.20,21.7,2020
601,Ulster University,17817,17.1,8,35.2,21,18,40.9,35.60,75.7,2020
601,University of Warsaw,50484,14,10,35.2,25.8,22,41.4,35.10,45.6,2020
601,Waseda University,48839,14.1,10,35.2,31.3,23,28.2,38.10,38,2020
601,University of the West of England,21737,18.3,21,35.2,17.1,15,48.4,34.90,64.3,2020
601,University of the Western Cape,21999,30.5,8,35.2,18.3,20,60.3,34.40,62.1,2020
601,Western Washington University,13726,17.7,1,35.2,16.2,11,62.2,34.50,22.9,2020
601,University of Westminster,16401,17.4,46,35.2,18.2,16,36.7,34.80,86.7,2020
601,West Virginia University,25966,18.5,8,35.2,27.8,17,59.3,34.40,40.8,2020
601,University of Windsor,13140,29,23,35.2,33.7,27,33.5,36.80,79.9,2020
601,Worcester Polytechnic Institute,5733,12.7,22,35.2,20.1,18,59.1,36.50,56.2,2020
801,Acharya Nagarjuna University,4792,12.5,6,28.2,39.9,9,15.7,41.80,23.5,2020
801,University of A Coruña,14962,11.4,3,28.2,20.3,14,32.5,36.30,31.6,2020
801,"Adam Mickiewicz University, Poznań",37634,14.2,2,28.2,18.1,13,32.7,35.40,32.7,2020
801,University of the Aegean,13040,41.3,1,28.2,18.1,18,44.3,37.00,37.5,2020
801,"University of Agriculture, Faisalabad",24440,35.4,0,28.2,17.5,17,28.6,41.90,36.6,2020
801,Aichi Medical University,1288,2.8,1,28.2,26,11,32.4,34.40,17.4,2020
801,Ain Shams University,179636,16.9,3,28.2,21,10,31.5,35.60,36,2020
801,Ajou University,9906,11.3,7,28.2,23.9,23,29.8,60.90,30.1,2020
801,Al-Balqa Applied University,33918,31.3,4,28.2,11.9,9,52.8,40.50,46.4,2020
801,University of Algarve,7780,12.9,16,28.2,17.3,14,40.2,35.30,63.1,2020
801,University of Alicante,27207,18.4,9,28.2,20,15,28.7,37.10,41,2020
801,Aligarh Muslim University,18783,13.5,2,28.2,29,10,41.1,34.50,23.6,2020
801,American University in Cairo,5936,13.7,5,28.2,27,25,20.2,35.50,64.1,2020
801,American University of Sharjah,5652,14,83,28.2,19.2,15,23,37.50,94.8,2020
801,"Asia University, Taiwan",11779,29.8,5,28.2,17.3,34,23,100.00,34.1,2020
801,Athens University of Economics and Business,9678,44.4,5,28.2,17.8,21,39.3,37.80,45.4,2020
801,Atılım University,9862,16.8,6,28.2,14.7,9,39.2,37.00,35.3,2020
801,Babeş-Bolyai University,37168,24.6,4,28.2,16.7,14,36.8,34.90,50.6,2020
801,University of Baghdad,66399,10.4,0,28.2,19.5,8,43.5,35.20,31.1,2020
801,Bauman Moscow State Technical University,19785,4.8,8,28.2,34,17,16.8,61.80,26.3,2020
801,University of Bedfordshire,10808,20,34,28.2,16.9,14,29.3,34.90,77.1,2020
801,Beijing Jiaotong University,26457,14,8,28.2,23.4,24,20.3,65.20,28,2020
801,University of Béjaïa,43026,25.4,0,28.2,16.4,7,53.3,34.40,43.1,2020
801,Benha University,97843,30.5,5,28.2,14.8,8,54.6,35.60,42.5,2020
801,Birmingham City University,19975,18.1,23,28.2,16,10,37.4,34.60,62.8,2020
801,University of Bradford,8917,17.7,28,28.2,19.3,16,33,36.90,81.2,2020
801,University of Brasília,44074,15.2,2,28.2,25.8,14,36.8,34.50,30.9,2020
801,Bucharest University of Economic Studies,22022,14.8,3,28.2,15.4,10,53.1,34.80,19.4,2020
801,University of Cadiz,19288,19.1,8,28.2,27,15,28.7,35.90,36.4,2020
801,Capital Medical University,13178,6.8,5,28.2,30.2,20,24.7,35.00,23.5,2020
801,Cardiff Metropolitan University,8661,16.5,17,28.2,16.5,11,41,34.70,61,2020
801,Carlos III University of Madrid,17265,11,15,28.2,24.4,16,34.9,38.20,60.2,2020
801,University of Castilla-La Mancha,23530,13.8,6,28.2,16.6,13,32.7,36.00,37,2020
801,University of Central Lancashire,18824,16.5,18,28.2,15.7,13,39.7,34.80,64.6,2020
801,Chang Gung University,7556,12.3,5,28.2,23.3,26,29.8,84.90,24.5,2020
801,Chiba University,13764,9.8,5,28.2,28.7,19,32.8,51.40,25.9,2020
801,University of Chile,35447,15,6,28.2,23.2,17,33.9,34.50,51.2,2020
801,"China University of Geosciences, Beijing",17752,15.2,1,28.2,24.7,14,39.7,43.00,25.3,2020
801,"China University of Geosciences, Wuhan",28934,16.7,4,28.2,20.5,17,43.1,45.60,25.5,2020
801,China University of Mining and Technology,47225,18.6,2,28.2,19.9,14,47.4,52.80,18.4,2020
801,China Pharmaceutical University,16144,18,3,28.2,22.9,13,35.5,57.20,17.4,2020
801,Chonbuk National University,20601,20.7,5,28.2,22.9,20,23.8,39.60,29,2020
801,Chongqing University,44394,16,4,28.2,23.2,21,35.2,60.30,21.4,2020
801,Chonnam National University,22469,16.9,6,28.2,21.3,20,29.6,38.90,27.5,2020
801,Chulalongkorn University,38531,14,4,28.2,31.5,22,22.2,64.80,37.8,2020
801,University of Córdoba,17406,15.1,8,28.2,21.2,17,36.4,37.10,41.9,2020
801,Czech Technical University in Prague,19499,10.6,19,28.2,20.8,17,23.4,44.60,53.7,2020
801,University of Debrecen,26771,11.9,18,28.2,19.9,11,28,37.70,55.7,2020
801,University of Derby,13502,15.2,13,28.2,16.2,10,32,35.10,58.8,2020
801,University of Deusto,9209,21.8,11,28.2,21.5,18,39.6,38.10,45.7,2020
801,Eastern Mediterranean University,18865,27.1,83,28.2,17,12,30.6,34.40,86.6,2020
801,University of East London,10302,17.2,30,28.2,20.4,15,32.8,34.40,78.6,2020
801,Edinburgh Napier University,10668,18.8,33,28.2,16.7,14,40.4,35.60,80,2020
801,Embry-Riddle Aeronautical University,16340,16.8,9,28.2,16.9,9,44.5,34.60,30.2,2020
801,University of Évora,6442,12.4,12,28.2,19.6,15,31.3,35.60,53.7,2020
801,Federal University of Pelotas,23198,17.4,0,28.2,17.9,11,48.6,34.40,20,2020
801,Federal University of Rio de Janeiro,48675,12.3,2,28.2,34.4,22,26.1,35.50,28.7,2020
801,Federico Santa María Technical University,19067,27.3,3,28.2,13.6,10,40.2,44.90,54.5,2020
801,Ferdowsi University of Mashhad,23992,29.5,5,28.2,25.9,19,23.1,41.80,21.2,2020
801,Florida Atlantic University,23658,18.3,10,28.2,21,19,37.5,37.90,44.6,2020
801,Florida Institute of Technology,5344,14.1,33,28.2,22.7,15,31.4,37.70,56.8,2020
801,University of La Frontera,10437,24.6,1,28.2,15.1,16,34,34.50,47.9,2020
801,Fu Jen Catholic University,20450,20.7,9,28.2,18.7,20,31.3,53.50,30.4,2020
801,Fuzhou University,34979,15.9,2,28.2,16.6,12,54.6,49.50,25.6,2020
801,Gdańsk University of Technology,16834,14.8,4,28.2,17.1,12,37,38.30,23.3,2020
801,University of Ghana,36819,28.7,1,28.2,15.6,16,28.1,48.00,49.5,2020
801,Guangdong University of Technology,43815,19.7,0,28.2,14.2,13,54.6,57.30,25.8,2020
801,Hamamatsu University School of Medicine,1210,3.8,1,28.2,29,14,24.3,37.50,17.8,2020
801,Hanoi University of Science and Technology,32161,21.4,1,28.2,14.7,8,42.3,37.20,44.6,2020
801,Hyogo College of Medicine,888,2,1,28.2,30.2,12,43.5,34.40,16.3,2020
801,Ilmenau University of Technology,5807,17.7,22,28.2,25.1,17,29.9,50.70,55.5,2020
801,Indian Institute of Science Education and Research Kolkata,1335,11.8,0,28.2,28.1,11,28.5,35.40,17.2,2020
801,Indian Institute of Technology (Indian School of Mines) Dhanbad,7833,25.1,1,28.2,21.5,14,37.3,49.30,14.1,2020
801,Indian Institute of Technology Patna,1387,12.6,0,28.2,17.6,8,41.9,34.70,15.4,2020
801,Inha University,19196,23.5,6,28.2,23.8,21,23.8,64.00,32.1,2020
801,"International Islamic University, Islamabad",30614,19.7,8,28.2,14.4,8,53.1,34.40,46.6,2020
801,University of Isfahan,13782,20.9,1,28.2,30.9,23,13.4,45.50,17.5,2020
801,Isfahan University of Medical Sciences,11340,12.3,1,28.2,40.9,12,22.4,37.40,16.1,2020
801,Istanbul University,122002,59.7,6,28.2,25.8,24,23.6,49.80,27.1,2020
801,Jadavpur University,11528,18.4,1,28.2,33.8,22,28.5,40.80,15.4,2020
801,University of Jaén,16782,20.4,10,28.2,16.7,14,34.7,35.80,38.8,2020
801,Jiangsu University,35335,9.5,5,28.2,18.8,10,33.1,55.50,37,2020
801,Jilin University,70450,10.8,3,28.2,27.3,16,27.4,43.30,20.4,2020
801,Jinan University,34904,14,34,28.2,21.6,15,38.5,40.40,54.6,2020
801,University of Jordan,30495,16.9,16,28.2,25.1,10,29.1,39.30,67.2,2020
801,Juntendo University,4653,3.8,2,28.2,34.6,14,27.8,47.40,20.4,2020
801,Kanazawa University,10420,9.8,5,28.2,26.8,18,28.4,36.90,24.2,2020
801,Kaohsiung Medical University,6881,12.2,7,28.2,22.5,23,25.9,54.80,26,2020
801,Karabük University,52191,53.1,12,28.2,18.3,8,39.2,34.40,30.6,2020
801,Karlstad University,8552,12.8,,28.2,16.8,13,47.6,35.20,37.2,2020
801,Kingston University,15700,17.6,36,28.2,17.6,16,33.3,34.70,84.2,2020
801,K.N. Toosi University of Technology,6582,22.3,1,28.2,24.6,24,25.1,46.40,19.7,2020
801,Kumamoto University,10032,7.6,7,28.2,26,14,23.2,44.80,28.2,2020
801,University of Kurdistan,9441,28.9,1,28.2,14.5,13,46.6,39.30,17.5,2020
801,Kuwait University,36551,23.6,15,28.2,19.1,10,31.7,37.40,69.9,2020
801,Kyoto Prefectural University of Medicine,1330,3.4,1,28.2,32.6,13,33.7,44.20,16.1,2020
801,Kyungpook National University,24155,23.5,6,28.2,24.5,28,25,43.40,29.3,2020
801,University of Lagos,34056,20.3,0,28.2,15.5,9,58.7,34.50,27.4,2020
801,Lahore University of Management Sciences,3859,14.6,1,28.2,19.5,13,33.9,35.10,49,2020
801,University of Las Palmas de Gran Canaria,18714,17.1,7,28.2,17.8,12,44.4,34.40,36.8,2020
801,University of Latvia,12367,33.1,6,28.2,17,19,24.4,41.60,48.9,2020
801,Lebanese American University,7866,13.4,18,28.2,30.5,10,25.1,34.80,84.7,2020
801,Leeds Beckett University,19726,19.5,12,28.2,16.6,14,39.5,35.00,49.8,2020
801,Louisiana Tech University,11210,22.6,4,28.2,17.3,10,43.9,34.80,32.7,2020
801,Lviv Polytechnic National University,21560,10.5,1,28.2,17.9,9,49.5,34.70,24.4,2020
801,University of Malaga,35654,12.9,9,28.2,20.1,12,33.1,36.20,41.2,2020
801,University of Maribor,12124,13.6,5,28.2,17,16,31,40.00,37.9,2020
801,Marquette University,10472,12,4,28.2,36,14,34.3,36.30,24.6,2020
801,University of Mazandaran,12942,33.7,2,28.2,28.2,12,32.9,37.40,17.2,2020
801,Mississippi State University,26121,19,3,28.2,21.8,16,43.6,40.30,25.9,2020
801,University of Murcia,27662,16.3,7,28.2,22.3,14,32.6,35.90,38.5,2020
801,Muroran Institute of Technology,3365,17.5,4,28.2,15.4,9,42.6,37.70,30.7,2020
801,University of Nairobi,69456,39.3,1,28.2,14.6,10,48.3,34.80,47,2020
801,Nanjing Agricultural University,25963,15.9,3,28.2,23.4,17,43.2,47.40,21.2,2020
801,Nanjing Tech University,33175,13.9,2,28.2,17.7,12,53,59.70,24.3,2020
801,National Central University,10838,9.4,10,28.2,25,23,22.1,65.60,40.8,2020
801,National Chengchi University,13558,15.6,16,28.2,23.4,29,13.2,42.00,46.4,2020
801,National Dong Hwa University,10269,18.1,9,28.2,16.3,25,28.9,37.80,38.6,2020
801,National Institute of Technology Rourkela,5851,18.8,4,28.2,26.4,15,44.8,37.50,17.1,2020
801,Saint-Petersburg Mining University,7298,11.1,11,28.2,20.2,10,48.9,71.10,28.1,2020
801,National University of Sciences and Technology,10645,8.1,3,28.2,21.1,12,35.1,34.80,40,2020
801,National Sun Yat-Sen University,9190,13.2,6,28.2,24.4,28,21.9,58.90,30.6,2020
